ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal_term
GO:0061351	neural precursor cell proliferation	105/5073	222/20309	4.10776780754482e-13	2.17087776431981e-11	1.46414112573833e-11	Akna/Paupar/Adcyap1/Gjc2/Arx/Bcan/Bdnf/Fabp7/Btg2/Cd24a/Vsx2/Cxcr4/Emx1/Emx2/Plxnb2/Fgf8/Fgfr3/Fzd6/Fzd9/Gata2/Gbx2/Gh/Gli1/Gli2/Gnai2/Gng5/Adgrg1/Grn/Hdac5/Foxg1/Hhex/Hmga2/Slc6a4/Id2/Id4/Kcna1/Kif1a/Lhx1/Lhx2/Lhx5/Gpr37l1/Ascl1/Mdk/Nes/Nfib/Nfix/Ngfr/Nog/Notch1/Notch2/Otp/Pax6/Pitx3/Pou3f2/Pou3f3/Prox1/Ptn/Bex1/Cx3cl1/Shh/Six3/Ncor2/Sox10/Sox2/Sox5/Spint1/Appl2/Tead3/Kctd11/Tgfb1/Rarb/Zfp503/Nr2e1/Vax1/Vegfa/Wnt1/Wnt3a/Wnt5a/Wnt7a/Wnt7b/Zeb2/Dmrta2/Disp3/Disc1/Dagla/Ephb1/Smo/Tafa3/Hapln4/Insm1/Dll4/Dbn1/Foxo1/Foxo3/Sall1/Bcl11b/Shank3/Skor2/Smarcd3/Eml1/Trnp1/Optn/Hapln2/Rassf10/Zfp423	105	FALSE
GO:0072078	nephron tubule morphogenesis	52/5073	83/20309	4.13763233351933e-13	2.17087776431981e-11	1.46414112573833e-11	Lgr4/Agt/Bcl2/Bmp2/Bmp4/Eya1/Fgf1/Fgf8/Gata3/Gdnf/Hes1/Hes5/Hey1/Foxd1/Hoxa11/Hoxb7/Hoxd11/Irx1/Irx2/Irx3/Lama5/Lhx1/Myc/Nog/Pax2/Pbx1/Pgf/Ptch1/Shh/Six1/Six2/Six4/Sox8/Sox9/Hnf1b/Tcf21/Tgfb1/Vegfa/Wnt1/Wnt9b/Wnt4/Wnt6/Wt1/Grem1/Osr1/Adamts16/Smo/Hs3st3b1/Tacstd2/Sall1/Tmem59l/Wnk4	52	FALSE
GO:0045444	fat cell differentiation	119/5073	263/20309	5.49442092470376e-13	2.85891521834172e-11	1.92818564682514e-11	Tmem64/Fcor/Dlk2/Adrb1/Adrb2/Akt1/Fabp4/Arl4a/Bmal1/Axin2/Bmp2/Zfp36l1/Zfp36l2/Klf5/Runx1t1/Ccnd1/Cebpa/Cebpb/Cebpd/Socs1/Dio2/Dlk1/E2f1/Ebf2/Egr2/Fabp3/Fosl2/Gata2/Gdf10/Cmklr1/Gpx1/Hes1/Hmga2/Nr4a1/Id2/Id4/Inhbb/Jag1/Kcnj8/Klf4/Lamb3/Lep/Psmb8/Smad3/Smad6/Mmp11/Msx2/Nr4a3/Nr4a2/Pdgfra/Per2/Pim1/Plcb1/Rgs2/Rorc/Scd1/Sfrp2/Sfrp1/Frzb/Six1/Slc2a4/Snai2/Ncor2/Sox13/Sox8/Zbtb7c/Srebf1/Metrnl/Cntn2/Tfap2b/Nr1d1/Trib2/Tgfb1/Tgfb1i1/Tnf/Vegfa/Trio/Ccn4/Wnt1/Wnt10b/Wnt3a/Wnt5a/Ptgr3/Zfp36/Zbtb7b/Trib3/Glis1/Zc3h12a/Insig1/Creb5/Zbtb16/C1ql4/Rnasel/Wif1/Gdf6/Fto/Sh3pxd2b/Dysf/Zfp385a/Zfp516/Fndc5/Lncbate10/Slc7a10/Foxo1/Dact1/Prlh/Retreg1/Fam120b/Trim32/Prdm16/Medag/Rarres2/Fndc3b/Arxes1/Gper1/Lrg1/Arxes2/Jdp2/Zfp423	119	FALSE
GO:0007498	mesoderm development	68/5073	123/20309	6.45228561044222e-13	3.32980247568395e-11	2.24577395621432e-11	Smim43/Amh/Bmp4/Zfp36l1/Cer1/Chrd/Dkk1/Eomes/Epha2/Etv2/Ext1/Eya1/Foxh1/Fgf8/Foxc2/Hand1/Foxf1/Hmga2/Foxa2/Hoxa11/Inhba/Irx3/Lhx1/Lhx2/Smad1/Smad3/Mesp1/Mesp2/Foxc1/Cited2/Nodal/Nog/Nr4a3/Otx2/Ovol1/Pax2/Pou4f1/Pou5f1/Scx/Sfrp2/Shh/Six2/Snai1/Srf/T/Tal1/Tbx1/Tbx3/Tcf15/Tead1/Tlx2/Vegfa/Wnt11/Wnt3/Wnt3a/Wnt5a/Zic3/Ahdc1/Ets2/Osr1/Crb2/Mixl1/Smo/Msgn1/Sall1/Fendrr/Ssbp3/Tbx19	68	FALSE
GO:0030111	regulation of Wnt signaling pathway	137/5073	317/20309	7.27862902612851e-13	3.72571124784594e-11	2.51279328124967e-11	Tmem64/Tpbgl/Prickle1/Lgr4/Lmx1a/Tle6/Apoe/Bmal1/Axin2/Barx1/Bmp2/Cav1/Col1a1/Dkk1/Dlx5/Egr1/Ankrd6/Lgr5/Fgf9/Fgfr3/Foxl1/Frat1/Fzd1/Fzd6/Fzd7/Fzd9/Gli1/Tle5/Gsc/Hhex/Hic1/Hmga2/Isl1/Smad3/Mdfi/Mdk/Mesp1/Nkx2-5/Nog/Notch1/Ptpru/Sfrp2/Sema5a/Sfrp1/Frzb/Sfrp4/Shh/Siah2/Six3/Snai2/Sox10/Sox13/Sox17/Sox2/Sox4/Sox7/Sox9/Stk11/Amer3/Hnf1b/Tgfb1/Tiam1/Tle1/Tle2/Tle3/Shisa2/Tnfaip3/Tpbg/Ccn4/Wnt10b/Wnt11/Wnt3/Wnt3a/Wnt5a/Ccnyl1/Lrp4/Tmem131l/Pbxip1/Nppa/Vgll4/Ppm1n/Apc2/Grem1/Tlr2/Wif1/Zeb2/Pin1rt1/Tsku/Disc1/Nphp4/Map3k1/Nherf1/Jade1/Csnk1e/Peg12/Cxxc4/Tmem198/Lypd6/Mcc/Lgr6/Shisa3/Zfp703/Otulin/Apcdd1/Dkk3/Sfrp5/Foxo1/Foxo3/Ruvbl1/Sall1/Dact1/Gprc5b/Scel/Sostdc1/Tmem9/Klf15/Nrarp/Plpp3/Bambi/Ccdc88c/Cthrc1/Dab2ip/Draxin/Sulf2/Zbed3/Amer2/Nkd2/Nfatc4/Sost/Wnk2/Tbx18/Notum/Fam53b/Adgra2/Wwox/Vangl2/Nkd1	137	FALSE
GO:0030510	regulation of BMP signaling pathway	61/5073	106/20309	9.16883224803888e-13	4.65540063174619e-11	3.13981912466798e-11	Pelo/Acvrl1/Bmp4/Gdf2/Cav1/Cer1/Chrd/Dkk1/Dlx1/Fst/Fstl1/Fzd1/Gata4/Gata6/Gdf5/Hes1/Hes5/Foxd1/Hipk2/Hoxa13/Ccn1/Kdr/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Notch1/Notch2/Sfrp2/Sfrp1/Sfrp4/Sox11/Skor1/Tfap2b/Tnfaip6/Wnt1/Wnt5a/Lemd2/Ark2c/Grem1/Crb2/Rgma/Scube3/Fstl4/Kcp/Crim1/Htra1/Sostdc1/Skor2/Bambi/Fbxl15/Chrdl2/Hjv/Tmprss6/Vsir/Sost/Htra3/Fstl3/Zfp423	61	FALSE
GO:0021515	cell differentiation in spinal cord	38/5073	53/20309	1.1376267056508e-12	5.72999819102193e-11	3.86457779418552e-11	Isl2/Foxn4/Phox2a/Dbx1/Gata2/Gli2/Gsx1/Gsx2/Mnx1/Hoxd10/Isl1/Lbx1/Lhx1/Lhx3/Lhx4/Lhx5/Lmo4/Ascl1/Nkx2-2/Pax3/Pax7/Ptch1/Shh/Sox1/Sox13/Hoxc10/Tal1/Wnt1/Wnt3a/Gbx1/Gdpd5/Gdf7/Dmrt3/Cln8/Olig2/Dll4/Draxin/Olig3	38	FALSE
GO:0035282	segmentation	65/5073	117/20309	1.53250852137112e-12	7.65767750043856e-11	5.16469454904854e-11	Axin2/Bmp4/Cdx1/Cdx2/Chrd/Cobl/Dkk1/Dll1/Egr2/Foxc2/Fzd5/Hes5/Foxf1/Foxa2/Hoxa2/Irx1/Irx2/Irx3/Mafb/Lama5/Lfng/Lhx1/Smad3/Meox1/Mesp1/Mesp2/Foxc1/Myf5/Myf6/Neurog1/Nkx3-1/Nog/Notch1/Nrp2/Otx2/Pax1/Pax3/Pcdh8/Pcsk6/Plxna2/Pld6/Sfrp2/Sema3f/Sfrp1/Shh/Six1/T/Tbx3/Tcap/Tcf15/Wnt3a/Wnt5a/Wt1/Dmrt2/Zic3/Osr1/Crb2/Zeb2/Ripply2/Msgn1/Ripply1/Foxb1/Nrarp/Tbx18/Hes7	65	FALSE
GO:0043588	skin development	140/5073	329/20309	1.67995124658597e-12	8.32832523504351e-11	5.61701063301102e-11	Krt83/Traf3ip2/Lgr4/Ovol2/Krt75/Dsp/Bcr/Krt5/Krt7/Foxe1/Krt82/Akt1/Alx4/Ap3b1/Bcl2/Zfp36l1/Casp3/Runx1/Runx3/Cdkn1a/Cdkn2a/Celsr1/Cldn4/Col5a1/Col1a1/Col1a2/Comp/Cyp27b1/Dbi/Dkk1/Dll1/Dlx3/Opn3/Edar/Epha2/Evpl/Ext1/Lgr5/Fosl2/Fst/Fzd6/Gal/Gata6/Gli2/Gnas/Foxq1/Hoxa7/Hoxc13/Igfbp5/Inhba/Itga2/Klf4/Mafb/Krt1/Krt86/Krt84/Krt2/Krtap6-2/Lama5/Lhx2/Lor/Ltb/Foxc1/Msx2/Myd88/Ngfr/Notch1/Ovol1/Pax6/Pdgfa/Etv4/Prkch/Plec/Pou3f1/Ppl/Ptgs1/Itgb4/Grhl1/Scd1/Shh/Ncor2/Snai1/Sox18/Sox9/Srf/Tfap2a/Tfap2b/Tfap2c/Tmprss13/Slc39a2/Tgfb2/Tgm1/Tgm3/Tnf/Sox21/Vdr/Krt73/Krt79/Wnt10a/Wnt10b/Wnt5a/Wnt7a/Zfp36/Lrp4/Ahdc1/Grhl3/Foxi3/Cyp26b1/Lncpint/Krt90/Dact2/Grhl2/Flnb/Tnfrsf19/Smo/Krt78/Cdsn/Krt87/Krt77/Gm5478/Apcdd1/Irf6/Sfn/Txnip/Krt71/Gnasas1/Bcl11b/Krt81/Scel/Sostdc1/Asprv1/Cysrt1/Kazn/Tradd/Cnfn/Mfsd12/Krt80/Slitrk5/Wnt16/Vangl2	140	FALSE
GO:0007219	Notch signaling pathway	90/5073	184/20309	1.81166519938178e-12	8.91112819945912e-11	6.01008011044909e-11	Dlk2/Ovol2/Arrb1/Timp4/Cfd/Angpt4/Agxt/Atoh1/Bcl6/Bmp2/Cdk6/Cdkn1b/Cebpa/Dlk1/Dll1/Dlx1/Dlx2/S1pr3/Etv2/Eya1/Foxc2/Dtx1/Gata2/Gata5/Gsx2/Hes1/Hes5/Hey1/Hey2/Hhex/Foxa1/Foxa2/Onecut1/Hoxd3/Jag1/Jag2/Kcna5/Krt19/Lfng/Ascl1/Mesp1/Mesp2/Foxc1/Mmp14/Nfkbia/Notch1/Notch2/Ptp4a3/Six1/Snai2/Snai1/Sox2/Sox9/Dtx4/Tbx2/Hnf1b/Llgl2/Tgfb1/Tgfb2/Wnt1/Xirp1/Slc35c1/Slc35c2/Rbm15/Gdpd5/Neurl1b/Grip2/Prag1/Nod2/Zmiz1/Egfl7/Ripply2/Maml3/Tspan14/Dll4/Pgam2/Heyl/Tspan5/Ripply1/Perp/Nrarp/Tmem100/Chac1/Tcim/Enho/Cdk3/Tspan15/Dtx3/Hes7/Zfp423	90	FALSE
GO:0001890	placenta development	87/5073	176/20309	2.01889368760404e-12	9.85345322260081e-11	6.64562801778433e-11	Ovol2/E2f8/Ada/Adm/Akt1/Nr2f2/Prdm1/Zfp36l1/Cdkn1b/Cdkn1c/Cdx2/Cdx4/Cebpa/Cebpb/Socs3/Cited1/Csf2/Dlx3/Elf5/Eomes/Epas1/Epor/Erf/Esx1/Etv2/Fosl1/Fzd5/Gab1/Gata2/Gjb3/Gjb5/Hand1/Hes1/Hey1/Hey2/Foxd3/Igf2/Ccn1/Il10/Il11ra1/Itga4/Junb/Krt19/Krt8/Lep/Lhx3/Lhx4/Lif/Peg10/Ascl2/Mdfi/Cited2/Nfe2/Nodal/Notch2/Pdgfb/Plcd1/Ptgis/Ptn/Rps6/Rxra/Slc8a1/Snai1/Sox15/Spint1/Ghsr/Etnk2/Llgl2/Phlda2/Vcam1/Vwf/Wnt7b/Vash2/Rbm15/Vash1/Grhl2/Esrrb/Rtl1/Zfat/Ldoc1/Hs6st1/E2f7/Pcdh12/Htra1/Cul7/Tppp3/Syde1	87	FALSE
GO:0022612	gland morphogenesis	80/5073	157/20309	2.06901328723651e-12	1.00203905049547e-10	6.75821830017172e-11	Etv5/Areg/Bcl2/Bmp4/Cav1/Cav3/Cdkn2a/Cebpb/Csf1/Edar/Elf3/Epha2/Fgf1/Fgf18/Fgf8/Gli1/Gli2/Mst1/Foxa1/Hoxa13/Hoxb13/Hoxd13/Id4/Igfbp5/Il6/Itpr1/Lama5/Mdk/Mki67/Mmp2/Msx2/Nfib/Nkx2-3/Nkx3-1/Nog/Notch1/Notch2/Ntn1/Pax3/Pax6/Pdgfa/Pdgfb/Etv4/Plau/Plxna1/Prox1/Ptch1/Pthlh/Ptn/Rarg/Rln1/Rxra/Sfrp1/Shh/Snai2/Sox9/Esrp1/Tbx2/Tbx3/Tfap2c/Duox2/Tgfa/Tgfb1/Tgm2/Tnc/Tnf/Tnfaip3/Vdr/Wnt3a/Wnt4/Wnt5a/Gdf7/Bsx/Nherf1/Smo/Plag1/Sostdc1/Plxnd1/Sulf2/Esrp2	80	FALSE
GO:0009798	axis specification	58/5073	100/20309	2.10076461666925e-12	1.00964992569081e-10	6.80954958910708e-11	Prickle1/Axin2/Bmp4/Cdx1/Cdx2/Cdx4/Cer1/Chrd/Cited1/Cobl/Dll1/Lefty1/Frat1/Fzd5/Hey1/Hey2/Hhex/Foxa2/Lhx1/Smad6/Mdfi/Mesp1/Mesp2/Cited2/Neurog1/Nodal/Notch1/Notch2/Otx2/Pax6/Pcsk6/Pitx2/Ptch1/Pld6/Sfrp1/Shh/Six2/Six3/Srf/Stc1/Wnt8a/Tbx3/Wnt1/Wnt3/Wnt5a/Wnt6/Wnt7a/Wt1/Zic3/Ets2/Vax2/Peg12/Smo/Lefty2/Ripply2/Ripply1/Nrarp/Tbx18	58	FALSE
GO:0090130	tissue migration	139/5073	327/20309	2.21829314984065e-12	1.05805861146945e-10	7.13604032412852e-11	Card10/Adgrb1/Foxp1/Acvrl1/Adora2b/Angpt2/Angpt4/Agt/Akt1/Apoa1/Apoe/Nr2f2/Aqp1/Arf6/Rhob/Arsb/Bmp4/Gdf2/Bsg/Cd63/Cdh13/Cxcr4/Col18a1/Bcar1/Cyp1b1/Gadd45a/Dpp4/Edn2/Efna1/Efnb2/Egr3/Epha2/Fgf1/Fgf18/Fgf4/Fgf8/Foxc2/Fstl1/Fut1/Gata2/Gata3/Glul/Gpx1/Grn/Has2/Hdac5/Hbegf/Foxf1/Hmox1/Nr4a1/Hspb1/Hyal1/Igf2/Insl3/Irs1/Itga2/Itgb2l/Jun/Kdr/Klf4/Krt2/Mef2c/Mmp9/Myh9/Nfe2l2/Nos3/Notch1/Pdgfb/Pfn2/Pik3r2/Prkce/Plcg1/Prox1/Ptk2b/Ptp4a3/Ptprg/Ptprm/Pxn/Cxcl12/Sema4a/Sema5a/Sh3bp1/Shh/Snai2/Snai1/Plk2/Sox9/Srf/Stc1/T/Mapre2/Tac1/Tesk1/Tgfb1/Tgfb2/Tgfbr1/Thbs1/Nr2e1/Tnf/Vegfa/Eppk1/Wnt5a/Wnt7a/Zc3h12a/Iqsec1/Vash1/Ets1/Grem1/Zeb2/Grhl2/Plekhg5/Pik3cg/Tns3/Vstm4/Mcc/Nanos1/Atp2b4/Glipr2/Irs2/Rab25/Epb41l4b/Dll4/Hdac7/Tacstd2/Ltb4r2/Smoc2/Rgcc/Plxnd1/Plpp3/Zfp580/Dab2ip/Sash1/Atoh8/Marveld3/Robo4/Lrg1/Adgra2/Rhoj/Fgf16	139	FALSE
GO:0003012	muscle system process	176/5073	441/20309	2.25895163996721e-12	1.06935034024313e-10	7.21219700484981e-11	Sco2/Chrnb4/Foxp1/Dsp/Cald1/Chrnb2/Chrne/Actc1/Ada/Adora1/Adora2b/Adra1a/Adra2a/Adra2b/Adra2c/Adrb1/Adrb2/Agt/Slc25a4/Atp1a1/Bdkrb2/Bmp2/Bmp4/Cacna1c/Cacna1g/Cacna1s/Cacng1/Calca/Calm3/Camk2g/Casq1/Casq2/Cav1/Cav3/Chga/Cxcr4/Comp/Csrp3/Cyba/Dmpk/Drd1/Dsc2/Dsg2/Edn1/Edn2/Eno1/F2r/Myh7/Ccn2/Gata4/Gata5/Gata6/Gdnf/Grcc10/Hand2/Hey2/Nr4a1/Hrc/Igfbp5/Itga2/Kcna1/Kcna5/Kcne1/Kcnh2/Kcnj2/Kcnj5/Kcnj8/Kcnq1/Klf4/Lep/Lmna/Smad1/Smad3/Smad7/Mef2c/Mstn/Mybpc3/Myh3/Myl3/Myl6/Myoc/Myod1/Myog/Neurog1/Nfatc1/Nkx2-5/Nr4a3/Nos1/Nos3/Notch1/Nppc/Npy1r/Npy2r/Oxt/Oxtr/P2rx1/P2ry1/Ptger4/Ptgs1/Rem1/Rgs2/Rgs4/Scn5a/Slc8a1/Sstr2/Sod1/Sphk1/Srf/Ghsr/Stc1/Hdac4/Tbx2/Tbx3/Tcap/Tead1/Stac2/Tiam1/Tmod1/Tnnc1/Tnnc2/Tnfrsf1a/Tnni1/Tnni2/Tnni3/Tnnt2/Tnnt3/Tpm1/Tpm2/Ucn/Ccn4/Rcsd1/Gsn/Mylk2/Zc3h12a/Nppa/P2rx2/Synm/Tpcn2/Prkag3/Pin1rt1/Grip2/Fkrp/Smtn/Bin1/Hcn4/Atp2b4/Scn4b/Rnf207/Trim72/Prok2/Myh13/Pgam2/Fxyd1/Dbn1/Foxo1/Foxo3/Ehd3/Kcne3/Kcne4/Cacna1h/Smpd3/Gucy1a1/Asb2/Kcne5/Klf15/Myh7b/Fbxo32/Zfas1/Sulf2/Kbtbd13/Selenon/Cmya5/Gper1/Nol3/Lmod2/Atp1a2	176	FALSE
GO:0002062	chondrocyte differentiation	67/5073	123/20309	2.40380680550648e-12	1.1294304214529e-10	7.61740506945259e-11	Pkdcc/Osr2/Adamts7/Axin2/Nkx3-2/Bmp2/Bmp4/Runx1/Runx3/Serpinh1/Col2a1/Comp/Ext1/Fgf18/Fgf9/Ccn2/Fosl2/Gdf5/Gli2/Hmga2/Hoxa11/Hoxd11/Hspg2/Ihh/Ltbp3/Smad3/Smad7/Maf/Matn1/Mdk/Mef2c/Mef2d/Msx2/Nfib/Nppc/Pthlh/Pth1r/Rarg/Scx/Sfrp2/Shox2/Six2/Snai2/Sox5/Sox9/Creb3l2/Arid5a/Wnt9a/Tgfb1/Tgfbr1/Rarb/Ccn4/Wnt7a/Zbtb16/Grem1/Osr1/Gdf6/Col27a1/Chst11/Smpd3/Mustn1/Chrdl2/Zfp219/Poc1a/Sulf2/Rflna/Rflnb	67	FALSE
GO:0060993	kidney morphogenesis	59/5073	103/20309	2.82709666367676e-12	1.31847411811177e-10	8.89240385284369e-11	Lgr4/Agt/Bcl2/Bmp2/Bmp4/Calb1/Cited1/Eya1/Fgf1/Fgf8/Gata3/Gdnf/Hes1/Hes5/Hey1/Foxd1/Hoxa11/Hoxb7/Hoxd11/Irx1/Irx2/Irx3/Lama5/Lhx1/Lif/Myc/Nog/Pax2/Pbx1/Pgf/Ptch1/Shh/Six1/Six2/Six4/Sox4/Sox8/Sox9/Hnf1b/Tcf21/Tgfb1/Gcnt4/Vegfa/Wnt1/Wnt9b/Wnt4/Wnt6/Wnt7b/Wt1/Grem1/Osr1/Adamts16/Smo/Hs3st3b1/Tacstd2/Sall1/Tmem59l/Wnk4/Vangl2	59	FALSE
GO:0048546	digestive tract morphogenesis	38/5073	54/20309	2.9128830205377e-12	1.34849349244892e-10	9.09486850220517e-11	Ovol2/Bcl2/Cfc1/Ephb3/Fgfr3/Gata4/Gli2/Foxf1/Hlx/Hoxa13/Hoxd13/Id2/Ihh/Smad3/Nkx2-3/Nodal/Notch1/Pdgfra/Pitx2/Sfrp2/Sfrp1/Shh/Shox2/Six2/Sox10/Sox11/Sox17/Stra6/Hnf1b/Tcf21/Tcf7/Trp73/Wnt5a/Agr2/Sfrp5/Dact1/Foxp4/Vangl2	38	FALSE
GO:0043062	extracellular structure organization	136/5073	319/20309	2.95425042968186e-12	1.35766136534869e-10	9.15670090920986e-11	Arhgap33os/Emilin1/Phldb1/Qsox1/Prickle1/Kazald1/Col16a1/Ltbp4/Adamts7/Adamts1/Aebp1/Agt/Mmp28/Axin2/Bmp2/Cav1/Cav2/Serpinh1/Col13a1/Col15a1/Col18a1/Col2a1/Col4a1/Col4a2/Col5a1/Col9a1/Col9a2/Col9a3/Col1a1/Col1a2/Comp/Cst3/Ctsg/Cyp1b1/Dpp4/Elf3/Ext1/Fscn1/Fgfr4/Ccn2/Foxc2/Foxf2/Gfap/Has2/Has3/Foxf1/Hspg2/Ccn1/Ihh/Il6/Lamb1/Lamb3/Lgals3/Lmx1b/Lox/Loxl1/Loxl3/Papln/Smad3/Matn1/Matn4/Cma1/Foxc1/Mmp11/Mmp14/Mmp15/Mmp2/Mmp9/Myf5/Nfkb2/Notch1/Pdgfra/Pmp22/Ptx3/Zfp469/Scx/Sfrp2/Sema5a/Sox9/Spint1/Tcf15/Tfap2a/Mmp21/Tgfb1/Tgfb2/Tgfbi/Tgfbr1/Nr2e1/Scara3/Tnf/Tnfrsf1a/Tnr/Wnt3a/Wt1/Pbxip1/Adamtsl4/Adamts17/Csgalnact1/Carmil2/Adamts14/Adamts5/Ets1/Fbln5/Grem1/Adamts4/Fkrp/Vwa1/Creb3l1/Mmp23/Sh3pxd2b/Optc/Adamts16/Meltf/Adamts8/Olfml2b/Col8a2/Col27a1/Ramp2/P3h1/Dpt/Smpd3/Smoc2/Smoc1/Angptl7/P3h4/Rgcc/Slc39a8/Loxl4/Ndnf/2300002M23Rik/Sulf2/Hapln2/Vit/Mfap4/Adamtsl2/Crispld2	136	FALSE
GO:0043524	negative regulation of neuron apoptotic process	98/5073	208/20309	3.27685370776811e-12	1.48970353839174e-10	1.00472548549995e-10	Sncb/Amigo2/Unc5b/Arrb1/Adora2a/Agt/Apoe/Bcl2/Bdnf/Btg2/Ccnd1/Cebpb/Cited1/Clu/Cntfr/Crhr1/Crlf1/Dlx1/En1/En2/Epor/Erbb3/F2r/Fgf8/Fyn/Fzd1/Fzd9/Gdf5/Gdnf/Glp1r/Grn/Foxq1/Hipk2/Hmox1/Il10/Il6/Isl1/Jun/Kdr/Mdk/Mef2c/Mt1/Mt3/Nes/Nfix/Nefl/Ngf/Ngfr/Nr4a3/Nos1/Nppc/Ntf3/Ntrk1/Nr4a2/Pcp4/Pou4f1/Ptk2b/Sct/Cx3cl1/Six1/Six4/Snca/Sod1/Tfap2a/Tfap2b/Agap2/Tgfb3/Trp73/Tyro3/Ucn/Ucp2/Vegfa/Nrbp2/Wfs1/Wnt1/Grk1/Pin1rt1/Tox3/Cln8/Vstm2l/Smo/Il27ra/Bok/Barhl1/Clcf1/Foxb1/Retreg1/Plxnd1/Ndnf/Draxin/Optn/Faim2/Nfatc4/Ntf5/Fgf20/Pcdhgc3/Pcdhgc4/Pcdhgc5	98	TRUE
GO:0048593	camera-type eye morphogenesis	77/5073	150/20309	3.28889440655102e-12	1.48970353839174e-10	1.00472548549995e-10	Dio3/Vsx1/Foxn4/Aqp1/Aqp5/Prdm1/Bmp4/Calb1/Vsx2/Cryaa/Crygb/Dll1/Dscam/Epha2/Ephb2/Bhlhe23/Fat1/Fgfr3/Fjx1/Foxf2/Fzd5/Gdf11/Gnat1/Grcc10/Hcn1/Hipk2/Ihh/Jag1/Kdr/Lhx1/Man2a1/Cited2/Notch1/Notch2/Nrl/Pax2/Pax6/Pitx2/Pitx3/Prox1/Ptf1a/Ptn/Ptprm/Six3/Sox1/Sox11/Sox2/Sox8/Sox9/Stra6/Rho/Tbx2/Tfap2a/Th/Thy1/Twist1/Vegfa/Sdk2/Grk1/Crb2/Tsku/Fat3/Ephb1/Bcar3/Foxe3/Col8a2/Miat/Zhx2/Irx5/Nectin1/Bhlhe22/Irx6/Casz1/Ush1c/Mir124a-2/Mfsd2a/Ift122	77	FALSE
GO:0048483	autonomic nervous system development	36/5073	50/20309	3.66658928513824e-12	1.6489175813736e-10	1.11210685535697e-10	Hoxb2/Phox2a/Ackr3/Egr2/Gata3/Gbx2/Gdnf/Hand2/Hes1/Hes3/Hlx/Hoxa1/Hoxb1/Slc6a4/Ascl1/Nrp2/Ntf3/Ntrk1/Phox2b/Ret/Sema3f/Six1/Sox10/Sox11/Sox4/Sox8/Tbx1/Tfap2a/Tfap2b/Tlx2/Vcam1/Plxna4/Insm1/Prlh/Kif26a/Nav2	36	TRUE
GO:0030198	extracellular matrix organization	135/5073	317/20309	3.90245134102455e-12	1.73036373292088e-10	1.16703793529774e-10	Emilin1/Phldb1/Qsox1/Prickle1/Kazald1/Col16a1/Ltbp4/Adamts7/Adamts1/Aebp1/Agt/Mmp28/Axin2/Bmp2/Cav1/Cav2/Serpinh1/Col13a1/Col15a1/Col18a1/Col2a1/Col4a1/Col4a2/Col5a1/Col9a1/Col9a2/Col9a3/Col1a1/Col1a2/Comp/Cst3/Ctsg/Cyp1b1/Dpp4/Elf3/Ext1/Fscn1/Fgfr4/Ccn2/Foxc2/Foxf2/Gfap/Has2/Has3/Foxf1/Hspg2/Ccn1/Ihh/Il6/Lamb1/Lamb3/Lgals3/Lmx1b/Lox/Loxl1/Loxl3/Papln/Smad3/Matn1/Matn4/Cma1/Foxc1/Mmp11/Mmp14/Mmp15/Mmp2/Mmp9/Myf5/Nfkb2/Notch1/Pdgfra/Pmp22/Ptx3/Zfp469/Scx/Sfrp2/Sema5a/Sox9/Spint1/Tcf15/Tfap2a/Mmp21/Tgfb1/Tgfb2/Tgfbi/Tgfbr1/Nr2e1/Scara3/Tnf/Tnfrsf1a/Tnr/Wnt3a/Wt1/Pbxip1/Adamtsl4/Adamts17/Csgalnact1/Carmil2/Adamts14/Adamts5/Ets1/Fbln5/Grem1/Adamts4/Fkrp/Vwa1/Creb3l1/Mmp23/Sh3pxd2b/Optc/Adamts16/Meltf/Adamts8/Olfml2b/Col8a2/Col27a1/Ramp2/P3h1/Dpt/Smpd3/Smoc2/Smoc1/Angptl7/P3h4/Rgcc/Slc39a8/Loxl4/Ndnf/2300002M23Rik/Sulf2/Hapln2/Vit/Mfap4/Adamtsl2/Crispld2	135	FALSE
