"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","h2a_Fold","h2a_FDR"
"chr1",153266225,153267852,1628,"*","h2a_peak_97",-0.027157318,0.906599718,"Intron (ENSMUST00000027752.14/226519, intron 1 of 27)",1,153248617,153250461,1845,2,"226519","ENSMUST00000159251.1",-15764,"ENSMUSG00000026478","Lamc1","laminin, gamma 1",-0.027157318,0.906599718
"chr1",166157448,166158602,1155,"*","h2a_peak_98",0.228813025,0.217696665,"Exon (ENSMUST00000060833.13/59290, exon 4 of 7)",1,166130467,166166509,36043,1,"59290","ENSMUST00000166860.1",26981,"ENSMUSG00000000544","Gpa33","glycoprotein A33 transmembrane",0.228813025,0.217696665
"chr1",55890047,55891847,1801,"*","h2a_peak_99",-0.163377749,0.433442764,"Distal Intergenic",1,55931241,55972098,40858,1,"329159","ENSMUST00000189293.1",-39394,"ENSMUSG00000099950","9130227L01Rik","RIKEN cDNA 9130227L01 gene",-0.163377749,0.433442764
"chr1",160076563,160078071,1509,"*","h2a_peak_100",0.591736557,0.001186089,"Promoter (<=1kb)",1,160074735,160077918,3184,2,"75255","ENSMUST00000028061.8",0,"ENSMUSG00000026729","4930562F07Rik","RIKEN cDNA 4930562F07 gene",0.591736557,0.001186089
"chr1",74052667,74054390,1724,"*","h2a_peak_101",-0.301149004,0.078900053,"Intron (ENSMUST00000169786.7/21961, intron 3 of 34)",1,74002316,74037157,34842,2,"21961","ENSMUST00000190599.1",-15510,"ENSMUSG00000055322","Tns1","tensin 1",-0.301149004,0.078900053
"chr1",190391422,190393650,2229,"*","h2a_peak_102",-0.610279306,0.000387354,"Distal Intergenic",1,190403645,190417145,13501,1,"433390","ENSMUST00000193966.1",-9995,"ENSMUSG00000103644","Gm29678","predicted gene, 29678",-0.610279306,0.000387354
"chr1",193948203,193949361,1159,"*","h2a_peak_103",-0.472282314,0.008178733,"Distal Intergenic",1,194212187,194222759,10573,2,"74942","ENSMUST00000193395.1",273398,"ENSMUSG00000103692","4930503O07Rik","RIKEN cDNA 4930503O07 gene",-0.472282314,0.008178733
"chr1",114727736,114729488,1753,"*","h2a_peak_104",1.267230788,3.87e-12,"Distal Intergenic",1,115684756,116587323,902568,1,"636808","ENSMUST00000043725.8",-955268,"ENSMUSG00000070695","Cntnap5a","contactin associated protein-like 5A",1.267230788,3.87e-12
"chr1",143207074,143208325,1252,"*","h2a_peak_105",0.127096319,0.535598205,"Distal Intergenic",1,143606161,143640581,34421,2,"214498","ENSMUST00000162638.1",432256,"ENSMUSG00000026361","Cdc73","cell division cycle 73, Paf1/RNA polymerase II complex component",0.127096319,0.535598205
"chr1",89106824,89108946,2123,"*","h2a_peak_106",-0.296364751,0.120496594,"5' UTR",1,89070453,89112860,42408,1,"98402","ENSMUST00000123745.1",36371,"ENSMUSG00000036206","Sh3bp4","SH3-domain binding protein 4",-0.296364751,0.120496594
"chr1",24522431,24524562,2132,"*","h2a_peak_107",0.918142371,8.13e-07,"Intron (ENSMUST00000115244.8/12823, intron 9 of 50)",1,24279770,24587411,307642,2,"12823","ENSMUST00000051344.5",62849,"ENSMUSG00000026141","Col19a1","collagen, type XIX, alpha 1",0.918142371,8.13e-07
"chr1",162610668,162612448,1781,"*","h2a_peak_108",-0.165356687,0.420153033,"Distal Intergenic",1,162639155,162649693,10539,1,"17926","ENSMUST00000028020.10",-26707,"ENSMUSG00000026697","Myoc","myocilin",-0.165356687,0.420153033
"chr1",168707921,168709280,1360,"*","h2a_peak_109",0.609688063,0.001637047,"Distal Intergenic",1,168490643,168490762,120,1,"102465178","ENSMUST00000183804.1",217278,"ENSMUSG00000098407","Mir6348","microRNA 6348",0.609688063,0.001637047
"chr1",51945461,51946709,1249,"*","h2a_peak_110",0.002764462,0.990656573,"Distal Intergenic",1,51749765,51916071,166307,2,"17912","ENSMUST00000046390.13",-29390,"ENSMUSG00000018417","Myo1b","myosin IB",0.002764462,0.990656573
"chr1",48920421,48921698,1278,"*","h2a_peak_111",1.965919789,5.7e-25,"Distal Intergenic",1,49244616,49338246,93631,1,"442837","ENSMUST00000056879.8",-322918,"ENSMUSG00000051616","C230029F24Rik","RIKEN cDNA C230029F24 gene",1.965919789,5.7e-25
"chr1",193408939,193410042,1104,"*","h2a_peak_112",-0.417316615,0.01053848,"Distal Intergenic",1,193346346,193370298,23953,2,"215303","ENSMUST00000016323.10",-38641,"ENSMUSG00000016179","Camk1g","calcium/calmodulin-dependent protein kinase I gamma",-0.417316615,0.01053848
"chr1",93167359,93169459,2101,"*","h2a_peak_113",-0.292842621,0.095197265,"Promoter (<=1kb)",1,93168725,93231072,62348,1,"381284","ENSMUST00000138595.2",0,"ENSMUSG00000084989","Crocc2","ciliary rootlet coiled-coil, rootletin family member 2",-0.292842621,0.095197265
"chr1",166798421,166799223,803,"*","h2a_peak_114",1.347669132,1.12e-12,"Exon (ENSMUST00000195591.1/ENSMUST00000195591.1, exon 1 of 1)",1,166662055,166681845,19791,2,"240894","ENSMUST00000027843.10",-116576,"ENSMUSG00000026560","Fmo9","flavin containing monooxygenase 9",1.347669132,1.12e-12
"chr1",105183984,105185716,1733,"*","h2a_peak_115",0.043262344,0.826713576,"Distal Intergenic",1,105356007,105361630,5624,1,"100504568","ENSMUST00000181383.2",-170291,"ENSMUSG00000097482","Gm17634","predicted gene, 17634",0.043262344,0.826713576
"chr1",64843272,64845494,2223,"*","h2a_peak_116",-0.507807717,0.009366085,"Intron (ENSMUST00000139649.7/241075, intron 6 of 8)",1,64793809,64836764,42956,2,"241075","ENSMUST00000187188.1",-6508,"ENSMUSG00000051344","Plekhm3","pleckstrin homology domain containing, family M, member 3",-0.507807717,0.009366085
"chr1",182098687,182099776,1090,"*","h2a_peak_117",-0.644130479,0.000353788,"Distal Intergenic",1,182124737,182131919,7183,1,"27058","ENSMUST00000111018.1",-24961,"ENSMUSG00000026511","Srp9","signal recognition particle 9",-0.644130479,0.000353788
"chr1",158740901,158742453,1553,"*","h2a_peak_118",0.942999714,6.35e-08,"Intron (ENSMUST00000159861.8/23850, intron 20 of 21)",1,158678794,158688532,9739,1,"11899","ENSMUST00000194658.1",62107,"ENSMUSG00000026587","Astn1","astrotactin 1",0.942999714,6.35e-08
"chr1",194736263,194738009,1747,"*","h2a_peak_119",-0.236860363,0.176691883,"Intron (ENSMUST00000027952.11/18845, intron 4 of 31)",1,194764567,194786628,22062,1,"18845","ENSMUST00000135664.1",-26558,"ENSMUSG00000026640","Plxna2","plexin A2",-0.236860363,0.176691883
"chr1",191985229,191986655,1427,"*","h2a_peak_120",0.637875783,0.000376214,"3' UTR",1,191978251,191986391,8141,1,"74023","ENSMUST00000175680.2",6978,"ENSMUSG00000049353","Rd3","retinal degeneration 3",0.637875783,0.000376214
"chr1",134998041,135000030,1990,"*","h2a_peak_121",-0.443976088,0.010438935,"Exon (ENSMUST00000044828.13/329252, exon 12 of 18)",1,134986355,135017779,31425,2,"329252","ENSMUST00000137968.7",17749,"ENSMUSG00000042793","Lgr6","leucine-rich repeat-containing G protein-coupled receptor 6",-0.443976088,0.010438935
"chr1",135631004,135632063,1060,"*","h2a_peak_122",-0.357272761,0.036818706,"Intron (ENSMUST00000190298.7/215690, intron 1 of 30)",1,135434580,135585705,151126,2,"215690","ENSMUST00000067414.12",-45299,"ENSMUSG00000009418","Nav1","neuron navigator 1",-0.357272761,0.036818706
"chr1",152581067,152582884,1818,"*","h2a_peak_123",-0.661067147,8.58e-05,"Intron (ENSMUST00000111859.7/19731, intron 4 of 18)",1,152557543,152592759,35217,2,"19731","ENSMUST00000128251.7",9875,"ENSMUSG00000026482","Rgl1","ral guanine nucleotide dissociation stimulator,-like 1",-0.661067147,8.58e-05
"chr1",106538164,106540337,2174,"*","h2a_peak_124",-0.086307683,0.661410734,"3' UTR",1,106546496,106546631,136,2,"102466254","ENSMUST00000183743.1",6294,"ENSMUSG00000098344","Mir3473f","microRNA 3473f",-0.086307683,0.661410734
"chr1",168354755,168356157,1403,"*","h2a_peak_125",0.08031023,0.699995664,"Intron (ENSMUST00000188912.6/18514, intron 2 of 7)",1,168158732,168431504,272773,2,"18514","ENSMUST00000064438.10",75347,"ENSMUSG00000052534","Pbx1","pre B cell leukemia homeobox 1",0.08031023,0.699995664
"chr1",41269211,41271456,2246,"*","h2a_peak_126",-0.483948204,0.00581439,"Distal Intergenic",1,41167587,41181252,13666,2,"74897","ENSMUST00000194002.1",-87959,"ENSMUSG00000104072","4930448I06Rik","RIKEN cDNA 4930448I06 gene",-0.483948204,0.00581439
"chr1",194545389,194547083,1695,"*","h2a_peak_127",0.592910172,0.000214773,"Distal Intergenic",1,194619825,194816869,197045,1,"18845","ENSMUST00000027952.11",-72742,"ENSMUSG00000026640","Plxna2","plexin A2",0.592910172,0.000214773
"chr1",46855556,46857052,1497,"*","h2a_peak_128",0.924151775,5.1e-06,"Promoter (1-2kb)",1,46807544,46854046,46503,2,"227059","ENSMUST00000027131.5",-1510,"ENSMUSG00000025986","Slc39a10","solute carrier family 39 (zinc transporter), member 10",0.924151775,5.1e-06
"chr1",137649433,137651525,2093,"*","h2a_peak_129",1.187526163,2.48e-11,"Distal Intergenic",1,137966455,137966541,87,1,"735252","ENSMUST00000083631.1",-314930,"ENSMUSG00000065565","Mir181a-1","microRNA 181a-1",1.187526163,2.48e-11
"chr1",162623795,162624858,1064,"*","h2a_peak_130",0.120768422,0.531476559,"Distal Intergenic",1,162639155,162649693,10539,1,"17926","ENSMUST00000028020.10",-14297,"ENSMUSG00000026697","Myoc","myocilin",0.120768422,0.531476559
"chr1",57996810,57998533,1724,"*","h2a_peak_131",1.334901436,7.52e-13,"Promoter (<=1kb)",1,57995971,58025899,29929,1,"68549","ENSMUST00000027202.8",839,"ENSMUSG00000026039","Sgo2a","shugoshin 2A",1.334901436,7.52e-13
"chr1",61379658,61381386,1729,"*","h2a_peak_132",-0.139061875,0.4614202,"Promoter (1-2kb)",1,61378432,61395904,17473,1,"77341","ENSMUST00000141000.1",1226,"ENSMUSG00000085447","9530026F06Rik","RIKEN cDNA 9530026F06 gene",-0.139061875,0.4614202
"chr1",73943182,73944723,1542,"*","h2a_peak_133",-0.210358504,0.221749279,"Intron (ENSMUST00000169786.7/21961, intron 19 of 34)",1,73925130,73941014,15885,2,"21961","ENSMUST00000189228.1",-2168,"ENSMUSG00000055322","Tns1","tensin 1",-0.210358504,0.221749279
"chr1",180790437,180791491,1055,"*","h2a_peak_134",0.158892149,0.5716149,"Distal Intergenic",1,180803131,180813534,10404,2,"15078","ENSMUST00000159789.1",22043,"ENSMUSG00000060743","H3f3a","H3.3 histone A",0.158892149,0.5716149
"chr1",28220156,28221395,1240,"*","h2a_peak_135",1.226791896,4.63e-11,"Distal Intergenic",1,27884046,27902396,18351,1,"433281","ENSMUST00000185409.1",336110,NA,"Gm5524","predicted gene 5524",1.226791896,4.63e-11
"chr1",92676224,92678715,2492,"*","h2a_peak_136",-0.502815584,0.002992775,"Distal Intergenic",1,92644218,92648841,4624,2,"260301","ENSMUST00000053144.3",-27383,"ENSMUSG00000044055","Otos","otospiralin",-0.502815584,0.002992775
"chr1",107597359,107598594,1236,"*","h2a_peak_137",1.687915002,7.66e-20,"5' UTR",1,107605880,107607325,1446,1,"20725","ENSMUST00000123086.1",-7286,"ENSMUSG00000026315","Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8",1.687915002,7.66e-20
"chr1",22936743,22938299,1557,"*","h2a_peak_138",1.882060794,1.01e-22,"Distal Intergenic",1,22533955,22805994,272040,2,"116837","ENSMUST00000218140.1",-130749,"ENSMUSG00000041670","Rims1","regulating synaptic membrane exocytosis 1",1.882060794,1.01e-22
"chr1",166137145,166139392,2248,"*","h2a_peak_139",-0.127568131,0.537017775,"Intron (ENSMUST00000060833.13/59290, intron 1 of 6)",1,166130467,166166509,36043,1,"59290","ENSMUST00000166860.1",6678,"ENSMUSG00000000544","Gpa33","glycoprotein A33 transmembrane",-0.127568131,0.537017775
"chr1",189366023,189366852,830,"*","h2a_peak_140",-0.007736069,0.980127561,"Intron (ENSMUST00000180044.7/16526, intron 1 of 5)",1,189339849,189346981,7133,2,"16526","ENSMUST00000195016.1",-19042,"ENSMUSG00000037624","Kcnk2","potassium channel, subfamily K, member 2",-0.007736069,0.980127561
"chr1",188566145,188567114,970,"*","h2a_peak_141",0.491171028,0.01329241,"Intron (ENSMUST00000060479.13/22283, intron 29 of 70)",1,188537807,188678687,140881,1,"22283","ENSMUST00000142159.1",28338,"ENSMUSG00000026609","Ush2a","usherin",0.491171028,0.01329241
"chr1",81072425,81074197,1773,"*","h2a_peak_142",1.593937397,3.85e-20,"Distal Intergenic",1,81076950,81298934,221985,1,"241134","ENSMUST00000137862.7",-2753,"ENSMUSG00000054976","Nyap2","neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2",1.593937397,3.85e-20
"chr1",13184285,13186478,2194,"*","h2a_peak_143",-0.296807654,0.070498923,"Exon (ENSMUST00000081713.10/17978, exon 7 of 22)",1,13148429,13151018,2590,2,"17978","ENSMUST00000133232.1",-33267,"ENSMUSG00000005886","Ncoa2","nuclear receptor coactivator 2",-0.296807654,0.070498923
"chr1",160793001,160794240,1240,"*","h2a_peak_144",1.093052913,3.86e-10,"Promoter (<=1kb)",1,160735648,160793211,57564,2,"29809","ENSMUST00000193810.1",0,"ENSMUSG00000026721","Rabgap1l","RAB GTPase activating protein 1-like",1.093052913,3.86e-10
"chr1",168268100,168269952,1853,"*","h2a_peak_145",-0.244192762,0.145566945,"Intron (ENSMUST00000188912.6/18514, intron 2 of 7)",1,168158370,168164662,6293,2,"18514","ENSMUST00000097471.3",-103438,"ENSMUSG00000052534","Pbx1","pre B cell leukemia homeobox 1",-0.244192762,0.145566945
"chr1",116252451,116254192,1742,"*","h2a_peak_146",1.959936286,7.16e-21,"Intron (ENSMUST00000043725.8/636808, intron 11 of 23)",1,115684756,116587323,902568,1,"636808","ENSMUST00000043725.8",567695,"ENSMUSG00000070695","Cntnap5a","contactin associated protein-like 5A",1.959936286,7.16e-21
"chr1",59548431,59550100,1670,"*","h2a_peak_147",-0.089848389,0.639220635,"Promoter (<=1kb)",1,59548831,59562791,13961,1,"381260","ENSMUST00000186310.1",0,"ENSMUSG00000047361","Gm973","predicted gene 973",-0.089848389,0.639220635
"chr1",104478959,104480590,1632,"*","h2a_peak_148",0.555611257,0.00083744,"Distal Intergenic",1,104768529,104995481,226953,1,"23836","ENSMUST00000062528.8",-287939,"ENSMUSG00000050840","Cdh20","cadherin 20",0.555611257,0.00083744
"chr1",136569657,136571317,1661,"*","h2a_peak_149",-0.14054302,0.479959904,"Distal Intergenic",1,136624901,136630053,5153,1,"226442","ENSMUST00000047734.14",-53584,"ENSMUSG00000041483","Zfp281","zinc finger protein 281",-0.14054302,0.479959904
"chr1",146028810,146030517,1708,"*","h2a_peak_150",0.978197503,6.56e-09,"Distal Intergenic",1,146494760,146902471,407712,1,"215378","ENSMUST00000074622.10",-464243,"ENSMUSG00000035131","Brinp3","bone morphogenetic protein/retinoic acid inducible neural specific 3",0.978197503,6.56e-09
"chr1",146514450,146516248,1799,"*","h2a_peak_151",0.966541809,9.02e-09,"5' UTR",1,146497738,146517554,19817,1,"215378","ENSMUST00000125331.1",16712,"ENSMUSG00000035131","Brinp3","bone morphogenetic protein/retinoic acid inducible neural specific 3",0.966541809,9.02e-09
"chr1",158318381,158319270,890,"*","h2a_peak_152",0.112042115,0.550918561,"Intron (ENSMUST00000195271.4/240843, intron 2 of 7)",1,158295704,158296464,761,2,"240843","ENSMUST00000194578.1",-21917,"ENSMUSG00000004031","Brinp2","bone morphogenic protein/retinoic acid inducible neural-specific 2",0.112042115,0.550918561
"chr1",149684342,149685993,1652,"*","h2a_peak_153",0.656014876,0.000217565,"Distal Intergenic",1,149886184,149902199,16016,2,"18783","ENSMUST00000155438.1",216206,"ENSMUSG00000056220","Pla2g4a","phospholipase A2, group IVA (cytosolic, calcium-dependent)",0.656014876,0.000217565
"chr1",106565237,106567327,2091,"*","h2a_peak_154",-0.575056672,0.000938956,"Intron (ENSMUST00000149909.1/ENSMUST00000149909.1, intron 2 of 4)",1,106546496,106546631,136,2,"102466254","ENSMUST00000183743.1",-18606,"ENSMUSG00000098344","Mir3473f","microRNA 3473f",-0.575056672,0.000938956
"chr1",166184076,166186109,2034,"*","h2a_peak_155",-0.01430937,0.944839588,"Distal Intergenic",1,166201385,166238744,37360,2,"98558","ENSMUST00000038782.3",52635,"ENSMUSG00000040629","Mael","maelstrom spermatogenic transposon silencer",-0.01430937,0.944839588
"chr1",193311118,193312418,1301,"*","h2a_peak_156",1.182241348,1.63e-10,"Intron (ENSMUST00000194677.5/16780, intron 7 of 26)",1,193320695,193325991,5297,1,"16780","ENSMUST00000161526.2",-8277,"ENSMUSG00000026639","Lamb3","laminin, beta 3",1.182241348,1.63e-10
"chr1",58043802,58044782,981,"*","h2a_peak_157",1.168161809,2.79e-10,"Intron (ENSMUST00000001027.6/11761, intron 3 of 34)",1,58029964,58070879,40916,1,"11761","ENSMUST00000160168.1",13838,"ENSMUSG00000063558","Aox1","aldehyde oxidase 1",1.168161809,2.79e-10
"chr1",57869702,57872385,2684,"*","h2a_peak_158",-0.781402761,1.26e-05,"Intron (ENSMUST00000172287.7/67198, intron 4 of 6)",1,57845571,57946965,101395,1,"67198","ENSMUST00000169772.2",24131,"ENSMUSG00000038305","Spats2l","spermatogenesis associated, serine-rich 2-like",-0.781402761,1.26e-05
"chr1",168429447,168430759,1313,"*","h2a_peak_159",0.481433801,0.003370422,"Promoter (<=1kb)",1,168158732,168431504,272773,2,"18514","ENSMUST00000064438.10",745,"ENSMUSG00000052534","Pbx1","pre B cell leukemia homeobox 1",0.481433801,0.003370422
"chr1",88474390,88476872,2483,"*","h2a_peak_160",-0.396899298,0.016967373,"Distal Intergenic",1,88499871,88510066,10196,2,"14659","ENSMUST00000067625.8",33194,"ENSMUSG00000062310","Glrp1","glutamine repeat protein 1",-0.396899298,0.016967373
"chr1",173390436,173391647,1212,"*","h2a_peak_161",0.817886023,5.42e-06,"Intron (ENSMUST00000147604.7/383619, intron 1 of 11)",1,173333258,173367695,34438,2,"94332","ENSMUST00000111220.7",-22741,"ENSMUSG00000005338","Cadm3","cell adhesion molecule 3",0.817886023,5.42e-06
"chr1",68774791,68775940,1150,"*","h2a_peak_162",0.228193305,0.192596448,"Intron (ENSMUST00000119142.7/13869, intron 1 of 27)",1,68032186,69107756,1075571,2,"13869","ENSMUST00000119142.7",331816,"ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4",0.228193305,0.192596448
"chr1",52713431,52714818,1388,"*","h2a_peak_163",0.051505456,0.801525264,"Intron (ENSMUST00000156876.7/98682, intron 1 of 6)",1,52656527,52709195,52669,2,"98682","ENSMUST00000147758.7",-4236,"ENSMUSG00000041439","Mfsd6","major facilitator superfamily domain containing 6",0.051505456,0.801525264
"chr1",77140392,77142441,2050,"*","h2a_peak_164",-0.052723797,0.79939443,"Distal Intergenic",1,77373613,77377607,3995,2,"13838","ENSMUST00000187346.1",235166,"ENSMUSG00000026235","Epha4","Eph receptor A4",-0.052723797,0.79939443
"chr1",90954840,90956145,1306,"*","h2a_peak_165",-0.488511546,0.006343349,"Promoter (1-2kb)",1,90953108,90954027,920,1,"623503","ENSMUST00000166281.2",1732,"ENSMUSG00000090550","Prlh","prolactin releasing hormone",-0.488511546,0.006343349
"chr1",131253335,131255460,2126,"*","h2a_peak_166",-0.519860123,0.002467617,"3' UTR",1,131207654,131245258,37605,2,"54354","ENSMUST00000124796.1",-8077,"ENSMUSG00000026430","Rassf5","Ras association (RalGDS/AF-6) domain family member 5",-0.519860123,0.002467617
"chr1",18461662,18463949,2288,"*","h2a_peak_167",0.777387897,2.75e-06,"Distal Intergenic",1,18250980,18265138,14159,2,"77673","ENSMUST00000088463.1",-196524,"ENSMUSG00000067773","Defb41","defensin beta 41",0.777387897,2.75e-06
"chr1",190368857,190371559,2703,"*","h2a_peak_168",-0.586880153,0.000646553,"Distal Intergenic",1,190403645,190417145,13501,1,"433390","ENSMUST00000193966.1",-32086,"ENSMUSG00000103644","Gm29678","predicted gene, 29678",-0.586880153,0.000646553
"chr1",140244817,140245862,1046,"*","h2a_peak_169",0.264787291,0.174382664,"Promoter (<=1kb)",1,140246158,140612067,365910,1,"240776","ENSMUST00000120709.7",-296,"ENSMUSG00000052726","Kcnt2","potassium channel, subfamily T, member 2",0.264787291,0.174382664
"chr1",114863993,114864843,851,"*","h2a_peak_170",0.657146489,0.000268401,"Distal Intergenic",1,115684756,116587323,902568,1,"636808","ENSMUST00000043725.8",-819913,"ENSMUSG00000070695","Cntnap5a","contactin associated protein-like 5A",0.657146489,0.000268401
"chr1",24190316,24192239,1924,"*","h2a_peak_171",0.910307355,7.69e-06,"Intron (ENSMUST00000054588.14/12839, intron 5 of 37)",1,24195187,24252684,57498,1,"12839","ENSMUST00000088349.2",-2948,"ENSMUSG00000026147","Col9a1","collagen, type IX, alpha 1",0.910307355,7.69e-06
"chr1",140246266,140248070,1805,"*","h2a_peak_172",0.371651908,0.030080268,"Promoter (<=1kb)",1,140246207,140610079,363873,1,"240776","ENSMUST00000119786.7",59,"ENSMUSG00000052726","Kcnt2","potassium channel, subfamily T, member 2",0.371651908,0.030080268
