gene_name	feature_type	chr	strand	n_intervals	total_bases	n_enhancer_intervals	ctrl_coverage	ctrl_methylated	mut_coverage	mut_methylated	mch_ctrl	mch_mut	delta_mch	has_enhancer
1700001O22Rik	5UTR	chr2	-	1	150	0	2739	41	4388	63	0.0149689667761957	0.0143573381950775	-0.000611628581118207	FALSE
1700001O22Rik	Exon	chr2	-	10	2788	0	60836	1534	105543	2428	0.0252153330264975	0.0230048416285306	-0.00221049139796691	FALSE
1700001O22Rik	SpliceSite_Donor	chr2	-	9	189	0	4317	165	7863	296	0.0382209867963864	0.0376446648861758	-0.00057632191021062	FALSE
1700001O22Rik	SpliceSite_Acceptor	chr2	-	9	189	0	3837	73	6594	151	0.019025280166797	0.0228996057021535	0.0038743255353565	FALSE
1700001O22Rik	Intron	chr2	-	9	6105	0	174420	6364	282724	9697	0.0364866414402018	0.034298467763614	-0.00218817367658783	FALSE
1700001O22Rik	3UTR	chr2	-	1	397	0	11219	411	17395	442	0.0366342811302255	0.0254096004599023	-0.0112246806703232	FALSE
1700001P01Rik	5UTR	chr11	-	1	60	0	2347	24	4366	57	0.0102258201959949	0.0130554283096656	0.00282960811367071	FALSE
1700001P01Rik	Exon	chr11	-	3	624	0	20987	280	37058	492	0.0133415924143517	0.0132764855092018	-6.51069051499503e-05	FALSE
1700001P01Rik	SpliceSite_Donor	chr11	-	2	42	0	1681	20	2931	19	0.0118976799524093	0.00648242920504947	-0.00541525074735981	FALSE
1700001P01Rik	SpliceSite_Acceptor	chr11	-	2	42	0	1356	13	2238	10	0.00958702064896755	0.00446827524575514	-0.00511874540321241	FALSE
1700001P01Rik	Intron	chr11	-	2	3814	0	105404	1641	174165	2443	0.0155686691207165	0.0140269284873539	-0.00154174063336254	FALSE
1700001P01Rik	3UTR	chr11	-	1	99	0	2601	7	4698	25	0.00269127258746636	0.00532141336739038	0.00263014077992402	FALSE
1700003E16Rik	5UTR	chr6	+	1	169	0	4001	3	7170	139	0.000749812546863284	0.0193863319386332	0.0186365193917699	FALSE
1700003E16Rik	Exon	chr6	+	2	2221	0	53267	1112	89329	1777	0.020875964480823	0.0198927559918951	-0.000983208488927894	FALSE
1700003E16Rik	SpliceSite_Donor	chr6	+	1	21	0	362	4	708	19	0.0110497237569061	0.0268361581920904	0.0157864344351843	FALSE
1700003E16Rik	SpliceSite_Acceptor	chr6	+	1	21	0	618	11	1170	11	0.0177993527508091	0.0094017094017094	-0.00839764334909966	FALSE
1700003E16Rik	Intron	chr6	+	1	4321	0	119397	3033	201037	5509	0.0254026483077464	0.0274029158811562	0.00200026757340978	FALSE
1700003E16Rik	3UTR	chr6	+	1	1713	0	39460	806	64233	1367	0.0204257475924987	0.0212818955988355	0.000856148006336759	FALSE
1700003F12Rik	5UTR	chr2	+	1	54	0	1991	117	3140	201	0.0587644399799096	0.0640127388535032	0.00524829887359359	FALSE
1700003F12Rik	Exon	chr2	+	3	976	0	24237	821	35559	1476	0.033873829269299	0.0415084788661098	0.00763464959681084	FALSE
1700003F12Rik	SpliceSite_Donor	chr2	+	2	42	0	843	57	1235	34	0.0676156583629893	0.0275303643724696	-0.0400852939905197	FALSE
1700003F12Rik	SpliceSite_Acceptor	chr2	+	2	42	0	1500	129	2256	139	0.086	0.061613475177305	-0.024386524822695	FALSE
1700003F12Rik	Intron	chr2	+	2	1943	0	56167	3315	95122	6461	0.0590204212437908	0.0679232985008726	0.00890287725708172	FALSE
1700003F12Rik	3UTR	chr2	+	1	59	0	1502	31	2313	38	0.0206391478029294	0.0164288802421098	-0.00421026756081961	FALSE
1700003H04Rik	5UTR	chr3	-	2	160	0	5512	45	8859	170	0.00816400580551524	0.0191895247770629	0.0110255189715476	FALSE
1700003H04Rik	Exon	chr3	-	8	1591	0	48583	517	78721	1551	0.0106415824465348	0.0197024936166969	0.00906091117016215	FALSE
1700003H04Rik	SpliceSite_Donor	chr3	-	7	147	0	3679	25	5858	111	0.00679532481652623	0.0189484465687948	0.0121531217522686	FALSE
1700003H04Rik	SpliceSite_Acceptor	chr3	-	7	147	0	4071	43	6489	83	0.0105625153524932	0.0127908768685468	0.00222836151605353	FALSE
1700003H04Rik	Intron	chr3	-	7	23159	0	611948	7978	972161	16887	0.0130370554360828	0.017370579564496	0.0043335241284132	FALSE
1700003H04Rik	3UTR	chr3	-	5	944	0	28577	315	46530	871	0.0110228505441439	0.0187191059531485	0.00769625540900462	FALSE
1700006A11Rik	5UTR	chr3	-	2	125	0	4885	43	7300	181	0.00880245649948823	0.0247945205479452	0.015992064048457	FALSE
1700006A11Rik	Exon	chr3	-	12	2161	0	63575	673	99553	1026	0.0105859221392057	0.0103060681245166	-0.000279854014689072	FALSE
1700006A11Rik	SpliceSite_Donor	chr3	-	11	231	0	7730	89	12117	126	0.0115135834411384	0.0103986135181976	-0.00111496992294085	FALSE
1700006A11Rik	SpliceSite_Acceptor	chr3	-	11	231	0	6055	79	9740	91	0.013047068538398	0.0093429158110883	-0.00370415272730972	FALSE
1700006A11Rik	Intron	chr3	-	11	22891	0	597098	7789	945395	11894	0.0130447598216708	0.0125809846677844	-0.000463775153886448	FALSE
1700006A11Rik	3UTR	chr3	-	9	1743	0	49634	557	77072	768	0.0112221461095217	0.00996470832468341	-0.00125743778483829	FALSE
1700007K13Rik	5UTR	chr2	-	1	63	1	1368	35	2542	15	0.0255847953216374	0.00590086546026751	-0.0196839298613699	TRUE
1700007K13Rik	Exon	chr2	-	4	965	1	27875	729	46415	1136	0.026152466367713	0.0244748464935904	-0.00167761987412257	TRUE
1700007K13Rik	SpliceSite_Donor	chr2	-	3	63	1	1503	60	2679	51	0.0399201596806387	0.019036954087346	-0.0208832055932927	TRUE
1700007K13Rik	SpliceSite_Acceptor	chr2	-	3	63	0	1829	42	2965	70	0.0229633679606342	0.0236087689713322	0.000645401010697981	FALSE
1700007K13Rik	Intron	chr2	-	3	3367	1	99775	2563	157254	3359	0.0256877975444751	0.0213603469546085	-0.0043274505898666	TRUE
1700007K13Rik	3UTR	chr2	-	1	248	0	7825	140	12619	211	0.0178913738019169	0.0167208178144068	-0.00117055598751009	FALSE
1700008O03Rik	5UTR	chr7	-	4	552	0	10534	287	19736	569	0.0272451110689197	0.0288305634373733	0.00158545236845364	FALSE
1700008O03Rik	Exon	chr7	-	8	3675	0	96610	1663	164215	2469	0.017213538971121	0.015035167311147	-0.00217837165997403	FALSE
1700008O03Rik	SpliceSite_Donor	chr7	-	7	147	0	3971	41	6539	98	0.0103248552002015	0.0149870010705001	0.00466214587029862	FALSE
1700008O03Rik	SpliceSite_Acceptor	chr7	-	7	147	0	3187	59	5879	78	0.0185127078757452	0.0132675625106311	-0.00524514536511416	FALSE
1700008O03Rik	Intron	chr7	-	7	22103	0	588416	10107	1038794	19243	0.0171766233413095	0.0185243657549042	0.0013477424135947	FALSE
1700008O03Rik	3UTR	chr7	-	1	146	0	2420	43	4318	31	0.0177685950413223	0.00717924965261695	-0.0105893453887054	FALSE
1700008P02Rik	5UTR	chr3	-	1	51	0	1525	5	2566	12	0.00327868852459016	0.00467653936087295	0.00139785083628279	FALSE
1700008P02Rik	Exon	chr3	-	4	783	0	20239	206	32016	525	0.0101783684964672	0.0163980509745127	0.00621968247804553	FALSE
1700008P02Rik	SpliceSite_Donor	chr3	-	3	63	0	2299	11	3331	73	0.00478468899521531	0.021915340738517	0.0171306517433016	FALSE
1700008P02Rik	SpliceSite_Acceptor	chr3	-	3	63	0	2314	17	3418	40	0.00734658599827139	0.0117027501462844	0.00435616414801298	FALSE
1700008P02Rik	Intron	chr3	-	3	4243	0	100394	1150	152929	1769	0.0114548678207861	0.0115674594092684	0.000112591588482251	FALSE
1700008P02Rik	3UTR	chr3	-	2	207	0	6585	49	9786	139	0.00744115413819286	0.0142039648477417	0.00676281070954881	FALSE
1700009N14Rik	5UTR	chr4	+	2	277	0	5018	105	6913	48	0.0209246711837385	0.0069434398958484	-0.0139812312878901	FALSE
1700009N14Rik	Exon	chr4	+	2	1258	0	43374	553	66899	906	0.0127495734771983	0.0135428033303936	0.000793229853195257	FALSE
1700009N14Rik	SpliceSite_Donor	chr4	+	1	21	0	316	0	425	0	0	0	0	FALSE
1700009N14Rik	SpliceSite_Acceptor	chr4	+	1	21	0	747	5	1205	3	0.00669344042838019	0.0024896265560166	-0.00420381387236359	FALSE
1700009N14Rik	Intron	chr4	+	1	224	0	4051	16	6373	32	0.00394964206368798	0.00502118311627177	0.00107154105258379	FALSE
1700009N14Rik	3UTR	chr4	+	1	333	0	11842	218	18737	363	0.0184090525249113	0.0193734322463575	0.000964379721446144	FALSE
1700010B08Rik	5UTR	chr2	+	1	485	0	16948	116	24662	313	0.00684446542364881	0.0126915903008677	0.00584712487721892	FALSE
1700010B08Rik	Exon	chr2	+	3	899	0	27115	293	41625	539	0.0108058270330076	0.0129489489489489	0.00214312191594139	FALSE
1700010B08Rik	SpliceSite_Donor	chr2	+	2	42	0	1256	18	2068	12	0.0143312101910828	0.00580270793036751	-0.0085285022607153	FALSE
1700010B08Rik	SpliceSite_Acceptor	chr2	+	2	42	0	1029	13	1516	17	0.0126336248785228	0.0112137203166227	-0.00141990456190015	FALSE
1700010B08Rik	Intron	chr2	+	2	1776	0	43278	679	71015	721	0.0156892647534544	0.010152784622967	-0.00553648013048743	FALSE
1700010B08Rik	3UTR	chr2	+	1	108	0	1969	47	3387	44	0.0238699847638395	0.0129908473575435	-0.010879137406296	FALSE
1700010I14Rik	5UTR	chr17	+	4	576	0	15023	345	23579	389	0.0229647873261	0.0164977310318504	-0.00646705629424961	FALSE
1700010I14Rik	Exon	chr17	+	14	2292	0	70319	1255	106702	1838	0.0178472390107937	0.0172255440385372	-0.000621694972256434	FALSE
1700010I14Rik	SpliceSite_Donor	chr17	+	13	273	0	7591	214	11751	333	0.0281912791463575	0.0283380137860608	0.00014673463970323	FALSE
1700010I14Rik	SpliceSite_Acceptor	chr17	+	13	273	0	8404	103	12907	173	0.0122560685387911	0.01340357945301	0.00114751091421894	FALSE
1700010I14Rik	Intron	chr17	+	13	21325	0	580741	12734	913364	19092	0.0219271585784369	0.020902947784235	-0.00102421079420188	FALSE
1700010I14Rik	3UTR	chr17	+	3	501	0	16859	260	26343	425	0.0154220297763806	0.0161333181490339	0.000711288372653333	FALSE
1700011L22Rik	5UTR	chr8	-	1	118	0	4694	61	7067	119	0.0129953131657435	0.016838828357153	0.00384351519140946	FALSE
1700011L22Rik	Exon	chr8	-	7	1026	2	32443	1208	54840	2652	0.0372345344142034	0.0483588621444201	0.0111243277302168	TRUE
1700011L22Rik	SpliceSite_Donor	chr8	-	6	126	1	3317	136	5602	409	0.0410009044317154	0.0730096394144948	0.0320087349827794	TRUE
1700011L22Rik	SpliceSite_Acceptor	chr8	-	6	126	2	3872	144	6693	451	0.0371900826446281	0.0673838338562677	0.0301937512116396	TRUE
1700011L22Rik	Intron	chr8	-	6	37114	3	1034159	26280	1676387	63598	0.0254119530942534	0.0379375406752737	0.0125255875810203	TRUE
1700011L22Rik	3UTR	chr8	-	1	222	1	5915	228	10917	488	0.0385460693153001	0.0447009251625905	0.00615485584729037	TRUE
1700011M02Rik	5UTR	chrX	+	1	68	0	1856	11	2656	14	0.00592672413793103	0.0052710843373494	-0.000655639800581637	FALSE
1700011M02Rik	Exon	chrX	+	3	420	0	9476	141	13698	140	0.0148796960742929	0.0102204701416265	-0.00465922593266643	FALSE
1700011M02Rik	SpliceSite_Donor	chrX	+	2	42	0	1117	19	1630	32	0.0170098478066249	0.0196319018404908	0.00262205403386591	FALSE
1700011M02Rik	SpliceSite_Acceptor	chrX	+	2	42	0	772	5	1094	5	0.00647668393782383	0.00457038391224863	-0.0019063000255752	FALSE
1700011M02Rik	Intron	chrX	+	2	327	0	7397	133	11026	128	0.0179802622684872	0.0116089243606022	-0.00637133790788501	FALSE
1700011M02Rik	3UTR	chrX	+	1	88	0	1517	39	2256	21	0.025708635464733	0.00930851063829787	-0.0164001248264352	FALSE
1700012A03Rik	5UTR	chr6	+	2	389	0	13795	433	22697	818	0.0313881841246829	0.0360400052870423	0.00465182116235949	FALSE
1700012A03Rik	Exon	chr6	+	4	1008	0	30492	843	50078	1790	0.027646595828414	0.03574423898718	0.00809764315876599	FALSE
1700012A03Rik	SpliceSite_Donor	chr6	+	3	63	0	1872	34	2844	45	0.0181623931623932	0.0158227848101266	-0.00233960835226658	FALSE
1700012A03Rik	SpliceSite_Acceptor	chr6	+	3	63	0	1736	37	2606	54	0.0213133640552995	0.0207214121258634	-0.00059195192943615	FALSE
1700012A03Rik	Intron	chr6	+	3	7668	0	216977	4478	344368	7524	0.0206381321522558	0.0218487199739813	0.00121058782172555	FALSE
1700012A03Rik	3UTR	chr6	+	1	139	0	3817	124	6338	333	0.0324862457427299	0.0525402335121489	0.020053987769419	FALSE
1700012B07Rik	5UTR	chr11	-	2	160	0	3682	39	7322	37	0.0105920695274307	0.00505326413548211	-0.00553880539194863	FALSE
1700012B07Rik	Exon	chr11	-	7	2177	0	56096	585	92258	988	0.0104285510553337	0.0107090983979709	0.000280547342637194	FALSE
1700012B07Rik	SpliceSite_Donor	chr11	-	6	126	0	2713	46	4922	72	0.0169553999262809	0.0146281999187322	-0.00232720000754865	FALSE
1700012B07Rik	SpliceSite_Acceptor	chr11	-	6	126	0	3357	24	5774	59	0.00714924039320822	0.0102182196051264	0.00306897921191821	FALSE
1700012B07Rik	Intron	chr11	-	6	38219	0	992630	14471	1557199	20997	0.0145784431258374	0.013483825766649	-0.00109461735918846	FALSE
1700012B07Rik	3UTR	chr11	-	2	1079	0	29005	268	43253	491	0.00923978624375108	0.0113518137470233	0.00211202750327225	FALSE
1700012B09Rik	5UTR	chr9	-	1	62	0	1084	38	2163	23	0.0350553505535055	0.0106333795654184	-0.0244219709880871	FALSE
1700012B09Rik	Exon	chr9	-	5	819	0	20711	275	34049	631	0.0132779682294433	0.0185321154806309	0.00525414725118756	FALSE
1700012B09Rik	SpliceSite_Donor	chr9	-	4	84	0	2449	33	3790	116	0.0134748877092691	0.0306068601583113	0.0171319724490423	FALSE
1700012B09Rik	SpliceSite_Acceptor	chr9	-	4	84	0	2318	25	4011	68	0.0107851596203624	0.0169533782099227	0.00616821858956033	FALSE
1700012B09Rik	Intron	chr9	-	4	13625	0	370477	5239	598108	7837	0.0141412287402457	0.01310298474523	-0.00103824399501572	FALSE
1700012B09Rik	3UTR	chr9	-	2	394	0	10207	98	16429	307	0.00960125404134418	0.0186864690486335	0.00908521500728934	FALSE
1700012P22Rik	5UTR	chr4	-	1	168	0	5043	34	7858	133	0.00674201863969859	0.016925426317129	0.0101834076774305	FALSE
1700012P22Rik	Exon	chr4	-	4	974	0	29788	230	47913	712	0.00772123002551363	0.0148602675683009	0.00713903754278725	FALSE
1700012P22Rik	SpliceSite_Donor	chr4	-	3	63	0	1283	5	1945	25	0.00389711613406079	0.012853470437018	0.0089563543029572	FALSE
1700012P22Rik	SpliceSite_Acceptor	chr4	-	3	63	0	2086	23	3560	44	0.011025886864813	0.0123595505617978	0.00133366369698471	FALSE
1700012P22Rik	Intron	chr4	-	3	19610	0	477617	5174	781987	9146	0.0108329477384599	0.0116958466061456	0.00086289886768573	FALSE
1700012P22Rik	3UTR	chr4	-	1	218	0	6592	56	10161	158	0.00849514563106796	0.0155496506249385	0.00705450499387053	FALSE
1700013F07Rik	5UTR	chr3	+	1	78	0	1980	33	4177	57	0.0166666666666667	0.0136461575293273	-0.0030205091373394	FALSE
1700013F07Rik	Exon	chr3	+	6	1452	0	41357	696	70302	1270	0.0168290736755567	0.0180649199169298	0.00123584624137308	FALSE
1700013F07Rik	SpliceSite_Donor	chr3	+	5	105	0	3327	120	5539	181	0.036068530207394	0.0326773785881928	-0.00339115161920123	FALSE
1700013F07Rik	SpliceSite_Acceptor	chr3	+	5	105	0	2547	36	4328	56	0.0141342756183746	0.0129390018484288	-0.00119527376994572	FALSE
1700013F07Rik	Intron	chr3	+	5	9122	0	257808	8167	425156	12906	0.0316786135418606	0.0303559164165624	-0.00132269712529821	FALSE
1700013F07Rik	3UTR	chr3	+	1	79	0	2524	38	3932	54	0.0150554675118859	0.0137334689725331	-0.00132199853935283	FALSE
1700013G24Rik	5UTR	chr4	+	2	122	0	2505	60	4296	110	0.0239520958083832	0.0256052141527002	0.00165311834431695	FALSE
1700013G24Rik	Exon	chr4	+	2	1048	0	32522	712	47927	1376	0.0218928725170654	0.0287103302939888	0.0068174577769234	FALSE
1700013G24Rik	SpliceSite_Donor	chr4	+	1	21	0	401	49	607	43	0.122194513715711	0.070840197693575	-0.0513543160221358	FALSE
1700013G24Rik	SpliceSite_Acceptor	chr4	+	1	21	0	385	6	647	20	0.0155844155844156	0.0309119010819165	0.015327485497501	FALSE
1700013G24Rik	Intron	chr4	+	1	1130	0	25004	708	39378	1052	0.028315469524876	0.0267154248565189	-0.00160004466835715	FALSE
1700013G24Rik	3UTR	chr4	+	1	68	0	2049	44	3533	75	0.0214738897022938	0.0212284177752618	-0.000245471927031986	FALSE
1700013H16Rik	5UTR	chrX	-	2	83	0	2009	30	3053	29	0.0149328023892484	0.0094988535866361	-0.00543394880261229	FALSE
1700013H16Rik	Exon	chrX	-	9	1224	0	24912	434	35040	518	0.0174213230571612	0.0147831050228311	-0.00263821803433016	FALSE
1700013H16Rik	SpliceSite_Donor	chrX	-	8	168	0	2989	42	4147	45	0.0140515222482436	0.0108512177477695	-0.00320030450047409	FALSE
1700013H16Rik	SpliceSite_Acceptor	chrX	-	8	168	0	2402	46	3437	44	0.019150707743547	0.0128018620890311	-0.00634884565451591	FALSE
1700013H16Rik	Intron	chrX	-	8	13707	0	227991	2573	341562	4946	0.011285533200872	0.014480533548814	0.00319500034794202	FALSE
1700013H16Rik	3UTR	chrX	-	1	268	0	5056	69	6587	82	0.0136471518987342	0.0124487627144375	-0.00119838918429665	FALSE
1700014D04Rik	5UTR	chr13	-	3	118	0	2606	36	4676	51	0.0138142747505756	0.0109067579127459	-0.00290751683782966	FALSE
1700014D04Rik	Exon	chr13	-	3	3281	0	95941	1641	155509	2522	0.0171042619943507	0.0162177108720396	-0.000886551122311133	FALSE
1700014D04Rik	SpliceSite_Donor	chr13	-	2	42	0	839	11	1587	24	0.0131108462455304	0.0151228733459357	0.00201202710040533	FALSE
1700014D04Rik	SpliceSite_Acceptor	chr13	-	2	42	0	1116	13	1824	25	0.0116487455197133	0.0137061403508772	0.00205739483116393	FALSE
1700014D04Rik	Intron	chr13	-	2	2630	0	70479	961	120556	1895	0.0136352672427248	0.0157188360595906	0.00208356881686578	FALSE
1700014D04Rik	3UTR	chr13	-	1	214	0	5512	97	7476	91	0.0175979680696662	0.0121722846441948	-0.00542568342547143	FALSE
1700015F17Rik	5UTR	chr5	-	1	130	0	3326	39	5678	59	0.0117257967528563	0.0103909827404015	-0.00133481401245474	FALSE
1700015F17Rik	Exon	chr5	-	8	1118	0	31522	311	48338	535	0.00986612524586003	0.0110678968927138	0.00120177164685377	FALSE
1700015F17Rik	SpliceSite_Donor	chr5	-	7	147	0	4389	74	6698	95	0.0168603326498063	0.0141833383099433	-0.00267699433986307	FALSE
1700015F17Rik	SpliceSite_Acceptor	chr5	-	7	147	0	4830	52	7600	83	0.0107660455486542	0.0109210526315789	0.000155007082924704	FALSE
1700015F17Rik	Intron	chr5	-	7	40199	0	849894	12297	1333370	19725	0.0144688631758784	0.0147933431830625	0.000324480007184061	FALSE
1700015F17Rik	3UTR	chr5	-	7	802	0	23482	220	35130	391	0.00936887828975385	0.0111300882436664	0.00176120995391253	FALSE
1700015G11Rik	5UTR	chr7	-	1	46	0	1741	53	3056	66	0.0304422745548535	0.0215968586387435	-0.00884541591611008	FALSE
1700015G11Rik	Exon	chr7	-	4	397	0	11450	205	19222	244	0.0179039301310044	0.0126937883674956	-0.00521014176350879	FALSE
1700015G11Rik	SpliceSite_Donor	chr7	-	3	63	0	2004	16	3101	32	0.00798403193612774	0.0103192518542406	0.00233521991811282	FALSE
1700015G11Rik	SpliceSite_Acceptor	chr7	-	3	63	0	1668	17	2519	27	0.0101918465227818	0.0107185391028186	0.000526692580036804	FALSE
1700015G11Rik	Intron	chr7	-	3	3649	0	91213	1653	142003	2283	0.0181224167607687	0.0160771251311592	-0.00204529162960955	FALSE
1700015G11Rik	3UTR	chr7	-	1	150	0	4049	84	7131	75	0.0207458631760929	0.01051745898191	-0.0102284041941829	FALSE
1700016C15Rik	5UTR	chr1	+	2	170	0	4964	31	7637	109	0.00624496373892023	0.014272620138798	0.00802765639987773	FALSE
1700016C15Rik	Exon	chr1	+	6	768	0	24192	212	39829	426	0.00876322751322751	0.010695724221045	0.00193249670781745	FALSE
1700016C15Rik	SpliceSite_Donor	chr1	+	5	105	0	2703	20	4584	69	0.00739918608953015	0.0150523560209424	0.00765316993141226	FALSE
1700016C15Rik	SpliceSite_Acceptor	chr1	+	5	105	0	3055	8	5096	38	0.00261865793780687	0.00745682888540031	0.00483817094759344	FALSE
1700016C15Rik	Intron	chr1	+	5	22743	0	567221	8258	907000	13118	0.0145586993429369	0.0144630650496141	-9.56342933227678e-05	FALSE
1700016C15Rik	3UTR	chr1	+	2	163	0	5842	39	9298	91	0.00667579596028757	0.0097870509787051	0.00311125501841753	FALSE
1700016D06Rik	5UTR	chr8	-	5	454	1	11774	221	21198	429	0.0187701715644641	0.0202377582790829	0.00146758671461886	TRUE
1700016D06Rik	Exon	chr8	-	8	1612	1	47254	1349	77992	2212	0.0285478478012443	0.028361883270079	-0.000185964531165358	TRUE
1700016D06Rik	SpliceSite_Donor	chr8	-	7	147	1	3333	95	5869	184	0.0285028502850285	0.0313511671494292	0.0028483168644007	TRUE
1700016D06Rik	SpliceSite_Acceptor	chr8	-	7	147	0	4888	111	8029	186	0.022708674304419	0.0231660231660232	0.00045734886160418	FALSE
1700016D06Rik	Intron	chr8	-	7	44528	1	1318680	32923	2181504	62138	0.0249666332999666	0.0284840183653113	0.00351738506534464	TRUE
1700016D06Rik	3UTR	chr8	-	1	684	0	20641	737	32438	1090	0.0357056344169372	0.0336025648930267	-0.00210306952391047	FALSE
1700016H13Rik	5UTR	chr5	-	3	615	0	13741	398	23390	562	0.0289644130703733	0.0240273621205643	-0.00493705094980899	FALSE
1700016H13Rik	Exon	chr5	-	5	1751	0	43433	819	70839	1209	0.0188566297515714	0.0170668699445221	-0.0017897598070493	FALSE
1700016H13Rik	SpliceSite_Donor	chr5	-	4	84	0	1637	34	2738	71	0.0207697006719609	0.0259313367421476	0.00516163607018665	FALSE
1700016H13Rik	SpliceSite_Acceptor	chr5	-	4	84	0	2615	48	4360	46	0.0183556405353728	0.0105504587155963	-0.00780518181977652	FALSE
1700016H13Rik	Intron	chr5	-	4	6221	0	175700	3695	271861	5088	0.0210301650540694	0.0187154464965552	-0.00231471855751421	FALSE
1700016H13Rik	3UTR	chr5	-	2	1021	0	25424	377	41174	568	0.0148285084959094	0.013795113421091	-0.0010333950748184	FALSE
1700016K19Rik	5UTR	chr11	+	1	150	0	2959	55	6227	183	0.0185873605947955	0.0293881483860607	0.0108007877912652	FALSE
1700016K19Rik	Exon	chr11	+	2	921	0	21030	207	38156	721	0.00984308131241084	0.018896110703428	0.00905302939101719	FALSE
1700016K19Rik	SpliceSite_Donor	chr11	+	1	21	0	211	1	408	9	0.004739336492891	0.0220588235294118	0.0173194870365208	FALSE
1700016K19Rik	SpliceSite_Acceptor	chr11	+	1	21	0	370	0	619	10	0	0.0161550888529887	0.0161550888529887	FALSE
1700016K19Rik	Intron	chr11	+	1	2737	0	80219	2077	120290	2794	0.0258916216856356	0.0232272009310832	-0.00266442075455236	FALSE
1700016K19Rik	3UTR	chr11	+	1	87	0	2301	13	3419	41	0.00564971751412429	0.0119918104708979	0.00634209295677363	FALSE
1700017B05Rik	5UTR	chr9	-	3	524	0	9682	193	17457	325	0.019933897954968	0.0186171736266254	-0.00131672432834256	FALSE
1700017B05Rik	Exon	chr9	-	4	5235	0	156832	3250	248095	5551	0.0207228116710875	0.0223744936415486	0.00165168197046107	FALSE
1700017B05Rik	SpliceSite_Donor	chr9	-	3	63	0	776	22	1410	12	0.0283505154639175	0.00851063829787234	-0.0198398771660452	FALSE
1700017B05Rik	SpliceSite_Acceptor	chr9	-	3	63	0	1557	14	2520	36	0.00899165061014772	0.0142857142857143	0.00529406367556657	FALSE
1700017B05Rik	Intron	chr9	-	3	4261	0	106025	2944	169507	4397	0.0277670360763971	0.0259399316842372	-0.00182710439215985	FALSE
