Summit_Chr	Summit_Start	Summit_End	seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr1	41284351	41284751	chr1	41283823	41285308	1486	*	6.854721194	6.696940007	6.996935096	-0.250966654	0.153727908	0.21752888
chr1	38897205	38897605	chr1	38896972	38898358	1387	*	6.855475212	7.024728892	6.663692803	0.308528391	0.050379069	0.082845981
chr1	23487788	23488188	chr1	23486909	23488463	1555	*	6.85570729	7.09655195	6.566436721	0.461408841	0.002389947	0.005519809
chr1	64202696	64203096	chr1	64202542	64203862	1321	*	6.855807706	7.053864523	6.62616791	0.362171278	0.016783064	0.031543806
chr1	66818032	66818432	chr1	66817744	66818725	982	*	6.859310015	7.128999187	6.527341858	0.544602127	0.000482056	0.001299118
chr1	51525524	51525924	chr1	51524872	51526187	1316	*	6.859920127	7.334131946	6.148788745	1.120066512	1.06E-12	1.11E-11
chr1	191256682	191257082	chr1	191256095	191257471	1377	*	6.860010684	6.760475907	6.953119304	-0.150715314	0.349803559	0.435094775
chr1	61176350	61176750	chr1	61175092	61177249	2158	*	6.8609902	7.002264588	6.704364847	0.260416698	0.084452658	0.130017317
chr1	91899663	91900063	chr1	91899077	91900707	1631	*	6.861041499	6.674884697	7.025899812	-0.268679785	0.088808588	0.13577877
chr1	132581938	132582338	chr1	132580981	132582455	1475	*	6.861495714	6.771616628	6.946102256	-0.15235336	0.281540982	0.363474476
chr1	90958422	90958822	chr1	90957836	90959309	1474	*	6.863351208	6.483864034	7.163520874	-0.62391753	7.09E-05	0.000225589
chr1	114322670	114323070	chr1	114322432	114323596	1165	*	6.863720217	7.448263264	5.864977849	1.417927222	5.92E-14	7.27E-13
chr1	92035011	92035411	chr1	92034310	92036196	1887	*	6.866035067	6.516859306	7.14695282	-0.556283854	0.000428301	0.001165561
chr1	23381643	23382043	chr1	23381386	23382441	1056	*	6.866932194	7.209437554	6.416933293	0.730086768	2.72E-06	1.13E-05
chr1	159590601	159591001	chr1	159589726	159591493	1768	*	6.868789083	6.948682857	6.784210221	0.129439982	0.429291318	0.514838546
chr1	135901785	135902185	chr1	135901014	135903216	2203	*	6.869279529	6.673378087	7.041732185	-0.309611207	0.030376132	0.053287325
chr1	114674190	114674590	chr1	114673691	114675386	1696	*	6.870987748	7.375549286	6.08836211	1.191752423	5.22E-12	4.99E-11
chr1	133415365	133415765	chr1	133414823	133416182	1360	*	6.873465981	6.872109854	6.874820834	-0.005504902	0.972066041	0.979689346
chr1	65468684	65469084	chr1	65468245	65469253	1009	*	6.873727241	7.488114721	5.78167039	1.594109238	1.25E-21	3.42E-20
chr1	9634126	9634526	chr1	9634100	9634853	754	*	6.874544548	7.125022631	6.571248382	0.497719641	0.000686297	0.001788504
chr1	155718718	155719118	chr1	155718153	155719434	1282	*	6.874984186	6.7937688	6.951870249	-0.162997885	0.257783253	0.337008461
chr1	183680423	183680823	chr1	183679635	183681516	1882	*	6.875097937	7.085188143	6.629112276	0.376499438	0.016656217	0.031332435
chr1	81593415	81593815	chr1	81593253	81594405	1153	*	6.875376795	6.903983618	6.84619124	0.058396396	0.719457506	0.779338921
chr1	135893977	135894377	chr1	135893729	135895058	1330	*	6.875647156	6.829814316	6.920068658	-0.05024841	0.744868063	0.800657032
chr1	72839884	72840284	chr1	72839079	72841098	2020	*	6.877659512	6.693591226	7.040878244	-0.319488777	0.048312542	0.079863432
chr1	61141253	61141653	chr1	61140622	61142619	1998	*	6.877726174	6.883695648	6.871731898	-0.008569117	0.954779066	0.966693071
chr1	39097895	39098295	chr1	39097058	39098794	1737	*	6.88012305	7.023092552	6.721411071	0.232674969	0.147334764	0.209766381
chr1	63055148	63055548	chr1	63054686	63056108	1423	*	6.88117845	6.883866779	6.878485101	0.015689051	0.916669435	0.938393932
chr1	148247526	148247926	chr1	148247061	148248182	1122	*	6.88357666	7.450579644	5.936151527	1.373294023	8.15E-15	1.10E-13
chr1	54853776	54854176	chr1	54853219	54855334	2116	*	6.883859236	6.554924788	7.151545712	-0.517911452	0.000757612	0.001955877
chr1	149196561	149196961	chr1	149195446	149197660	2215	*	6.885284631	7.405883609	6.062754155	1.231153081	2.37E-12	2.38E-11
chr1	65544270	65544670	chr1	65544065	65544883	819	*	6.886881276	7.298810736	6.30811484	0.903922163	8.88E-07	3.99E-06
chr1	168343006	168343406	chr1	168341618	168344079	2462	*	6.887201	6.760608149	7.003576196	-0.221996405	0.131921646	0.190789139
chr1	157408246	157408646	chr1	157407482	157409193	1712	*	6.887426577	7.049338193	6.70501945	0.302929135	0.03943444	0.066881288
chr1	132059832	132060232	chr1	132058949	132060877	1929	*	6.888200167	6.79654208	6.97438122	-0.152419991	0.281027029	0.362912854
chr1	99772723	99773123	chr1	99772257	99774056	1800	*	6.88916328	7.091533519	6.653701151	0.390437676	0.009763114	0.01950031
chr1	186835611	186836011	chr1	186835158	186836876	1719	*	6.889726094	7.061619066	6.694546818	0.309785695	0.033591628	0.058090817
chr1	77258104	77258504	chr1	77257182	77259437	2256	*	6.889871129	6.927356074	6.851386188	0.062579165	0.706692182	0.768719552
chr1	178989226	178989626	chr1	178988582	178990353	1772	*	6.890406939	7.171491564	6.540972879	0.560729179	0.000180316	0.000529233
chr1	63962104	63962504	chr1	63961712	63963445	1734	*	6.891762054	7.359125393	6.196085329	1.030686576	2.46E-09	1.65E-08
chr1	19240641	19241041	chr1	19239303	19241716	2414	*	6.89179624	6.337554445	7.29122454	-0.86167234	1.25E-07	6.43E-07
chr1	135365337	135365737	chr1	135364213	135366358	2146	*	6.892072315	6.568427389	7.156250141	-0.491577649	0.004230281	0.009200738
chr1	86007729	86008129	chr1	86006410	86008175	1766	*	6.89568793	6.668012613	7.092282524	-0.366680719	0.015900432	0.030080268
chr1	113297881	113298281	chr1	113296655	113298574	1920	*	6.895912665	7.460031804	5.956694643	1.371488456	7.19E-15	9.75E-14
chr1	22208216	22208616	chr1	22208154	22209707	1554	*	6.896459358	6.611892135	7.134037944	-0.485064898	0.00153778	0.003718075
chr1	159588256	159588656	chr1	159587523	159589438	1916	*	6.899070968	6.990701651	6.801223407	0.139186217	0.366226412	0.452004747
chr1	179163061	179163461	chr1	179162210	179164847	2638	*	6.900609394	6.932051923	6.868466301	0.028642139	0.860892796	0.893967498
chr1	137221762	137222162	chr1	137221468	137222694	1227	*	6.90122906	6.814975714	6.982615263	-0.150669415	0.30728251	0.390645917
chr1	120848972	120849372	chr1	120848268	120849752	1485	*	6.902737545	6.711333446	7.071696601	-0.312072254	0.038069708	0.064840409
chr1	90233648	90234048	chr1	90232088	90234168	2081	*	6.90409299	6.916834057	6.891238397	0.020397272	0.906814155	0.930424935
chr1	166970528	166970928	chr1	166969911	166971516	1606	*	6.90465105	7.237768927	6.470768861	0.708353391	6.31E-06	2.44E-05
chr1	76028882	76029282	chr1	76028062	76030558	2497	*	6.905013367	6.68472035	7.096081884	-0.375221197	0.009152415	0.018422808
chr1	82316356	82316756	chr1	82315386	82317013	1628	*	6.905181114	7.265741375	6.423364921	0.754026458	1.43E-06	6.22E-06
chr1	133222588	133222988	chr1	133222364	133224030	1667	*	6.905507641	6.463751342	7.243232676	-0.716953479	2.51E-05	8.71E-05
chr1	180284222	180284622	chr1	180283612	180285154	1543	*	6.90648565	6.899489182	6.913448352	-0.018204357	0.899123103	0.924594645
chr1	183042811	183043211	chr1	183042321	183044027	1707	*	6.907028167	6.935582311	6.877897442	0.039893034	0.789908536	0.836910289
chr1	167662974	167663374	chr1	167662614	167663832	1219	*	6.908747111	6.947653697	6.868762143	0.06984759	0.629328661	0.701342489
chr1	165709892	165710292	chr1	165709678	165710628	951	*	6.909102899	6.76855655	7.037164576	-0.234339497	0.111721018	0.165341992
chr1	159639587	159639987	chr1	159639205	159640497	1293	*	6.909447698	6.844429833	6.971661331	-0.133919864	0.391933152	0.477959089
chr1	137571444	137571844	chr1	137571260	137573193	1934	*	6.910716279	7.27067561	6.429976926	0.764222917	3.49E-06	1.42E-05
chr1	162106976	162107376	chr1	162106554	162107944	1391	*	6.911007333	7.277724016	6.418086453	0.769128312	1.41E-06	6.11E-06
chr1	133173497	133173897	chr1	133173108	133174637	1530	*	6.915295015	6.565364447	7.196700267	-0.540954072	0.000255198	0.000726246
chr1	193618264	193618664	chr1	193617586	193620174	2589	*	6.915539185	6.626747415	7.156052183	-0.478077691	0.001971444	0.004642897
chr1	75426864	75427264	chr1	75426311	75428483	2173	*	6.916205348	6.621850949	7.160560086	-0.459239773	0.002787783	0.006341665
chr1	154618791	154619191	chr1	154618082	154619489	1408	*	6.916705077	6.783206412	7.038890063	-0.206714776	0.192109384	0.262842732
chr1	63572336	63572736	chr1	63572037	63573117	1081	*	6.917365918	6.839103481	6.991600391	-0.094206481	0.673504326	0.740051803
chr1	57333469	57333869	chr1	57333006	57334223	1218	*	6.918002477	6.888148471	6.947251211	-0.042775811	0.788541288	0.83559005
chr1	59162892	59163292	chr1	59162203	59164666	2464	*	6.919484913	6.499668243	7.24427293	-0.645391124	4.35E-05	0.000144451
chr1	98073879	98074279	chr1	98073073	98074630	1558	*	6.919842467	7.517224975	5.881927727	1.517296977	8.90E-21	2.24E-19
chr1	113966753	113967153	chr1	113966283	113967854	1572	*	6.920381397	7.545341991	5.793269395	1.621786336	5.92E-22	1.68E-20
chr1	152015682	152016082	chr1	152014820	152016590	1771	*	6.924135074	6.873712613	6.972854611	-0.093292755	0.490842251	0.57407965
chr1	63931156	63931556	chr1	63930429	63932054	1626	*	6.924180454	7.427098459	6.145558043	1.221684621	2.10E-15	3.03E-14
chr1	21006270	21006670	chr1	21005495	21007178	1684	*	6.926256374	6.854820386	6.99432142	-0.131442661	0.419390576	0.505366804
chr1	58027757	58028157	chr1	58027310	58028452	1143	*	6.927627947	7.332552424	6.362681274	0.877037898	5.31E-08	2.91E-07
chr1	38398839	38399239	chr1	38398398	38399651	1254	*	6.928439903	6.866408339	6.987913886	-0.106489388	0.468461768	0.552700474
chr1	177983016	177983416	chr1	177983090	177984358	1269	*	6.929594049	7.057187531	6.789611506	0.220777633	0.163227637	0.228912557
chr1	69095805	69096205	chr1	69094952	69096977	2026	*	6.930502181	7.318119384	6.398864645	0.860326542	6.84E-08	3.68E-07
chr1	151706084	151706484	chr1	151705792	151706702	911	*	6.932363668	6.930011941	6.934711567	0.006783089	0.960935978	0.971287047
chr1	68773991	68774391	chr1	68773717	68774619	903	*	6.934954931	7.172070349	6.651052598	0.453720138	0.004793866	0.010313229
chr1	161142682	161143082	chr1	161141958	161143741	1784	*	6.938370068	7.458062797	6.118136204	1.260957655	3.37E-17	5.98E-16
chr1	191989946	191990346	chr1	191989594	191991445	1852	*	6.93950292	7.442941252	6.159614818	1.186881478	1.31E-12	1.36E-11
chr1	52259030	52259430	chr1	52258567	52259871	1305	*	6.940061543	7.320216968	6.42243062	0.808598988	3.03E-07	1.47E-06
chr1	194503751	194504151	chr1	194503064	194504710	1647	*	6.942694456	7.139301761	6.715002081	0.388632816	0.00746679	0.01535501
chr1	187833216	187833616	chr1	187832584	187833848	1265	*	6.942784128	7.535534366	5.919165463	1.497346589	2.28E-19	5.04E-18
chr1	158833029	158833429	chr1	158832324	158834379	2056	*	6.944469484	7.247623266	6.560189578	0.595393521	0.000362544	0.001001898
chr1	72963689	72964089	chr1	72963276	72964434	1159	*	6.945079131	7.279509412	6.508960838	0.688765473	1.07E-05	3.97E-05
chr1	158766988	158767388	chr1	158766328	158767828	1501	*	6.947116958	7.490956852	6.063887365	1.317355691	3.62E-15	5.06E-14
chr1	131711715	131712115	chr1	131710985	131712392	1408	*	6.951330796	6.858844938	7.038243226	-0.155059986	0.25767289	0.336928046
chr1	48258862	48259262	chr1	48258328	48260347	2020	*	6.951428663	7.334808015	6.427771618	0.804285275	6.18E-07	2.85E-06
chr1	133216109	133216509	chr1	133215079	133217378	2300	*	6.951869842	6.481081498	7.306242789	-0.734165368	3.12E-05	0.000106459
chr1	109929877	109930277	chr1	109929829	109930503	675	*	6.952466294	7.610357286	5.708552036	1.774921898	5.30E-25	2.03E-23
chr1	134749840	134750240	chr1	134748529	134750420	1892	*	6.952653893	6.522028341	7.283854611	-0.694685283	9.04E-06	3.40E-05
chr1	25041901	25042301	chr1	25040945	25043380	2436	*	6.952665154	7.101228555	6.787028268	0.282489791	0.055118801	0.089540734
chr1	87572454	87572854	chr1	87571581	87573269	1689	*	6.954154268	6.863424446	7.039514214	-0.141422606	0.340433514	0.425745089
chr1	61003997	61004397	chr1	61003855	61005421	1567	*	6.954370161	7.350053147	6.407354728	0.85493468	7.07E-08	3.80E-07
chr1	153726756	153727156	chr1	153726475	153727961	1487	*	6.954574237	6.966543249	6.942505095	0.007750315	0.958420353	0.969431024
chr1	87050624	87051024	chr1	87049889	87051539	1651	*	6.954776381	6.962453506	6.947058184	0.010819213	0.941994498	0.957628691
chr1	54865264	54865664	chr1	54864547	54866444	1898	*	6.956919419	6.800618616	7.097929753	-0.279547809	0.055799008	0.090439808
chr1	167781848	167782248	chr1	167781411	167783095	1685	*	6.957279902	7.106346023	6.791017729	0.26041123	0.100423146	0.150948427
chr1	187851646	187852046	chr1	187850809	187852512	1704	*	6.95829613	7.522531882	6.018747464	1.424063351	1.23E-18	2.53E-17
chr1	119115606	119116006	chr1	119115214	119116869	1656	*	6.958564922	6.796189318	7.104499925	-0.292506379	0.046506335	0.077266577
chr1	32453774	32454174	chr1	32453235	32454693	1459	*	6.959080804	7.153240804	6.734666009	0.358009592	0.017033183	0.031955849
chr1	159861497	159861897	chr1	159860507	159862829	2323	*	6.959138734	6.873792049	7.039717258	-0.154451009	0.281810259	0.363737293
chr1	191192145	191192545	chr1	191191670	191192930	1261	*	6.959865998	7.115044035	6.785962466	0.29442458	0.036692765	0.062787218
chr1	90282742	90283142	chr1	90282497	90283911	1415	*	6.960421984	7.073372062	6.837872026	0.197094797	0.204286648	0.276867186
chr1	87023834	87024234	chr1	87023313	87024876	1564	*	6.960725319	6.84656787	7.066508332	-0.181277012	0.274519306	0.355744916
chr1	132150961	132151361	chr1	132150033	132151941	1909	*	6.961119201	6.674939465	7.199819573	-0.446409447	0.005379252	0.011429391
chr1	149258327	149258727	chr1	149258079	149259684	1606	*	6.961412273	7.393150561	6.34245677	0.958686475	7.26E-10	5.25E-09
chr1	172317856	172318256	chr1	172317332	172319061	1730	*	6.961729729	6.813769107	7.09591733	-0.230199093	0.10401472	0.155507173
chr1	167672378	167672778	chr1	167671714	167673601	1888	*	6.961974408	6.729039961	7.162475758	-0.373903861	0.023759897	0.042938611
chr1	172504838	172505238	chr1	172504455	172506318	1864	*	6.962085758	6.807415084	7.101768185	-0.257838925	0.105305586	0.15716271
chr1	162619713	162620113	chr1	162619387	162620511	1125	*	6.963262229	7.014263585	6.910391618	0.071756259	0.744349777	0.80023741
chr1	134033648	134034048	chr1	134032206	134034705	2500	*	6.963591712	6.865612324	7.055337988	-0.158642842	0.265055467	0.345293886
chr1	81219351	81219751	chr1	81218329	81220204	1876	*	6.965609039	6.755532025	7.148948075	-0.358413916	0.012545192	0.024404504
chr1	79436682	79437082	chr1	79436143	79438033	1891	*	6.966739875	7.144865206	6.76348256	0.343597205	0.010693251	0.021152896
chr1	20950878	20951278	chr1	20949981	20951529	1549	*	6.968515547	7.458890326	6.219938306	1.153464172	9.60E-12	8.86E-11
chr1	166263979	166264379	chr1	166263171	166265029	1859	*	6.969260993	7.022877226	6.913575002	0.076451964	0.597756012	0.673484577
chr1	162458085	162458485	chr1	162457797	162458713	917	*	6.969822	7.327402335	6.493333452	0.758885546	9.43E-07	4.22E-06
chr1	90153223	90153623	chr1	90152410	90154273	1864	*	6.970276665	6.825549104	7.101800068	-0.252755303	0.076519183	0.119119717
chr1	68973637	68974037	chr1	68973120	68974944	1825	*	6.9715563	7.240239727	6.641112983	0.534824146	0.000338485	0.00094075
chr1	24470867	24471267	chr1	24470419	24471779	1361	*	6.972709418	7.180097567	6.730422239	0.3998395	0.003314303	0.007393487
chr1	194020364	194020764	chr1	194020264	194021093	830	*	6.972979511	7.483778211	6.175017794	1.211769195	1.64E-11	1.46E-10
chr1	104749402	104749802	chr1	104748885	104750360	1476	*	6.973016405	7.531489146	6.049686699	1.355553954	4.45E-16	6.89E-15
chr1	84216426	84216826	chr1	84215352	84216974	1623	*	6.973182476	7.274374743	6.59205583	0.590255979	7.08E-05	0.000225424
chr1	152273350	152273750	chr1	152272678	152274550	1873	*	6.973195362	6.916701037	7.027560546	-0.095641527	0.468961428	0.553202747
chr1	51246813	51247213	chr1	51246251	51247777	1527	*	6.974104998	7.486347263	6.172560921	1.221901711	6.82E-16	1.04E-14
chr1	172527419	172527819	chr1	172527136	172528301	1166	*	6.974227346	7.029566431	6.916680594	0.10062784	0.473473765	0.557358344
chr1	180186213	180186613	chr1	180185734	180187735	2002	*	6.974998427	6.979973764	6.970005872	-0.005446325	0.968796319	0.977155543
chr1	68894992	68895392	chr1	68894663	68895573	911	*	6.975204544	7.29942058	6.556345728	0.675542394	2.71E-05	9.36E-05
chr1	106231879	106232279	chr1	106231581	106233120	1540	*	6.975228721	7.205300654	6.701373856	0.445323236	0.002937931	0.006644506
chr1	134205392	134205792	chr1	134205223	134207180	1958	*	6.976480084	6.974533606	6.978423939	0.01119991	0.940270482	0.956191212
chr1	109488356	109488756	chr1	109487559	109489125	1567	*	6.978029017	7.650088307	5.67990389	1.810409027	3.60E-25	1.41E-23
chr1	180412965	180413365	chr1	180412119	180414578	2460	*	6.979158812	6.821458052	7.121307383	-0.280862182	0.069550552	0.109665881
chr1	112416495	112416895	chr1	112416421	112417178	758	*	6.979662816	7.06315784	6.891037118	0.165200396	0.257237633	0.336497139
chr1	87170597	87170997	chr1	87169336	87171343	2008	*	6.981388209	6.815274664	7.130334871	-0.270718305	0.072559513	0.113811887
chr1	158962640	158963040	chr1	158962177	158963665	1489	*	6.981859286	6.899512647	7.05975843	-0.150709914	0.281768168	0.363699696
chr1	60862175	60862575	chr1	60861995	60863399	1405	*	6.984957134	7.363077412	6.471110464	0.817875062	3.43E-08	1.93E-07
chr1	182368152	182368552	chr1	182367625	182369300	1676	*	6.985043319	6.866453172	7.094621413	-0.210583603	0.120316633	0.176196007
chr1	18849387	18849787	chr1	18848193	18850295	2103	*	6.985737178	7.349978615	6.49729702	0.750854447	1.17E-06	5.16E-06
chr1	98098168	98098568	chr1	98097871	98099775	1905	*	6.986122464	7.233269084	6.687702728	0.492417946	0.001223096	0.003024015
chr1	188103484	188103884	chr1	188102589	188104476	1888	*	6.986960423	7.184197296	6.758422784	0.390446511	0.008128735	0.016583276
chr1	165849306	165849706	chr1	165848850	165850059	1210	*	6.98713912	6.922871092	7.048665869	-0.092841955	0.544622533	0.625004161
chr1	62914183	62914583	chr1	62913738	62915305	1568	*	6.988954363	7.132749207	6.829224432	0.284300827	0.037712351	0.064313819
chr1	95316182	95316582	chr1	95315848	95317600	1753	*	6.989964373	7.422003433	6.370385613	0.956808419	2.39E-08	1.38E-07
chr1	119006280	119006680	chr1	119005953	119006740	788	*	6.990963133	7.005673034	6.976101701	0.004916133	0.973722313	0.980928574
chr1	133893197	133893597	chr1	133892794	133893934	1141	*	6.991260217	6.775275427	7.179080826	-0.362058014	0.010785151	0.021313291
