gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Inpp4b	ENSMUSG00000037940.17	chr8	81342555	82127914	+	protein_coding	785359	0.0213352897625825	0.0219112564196473	0.000575966657064723	0.023117466871458	0.0204017325492198	0.0202984518910445	0.021523507738608	0.0177940646213994	0.0236599655146257	0.0208433099791891	0.0253476855633749	284940.375	6117822.25	-0.105461563259271	9.47244386425434	21.2703094246519	9.28032029271944e-05	0.00105092279772143	1	FALSE	TRUE	TRUE
Zzef1	ENSMUSG00000055670.14	chr11	72796225	72927120	+	protein_coding	130895	0.0135313281409023	0.0137610063676088	0.000229678226706498	0.0157446626449322	0.0123552398500993	0.0123542005708523	0.0136712094977256	0.00992920323245421	0.0157463730663138	0.0119814599851606	0.0173869891865068	54326.875	1124208.75	-0.23077848369346	6.35190396583899	21.2499076830685	9.33478285468938e-05	0.001054260780971	1	FALSE	TRUE	TRUE
Ccdc73	ENSMUSG00000045106.12	chr2	104867804	105017904	+	protein_coding	150100	0.0136585512901816	0.0140945788055785	0.000436027515396892	0.0155067214577933	0.0131283584722219	0.0127200821198622	0.0132790431108489	0.00953283589363443	0.016220766707404	0.0125195355936231	0.0181051770276524	55453.25	1176407.125	-0.232821349353301	6.44183607841215	21.1105254181443	9.71622417618181e-05	0.00109091634616768	1	FALSE	TRUE	TRUE
Htt	ENSMUSG00000029104.15	chr5	34761739	34912534	+	protein_coding	150795	0.013588268397101	0.0135942384741977	5.97007709663908e-06	0.0158684936639204	0.0125107080982033	0.0123034398437551	0.0136704319825252	0.00996668176959605	0.0159681320408612	0.0122991871080968	0.0161429529782366	61698.125	1299151.75	-0.226780002017356	6.55575867853006	20.8996673715408	0.000103256201405511	0.00114712800476676	1	FALSE	TRUE	TRUE
Dnah7c	ENSMUSG00000101337.6	chr1	46425591	46807476	+	protein_coding	381885	0.0129437923906942	0.0134798199318248	0.000536027541130569	0.015278108386892	0.0120562607254192	0.0116687600423575	0.0127720404081081	0.00967545963229416	0.0153377820006751	0.0124044495602777	0.0165015885340521	133906.25	2724674.75	-0.177365611912162	7.58411896990504	20.6808090342237	0.000110020427007614	0.00120932914289437	1	FALSE	TRUE	TRUE
Pex5l	ENSMUSG00000027674.16	chr3	32949407	33143247	-	protein_coding	193840	0.0141481871191707	0.0144856169228553	0.000337429803684598	0.0167110539342918	0.0129693405760764	0.0123707736469967	0.0145415803193179	0.0107038911124773	0.0170386246966814	0.0127482665571813	0.0174516853250812	78022	1753997.5	-0.203936331378967	7.0659142308467	20.6053532799789	0.000112462217546425	0.00123060964915815	1	FALSE	TRUE	TRUE
Syt16	ENSMUSG00000044912.11	chr12	73997660	74273267	+	protein_coding	275607	0.0185476467820986	0.0186177405922843	7.00938101856653e-05	0.0203525067319772	0.0183146613063696	0.0172561598506923	0.0182672592393553	0.0143400431170215	0.0210079441102011	0.0176329254774694	0.0214900496644451	107941.375	2269691.75	-0.167602989182505	7.81866079246622	20.5998360830266	0.000112643038886905	0.00123067332542571	1	FALSE	TRUE	TRUE
Vps13c	ENSMUSG00000035284.10	chr9	67840395	67995638	+	protein_coding	155243	0.0139811990564146	0.0141438231354487	0.000162624079034028	0.0166716074663101	0.0129763430116096	0.0127708450951	0.013506000652639	0.0101143150039933	0.0162440938220948	0.012955084874336	0.0172617988413706	59547	1308779.5	-0.222876601422214	6.61646433976363	20.5412409345021	0.000114582935149808	0.00124927968106228	1	FALSE	TRUE	TRUE
Dcc	ENSMUSG00000060534.16	chr18	71253633	72351069	-	protein_coding	1097436	0.0224488843665911	0.0230293250040459	0.00058044063745474	0.0243777717274743	0.0214436027427142	0.0216368249706763	0.0223373380254997	0.0196555326752102	0.0252108020570978	0.021500900029718	0.0257500652541575	386366.625	9024581.75	-0.0859524999136249	10.1121474102297	20.4220628385781	0.000118640766326058	0.00128819570107094	1	FALSE	TRUE	TRUE
2210408I21Rik	ENSMUSG00000071252.6	chr13	77135539	77613784	+	protein_coding	478245	0.014062917043024	0.0147901495488895	0.000727232505865516	0.0168645517800116	0.0125571581480633	0.0127620532166537	0.0140679050273674	0.0110110005693697	0.0165985467118533	0.0131791389715586	0.0183719119427765	161682.75	3411648.625	-0.16033574449633	8.0360812768096	20.3185977592881	0.000122289562831776	0.00131734630645723	1	FALSE	TRUE	TRUE
Asic2	ENSMUSG00000020704.13	chr11	80880168	81968457	-	protein_coding	1088289	0.0262349990049878	0.0265778806259968	0.000342881621009015	0.0281167094906843	0.0259565261952754	0.0248950588636841	0.0259717014703075	0.0232590927112025	0.028582548251803	0.0253481398476882	0.0291217416932936	465844.375	9803243.375	-0.0808519957257034	10.4422352551684	20.250295793884	0.000124764599382743	0.00134032406355634	1	FALSE	TRUE	TRUE
Mmp16	ENSMUSG00000028226.15	chr4	17852892	18119145	+	protein_coding	266253	0.016795861419963	0.0171772080621708	0.000381346642207809	0.0184328557298454	0.0150193349082539	0.0169158164315359	0.0168154386102167	0.012844285472454	0.0187743468151625	0.0159466659425454	0.0211435340185212	90803	1939810.75	-0.16670953745154	7.46425374663372	20.2128110999488	0.000126145867309258	0.00134954328733439	1	FALSE	TRUE	TRUE
Oxr1	ENSMUSG00000022307.16	chr15	41447481	41861048	+	protein_coding	413567	0.0190339697377983	0.0191595126491656	0.000125542911367332	0.0212626415483739	0.0175239607755599	0.0179566709934566	0.0193926056338028	0.0159762569575883	0.0208339030843127	0.0177517846678387	0.0220761058869228	154664.5	3349238.875	-0.135474249347323	8.42120125269716	20.0332715384981	0.00013299463565331	0.00140994363235069	1	FALSE	TRUE	TRUE
Atp11c	ENSMUSG00000062949.13	chrX	60223289	60592698	-	protein_coding	369409	0.0156720884025476	0.0159482340365491	0.000276145634001475	0.0205129759963511	0.0150738820818485	0.0125173644823517	0.0145841310496391	0.0127542056485264	0.0189287572735667	0.013302986288261	0.0188069869358423	132225.75	2156667.125	-0.199062970897599	7.44555684170265	19.9660482207431	0.000135661393495968	0.00143122146140524	1	FALSE	TRUE	TRUE
St8sia6	ENSMUSG00000003418.11	chr2	13651020	13794064	-	protein_coding	143044	0.0136367607280066	0.013768049038333	0.000131288310326457	0.0167614744133771	0.0120078738048115	0.0118448338443843	0.0139328608494535	0.00994606744925641	0.0163540404347602	0.0120404974243496	0.016731590844966	53381.25	1192311.125	-0.243827305616244	6.44182644252103	19.8193820712532	0.000141682280263995	0.00148340995867469	1	FALSE	TRUE	TRUE
Slc16a7	ENSMUSG00000020102.15	chr10	125219269	125389465	-	protein_coding	170196	0.0163073822037009	0.0164435536935804	0.00013617148987953	0.0191311585695318	0.0154250000641497	0.0147760506090833	0.0158973195720389	0.0123723173245328	0.017818758723605	0.0151534166962932	0.0204297220298906	64431.875	1447117	-0.20006441394807	6.98607751322187	19.7925138789506	0.000142816220424703	0.00149305936684835	1	FALSE	TRUE	TRUE
Hace1	ENSMUSG00000038822.15	chr10	45577828	45712345	+	protein_coding	134517	0.0158978714576838	0.0160557070489896	0.000157835591305812	0.0175796896650129	0.0153693575129778	0.0148559224757279	0.0157865161770167	0.0118404662643237	0.0181173497834858	0.0141746103906176	0.0200904017575314	47517.875	1027442.875	-0.215628101752159	6.45546483418775	19.7448828319288	0.000144850595934475	0.00150909285058252	1	FALSE	TRUE	TRUE
Dock2	ENSMUSG00000020143.15	chr11	34226814	34783892	-	protein_coding	557078	0.0186801735540295	0.0191408617659821	0.000460688211952644	0.0208793954281351	0.0171753659593342	0.0178334021665686	0.0188325306620799	0.0154025343423897	0.021231433335866	0.0178452183625335	0.0220842610231393	177845.125	4055557.75	-0.124940607141771	8.68465660158712	19.3149459393513	0.000164696538926066	0.001659313697098	1	FALSE	TRUE	TRUE
Prr5l	ENSMUSG00000032841.15	chr2	101714284	101883027	-	protein_coding	168743	0.0203020705260746	0.0203128267652866	1.07562392119599e-05	0.0229505210153816	0.019543204368241	0.0189028974539477	0.0198116592667281	0.0163709774527428	0.0233105270637588	0.0185540294129306	0.023015773131714	72986.375	1509971.125	-0.165807247179031	7.35868507701345	19.1856211883716	0.000171226604055413	0.00171283436024516	1	FALSE	TRUE	TRUE
5730522E02Rik	ENSMUSG00000032985.15	chr11	25602762	26210763	-	protein_coding	608001	0.0194983921685081	0.0199191953863617	0.000420803217853566	0.0220068839651186	0.0185043910316876	0.0180044216323606	0.0194778720448657	0.0162680400539408	0.0218444389150166	0.0187845801347083	0.0227797224417811	222462.75	5015357	-0.119349899800196	9.05379816368939	19.1539526332949	0.000172867939456512	0.00172597961131757	1	FALSE	TRUE	TRUE
Smchd1	ENSMUSG00000024054.14	chr17	71344488	71475343	-	protein_coding	130855	0.0129471205843063	0.0130924013621466	0.00014528077784022	0.0142171991061655	0.0123885886549126	0.0114391275000888	0.0137435670760585	0.00938870574330392	0.0149863366434034	0.0111466260234338	0.0168479370384451	49164.25	1071086.875	-0.246153001202355	6.21372426401023	19.0789502829332	0.00017682339410245	0.00175798451714391	1	FALSE	TRUE	TRUE
Rapgef5	ENSMUSG00000041992.9	chr12	117516478	117759737	+	protein_coding	243259	0.0183250868307976	0.0185207449431613	0.000195658112363745	0.020895087187554	0.0174274604568901	0.0170266326001279	0.0179511670786185	0.0146585538986253	0.0206382453631342	0.0173642639536539	0.021421916557232	97880	2166582.375	-0.154084828760767	7.74127219427286	18.907498977218	0.000186237451024109	0.00183429108508667	1	FALSE	TRUE	TRUE
St7	ENSMUSG00000029534.17	chr6	17692932	17943025	+	protein_coding	250093	0.0216426743858341	0.0216550794304667	1.240504463252e-05	0.0235252315021372	0.0202478666556677	0.0208416150831961	0.0219559843023356	0.0181149506384178	0.0234707246198691	0.0200740503847859	0.0249605920787938	97875.75	2125963.5	-0.137241948060834	7.9477649351075	18.8098558185541	0.000191839756398284	0.00188156361726387	1	FALSE	TRUE	TRUE
Myo3a	ENSMUSG00000025716.14	chr2	22227502	22618252	+	protein_coding	390750	0.0131776827697752	0.0137016966211564	0.000524013851381247	0.016391273467325	0.0118446180942283	0.0115936810216078	0.0128811584959396	0.00939303252705215	0.0159795859956579	0.0126167235510971	0.0168174444108184	101069.75	2117426.125	-0.209415644025133	7.24025564954817	18.7509395817609	0.000195307975336712	0.00191071796014815	1	FALSE	TRUE	TRUE
Adcy2	ENSMUSG00000021536.7	chr13	68620042	68999541	-	protein_coding	379499	0.0127702054668043	0.0137861189200454	0.0010159134532411	0.0151395273112225	0.0120965501339084	0.0114943181078409	0.0123504263142455	0.00955031853442419	0.0160492746540033	0.0123563095257653	0.0171885729659889	150789	3452330.5	-0.155180771657947	7.93144082549939	18.7443846774401	0.00019569801046327	0.00191317929876905	1	FALSE	TRUE	TRUE
Dera	ENSMUSG00000030225.11	chr6	137754545	137857340	+	protein_coding	102795	0.014870576169426	0.0152726235061482	0.000402047336722189	0.0176742933775929	0.0139724733410804	0.0133060684097161	0.0145294695493147	0.0108400380374987	0.0173868500304679	0.0133790502227301	0.0194845557338962	43025.25	951689.625	-0.226170877981227	6.2556893608561	18.6643959903088	0.000200525955183888	0.0019513358286506	1	FALSE	TRUE	TRUE
Dcdc2a	ENSMUSG00000035910.15	chr13	25056003	25210706	+	protein_coding	154703	0.0145157831434342	0.0148477179736995	0.000331934830265271	0.0161415426610718	0.0140012357365954	0.0138447571493418	0.0140755970267278	0.0109490105111887	0.0169840531919793	0.0131657298176352	0.0182920783739947	64164	1367160.625	-0.193943762178085	6.74317182125809	18.6220198934033	0.000203135702544295	0.00197082254154059	1	FALSE	TRUE	TRUE
Nsd1	ENSMUSG00000021488.8	chr13	55209781	55318325	+	protein_coding	108544	0.0133882238951861	0.0136398434436834	0.000251619548497334	0.0152710899881183	0.0129865476290558	0.0119042346719464	0.0133910232916237	0.00971203678961762	0.0165411948344063	0.0114004719394069	0.0169056702113028	42269.625	906052.625	-0.246710645326463	6.02102067313243	18.5835462400361	0.000205536918751302	0.00198908824536523	1	FALSE	TRUE	TRUE
Mroh2a	ENSMUSG00000079429.9	chr1	88226985	88262289	+	protein_coding	35304	0.0171087114091661	0.0173721926437958	0.000263481234629673	0.0192498513156326	0.0165730930028321	0.0157046194435212	0.0169072818746785	0.0139499240617604	0.0193927291405122	0.015690271029348	0.0204558463435625	17052.25	1922662.125	-0.153558291666458	7.47035341727052	18.5219807463255	0.000209443381234812	0.00202225492627498	1	FALSE	TRUE	TRUE
Jarid2	ENSMUSG00000038518.15	chr13	44729473	44921643	+	protein_coding	192170	0.017282038893876	0.0173757191537333	9.36802598573289e-05	0.0200652148596716	0.0159602245370269	0.016611743979162	0.0164909721996434	0.0135357273430065	0.0196393362405193	0.0160334638341286	0.0202943491972789	77162.5	1668560.25	-0.17742728918698	7.26920724962313	18.448807234044	0.000214191039961668	0.00205961183686021	1	FALSE	TRUE	TRUE
Hira	ENSMUSG00000022702.16	chr16	18877036	18970309	+	protein_coding	93273	0.0132210002382911	0.0137377971595755	0.000516796921284424	0.0159182832317841	0.0122305595893471	0.0118739476602317	0.0128612104718014	0.00867858942741239	0.0152821876196997	0.0122700170677975	0.0187203945233924	38398.625	808268.125	-0.271098551315062	5.85252249069696	18.3697765599071	0.000219449674857008	0.00210346651088518	1	FALSE	TRUE	TRUE
Arhgap24	ENSMUSG00000057315.14	chr5	102481390	102897937	+	protein_coding	416547	0.017920775136382	0.018531316434032	0.000610541297650005	0.0200332314087276	0.0168895952816369	0.0172385100753104	0.017521763779853	0.0147267596069129	0.0200545426655022	0.0171888704202317	0.0221550930434812	159799.25	3594984	-0.122155788888298	8.45725302213929	18.2830839158668	0.000225379044510606	0.00214955773148294	1	FALSE	TRUE	TRUE
Gm21985	ENSMUSG00000096764.1	chr2	112266313	112406319	+	protein_coding	140006	0.0144943770694417	0.0145124592534002	1.80821839585003e-05	0.0172352169644864	0.0131300173427974	0.0123605573613005	0.0152517166091827	0.0100775033869049	0.0159478170332787	0.0136471690114036	0.0183773475820138	51452.375	1114358.375	-0.249791054435637	6.4217722720493	18.2733776492801	0.000226053608114529	0.00215404379873181	1	FALSE	TRUE	TRUE
Stk32b	ENSMUSG00000029123.8	chr5	37446824	37717171	-	protein_coding	270347	0.0149767028308488	0.015253239520765	0.000276536689916146	0.0160516558387941	0.0150586794570875	0.0139127445801451	0.0148837314473686	0.0108181030897636	0.0172211244221821	0.014450976653781	0.0185227539173332	111041.5	2288509.375	-0.189516116267579	7.52958358640065	18.2202803479349	0.000229782572358002	0.00218071206884245	1	FALSE	TRUE	TRUE
Nkain2	ENSMUSG00000069670.8	chr10	31689309	32890462	-	protein_coding	1201153	0.0127427342863268	0.0138095593908439	0.00106682510451713	0.0155277485227285	0.0113573689678613	0.0109569642725642	0.0131288553821532	0.00981776538490682	0.0159994769877797	0.012228116350919	0.0171928788397703	421857.75	9034789	-0.146773963167977	9.31409805159044	18.1936995349019	0.000231674234064592	0.00219264572801208	1	FALSE	TRUE	TRUE
Col4a6	ENSMUSG00000031273.16	chrX	141165402	141474076	-	protein_coding	308674	0.0146921870191288	0.0147877745016378	9.55874825089489e-05	0.0191323781558403	0.0148238329905708	0.0118460483296738	0.0129664886004304	0.0114413074040734	0.0181364690670988	0.0129216592087526	0.0166516623266263	117921.125	1950058.875	-0.204831339687284	7.19739683049058	18.026917382149	0.00024393438788714	0.00228115415835771	1	FALSE	TRUE	TRUE
Cacna1d	ENSMUSG00000015968.18	chr14	30039938	30491455	-	protein_coding	451517	0.0265317765540997	0.0266209308948422	8.91543407425602e-05	0.0285894303530435	0.0256688822733219	0.0250982079108187	0.0267705856792146	0.0230342241489256	0.0283949075012023	0.0254225705321503	0.0296320213970907	191503.625	4060972.875	-0.102587801304875	9.1772533039	17.9306383821047	0.000251329688826947	0.00233068239348664	1	FALSE	TRUE	TRUE
Herc2	ENSMUSG00000030451.16	chr7	56050195	56231800	+	protein_coding	181605	0.0131052610791822	0.0132779288977498	0.000172667818567545	0.0152268638303975	0.0126945205605299	0.0116725433831972	0.0128271165426044	0.00974556464236244	0.0154024613408286	0.0121343733673692	0.0158293162404389	67429	1475689.25	-0.20308145389757	6.69997927889396	17.8897976436815	0.000254539591368532	0.00235424013989562	1	FALSE	TRUE	TRUE
Scn2a	ENSMUSG00000075318.13	chr2	65620770	65767447	+	protein_coding	146677	0.0142173897535589	0.0144876716644474	0.000270281910888487	0.0175448343478083	0.0126437034776215	0.0126625418888502	0.0140184792999556	0.010504914044587	0.0168128140155811	0.0128376034437242	0.0177953551538973	53951.25	1129913.25	-0.223815695771289	6.42845411355426	17.8739664134502	0.000255795748745003	0.00236236273780956	1	FALSE	TRUE	TRUE
Trmt11	ENSMUSG00000019792.8	chr10	30534224	30600749	-	protein_coding	66525	0.0131612495209988	0.0132847422289567	0.000123492707957907	0.0158695504343189	0.011807535920291	0.011650299630396	0.0133176120989893	0.00858767046992604	0.0158026051348631	0.0111374559591199	0.0176112373519178	24073.875	498725.875	-0.322781364462094	5.12554918947375	17.6407474798066	0.000275098391620931	0.00251106501602122	1	FALSE	TRUE	TRUE
Pcdha1	ENSMUSG00000103442.5	chr18	36930183	37187661	+	protein_coding	257478	0.0149777291659379	0.0152862852328984	0.000308556066960487	0.0177592051767559	0.0135873126829481	0.0135144155300118	0.0150499832740356	0.0119424001897266	0.0172036909162595	0.013751534017116	0.0182475158084914	92139.5	2027913.875	-0.171082014268138	7.35798784679994	17.4993421172717	0.000287564620466862	0.00259818021327169	1	FALSE	TRUE	TRUE
Cdyl2	ENSMUSG00000031758.10	chr8	116574399	116732991	-	protein_coding	158592	0.0206575820515082	0.0207286755284534	7.10934769451617e-05	0.0238929314610315	0.0184503885222558	0.0190401479915633	0.0212468602311822	0.0165413658499612	0.0227230369116886	0.0189063578202435	0.0247439415319203	67606.875	1385110.875	-0.176489475852819	7.25453136538212	17.3404249899963	0.000302307669725006	0.00270276669749802	1	FALSE	TRUE	TRUE
Unc80	ENSMUSG00000055567.18	chr1	66468366	66699148	+	protein_coding	230782	0.013217857039405	0.0136518223505901	0.000433965311185055	0.0154265708570215	0.0125698235491739	0.0117851092892311	0.0130899244621935	0.00980496048965423	0.0154096100206579	0.0125430249327078	0.0168496939593403	82690.625	1719526.375	-0.188969108023915	6.9438352295488	17.2309576939505	0.00031293747777388	0.00277513323606371	1	FALSE	TRUE	TRUE
