seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr1	23826427	23826827	401	*	4.343823574	4.828461171	3.608697842	0.88918092	0.000277039	0.002783345
chr1	143918018	143918418	401	*	4.343954654	4.718500488	3.836717719	0.628685251	0.005285229	0.027883354
chr1	12693711	12694111	401	*	4.344591017	4.004518786	4.619595968	-0.387789704	0.061499867	0.168844731
chr1	131345933	131346333	401	*	4.344992484	4.396462961	4.291617561	0.069253157	0.722262802	0.836700954
chr1	92100549	92100949	401	*	4.345842211	4.108170136	4.549841758	-0.278555732	0.162683345	0.32884559
chr1	168427509	168427909	401	*	4.348191716	4.428160183	4.263529138	0.094872707	0.627944838	0.773452235
chr1	152616944	152617344	401	*	4.34923648	3.901572229	4.690392227	-0.303726353	0.174803637	0.345266347
chr1	168197705	168198105	401	*	4.351751903	4.607802333	4.040236787	0.34463712	0.103384964	0.242649557
chr1	74106059	74106459	401	*	4.353401408	4.200557657	4.491592378	-0.145209546	0.458783748	0.641088085
chr1	19225375	19225775	401	*	4.353497147	3.690656788	4.805951815	-0.695711674	0.003396145	0.019770905
chr1	64381454	64381854	401	*	4.353722954	4.44569045	4.255491213	0.126571524	0.515924343	0.686985468
chr1	180848850	180849250	401	*	4.355203419	5.020853212	3.081921038	1.498251864	1.49E-07	6.40E-06
chr1	75244988	75245388	401	*	4.357932237	4.396404134	4.318406248	0.052283248	0.787071133	0.877912861
chr1	189352456	189352856	401	*	4.358404975	4.417680995	4.296588738	0.020467477	0.917694909	0.956252547
chr1	135532014	135532414	401	*	4.358826222	4.007961493	4.640834226	-0.360705504	0.084170592	0.21040422
chr1	72598756	72599156	401	*	4.360934484	4.006784569	4.645057114	-0.409575349	0.047369838	0.140141442
chr1	92035426	92035826	401	*	4.364448542	3.860046723	4.737453435	-0.631620422	0.006117421	0.031179902
chr1	73161826	73162226	401	*	4.366065902	4.279600593	4.447640788	-0.072728869	0.710141317	0.828051857
chr1	146724182	146724582	401	*	4.367809211	4.682558265	3.964657959	0.493807219	0.021722321	0.079890762
chr1	73807467	73807867	401	*	4.372265244	4.499469383	4.232751247	0.169066461	0.387305847	0.575970991
chr1	159550615	159551015	401	*	4.372364093	3.949787531	4.698796787	-0.465037757	0.031564458	0.105160491
chr1	135836390	135836790	401	*	4.375720033	3.981257102	4.685161057	-0.418056177	0.053050062	0.151957425
chr1	155701063	155701463	401	*	4.376485116	4.325559439	4.425674291	-0.050508512	0.792490198	0.881516004
chr1	194747414	194747814	401	*	4.377621462	4.510731993	4.23096948	0.197538552	0.310889674	0.502465753
chr1	180438915	180439315	401	*	4.377744062	4.273183614	4.475235833	-0.165525534	0.395459041	0.584183198
chr1	194930028	194930428	401	*	4.377978534	4.365377738	4.390470224	-0.021072898	0.91299714	0.953399324
chr1	166164550	166164950	401	*	4.379047953	4.318165395	4.43746493	-0.071594348	0.713691613	0.8306255
chr1	64256642	64257042	401	*	4.380110858	4.856826692	3.663268673	0.830659401	0.000511469	0.004546334
chr1	43561358	43561758	401	*	4.381143967	4.730531183	3.91914692	0.52996048	0.018551515	0.071427018
chr1	176214842	176215242	401	*	4.381467975	4.982305339	3.332767593	1.152776379	1.92E-05	0.000329933
chr1	190162393	190162793	401	*	4.381468549	4.334369089	4.427078848	-0.072202884	0.710710937	0.828365709
chr1	62235906	62236306	401	*	4.381930919	4.670572034	4.020719865	0.407851148	0.048305413	0.142107085
chr1	66206086	66206486	401	*	4.384193791	4.371190085	4.397081335	-0.030287487	0.876414641	0.93222294
chr1	80384022	80384422	401	*	4.38463602	4.277787779	4.484113656	-0.105972513	0.584730669	0.740770801
chr1	73175679	73176079	401	*	4.384799777	4.143907469	4.591165735	-0.287546461	0.153099766	0.316216298
chr1	131227288	131227688	401	*	4.386085873	3.962914955	4.7128721	-0.400100763	0.059817993	0.165705306
chr1	182801709	182802109	401	*	4.386274435	4.213889568	4.540242405	-0.240521998	0.226549672	0.409773624
chr1	136220662	136221062	401	*	4.386522174	4.07672916	4.641409445	-0.35130962	0.082656919	0.207719872
chr1	36747368	36747768	401	*	4.388338903	4.422400462	4.353453676	0.055183493	0.772442138	0.868083784
chr1	149539514	149539914	401	*	4.389312942	4.852613584	3.702692485	0.852431821	0.000384353	0.003623809
chr1	71652697	71653097	401	*	4.392867774	4.130377914	4.614871109	-0.250770835	0.226436702	0.409655539
chr1	149202242	149202642	401	*	4.393276542	5.148796111	2.71178668	1.919240581	2.07E-10	2.70E-08
chr1	126437439	126437839	401	*	4.393914406	4.473523038	4.309655053	0.091132699	0.636443486	0.77956669
chr1	61163663	61164063	401	*	4.39413665	4.550432599	4.218827553	0.208561534	0.292959917	0.48327817
chr1	75653718	75654118	401	*	4.394413323	4.400849466	4.387948338	0.011458155	0.952332033	0.975417262
chr1	188004219	188004619	401	*	4.395108611	4.640834745	4.0987597	0.287656318	0.154515422	0.318147138
chr1	164822100	164822500	401	*	4.395146031	4.541624153	4.232097622	0.20759161	0.290964355	0.481144835
chr1	159773104	159773504	401	*	4.395396539	4.437399264	4.352134178	0.056363354	0.771719467	0.86759436
chr1	134038624	134039024	401	*	4.396404282	3.992058047	4.711879381	-0.498054067	0.019834801	0.074876148
chr1	78309747	78310147	401	*	4.398831665	4.7534671	3.927578145	0.526785299	0.016371802	0.065226964
chr1	138622605	138623005	401	*	4.399057605	4.430375419	4.367044835	0.06525279	0.742141913	0.848314003
chr1	172557301	172557701	401	*	4.40238496	4.167472014	4.604349634	-0.268984277	0.174389446	0.344695436
chr1	97848692	97849092	401	*	4.404378816	4.386050671	4.422477036	-0.000393566	0.998356049	0.998971716
chr1	72393120	72393520	401	*	4.40556608	4.305765586	4.498907163	-0.095825881	0.620741754	0.767697797
chr1	62876543	62876943	401	*	4.407020149	4.228085508	4.566190661	-0.254512567	0.204146635	0.382467142
chr1	156311586	156311986	401	*	4.408588202	4.51477973	4.293954815	0.078483361	0.685764153	0.812529469
chr1	38490398	38490798	401	*	4.409422811	4.40141105	4.417390325	0.004731829	0.980267875	0.990537247
chr1	189624513	189624913	401	*	4.412624087	4.515436555	4.301918694	0.111312281	0.568437243	0.728569372
chr1	83220672	83221072	401	*	4.413666901	4.860294301	3.763370542	0.812515978	0.000566916	0.004928639
chr1	78182647	78183047	401	*	4.414200466	4.41728307	4.41111126	0.007970026	0.967682343	0.983376417
chr1	134706955	134707355	401	*	4.414372319	4.189661254	4.608753938	-0.289809629	0.155576075	0.319618349
chr1	34602223	34602623	401	*	4.419608153	4.428640629	4.410518769	0.021203083	0.912852313	0.95336245
chr1	107898688	107899088	401	*	4.419639982	4.621534664	4.184821779	0.29603214	0.143480747	0.302852944
chr1	115742750	115743150	401	*	4.420413098	5.14023354	2.918247028	1.802095862	7.77E-10	7.98E-08
chr1	156931367	156931767	401	*	4.42210737	4.33475802	4.504468641	-0.096622077	0.61515493	0.763429782
chr1	18911683	18912083	401	*	4.42263023	4.873937695	3.76227204	0.846405379	0.000357921	0.003427336
chr1	44147853	44148253	401	*	4.424586748	4.661085199	4.141569282	0.345892188	0.090110516	0.220553106
chr1	92086928	92087328	401	*	4.426541431	3.948016019	4.785263077	-0.627353416	0.004364913	0.024096242
chr1	10993748	10994148	401	*	4.430229336	4.03340257	4.741119623	-0.437320642	0.036467267	0.116568412
chr1	91899791	91900191	401	*	4.431341419	4.155747131	4.662638708	-0.27547978	0.172825175	0.342462153
chr1	131828143	131828543	401	*	4.433713342	4.307026083	4.550168309	-0.105374627	0.598287462	0.750957675
chr1	177608234	177608634	401	*	4.435388638	4.693961149	4.120127616	0.428602696	0.042951644	0.130848267
chr1	74035442	74035842	401	*	4.437494574	4.440552639	4.434430014	0.016083476	0.932871105	0.964517387
chr1	19927396	19927796	401	*	4.438938233	4.955647328	3.62622963	0.897295285	0.00043252	0.003984112
chr1	39362109	39362509	401	*	4.439564579	4.687605217	4.139838946	0.354083644	0.086659801	0.214506316
chr1	167755478	167755878	401	*	4.439736358	4.368577673	4.507549613	-0.088117629	0.652755879	0.790185712
chr1	179107433	179107833	401	*	4.441800311	4.420335704	4.462950241	-0.013645572	0.943540131	0.97055877
chr1	13150365	13150765	401	*	4.442284675	4.19580146	4.652737473	-0.250052012	0.212369161	0.392665428
chr1	190327442	190327842	401	*	4.442631189	4.513905981	4.367651304	0.120367815	0.537355353	0.704967265
chr1	93072684	93073084	401	*	4.443175031	4.426662095	4.459501099	0.001047186	0.995660772	0.998009453
chr1	90651055	90651455	401	*	4.444028222	4.297641836	4.576919937	-0.187639177	0.33036052	0.521726452
chr1	193301710	193302110	401	*	4.444494139	4.813810814	3.94684336	0.658585754	0.003730373	0.021322678
chr1	73990334	73990734	401	*	4.448471461	4.240506934	4.630200133	-0.265973118	0.177189791	0.348626052
chr1	134714617	134715017	401	*	4.448946416	4.14343893	4.700928989	-0.31178504	0.117880192	0.26492414
chr1	90915937	90916337	401	*	4.450463277	4.131058285	4.711813159	-0.34133806	0.103640391	0.243053477
chr1	89132896	89133296	401	*	4.450484694	4.390387246	4.508178494	-0.051315294	0.785773455	0.876839213
chr1	193683522	193683922	401	*	4.450928176	4.46331905	4.438429957	-0.008706025	0.963605526	0.981283569
chr1	133820996	133821396	401	*	4.451221527	4.28664651	4.598930302	-0.232473694	0.257278993	0.44450458
chr1	39256674	39257074	401	*	4.452671867	4.117104754	4.72472784	-0.367705806	0.070530024	0.185811062
chr1	180893848	180894248	401	*	4.454119473	4.159632984	4.698565134	-0.357235375	0.073834782	0.191934464
chr1	180178037	180178437	401	*	4.454582359	4.456129599	4.453033458	0.019882595	0.916845274	0.955698322
chr1	74289776	74290176	401	*	4.455998815	4.344445332	4.559542303	-0.102700472	0.592394661	0.74676262
chr1	133173166	133173566	401	*	4.457295615	4.010685597	4.797840802	-0.465325887	0.029172293	0.099293843
chr1	81594358	81594758	401	*	4.458743929	4.548277716	4.363283854	0.097310077	0.61892664	0.766338658
chr1	34578881	34579281	401	*	4.45991097	4.937473126	3.741131245	0.817595675	0.000638814	0.005419104
chr1	52255007	52255407	401	*	4.460006308	4.607822985	4.295297301	0.195238073	0.320209551	0.511778396
chr1	177467807	177468207	401	*	4.461094822	4.611965549	4.29258403	0.213409268	0.273270789	0.462275348
chr1	136088718	136089118	401	*	4.461293164	4.29188847	4.612879877	-0.173754214	0.367692903	0.557129156
chr1	89606912	89607312	401	*	4.461365352	4.328479378	4.583036955	-0.136514012	0.478767166	0.658252625
chr1	131966370	131966770	401	*	4.462450971	4.081413737	4.763587517	-0.449337798	0.030505862	0.102597939
chr1	188098926	188099326	401	*	4.466779975	4.453064452	4.480366333	-0.04312802	0.822841453	0.900972584
chr1	130835557	130835957	401	*	4.467425228	4.370147999	4.558555588	-0.123061194	0.519407773	0.689902038
chr1	90943132	90943532	401	*	4.468539885	3.590238435	5.010542771	-1.069790726	2.66E-05	0.000429471
chr1	59394500	59394900	401	*	4.469210179	4.673372832	4.231316547	0.32566824	0.102442096	0.241076377
chr1	119548864	119549264	401	*	4.471500669	4.403115642	4.536790354	-0.142466161	0.461436825	0.64354506
chr1	180168900	180169300	401	*	4.472079599	4.049636898	4.798432638	-0.559074466	0.011336421	0.049732735
chr1	90757304	90757704	401	*	4.477955326	4.099381416	4.777554536	-0.48572193	0.019149581	0.073022676
chr1	136624169	136624569	401	*	4.479972375	4.687140857	4.237985149	0.220418498	0.281080258	0.470562659
chr1	92144524	92144924	401	*	4.483738318	4.54791863	4.416569386	0.101963136	0.593949569	0.747850672
chr1	178997089	178997489	401	*	4.484887014	4.683669521	4.254270525	0.257726998	0.200433828	0.37771433
chr1	89849642	89850042	401	*	4.487268423	4.554889169	4.416321684	0.083503973	0.669229886	0.801709148
chr1	135130178	135130578	401	*	4.487325752	4.092725388	4.79685114	-0.418588557	0.045513729	0.13625701
chr1	159741394	159741794	401	*	4.489477013	4.53321272	4.444373884	0.091200385	0.638114271	0.780759825
chr1	132382640	132383040	401	*	4.489622332	4.552585122	4.423785795	0.101252099	0.601005987	0.753184505
chr1	190809197	190809597	401	*	4.490146193	4.520778793	4.458849037	0.070316634	0.712162971	0.829561289
chr1	76529637	76530037	401	*	4.491792209	4.67503472	4.281841972	0.238555931	0.22445804	0.407454379
chr1	119115879	119116279	401	*	4.49273921	4.293829097	4.667518277	-0.28818579	0.146533944	0.30716144
chr1	168268679	168269079	401	*	4.494491134	4.231276354	4.717012381	-0.338159059	0.090542834	0.221169458
chr1	158258414	158258814	401	*	4.495233291	4.514600749	4.475602293	0.048344172	0.799100348	0.886032439
chr1	43535658	43536058	401	*	4.495590085	4.624540874	4.353971943	0.147802788	0.448339931	0.632046969
chr1	9642107	9642507	401	*	4.497102546	4.704695101	4.254536157	0.312782976	0.116124318	0.262313983
chr1	158720989	158721389	401	*	4.498059159	4.895227846	3.948183729	0.714909325	0.001531812	0.01069152
chr1	75218529	75218929	401	*	4.499572684	4.762606979	4.177644757	0.377675793	0.060868446	0.16773044
chr1	132880312	132880712	401	*	4.499626027	4.340577382	4.64286861	-0.12322767	0.524664371	0.694586828
chr1	185203362	185203762	401	*	4.501716169	4.829618285	4.076666666	0.503214437	0.017897984	0.069679559
chr1	153693605	153694005	401	*	4.504782337	4.131480188	4.801077119	-0.437453758	0.033485723	0.109709019
chr1	89557631	89558031	401	*	4.504913698	4.605723231	4.396527257	0.095057584	0.618201283	0.765944394
chr1	79860772	79861172	401	*	4.505142802	4.515377889	4.494834584	0.039162751	0.835074755	0.907883875
chr1	74013658	74014058	401	*	4.505213735	4.82121769	4.099996064	0.47334791	0.022709515	0.082445033
chr1	67049549	67049949	401	*	4.505307359	4.897467623	3.965038959	0.730666317	0.001198523	0.008831164
chr1	93935382	93935782	401	*	4.505760346	4.685620559	4.300240059	0.221288162	0.258556463	0.445919931
chr1	189653056	189653456	401	*	4.505944669	4.519819731	4.491934868	0.002731499	0.988573046	0.994273768
chr1	34237368	34237768	401	*	4.50606414	4.338702812	4.656013009	-0.213281141	0.27426679	0.463245801
chr1	134046583	134046983	401	*	4.50776732	4.640697053	4.361334794	0.162372532	0.406622708	0.595130961
chr1	61904001	61904401	401	*	4.508856476	4.742043768	4.230572255	0.341556024	0.096437284	0.231130912
chr1	37218920	37219320	401	*	4.51372446	4.209508814	4.76482859	-0.374968241	0.061304124	0.168529298
chr1	131137821	131138221	401	*	4.514082108	4.802479319	4.153253659	0.491552717	0.021186527	0.07846214
chr1	173332366	173332766	401	*	4.517539025	4.556213749	4.477798911	0.045105915	0.819622089	0.898983974
chr1	165858098	165858498	401	*	4.518302423	4.47727071	4.558199352	-0.067199828	0.720867655	0.835611418
chr1	187835920	187836320	401	*	4.518335974	5.042457949	3.686828828	1.048035911	1.94E-05	0.000331746
chr1	170521200	170521600	401	*	4.520173032	4.531998044	4.508250295	0.025742935	0.891127538	0.941158191
chr1	155023420	155023820	401	*	4.521435575	4.423359489	4.613266628	-0.124351251	0.51660579	0.687505469
chr1	93211599	93211999	401	*	4.522797729	4.486359249	4.5583385	-0.006838787	0.971954159	0.98584007
chr1	58289921	58290321	401	*	4.526845775	4.444494534	4.604749037	-0.063703935	0.737143526	0.845296746
chr1	109993594	109993994	401	*	4.528937191	4.836654855	4.137277051	0.485102667	0.025588242	0.090050143
chr1	83181397	83181797	401	*	4.52908202	4.933920413	3.964303941	0.656771506	0.003529971	0.020392102
chr1	165817557	165817957	401	*	4.529469485	4.403429352	4.645377466	-0.195535725	0.312456553	0.503824764
chr1	135095143	135095543	401	*	4.530354881	4.19066222	4.80511196	-0.380338746	0.059269937	0.164620967
chr1	157748410	157748810	401	*	4.530498838	4.740869958	4.284127728	0.320770998	0.101985152	0.240449037
chr1	62851584	62851984	401	*	4.531963728	4.087986864	4.870980837	-0.496149324	0.016967766	0.06689829
chr1	73363293	73363693	401	*	4.532859147	4.329311908	4.711207013	-0.202984287	0.311850613	0.503158532
chr1	157566884	157567284	401	*	4.534840971	4.508809867	4.560410698	-0.036548851	0.847307167	0.915101698
chr1	162109009	162109409	401	*	4.535625945	4.814600285	4.189452789	0.439172681	0.03453822	0.112179706
chr1	89468150	89468550	401	*	4.536019897	4.199751564	4.808535879	-0.399120505	0.048772382	0.143086413
chr1	106040722	106041122	401	*	4.536326304	4.903713004	4.042188828	0.573099571	0.009399187	0.043165282
chr1	62054330	62054730	401	*	4.53689184	5.068971776	3.684817398	0.987444234	8.00E-05	0.001047383
chr1	9623884	9624284	401	*	4.539445717	4.414275842	4.654617396	-0.131479444	0.493151593	0.66957062
chr1	74083485	74083885	401	*	4.540164021	4.419337963	4.651648215	-0.092455373	0.629783723	0.774643659
chr1	76836203	76836603	401	*	4.540233512	4.457833942	4.61818002	-0.104443738	0.580669202	0.737829238
chr1	160147807	160148207	401	*	4.54040484	4.441823593	4.632678603	-0.081194161	0.669269069	0.801727058
chr1	116367140	116367540	401	*	4.54134653	4.971285946	3.926110315	0.758635878	0.001142567	0.008498354
chr1	43828040	43828440	401	*	4.542087763	4.937820496	3.994976707	0.681727936	0.002103618	0.013721627
chr1	189142709	189143109	401	*	4.542619418	4.521707507	4.563232536	-0.03576115	0.851465062	0.917665109
chr1	78141166	78141566	401	*	4.542871948	4.305053398	4.746979332	-0.271249637	0.161584768	0.327424555
chr1	192431110	192431510	401	*	4.543999143	4.368757103	4.700241803	-0.190515284	0.320352333	0.511932405
chr1	188030646	188031046	401	*	4.544820224	4.58847301	4.499805277	0.056371157	0.769373562	0.86601643
chr1	157741661	157742061	401	*	4.544848131	4.46049381	4.624541527	-0.138421991	0.485378446	0.663591905
chr1	97769564	97769964	401	*	4.545238678	5.069786484	3.712641222	0.98596598	6.93E-05	0.000931281
chr1	189174605	189175005	401	*	4.545365126	5.095039393	3.646328865	1.112832285	7.22E-06	0.000148491
chr1	88643422	88643822	401	*	4.54588611	4.669077644	4.411184805	0.201167939	0.306001839	0.497286808
chr1	79436410	79436810	401	*	4.545968609	4.581161242	4.509895988	0.057713357	0.760740853	0.86033877
chr1	130699977	130700377	401	*	4.546882124	4.234327456	4.803633573	-0.342724167	0.098522519	0.234503582
chr1	194658699	194659099	401	*	4.548424221	4.634748738	4.456603833	0.126133271	0.513479031	0.685281222
chr1	38363702	38364102	401	*	4.549493369	4.76264713	4.299294494	0.256384403	0.194267676	0.369771195
