anchor_id	chr	start	end	width	anchor_class	n_loops	n_gained_loops	n_lost_loops	mean_loop_logfc	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr11:12525001-12550000	chr11	12525001	12550000	25000	Gained anchor	2	2	0	0.49654832371054	0	0	0
chr11:12540001-12550000	chr11	12540001	12550000	10000	Gained anchor	2	2	0	0.692880206649752	0	0	0
chr11:17250001-17275000	chr11	17250001	17275000	25000	Lost anchor	1	0	1	-0.326166981052583	0	0	0
chr11:17450001-17475000	chr11	17450001	17475000	25000	Lost anchor	1	0	1	-0.363917718918214	1	0	0
chr11:17460001-17470000	chr11	17460001	17470000	10000	Lost anchor	1	0	1	-0.378574360390906	1	0	0
chr11:17765001-17770000	chr11	17765001	17770000	5000	Lost anchor	1	0	1	-0.585277781779022	2	2	0
chr11:17950001-17960000	chr11	17950001	17960000	10000	Lost anchor	1	0	1	-0.39345799126794	1	0	0
chr11:18710001-18715000	chr11	18710001	18715000	5000	Lost anchor	1	0	1	-0.390962272941006	1	1	0
chr11:18750001-18755000	chr11	18750001	18755000	5000	Lost anchor	2	0	2	-0.491600004234543	1	1	0
chr11:18750001-18760000	chr11	18750001	18760000	10000	Lost anchor	2	0	2	-0.417427461066182	2	2	0
chr11:18870001-18875000	chr11	18870001	18875000	5000	Lost anchor	1	0	1	-0.390962272941006	0	0	0
chr11:18870001-18880000	chr11	18870001	18880000	10000	Lost anchor	1	0	1	-0.441396930864424	1	0	0
chr11:19000001-19025000	chr11	19000001	19025000	25000	Lost anchor	1	0	1	-0.326166981052583	1	1	0
chr11:19015001-19020000	chr11	19015001	19020000	5000	Lost anchor	1	0	1	-0.397922226690063	0	0	0
chr11:19025001-19050000	chr11	19025001	19050000	25000	Lost anchor	1	0	1	-0.363917718918214	1	0	0
chr11:19760001-19770000	chr11	19760001	19770000	10000	Lost anchor	1	0	1	-0.378574360390906	2	0	0
chr11:21570001-21580000	chr11	21570001	21580000	10000	Lost anchor	1	0	1	-0.589814196036935	1	0	0
chr11:22275001-22300000	chr11	22275001	22300000	25000	Lost anchor	1	0	1	-0.347119716529272	1	0	0
chr11:22510001-22520000	chr11	22510001	22520000	10000	Lost anchor	1	0	1	-0.589814196036935	1	0	0
chr11:23625001-23650000	chr11	23625001	23650000	25000	Lost anchor	1	0	1	-0.347119716529272	1	0	0
chr11:23675001-23680000	chr11	23675001	23680000	5000	Lost anchor	1	0	1	-0.437224542398174	0	0	0
chr11:23950001-23955000	chr11	23950001	23955000	5000	Lost anchor	1	0	1	-0.437224542398174	0	0	0
chr11:24045001-24050000	chr11	24045001	24050000	5000	Gained anchor	1	1	0	0.371703291488159	1	0	0
chr11:24050001-24075000	chr11	24050001	24075000	25000	Lost anchor	1	0	1	-0.365233233386459	2	0	0
chr11:24080001-24090000	chr11	24080001	24090000	10000	Gained anchor	1	1	0	0.490722602815239	2	1	0
chr11:24450001-24475000	chr11	24450001	24475000	25000	Gained anchor	2	2	0	0.377010944713914	4	4	0
chr11:24460001-24470000	chr11	24460001	24470000	10000	Gained anchor	1	1	0	0.702361047245078	2	2	0
chr11:24675001-24700000	chr11	24675001	24700000	25000	Gained anchor	2	2	0	0.367169316612082	4	4	0
chr11:24690001-24700000	chr11	24690001	24700000	10000	Gained anchor	2	2	0	0.619116166152078	2	2	0
chr11:24970001-24980000	chr11	24970001	24980000	10000	Gained anchor	1	1	0	0.535871285059078	2	0	0
chr11:24975001-25000000	chr11	24975001	25000000	25000	Gained anchor	2	2	0	0.373268868613267	5	0	0
chr11:25300001-25310000	chr11	25300001	25310000	10000	Gained anchor	1	1	0	0.490722602815239	0	0	0
chr11:25860001-25865000	chr11	25860001	25865000	5000	Gained anchor	1	1	0	0.371703291488159	2	0	0
chr11:26175001-26200000	chr11	26175001	26200000	25000	Lost anchor	1	0	1	-0.343885129551076	0	0	0
chr11:26200001-26210000	chr11	26200001	26210000	10000	Lost anchor	1	0	1	-0.383037770686513	0	0	0
chr11:26385001-26390000	chr11	26385001	26390000	5000	Lost anchor	1	0	1	-0.484434612867771	0	0	0
chr11:26435001-26440000	chr11	26435001	26440000	5000	Lost anchor	1	0	1	-0.484434612867771	1	1	0
chr11:26480001-26490000	chr11	26480001	26490000	10000	Lost anchor	1	0	1	-0.383037770686513	0	0	0
chr11:26775001-26800000	chr11	26775001	26800000	25000	Lost anchor	1	0	1	-0.343885129551076	0	0	0
chr11:26950001-26975000	chr11	26950001	26975000	25000	Lost anchor	1	0	1	-0.365233233386459	0	0	0
chr11:27200001-27225000	chr11	27200001	27225000	25000	Gained anchor	1	1	0	0.339702658617376	0	0	0
chr11:29100001-29125000	chr11	29100001	29125000	25000	Gained anchor	1	1	0	0.339702658617376	0	0	0
chr11:29260001-29270000	chr11	29260001	29270000	10000	Mixed anchor	2	1	1	-0.0673688890359385	0	0	0
chr11:29360001-29370000	chr11	29360001	29370000	10000	Gained anchor	1	1	0	0.307703700184583	0	0	0
chr11:29525001-29550000	chr11	29525001	29550000	25000	Lost anchor	1	0	1	-0.31352193761466	1	0	0
chr11:29540001-29550000	chr11	29540001	29550000	10000	Lost anchor	1	0	1	-0.449245451561161	1	0	0
chr11:29710001-29720000	chr11	29710001	29720000	10000	Lost anchor	1	0	1	-0.50478169030044	0	0	0
chr11:29880001-29890000	chr11	29880001	29890000	10000	Lost anchor	2	0	2	-0.47361158427845	0	0	0
chr11:30000001-30025000	chr11	30000001	30025000	25000	Lost anchor	1	0	1	-0.31352193761466	0	0	0
chr11:30020001-30030000	chr11	30020001	30030000	10000	Lost anchor	1	0	1	-0.449245451561161	1	0	0
chr11:30090001-30095000	chr11	30090001	30095000	5000	Lost anchor	1	0	1	-0.440902541707972	0	0	0
chr11:30220001-30225000	chr11	30220001	30225000	5000	Lost anchor	1	0	1	-0.440902541707972	0	0	0
chr11:30675001-30700000	chr11	30675001	30700000	25000	Lost anchor	2	0	2	-0.308444149981229	0	0	0
chr11:31240001-31250000	chr11	31240001	31250000	10000	Gained anchor	1	1	0	0.329028768173061	0	0	0
chr11:31250001-31260000	chr11	31250001	31260000	10000	Gained anchor	1	1	0	0.333734813807231	0	0	0
chr11:31600001-31625000	chr11	31600001	31625000	25000	Lost anchor	1	0	1	-0.30246535612463	0	0	0
chr11:31610001-31620000	chr11	31610001	31620000	10000	Gained anchor	1	1	0	0.329028768173061	0	0	0
chr11:31625001-31650000	chr11	31625001	31650000	25000	Lost anchor	1	0	1	-0.314422943837828	0	0	0
chr11:31630001-31640000	chr11	31630001	31640000	10000	Gained anchor	1	1	0	0.333734813807231	0	0	0
chr11:32450001-32455000	chr11	32450001	32455000	5000	Lost anchor	1	0	1	-0.340334900531484	1	0	0
chr11:32705001-32710000	chr11	32705001	32710000	5000	Lost anchor	1	0	1	-0.340334900531484	0	0	0
chr11:33170001-33180000	chr11	33170001	33180000	10000	Mixed anchor	4	1	3	-0.24713536587824	0	0	0
chr11:33190001-33200000	chr11	33190001	33200000	10000	Lost anchor	1	0	1	-0.634982271628178	0	0	0
chr11:33290001-33300000	chr11	33290001	33300000	10000	Lost anchor	2	0	2	-0.605733950917763	0	0	0
chr11:33430001-33440000	chr11	33430001	33440000	10000	Lost anchor	1	0	1	-0.474921894182388	0	0	0
chr11:33550001-33560000	chr11	33550001	33560000	10000	Lost anchor	1	0	1	-0.412104703851315	0	0	0
chr11:33720001-33730000	chr11	33720001	33730000	10000	Gained anchor	1	1	0	0.352769446315732	1	0	0
chr11:33920001-33930000	chr11	33920001	33930000	10000	Gained anchor	1	1	0	0.47497076472809	0	0	0
chr11:34000001-34010000	chr11	34000001	34010000	10000	Gained anchor	1	1	0	0.352769446315732	1	0	0
chr11:34125001-34150000	chr11	34125001	34150000	25000	Gained anchor	1	1	0	0.307478834714323	3	1	0
chr11:34140001-34150000	chr11	34140001	34150000	10000	Gained anchor	1	1	0	0.390739301742651	3	1	0
chr11:34230001-34240000	chr11	34230001	34240000	10000	Gained anchor	1	1	0	0.58845001908088	0	0	0
chr11:34800001-34810000	chr11	34800001	34810000	10000	Gained anchor	1	1	0	0.58845001908088	0	0	0
chr11:34800001-34825000	chr11	34800001	34825000	25000	Gained anchor	1	1	0	0.307478834714323	0	0	0
chr11:34810001-34820000	chr11	34810001	34820000	10000	Gained anchor	1	1	0	0.390739301742651	0	0	0
chr11:34825001-34850000	chr11	34825001	34850000	25000	Lost anchor	2	0	2	-0.631469195098375	0	0	0
chr11:34840001-34850000	chr11	34840001	34850000	10000	Lost anchor	1	0	1	-0.770657394987635	0	0	0
chr11:35920001-35930000	chr11	35920001	35930000	10000	Gained anchor	1	1	0	0.487885155631695	0	0	0
chr11:35975001-36000000	chr11	35975001	36000000	25000	Lost anchor	1	0	1	-0.680435834110794	3	1	0
chr11:35990001-36000000	chr11	35990001	36000000	10000	Gained anchor	1	1	0	0.487885155631695	1	1	0
chr11:36000001-36010000	chr11	36000001	36010000	10000	Lost anchor	1	0	1	-0.770657394987635	1	0	0
chr11:36000001-36025000	chr11	36000001	36025000	25000	Lost anchor	1	0	1	-0.582502556085956	2	0	0
chr11:36025001-36050000	chr11	36025001	36050000	25000	Lost anchor	4	0	4	-0.384311005723526	2	0	0
chr11:36040001-36050000	chr11	36040001	36050000	10000	Lost anchor	1	0	1	-0.415981669381664	2	0	0
chr11:36565001-36570000	chr11	36565001	36570000	5000	Lost anchor	1	0	1	-0.36902452620198	3	1	0
chr11:36675001-36680000	chr11	36675001	36680000	5000	Lost anchor	1	0	1	-0.36902452620198	1	0	0
chr11:36675001-36700000	chr11	36675001	36700000	25000	Lost anchor	1	0	1	-0.342432317382082	2	0	0
chr11:37175001-37200000	chr11	37175001	37200000	25000	Lost anchor	1	0	1	-0.465288004966291	0	0	0
chr11:37225001-37250000	chr11	37225001	37250000	25000	Lost anchor	1	0	1	-0.342432317382082	0	0	0
chr11:37350001-37375000	chr11	37350001	37375000	25000	Lost anchor	1	0	1	-0.410343169181221	0	0	0
chr11:39575001-39600000	chr11	39575001	39600000	25000	Gained anchor	1	1	0	0.355480405213579	0	0	0
chr11:39580001-39590000	chr11	39580001	39590000	10000	Gained anchor	1	1	0	0.560767339472444	0	0	0
chr11:40125001-40150000	chr11	40125001	40150000	25000	Gained anchor	1	1	0	0.355480405213579	0	0	0
chr11:40140001-40150000	chr11	40140001	40150000	10000	Gained anchor	1	1	0	0.560767339472444	0	0	0
chr11:40575001-40600000	chr11	40575001	40600000	25000	Lost anchor	1	0	1	-0.344964140355771	1	0	0
chr11:40600001-40610000	chr11	40600001	40610000	10000	Lost anchor	1	0	1	-0.415981669381664	1	0	0
chr11:40600001-40625000	chr11	40600001	40625000	25000	Lost anchor	1	0	1	-0.316648708390821	1	0	0
chr11:40920001-40930000	chr11	40920001	40930000	10000	Lost anchor	1	0	1	-0.391496277649314	1	0	0
chr11:40925001-40950000	chr11	40925001	40950000	25000	Lost anchor	1	0	1	-0.355439899378673	1	0	0
chr11:41425001-41450000	chr11	41425001	41450000	25000	Lost anchor	1	0	1	-0.327572335287372	1	1	0
chr11:42180001-42190000	chr11	42180001	42190000	10000	Lost anchor	1	0	1	-0.410829582168499	0	0	0
chr11:42375001-42400000	chr11	42375001	42400000	25000	Lost anchor	1	0	1	-0.327572335287372	0	0	0
chr11:42750001-42760000	chr11	42750001	42760000	10000	Lost anchor	2	0	2	-0.369949799669239	2	1	0
chr11:42755001-42760000	chr11	42755001	42760000	5000	Lost anchor	1	0	1	-0.357780029706602	2	1	0
chr11:42900001-42905000	chr11	42900001	42905000	5000	Lost anchor	1	0	1	-0.357780029706602	1	1	0
chr11:43340001-43350000	chr11	43340001	43350000	10000	Lost anchor	2	0	2	-0.360283147409647	0	0	0
chr11:43400001-43425000	chr11	43400001	43425000	25000	Lost anchor	1	0	1	-0.355439899378673	0	0	0
chr11:43760001-43770000	chr11	43760001	43770000	10000	Gained anchor	1	1	0	0.303216443067058	0	0	0
chr11:43780001-43785000	chr11	43780001	43785000	5000	Gained anchor	1	1	0	0.354575651943639	0	0	0
chr11:43780001-43790000	chr11	43780001	43790000	10000	Gained anchor	1	1	0	0.302422362676622	0	0	0
chr11:43830001-43840000	chr11	43830001	43840000	10000	Gained anchor	1	1	0	0.366665287879589	1	0	0
chr11:43835001-43840000	chr11	43835001	43840000	5000	Gained anchor	1	1	0	0.484015009301897	1	0	0
chr11:44210001-44220000	chr11	44210001	44220000	10000	Gained anchor	2	2	0	0.334543825278105	0	0	0
chr11:44330001-44335000	chr11	44330001	44335000	5000	Gained anchor	1	1	0	0.484015009301897	0	0	0
chr11:44450001-44455000	chr11	44450001	44455000	5000	Gained anchor	1	1	0	0.354575651943639	0	0	0
chr11:44450001-44460000	chr11	44450001	44460000	10000	Gained anchor	1	1	0	0.303216443067058	0	0	0
chr11:46850001-46860000	chr11	46850001	46860000	10000	Gained anchor	1	1	0	0.656191477354767	0	0	0
chr11:46850001-46875000	chr11	46850001	46875000	25000	Gained anchor	2	2	0	0.489375630196191	0	0	0
chr11:46860001-46870000	chr11	46860001	46870000	10000	Gained anchor	1	1	0	0.742833117577805	0	0	0
chr11:48575001-48600000	chr11	48575001	48600000	25000	Gained anchor	1	1	0	0.471261252756977	0	0	0
chr11:48590001-48600000	chr11	48590001	48600000	10000	Gained anchor	1	1	0	0.656191477354767	0	0	0
chr11:48750001-48775000	chr11	48750001	48775000	25000	Gained anchor	1	1	0	0.507490007635406	0	0	0
chr11:48770001-48780000	chr11	48770001	48780000	10000	Gained anchor	1	1	0	0.742833117577805	0	0	0
chr11:51325001-51330000	chr11	51325001	51330000	5000	Gained anchor	2	2	0	0.412101417331631	0	0	0
chr11:51445001-51450000	chr11	51445001	51450000	5000	Gained anchor	1	1	0	0.360410527682983	0	0	0
chr11:51535001-51540000	chr11	51535001	51540000	5000	Gained anchor	1	1	0	0.463792306980279	0	0	0
chr11:52500001-52525000	chr11	52500001	52525000	25000	Gained anchor	1	1	0	0.36110923214349	1	0	0
chr11:52520001-52530000	chr11	52520001	52530000	10000	Gained anchor	1	1	0	0.447716687924078	1	0	0
chr11:52750001-52775000	chr11	52750001	52775000	25000	Gained anchor	2	2	0	0.33779786140227	1	0	0
chr11:52765001-52770000	chr11	52765001	52770000	5000	Gained anchor	1	1	0	0.311766725645012	1	0	0
chr11:53025001-53030000	chr11	53025001	53030000	5000	Gained anchor	1	1	0	0.311766725645012	0	0	0
chr11:53125001-53150000	chr11	53125001	53150000	25000	Gained anchor	1	1	0	0.356058151486337	2	0	0
chr11:53150001-53175000	chr11	53150001	53175000	25000	Gained anchor	1	1	0	0.319537571318202	1	0	0
chr11:53250001-53260000	chr11	53250001	53260000	10000	Gained anchor	1	1	0	0.447716687924078	0	0	0
chr11:53250001-53275000	chr11	53250001	53275000	25000	Gained anchor	1	1	0	0.36110923214349	0	0	0
chr11:56010001-56020000	chr11	56010001	56020000	10000	Gained anchor	1	1	0	0.409916953153682	0	0	0
chr11:56100001-56110000	chr11	56100001	56110000	10000	Gained anchor	1	1	0	0.409916953153682	0	0	0
chr11:56160001-56170000	chr11	56160001	56170000	10000	Gained anchor	1	1	0	0.335294772757552	1	0	0
chr11:56300001-56325000	chr11	56300001	56325000	25000	Gained anchor	1	1	0	0.381830632514607	0	0	0
chr11:57000001-57025000	chr11	57000001	57025000	25000	Gained anchor	2	2	0	0.580193832783875	3	1	0
chr11:57300001-57325000	chr11	57300001	57325000	25000	Gained anchor	1	1	0	0.627458034664097	1	0	0
chr11:57450001-57475000	chr11	57450001	57475000	25000	Gained anchor	2	2	0	0.45738013170913	0	0	0
chr11:57460001-57470000	chr11	57460001	57470000	10000	Gained anchor	1	1	0	0.335294772757552	0	0	0
chr11:63210001-63220000	chr11	63210001	63220000	10000	Lost anchor	1	0	1	-0.366493291042093	0	0	0
chr11:63400001-63410000	chr11	63400001	63410000	10000	Gained anchor	1	1	0	0.378227090174434	0	0	0
chr11:63920001-63930000	chr11	63920001	63930000	10000	Gained anchor	1	1	0	0.392617980116568	1	0	0
chr11:64440001-64450000	chr11	64440001	64450000	10000	Mixed anchor	2	1	1	0.0130623445372375	0	0	0
chr11:64710001-64720000	chr11	64710001	64720000	10000	Gained anchor	1	1	0	0.378227090174434	0	0	0
chr11:67100001-67125000	chr11	67100001	67125000	25000	Lost anchor	1	0	1	-0.365269272891421	3	1	0
chr11:67800001-67825000	chr11	67800001	67825000	25000	Lost anchor	1	0	1	-0.365269272891421	0	0	0
chr11:71330001-71340000	chr11	71330001	71340000	10000	Lost anchor	1	0	1	-0.315517249469948	0	0	0
chr11:71750001-71760000	chr11	71750001	71760000	10000	Lost anchor	1	0	1	-0.327231693131887	1	0	0
chr11:71930001-71940000	chr11	71930001	71940000	10000	Lost anchor	1	0	1	-0.327231693131887	2	1	0
chr11:72150001-72160000	chr11	72150001	72160000	10000	Lost anchor	1	0	1	-0.315517249469948	1	0	0
chr11:72920001-72930000	chr11	72920001	72930000	10000	Gained anchor	1	1	0	0.302084479383812	0	0	0
chr11:73000001-73010000	chr11	73000001	73010000	10000	Gained anchor	1	1	0	0.302084479383812	1	0	0
chr11:76030001-76035000	chr11	76030001	76035000	5000	Lost anchor	1	0	1	-0.302417951252192	0	0	0
chr11:76065001-76070000	chr11	76065001	76070000	5000	Lost anchor	1	0	1	-0.302417951252192	0	0	0
chr11:77100001-77110000	chr11	77100001	77110000	10000	Lost anchor	1	0	1	-0.346069532080215	0	0	0
chr11:77630001-77640000	chr11	77630001	77640000	10000	Lost anchor	1	0	1	-0.346069532080215	0	0	0
chr11:80280001-80290000	chr11	80280001	80290000	10000	Lost anchor	1	0	1	-0.354993403267551	0	0	0
chr11:80670001-80680000	chr11	80670001	80680000	10000	Lost anchor	1	0	1	-0.354993403267551	0	0	0
chr11:81375001-81380000	chr11	81375001	81380000	5000	Gained anchor	1	1	0	0.496908921247666	1	0	0
chr11:81530001-81535000	chr11	81530001	81535000	5000	Gained anchor	1	1	0	0.496908921247666	0	0	0
chr11:81625001-81650000	chr11	81625001	81650000	25000	Gained anchor	2	2	0	0.315566531613345	2	0	0
chr11:81950001-81975000	chr11	81950001	81975000	25000	Gained anchor	1	1	0	0.328456493161064	0	0	0
chr11:81975001-82000000	chr11	81975001	82000000	25000	Gained anchor	1	1	0	0.302676570065627	0	0	0
chr11:84260001-84265000	chr11	84260001	84265000	5000	Lost anchor	1	0	1	-0.433543205082648	0	0	0
chr11:84815001-84820000	chr11	84815001	84820000	5000	Lost anchor	1	0	1	-0.433543205082648	1	0	0
chr11:85825001-85850000	chr11	85825001	85850000	25000	Gained anchor	2	2	0	0.327950446703307	1	0	0
chr11:85835001-85840000	chr11	85835001	85840000	5000	Lost anchor	1	0	1	-0.443512061434171	0	0	0
chr11:85840001-85850000	chr11	85840001	85850000	10000	Gained anchor	2	2	0	0.397182029254893	0	0	0
chr11:85850001-85875000	chr11	85850001	85875000	25000	Gained anchor	1	1	0	0.313236040701565	0	0	0
chr11:85885001-85890000	chr11	85885001	85890000	5000	Lost anchor	1	0	1	-0.443512061434171	0	0	0
chr11:85970001-85980000	chr11	85970001	85980000	10000	Gained anchor	1	1	0	0.379193975557341	0	0	0
chr11:86150001-86175000	chr11	86150001	86175000	25000	Gained anchor	2	2	0	0.323595241439337	0	0	0
chr11:86170001-86180000	chr11	86170001	86180000	10000	Gained anchor	1	1	0	0.415170082952445	0	0	0
chr11:86175001-86200000	chr11	86175001	86200000	25000	Gained anchor	1	1	0	0.321946451229505	0	0	0
chr11:87200001-87225000	chr11	87200001	87225000	25000	Gained anchor	1	1	0	0.396070988560097	0	0	0
chr11:87210001-87220000	chr11	87210001	87220000	10000	Gained anchor	1	1	0	0.47125787660616	0	0	0
chr11:87225001-87250000	chr11	87225001	87250000	25000	Gained anchor	1	1	0	0.400255211665779	0	0	0
chr11:87260001-87270000	chr11	87260001	87270000	10000	Gained anchor	1	1	0	0.367472757048672	0	0	0
chr11:87360001-87370000	chr11	87360001	87370000	10000	Gained anchor	1	1	0	0.367472757048672	0	0	0
chr11:87375001-87400000	chr11	87375001	87400000	25000	Gained anchor	2	2	0	0.398163100112938	0	0	0
chr11:87390001-87400000	chr11	87390001	87400000	10000	Gained anchor	1	1	0	0.47125787660616	0	0	0
chr11:87425001-87450000	chr11	87425001	87450000	25000	Lost anchor	1	0	1	-0.517707948482917	0	0	0
chr11:90675001-90700000	chr11	90675001	90700000	25000	Lost anchor	1	0	1	-0.405552877813042	0	0	0
chr11:93485001-93490000	chr11	93485001	93490000	5000	Lost anchor	2	0	2	-0.465022592373255	0	0	0
chr11:93640001-93645000	chr11	93640001	93645000	5000	Lost anchor	1	0	1	-0.491873905022398	1	1	0
chr11:93695001-93700000	chr11	93695001	93700000	5000	Lost anchor	2	0	2	-0.400210668311968	4	3	0
chr11:93815001-93820000	chr11	93815001	93820000	5000	Lost anchor	1	0	1	-0.362250056899823	1	1	0
chr11:94075001-94100000	chr11	94075001	94100000	25000	Lost anchor	1	0	1	-0.405552877813042	0	0	0
chr11:94940001-94950000	chr11	94940001	94950000	10000	Lost anchor	1	0	1	-0.307693399487146	1	0	0
chr11:95100001-95110000	chr11	95100001	95110000	10000	Lost anchor	1	0	1	-0.307693399487146	1	0	0
chr11:96000001-96025000	chr11	96000001	96025000	25000	Lost anchor	1	0	1	-0.395803736661738	1	0	0
chr11:96145001-96150000	chr11	96145001	96150000	5000	Gained anchor	1	1	0	0.550485846554248	0	0	0
chr11:96230001-96235000	chr11	96230001	96235000	5000	Gained anchor	1	1	0	0.550485846554248	0	0	0
chr11:96270001-96280000	chr11	96270001	96280000	10000	Mixed anchor	2	1	1	0.0028005415525105	0	0	0
chr11:96275001-96300000	chr11	96275001	96300000	25000	Lost anchor	1	0	1	-0.395803736661738	0	0	0
chr11:96280001-96285000	chr11	96280001	96285000	5000	Gained anchor	1	1	0	0.360328744926099	0	0	0
chr11:96550001-96560000	chr11	96550001	96560000	10000	Gained anchor	1	1	0	0.333837384745623	0	0	0
chr11:96615001-96620000	chr11	96615001	96620000	5000	Gained anchor	1	1	0	0.360328744926099	0	0	0
chr11:96860001-96870000	chr11	96860001	96870000	10000	Lost anchor	1	0	1	-0.328236301640602	0	0	0
chr11:98975001-98980000	chr11	98975001	98980000	5000	Gained anchor	1	1	0	0.3207615384627	0	0	0
chr11:99065001-99070000	chr11	99065001	99070000	5000	Gained anchor	1	1	0	0.3207615384627	0	0	0
