anchor_id	loop_id	anchor_number	chr	start	end	anchor_type	anchor_distance_to_tss	loop_class	loop_direction	loop_logFC	loop_fdr	loop_category	loop_resolution_kb	loop_distance	loop_type	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_Promoter_overlap
loop_3005_A1	loop_3005	1	chr4	144890000	144895000	Repressed_Promoter	0	Gained	up_in_mutant	0.3588138934346	0.0122429145067475	weak_differential	5	150000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15947_A1	loop_15947	1	chr4	81560000	81570000	Active_Enhancer	117184	Lost	down_in_mutant	-0.569680714409841	0.0001812379486588	moderate_differential	10	840000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3034_A1	loop_3034	1	chr4	33395000	33400000	Poised_Enhancer	38080	Lost	down_in_mutant	-0.468349214128843	0.0239053150981243	weak_differential	5	125000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3050_A1	loop_3050	1	chr4	117705000	117710000	Other	22726	Lost	down_in_mutant	-0.637165764659236	0.004789085760411	moderate_differential	5	585000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3162_A1	loop_3162	1	chr5	86165000	86170000	Poised_Enhancer	2802	Lost	down_in_mutant	-0.49179923556903	0.0132915675900754	weak_differential	5	650000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_14988_A1	loop_14988	1	chr5	41875000	41900000	CTCF_Site	0	Lost	down_in_mutant	-0.364018910309957	0.0014518412338507	weak_differential	25	1750000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17280_A1	loop_17280	1	chr6	51170000	51180000	Polycomb	89909	Lost	down_in_mutant	-0.866346995338293	9.11944669701854e-06	moderate_differential	10	1140000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3243_A1	loop_3243	1	chr6	19580000	19585000	Active_Enhancer	24657	Lost	down_in_mutant	-0.593720340707453	0.017416485814602	moderate_differential	5	1015000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3244_A1	loop_3244	1	chr6	106800000	106805000	Active_Promoter	0	Lost	down_in_mutant	-0.441273377578629	0.0250220643515027	weak_differential	5	910000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3247_A1	loop_3247	1	chr6	19580000	19585000	Active_Enhancer	24657	Lost	down_in_mutant	-0.518124344638804	0.0287498320047992	moderate_differential	5	920000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_17332_A1	loop_17332	1	chr6	42610000	42620000	Other	12307	Lost	down_in_mutant	-0.384812844216208	0.0149873355543256	weak_differential	10	680000	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3263_A1	loop_3263	1	chr7	38180000	38185000	Active_Promoter	0	Lost	down_in_mutant	-0.365227924008328	0.0168046007960576	weak_differential	5	45000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3768_A1	loop_3768	1	chr7	111040000	111050000	Other	11048	Lost	down_in_mutant	-0.453466896818812	0.0005410499886787	weak_differential	10	2e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3357_A1	loop_3357	1	chr10	59620000	59625000	Poised_Enhancer	3307	Lost	down_in_mutant	-0.378789667339191	0.0287498320047992	weak_differential	5	195000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3398_A1	loop_3398	1	chr10	13085000	13090000	Active_Enhancer	24495	Lost	down_in_mutant	-0.516277471406927	0.0206478738780949	moderate_differential	5	1305000	Active_Enhancer-Other	TRUE	FALSE	FALSE	TRUE	FALSE
loop_3456_A1	loop_3456	1	chr14	70780000	70785000	Polycomb	6727	Gained	up_in_mutant	0.689208253393807	0.0135165551198552	moderate_differential	5	110000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_21700_A1	loop_21700	1	chr14	24060000	24070000	Polycomb	18876	Gained	up_in_mutant	0.356141088902321	0.0087001841420762	weak_differential	10	210000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_3462_A1	loop_3462	1	chr9	63995000	6.4e+07	Poised_Enhancer	22058	Gained	up_in_mutant	0.343872786343041	0.0127557821097193	weak_differential	5	90000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_183_A1	loop_183	1	chr9	104575000	104600000	Polycomb	27713	Gained	up_in_mutant	0.419793779939131	0.0001647257840287	weak_differential	25	475000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_10314_A1	loop_10314	1	chr13	29850000	29860000	Active_Promoter	0	Lost	down_in_mutant	-0.455944243282767	0.0014296496134987	weak_differential	10	4e+05	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	TRUE	FALSE
loop_18627_A1	loop_18627	1	chr13	53450000	53475000	Repressed_Promoter	0	Gained	up_in_mutant	0.338132400885666	0.0008959320518175	weak_differential	25	225000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3590_A1	loop_3590	1	chr12	116480000	116485000	Other	719	Lost	down_in_mutant	-0.335760400317859	0.0281175137525158	weak_differential	5	55000	Poised_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_21870_A1	loop_21870	1	chr12	117590000	117600000	Other	73520	Gained	up_in_mutant	0.435920573711936	0.0002667337326173	weak_differential	10	170000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3611_A1	loop_3611	1	chr12	27345000	27350000	Polycomb	2425	Gained	up_in_mutant	0.531906894289216	0.0271576972621035	moderate_differential	5	1085000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_3634_A1	loop_3634	1	chr15	61985000	61990000	Repressed_Promoter	0	Gained	up_in_mutant	0.473893658439265	0.018117747923249	weak_differential	5	175000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	TRUE	TRUE
loop_21904_A1	loop_21904	1	chr15	61100000	61110000	CTCF_Site	176987	Gained	up_in_mutant	0.610417457156287	0.0002097205010062	moderate_differential	10	2640000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3645_A1	loop_3645	1	chr16	91160000	91165000	Polycomb	60456	Gained	up_in_mutant	0.445710499556838	0.0058550054749854	weak_differential	5	150000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4284_A1	loop_4284	1	chr16	86420000	86430000	Other	376512	Gained	up_in_mutant	0.436899544178765	0.0007128315915334	weak_differential	10	460000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3692_A1	loop_3692	1	chr17	33225000	33230000	Other	8648	Gained	up_in_mutant	0.433987010267071	0.0263736576338041	weak_differential	5	45000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3694_A1	loop_3694	1	chr17	84110000	84115000	Poised_Enhancer	31339	Gained	up_in_mutant	0.414596283857196	0.004597824725245	weak_differential	5	80000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_21983_A1	loop_21983	1	chr1	87090000	87100000	Repressed_Promoter	71	Gained	up_in_mutant	0.354092045085057	0.0011334870390458	weak_differential	10	90000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	FALSE	FALSE	FALSE
loop_3740_A1	loop_3740	1	chr1	113970000	113975000	Poised_Enhancer	1709755	Gained	up_in_mutant	0.993297374282723	0.0011100455374465	moderate_differential	5	360000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22011_A1	loop_22011	1	chr1	115680000	115690000	Repressed_Promoter	0	Gained	up_in_mutant	1.13005308385977	1.898274647806e-06	strong_differential	10	790000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3749_A1	loop_3749	1	chr1	169670000	169675000	CTCF_Site	14498	Gained	up_in_mutant	0.477060791282449	0.0132997627313065	weak_differential	5	265000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3757_A1	loop_3757	1	chr1	84125000	84130000	Other	88960	Gained	up_in_mutant	0.414459405101291	0.028390367255837	weak_differential	5	155000	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3779_A1	loop_3779	1	chr18	64340000	64345000	Repressed_Promoter	0	Gained	up_in_mutant	0.454929935851277	0.0075081673989804	weak_differential	5	125000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	TRUE	TRUE
loop_3780_A1	loop_3780	1	chr18	45910000	45915000	Polycomb	130259	Gained	up_in_mutant	0.402157937857956	0.012904809878869	weak_differential	5	225000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_19616_A1	loop_19616	1	chr19	17850000	17860000	Other	12367	Gained	up_in_mutant	0.511848226313354	0.0003953637294756	moderate_differential	10	690000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3830_A1	loop_3830	1	chr2	102685000	102690000	Poised_Enhancer	26340	Gained	up_in_mutant	0.395738228011634	0.0158064281009642	weak_differential	5	330000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3836_A1	loop_3836	1	chr2	118305000	118310000	Other	85	Lost	down_in_mutant	-0.358579913610825	0.0165741895723943	weak_differential	5	80000	Active_Promoter-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3839_A1	loop_3839	1	chr2	179440000	179445000	Active_Promoter	0	Gained	up_in_mutant	0.408011135604309	0.0293739779103617	weak_differential	5	2e+05	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_22100_A1	loop_22100	1	chr2	3810000	3820000	Poised_Enhancer	197716	Gained	up_in_mutant	0.314526379256494	0.0048031221160271	weak_differential	10	4e+05	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3859_A1	loop_3859	1	chr2	65020000	65025000	Repressed_Promoter	0	Gained	up_in_mutant	0.337202889649143	0.012276662330146	weak_differential	5	90000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_19749_A1	loop_19749	1	chr2	27550000	27560000	CTCF_Site	34842	Gained	up_in_mutant	0.347469078358575	0.0042195686400262	weak_differential	10	420000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19791_A1	loop_19791	1	chrX	103690000	103700000	Polycomb	59413	Gained	up_in_mutant	0.529829340122908	0.0003236044399047	moderate_differential	10	150000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_21245_A1	loop_21245	1	chrX	50670000	50680000	CTCF_Site	34678	Gained	up_in_mutant	0.514598594701197	0.00487576627807	moderate_differential	10	250000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3915_A1	loop_3915	1	chr3	127620000	127625000	Polycomb	8134	Gained	up_in_mutant	0.788418215597205	8.65494021168448e-05	moderate_differential	5	140000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_22154_A1	loop_22154	1	chr3	59320000	59330000	Poised_Enhancer	14393	Gained	up_in_mutant	0.56601532766971	9.24421070689309e-05	moderate_differential	10	730000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3933_A1	loop_3933	1	chr4	96715000	96720000	Poised_Enhancer	50845	Gained	up_in_mutant	0.442672974226696	0.0034544175735878	weak_differential	5	55000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22176_A1	loop_22176	1	chr4	125110000	125120000	Poised_Enhancer	7839	Gained	up_in_mutant	0.445423850224702	0.0001578212935421	weak_differential	10	850000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22194_A1	loop_22194	1	chr4	70800000	70810000	Poised_Enhancer	265004	Gained	up_in_mutant	0.380377791433413	0.0015036067089252	weak_differential	10	140000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3994_A1	loop_3994	1	chr5	64505000	64510000	Poised_Enhancer	27991	Gained	up_in_mutant	0.456078932023803	0.0276786756782985	weak_differential	5	360000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22237_A1	loop_22237	1	chr5	76650000	76660000	Repressed_Promoter	0	Gained	up_in_mutant	0.42310142438222	0.0002560788050099	weak_differential	10	190000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_22214_A1	loop_22214	1	chr5	3340000	3350000	Repressed_Promoter	0	Gained	up_in_mutant	0.817891350203598	4.23239390312694e-07	moderate_differential	10	170000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	TRUE	TRUE
loop_4714_A1	loop_4714	1	chr5	59750000	59760000	Poised_Enhancer	226003	Gained	up_in_mutant	0.360998595728867	0.001380733292285	weak_differential	10	140000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22596_A1	loop_22596	1	chr5	36830000	36840000	CTCF_Site	0	Gained	up_in_mutant	0.384428814055033	0.0027103334347125	weak_differential	10	270000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22261_A1	loop_22261	1	chr6	83690000	83700000	Polycomb	11263	Gained	up_in_mutant	0.322017476859886	0.0001051094521554	weak_differential	10	50000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4049_A1	loop_4049	1	chr6	103220000	103225000	Other	285585	Gained	up_in_mutant	0.509786751093454	0.0008903043728339	moderate_differential	5	55000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4054_A1	loop_4054	1	chr6	72280000	72285000	CTCF_Site	19609	Lost	down_in_mutant	-0.395120920622544	0.0213248544862925	weak_differential	5	125000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22271_A1	loop_22271	1	chr6	1.48e+08	148010000	CTCF_Site	37258	Gained	up_in_mutant	0.429181619951826	8.73917306613544e-05	weak_differential	10	130000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4829_A1	loop_4829	1	chr7	131540000	131550000	Repressed_Promoter	0	Gained	up_in_mutant	0.491491828237413	0.0012365711268571	weak_differential	10	2e+05	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_22320_A1	loop_22320	1	chr7	124380000	124390000	Other	318934	Gained	up_in_mutant	0.433270300096165	0.0020776213331827	weak_differential	10	8e+05	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22331_A1	loop_22331	1	chr7	136150000	136160000	Other	108323	Gained	up_in_mutant	0.670642175191049	0.0004499321305313	moderate_differential	10	1170000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4131_A1	loop_4131	1	chr10	21080000	21085000	Active_Enhancer	75983	Gained	up_in_mutant	0.387615581365571	0.003581033848225	weak_differential	5	105000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_4162_A1	loop_4162	1	chr8	121125000	121130000	Repressed_Promoter	0	Gained	up_in_mutant	0.549519963760996	0.0016987161200058	moderate_differential	5	265000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_4165_A1	loop_4165	1	chr8	94700000	94705000	Poised_Enhancer	3721	Gained	up_in_mutant	0.372548002764556	0.0158674518413192	weak_differential	5	70000	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4167_A1	loop_4167	1	chr8	122160000	122165000	Poised_Enhancer	93619	Gained	up_in_mutant	0.345273315784937	0.013400131471006	weak_differential	5	95000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4191_A1	loop_4191	1	chr8	69395000	69400000	Active_Promoter	0	Lost	down_in_mutant	-0.56956372737743	0.008379906384145	moderate_differential	5	70000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_21673_A1	loop_21673	1	chr8	14420000	14430000	Polycomb	324134	Gained	up_in_mutant	0.564881609870098	1.17763178625359e-05	moderate_differential	10	320000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5042_A1	loop_5042	1	chr9	41370000	41380000	Polycomb	42922	Gained	up_in_mutant	0.585609104566488	7.58713743508368e-07	moderate_differential	10	80000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_21731_A1	loop_21731	1	chr9	23020000	23030000	CTCF_Site	193075	Gained	up_in_mutant	0.312695099014554	0.0054367440422653	weak_differential	10	190000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4308_A1	loop_4308	1	chr9	122615000	122620000	Polycomb	42500	Gained	up_in_mutant	0.561136519631846	0.0008969943811552	moderate_differential	5	110000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4348_A1	loop_4348	1	chr11	114065000	114070000	Repressed_Promoter	0	Gained	up_in_mutant	0.309121321867469	0.0173052121494746	weak_differential	5	110000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_9751_A1	loop_9751	1	chr11	87210000	87220000	CTCF_Site	82922	Gained	up_in_mutant	0.47125787660616	3.47822025692172e-06	weak_differential	10	180000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4374_A1	loop_4374	1	chr11	96145000	96150000	Polycomb	11213	Gained	up_in_mutant	0.550485846554248	0.0026262863962556	moderate_differential	5	85000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4423_A1	loop_4423	1	chr13	28415000	28420000	Active_Enhancer	272515	Gained	up_in_mutant	0.847880784781991	0.0227301018155629	moderate_differential	5	65000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_10686_A1	loop_10686	1	chr12	105490000	105500000	CTCF_Site	13479	Gained	up_in_mutant	0.596388724442939	4.28184678644197e-06	moderate_differential	10	120000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21843_A1	loop_21843	1	chr12	75300000	75310000	Repressed_Promoter	0	Gained	up_in_mutant	0.324243640472188	0.000105561453952	weak_differential	10	70000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5292_A1	loop_5292	1	chr12	104770000	104780000	Polycomb	18047	Gained	up_in_mutant	0.374772635830487	0.000444592212377	weak_differential	10	170000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4507_A1	loop_4507	1	chr15	78255000	78260000	Polycomb	10198	Gained	up_in_mutant	0.414462305190045	0.0050231639987019	weak_differential	5	110000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4514_A1	loop_4514	1	chr15	61985000	61990000	Repressed_Promoter	0	Gained	up_in_mutant	0.337180376629489	0.022633674788932	weak_differential	5	50000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	TRUE	TRUE
loop_4527_A1	loop_4527	1	chr15	84260000	84265000	Poised_Enhancer	27956	Gained	up_in_mutant	0.61216815327462	0.001229889973942	moderate_differential	5	185000	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4528_A1	loop_4528	1	chr15	38695000	38700000	CTCF_Site	28515	Gained	up_in_mutant	0.677749675768965	0.0004180595022831	moderate_differential	5	280000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21903_A1	loop_21903	1	chr15	24720000	24730000	Other	683763	Gained	up_in_mutant	0.41503974306074	0.0019103181327554	weak_differential	10	690000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19312_A1	loop_19312	1	chr16	58450000	58460000	Poised_Enhancer	41556	Gained	up_in_mutant	0.436907970772748	0.0001620660208252	weak_differential	10	170000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4613_A1	loop_4613	1	chr17	15375000	15380000	Repressed_Promoter	0	Gained	up_in_mutant	0.449490280780529	0.0087455029503819	weak_differential	5	90000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	TRUE	TRUE
loop_4647_A1	loop_4647	1	chr1	153330000	153335000	Active_Promoter	0	Gained	up_in_mutant	0.324541248365324	0.0152938277170564	weak_differential	5	55000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_4648_A1	loop_4648	1	chr1	73995000	7.4e+07	Polycomb	124448	Gained	up_in_mutant	0.454154206333327	0.0025123989328959	weak_differential	5	80000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_22503_A1	loop_22503	1	chr1	25830000	25840000	Active_Promoter	292	Gained	up_in_mutant	0.478048011136119	0.0015630567938121	weak_differential	10	220000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_4716_A1	loop_4716	1	chr18	34660000	34665000	CTCF_Site	8264	Gained	up_in_mutant	0.411143232430558	0.0063553082143227	weak_differential	5	125000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19558_A1	loop_19558	1	chr18	10290000	10300000	CTCF_Site	25176	Gained	up_in_mutant	0.539333485710682	3.75500218322007e-05	moderate_differential	10	210000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12384_A1	loop_12384	1	chr18	80800000	80825000	Poised_Enhancer	86928	Gained	up_in_mutant	0.487184305252261	0.0001800657231761	weak_differential	25	1100000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22053_A1	loop_22053	1	chr19	42660000	42670000	Polycomb	47186	Gained	up_in_mutant	0.361678011312932	3.3019360031751e-05	weak_differential	10	80000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_4785_A1	loop_4785	1	chr2	166005000	166010000	Poised_Enhancer	12363	Gained	up_in_mutant	0.31233062045872	0.0101646445520274	weak_differential	5	35000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5694_A1	loop_5694	1	chr2	28750000	28760000	Polycomb	16721	Gained	up_in_mutant	0.311991636207353	0.0003159861036178	weak_differential	10	90000	Active_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_4810_A1	loop_4810	1	chr2	138280000	138285000	Active_Enhancer	23434	Lost	down_in_mutant	-0.398170855659383	0.0206311048540542	weak_differential	5	195000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_22537_A1	loop_22537	1	chr2	4.8e+07	48010000	Polycomb	804108	Gained	up_in_mutant	0.358168934784608	0.0078955558276212	weak_differential	10	810000	Active_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4824_A1	loop_4824	1	chr2	5085000	5090000	Other	20948	Gained	up_in_mutant	0.52582754582689	0.0015463951101017	moderate_differential	5	310000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14446_A1	loop_14446	1	chr2	163100000	163110000	Poised_Enhancer	31909	Gained	up_in_mutant	0.523432552260051	7.14733310540432e-05	moderate_differential	10	3e+05	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_14706_A1	loop_14706	1	chrX	168410000	168420000	CTCF_Site	157230	Gained	up_in_mutant	0.585659773908857	0.0011002524278069	moderate_differential	10	220000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4905_A1	loop_4905	1	chr3	9400000	9405000	CTCF_Site	0	Gained	up_in_mutant	0.328100926119444	0.0158674518413192	weak_differential	5	65000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5820_A1	loop_5820	1	chr3	87030000	87040000	CTCF_Site	30558	Gained	up_in_mutant	0.548833603302115	3.92342140348747e-05	moderate_differential	10	140000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4908_A1	loop_4908	1	chr3	70105000	70110000	Polycomb	97386	Gained	up_in_mutant	0.521455115885063	0.00991211500056	moderate_differential	5	2e+05	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_4909_A1	loop_4909	1	chr3	10060000	10065000	Polycomb	23109	Gained	up_in_mutant	0.473181721583905	0.019952460363701	weak_differential	5	245000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
