method	method_key	anchor_id	loop_id	anchor_chr	anchor_start	anchor_end	anchor_type	loop_class	loop_logFC	gene_name
GREAT domain	great	loop_4824_A1	loop_4824	chr2	5085000	5090000	Other	Gained	0.52582754582689	Ccdc3
GREAT domain	great	loop_14446_A1	loop_14446	chr2	163100000	163110000	Poised_Enhancer	Gained	0.523432552260051	Mir7003
GREAT domain	great	loop_14446_A1	loop_14446	chr2	163100000	163110000	Poised_Enhancer	Gained	0.523432552260051	Tox2
GREAT domain	great	loop_4905_A1	loop_4905	chr3	9400000	9405000	CTCF_Site	Gained	0.328100926119444	C030034L19Rik
GREAT domain	great	loop_5820_A1	loop_5820	chr3	87030000	87040000	CTCF_Site	Gained	0.548833603302115	Cd1d1
GREAT domain	great	loop_4908_A1	loop_4908	chr3	70105000	70110000	Polycomb	Gained	0.521455115885063	Otol1
GREAT domain	great	loop_4909_A1	loop_4909	chr3	10060000	10065000	Polycomb	Gained	0.473181721583905	Fabp5
GREAT domain	great	loop_4909_A1	loop_4909	chr3	10060000	10065000	Polycomb	Gained	0.473181721583905	Myef2l
GREAT domain	great	loop_4935_A1	loop_4935	chr4	54950000	54955000	Bivalent_Promoter	Gained	0.329832777085236	Zfp462
GREAT domain	great	loop_4947_A1	loop_4947	chr4	127990000	127995000	Poised_Enhancer	Gained	0.368320073774045	Csmd2
GREAT domain	great	loop_4989_A1	loop_4989	chr5	134930000	134935000	Other	Gained	0.303981476222131	Mettl27
GREAT domain	great	loop_4989_A1	loop_4989	chr5	134930000	134935000	Other	Gained	0.303981476222131	Cldn4
GREAT domain	great	loop_5010_A1	loop_5010	chr5	136840000	136845000	CTCF_Site	Gained	0.34661341299261	Col26a1
GREAT domain	great	loop_5014_A1	loop_5014	chr5	73535000	73540000	Other	Gained	0.386416386328686	Dcun1d4
GREAT domain	great	loop_5014_A1	loop_5014	chr5	73535000	73540000	Other	Gained	0.386416386328686	Lrrc66
GREAT domain	great	loop_5021_A1	loop_5021	chr5	68055000	68060000	Poised_Enhancer	Lost	-0.520169607310269	Grxcr1
GREAT domain	great	loop_22228_A1	loop_22228	chr5	100670000	100680000	Active_Promoter	Gained	0.365944433235155	Plac8
GREAT domain	great	loop_22228_A1	loop_22228	chr5	100670000	100680000	Active_Promoter	Gained	0.365944433235155	Coq2
GREAT domain	great	loop_20175_A1	loop_20175	chr6	114220000	114230000	CTCF_Site	Gained	0.369508309772668	Slc6a11
GREAT domain	great	loop_20175_A1	loop_20175	chr6	114220000	114230000	CTCF_Site	Gained	0.369508309772668	Slc6a1
GREAT domain	great	loop_22267_A1	loop_22267	chr6	120220000	120230000	CTCF_Site	Gained	0.50060276259581	B4galnt3
GREAT domain	great	loop_6107_A1	loop_6107	chr7	144840000	144850000	Repressed_Promoter	Gained	0.330279139639674	Fgf3
GREAT domain	great	loop_6107_A1	loop_6107	chr7	144840000	144850000	Repressed_Promoter	Gained	0.330279139639674	Fgf4
GREAT domain	great	loop_6107_A1	loop_6107	chr7	144840000	144850000	Repressed_Promoter	Gained	0.330279139639674	Fgf15
GREAT domain	great	loop_2086_A1	loop_2086	chr7	24470000	24480000	Poised_Enhancer	Lost	-0.310960774950668	Plaur
GREAT domain	great	loop_2086_A1	loop_2086	chr7	24470000	24480000	Poised_Enhancer	Lost	-0.310960774950668	Cadm4
GREAT domain	great	loop_22316_A1	loop_22316	chr7	118440000	118450000	Repressed_Promoter	Gained	0.402115899760075	Syt17
GREAT domain	great	loop_5204_A1	loop_5204	chr10	120975000	120980000	Active_Promoter	Gained	0.327452158113513	Msrb3
GREAT domain	great	loop_5204_A1	loop_5204	chr10	120975000	120980000	Active_Promoter	Gained	0.327452158113513	Lemd3
GREAT domain	great	loop_16445_A1	loop_16445	chr10	121025000	121050000	Repressed_Promoter	Gained	0.305528204466229	Lemd3
GREAT domain	great	loop_16445_A1	loop_16445	chr10	121025000	121050000	Repressed_Promoter	Gained	0.305528204466229	Wif1
GREAT domain	great	loop_5269_A1	loop_5269	chr8	113670000	113675000	Other	Gained	0.394111171616668	Syce1l
GREAT domain	great	loop_5269_A1	loop_5269	chr8	113670000	113675000	Other	Gained	0.394111171616668	Gm30052
GREAT domain	great	loop_21686_A1	loop_21686	chr8	28140000	28150000	Other	Gained	0.971785282865532	Gm8096
GREAT domain	great	loop_5296_A1	loop_5296	chr14	75895000	75900000	Poised_Enhancer	Gained	0.443116507856726	Snora31
GREAT domain	great	loop_5296_A1	loop_5296	chr14	75895000	75900000	Poised_Enhancer	Gained	0.443116507856726	Kctd4
GREAT domain	great	loop_5005_A1	loop_5005	chr14	25700000	25710000	CTCF_Site	Gained	0.376144414339517	Ppif
GREAT domain	great	loop_5005_A1	loop_5005	chr14	25700000	25710000	CTCF_Site	Gained	0.376144414339517	Ppifos
GREAT domain	great	loop_5005_A1	loop_5005	chr14	25700000	25710000	CTCF_Site	Gained	0.376144414339517	Zcchc24
GREAT domain	great	loop_16750_A1	loop_16750	chr14	34800000	34825000	Repressed_Promoter	Gained	0.615466393952923	Grid1
GREAT domain	great	loop_16750_A1	loop_16750	chr14	34800000	34825000	Repressed_Promoter	Gained	0.615466393952923	Mir346
GREAT domain	great	loop_21710_A1	loop_21710	chr14	39530000	39540000	Other	Gained	0.726359505281599	Nrg3
GREAT domain	great	loop_18879_A1	loop_18879	chr9	110710000	110720000	Poised_Enhancer	Gained	0.327419916241302	Ccdc12
GREAT domain	great	loop_18879_A1	loop_18879	chr9	110710000	110720000	Poised_Enhancer	Gained	0.327419916241302	Myl3
GREAT domain	great	loop_5350_A1	loop_5350	chr9	57520000	57525000	CTCF_Site	Lost	-0.309394975159469	Cox5a
GREAT domain	great	loop_5350_A1	loop_5350	chr9	57520000	57525000	CTCF_Site	Lost	-0.309394975159469	Fam219b
GREAT domain	great	loop_18865_A1	loop_18865	chr9	42550000	42560000	Poised_Enhancer	Gained	0.323726144215156	Tbcel
GREAT domain	great	loop_22404_A1	loop_22404	chr9	15970000	15980000	Poised_Enhancer	Gained	0.615769385628229	Mtnr1b
GREAT domain	great	loop_5357_A1	loop_5357	chr9	73160000	73165000	Poised_Enhancer	Gained	0.316750837414799	Rsl24d1
GREAT domain	great	loop_5364_A1	loop_5364	chr9	54185000	54190000	CTCF_Site	Gained	0.332745718374506	Cyp19a1
GREAT domain	great	loop_21737_A1	loop_21737	chr9	122420000	122430000	CTCF_Site	Gained	0.61414991257951	A730085K08Rik
GREAT domain	great	loop_5419_A1	loop_5419	chr11	51325000	51330000	Poised_Enhancer	Gained	0.360410527682983	Col23a1
GREAT domain	great	loop_5435_A1	loop_5435	chr11	114065000	114070000	Repressed_Promoter	Gained	0.466496399917686	Sdk2
GREAT domain	great	loop_4402_A1	loop_4402	chr11	52750000	52775000	Repressed_Promoter	Gained	0.319537571318202	Fstl4
GREAT domain	great	loop_6481_A1	loop_6481	chr11	24080000	24090000	Repressed_Promoter	Gained	0.490722602815239	Bcl11a
GREAT domain	great	loop_5188_A1	loop_5188	chr11	34230000	34240000	CTCF_Site	Gained	0.58845001908088	Foxi1
GREAT domain	great	loop_5188_A1	loop_5188	chr11	34230000	34240000	CTCF_Site	Gained	0.58845001908088	Insyn2b
GREAT domain	great	loop_6516_A1	loop_6516	chr13	72630000	72640000	Repressed_Promoter	Gained	0.473760165151681	Irx2
GREAT domain	great	loop_5502_A1	loop_5502	chr12	80725000	80730000	CTCF_Site	Gained	0.308032740703527	Plekhd1
GREAT domain	great	loop_5502_A1	loop_5502	chr12	80725000	80730000	CTCF_Site	Gained	0.308032740703527	Ccdc177
GREAT domain	great	loop_22451_A1	loop_22451	chr12	104440000	104450000	Polycomb	Gained	0.517357134314328	Serpina3n
GREAT domain	great	loop_22451_A1	loop_22451	chr12	104440000	104450000	Polycomb	Gained	0.517357134314328	Gsc
GREAT domain	great	loop_5526_A1	loop_5526	chr12	109440000	109445000	Polycomb	Gained	0.530490907371143	Dlk1
GREAT domain	great	loop_6605_A1	loop_6605	chr15	78620000	78630000	Polycomb	Gained	0.446648545199068	Cyth4
GREAT domain	great	loop_6605_A1	loop_6605	chr15	78620000	78630000	Polycomb	Gained	0.446648545199068	Elfn2
GREAT domain	great	loop_5536_A1	loop_5536	chr15	84215000	84220000	Poised_Enhancer	Gained	0.318381262594546	Samm50
GREAT domain	great	loop_5536_A1	loop_5536	chr15	84215000	84220000	Poised_Enhancer	Gained	0.318381262594546	Parvb
GREAT domain	great	loop_19231_A1	loop_19231	chr15	35930000	35940000	Active_Promoter	Gained	0.431679663323451	Cox6c
GREAT domain	great	loop_5561_A1	loop_5561	chr15	61985000	61990000	Repressed_Promoter	Gained	0.818645046401275	Myc
GREAT domain	great	loop_5561_A1	loop_5561	chr15	61985000	61990000	Repressed_Promoter	Gained	0.818645046401275	Pvt1
GREAT domain	great	loop_5577_A1	loop_5577	chr16	37370000	37375000	Poised_Enhancer	Lost	-0.30142935160963	Stxbp5l
GREAT domain	great	loop_5584_A1	loop_5584	chr16	42790000	42795000	Poised_Enhancer	Gained	0.511099636095687	4932412D23Rik
GREAT domain	great	loop_11047_A1	loop_11047	chr16	58450000	58475000	Poised_Enhancer	Gained	0.340441313719006	Dcbld2
GREAT domain	great	loop_11047_A1	loop_11047	chr16	58450000	58475000	Poised_Enhancer	Gained	0.340441313719006	St3gal6
GREAT domain	great	loop_19729_A1	loop_19729	chr16	43525000	43550000	Active_Enhancer	Gained	0.488833517900574	Mir568
GREAT domain	great	loop_5622_A1	loop_5622	chr17	15390000	15395000	Other	Gained	0.363973620352039	Dll1
GREAT domain	great	loop_5622_A1	loop_5622	chr17	15390000	15395000	Other	Gained	0.363973620352039	Fam120b
GREAT domain	great	loop_5626_A1	loop_5626	chr17	14125000	14130000	Other	Gained	0.42794404250404	Dact2
GREAT domain	great	loop_5647_A1	loop_5647	chr1	109945000	109950000	Active_Enhancer	Lost	-0.318595006992538	Cdh7
GREAT domain	great	loop_21011_A1	loop_21011	chr1	151080000	151090000	Polycomb	Gained	0.32027549809855	Hmcn1
GREAT domain	great	loop_21011_A1	loop_21011	chr1	151080000	151090000	Polycomb	Gained	0.32027549809855	C730036E19Rik
GREAT domain	great	loop_5681_A1	loop_5681	chr1	165775000	165780000	Poised_Enhancer	Gained	0.368465634752129	Creg1
GREAT domain	great	loop_5681_A1	loop_5681	chr1	165775000	165780000	Poised_Enhancer	Gained	0.368465634752129	Cd247
GREAT domain	great	loop_5682_A1	loop_5682	chr1	165235000	165240000	Active_Promoter	Gained	0.408556668698521	Sft2d2
GREAT domain	great	loop_5682_A1	loop_5682	chr1	165235000	165240000	Active_Promoter	Gained	0.408556668698521	Tiprl
GREAT domain	great	loop_21996_A1	loop_21996	chr1	32170000	32180000	Active_Promoter	Gained	0.876286328881147	Khdrbs2
GREAT domain	great	loop_5719_A1	loop_5719	chr1	101120000	101125000	Poised_Enhancer	Gained	0.644028086280769	Gm20268
GREAT domain	great	loop_5728_A1	loop_5728	chr18	4920000	4925000	Repressed_Promoter	Gained	0.392661559746506	Svil
GREAT domain	great	loop_5754_A1	loop_5754	chr18	9955000	9960000	Active_Promoter	Gained	0.527223355106353	Thoc1
GREAT domain	great	loop_5754_A1	loop_5754	chr18	9955000	9960000	Active_Promoter	Gained	0.527223355106353	Usp14
GREAT domain	great	loop_21115_A1	loop_21115	chr2	167110000	167120000	CTCF_Site	Gained	0.403551848107034	Snord12
GREAT domain	great	loop_21115_A1	loop_21115	chr2	167110000	167120000	CTCF_Site	Gained	0.403551848107034	Kcnb1
GREAT domain	great	loop_5819_A1	loop_5819	chr2	168125000	168130000	CTCF_Site	Gained	0.450812874111386	Pard6b
GREAT domain	great	loop_5819_A1	loop_5819	chr2	168125000	168130000	CTCF_Site	Gained	0.450812874111386	E130018N17Rik
GREAT domain	great	loop_13296_A1	loop_13296	chr2	173575000	173600000	Repressed_Promoter	Gained	0.301158615501362	Cimip1
GREAT domain	great	loop_13296_A1	loop_13296	chr2	173575000	173600000	Repressed_Promoter	Gained	0.301158615501362	Ankrd60
GREAT domain	great	loop_13296_A1	loop_13296	chr2	173575000	173600000	Repressed_Promoter	Gained	0.301158615501362	Ppp4r1l-ps
GREAT domain	great	loop_5877_A1	loop_5877	chrX	6260000	6265000	CTCF_Site	Gained	0.541883259344542	Nudt10
GREAT domain	great	loop_5877_A1	loop_5877	chrX	6260000	6265000	CTCF_Site	Gained	0.541883259344542	Bmp15
GREAT domain	great	loop_5885_A1	loop_5885	chr3	121550000	121555000	CTCF_Site	Gained	0.315753731324956	Slc44a3
GREAT domain	great	loop_5885_A1	loop_5885	chr3	121550000	121555000	CTCF_Site	Gained	0.315753731324956	A730020M07Rik
GREAT domain	great	loop_15862_A1	loop_15862	chr4	144890000	144900000	Repressed_Promoter	Gained	0.344332008596065	Dhrs3
GREAT domain	great	loop_5940_A1	loop_5940	chr4	135705000	135710000	CTCF_Site	Gained	0.351418552105189	Ifnlr1
GREAT domain	great	loop_5940_A1	loop_5940	chr4	135705000	135710000	CTCF_Site	Gained	0.351418552105189	Il22ra1
GREAT domain	great	loop_5973_A1	loop_5973	chr4	107420000	107425000	Polycomb	Gained	0.540075593829492	Ndc1
GREAT domain	great	loop_5973_A1	loop_5973	chr4	107420000	107425000	Polycomb	Gained	0.540075593829492	Glis1
GREAT domain	great	loop_5997_A1	loop_5997	chr5	139945000	139950000	Polycomb	Gained	0.434918517393306	Elfn1
GREAT domain	great	loop_6011_A1	loop_6011	chr5	113095000	113100000	CTCF_Site	Gained	0.445889841676605	Crybb3
GREAT domain	great	loop_6012_A1	loop_6012	chr5	27790000	27795000	Active_Promoter	Gained	0.484984529789476	Paxip1
GREAT domain	great	loop_6068_A1	loop_6068	chr5	76995000	7.7e+07	CTCF_Site	Gained	0.534644233505332	Srp72
GREAT domain	great	loop_6068_A1	loop_6068	chr5	76995000	7.7e+07	CTCF_Site	Gained	0.534644233505332	Arl9
GREAT domain	great	loop_6086_A1	loop_6086	chr6	120670000	120675000	Poised_Enhancer	Gained	0.354644170213242	Cecr2
GREAT domain	great	loop_6086_A1	loop_6086	chr6	120670000	120675000	Poised_Enhancer	Gained	0.354644170213242	Slc25a18
GREAT domain	great	loop_6115_A1	loop_6115	chr6	19550000	19555000	Other	Lost	-0.527224568725653	Mir6370
GREAT domain	great	loop_20388_A1	loop_20388	chr6	8e+07	80025000	CTCF_Site	Gained	0.58452689551119	Lrrtm4
GREAT domain	great	loop_6124_A1	loop_6124	chr6	5410000	5415000	CTCF_Site	Gained	0.443832188906843	Asb4
GREAT domain	great	loop_6124_A1	loop_6124	chr6	5410000	5415000	CTCF_Site	Gained	0.443832188906843	Pdk4
GREAT domain	great	loop_17798_A1	loop_17798	chr7	134260000	134270000	Polycomb	Gained	0.420157794865977	Adam12
GREAT domain	great	loop_6140_A1	loop_6140	chr7	121840000	121845000	CTCF_Site	Gained	0.404177120476027	Scnn1b
GREAT domain	great	loop_21576_A1	loop_21576	chr7	102660000	102670000	CTCF_Site	Gained	0.602427228920364	Or51h1
GREAT domain	great	loop_21576_A1	loop_21576	chr7	102660000	102670000	CTCF_Site	Gained	0.602427228920364	Or52i2
GREAT domain	great	loop_6155_A1	loop_6155	chr7	101410000	101415000	CTCF_Site	Gained	0.501333149391008	Pde2a
GREAT domain	great	loop_6155_A1	loop_6155	chr7	101410000	101415000	CTCF_Site	Gained	0.501333149391008	Mir139
GREAT domain	great	loop_6186_A1	loop_6186	chr7	119185000	119190000	Repressed_Promoter	Gained	0.643930788255182	Gpr139
GREAT domain	great	loop_22635_A1	loop_22635	chr10	84700000	84710000	Poised_Enhancer	Gained	0.372959003129434	Polr3b
GREAT domain	great	loop_22635_A1	loop_22635	chr10	84700000	84710000	Poised_Enhancer	Gained	0.372959003129434	Rfx4
GREAT domain	great	loop_22636_A1	loop_22636	chr10	107440000	107450000	Other	Gained	0.534651627628684	Myf5
GREAT domain	great	loop_6376_A1	loop_6376	chr8	22490000	22495000	Poised_Enhancer	Lost	-0.305740611922278	Smim19
GREAT domain	great	loop_6376_A1	loop_6376	chr8	22490000	22495000	Poised_Enhancer	Lost	-0.305740611922278	Vdac3
GREAT domain	great	loop_6419_A1	loop_6419	chr8	105410000	105415000	CTCF_Site	Lost	-0.353440468951805	Plekhg4
GREAT domain	great	loop_6419_A1	loop_6419	chr8	105410000	105415000	CTCF_Site	Lost	-0.353440468951805	Tppp3
GREAT domain	great	loop_7663_A1	loop_7663	chr8	114490000	114500000	Active_Enhancer	Lost	-0.451602332195589	Wwox
GREAT domain	great	loop_7602_A1	loop_7602	chr8	35720000	35730000	CTCF_Site	Gained	0.379992328410638	Gm19410
GREAT domain	great	loop_7624_A1	loop_7624	chr8	120670000	120680000	CTCF_Site	Gained	0.325221624282701	Emc8
GREAT domain	great	loop_7624_A1	loop_7624	chr8	120670000	120680000	CTCF_Site	Gained	0.325221624282701	Irf8
GREAT domain	great	loop_6463_A1	loop_6463	chr8	11420000	11425000	CTCF_Site	Gained	0.364211896020799	E230013L22Rik
GREAT domain	great	loop_6464_A1	loop_6464	chr8	4410000	4415000	CTCF_Site	Gained	0.313947129204878	Elavl1
GREAT domain	great	loop_6464_A1	loop_6464	chr8	4410000	4415000	CTCF_Site	Gained	0.313947129204878	Cers4
GREAT domain	great	loop_6531_A1	loop_6531	chr8	57740000	57745000	Active_Enhancer	Lost	-0.34076033021584	Galnt7
GREAT domain	great	loop_7846_A1	loop_7846	chr8	10040000	10050000	CTCF_Site	Gained	0.355352810705021	Tnfsf13b
GREAT domain	great	loop_6564_A1	loop_6564	chr8	113770000	113775000	Other	Lost	-0.328975169951082	Gm30052
GREAT domain	great	loop_6564_A1	loop_6564	chr8	113770000	113775000	Other	Lost	-0.328975169951082	Adamts18
GREAT domain	great	loop_6570_A1	loop_6570	chr8	36530000	36535000	Poised_Enhancer	Gained	0.543697014637347	Trmt9b
GREAT domain	great	loop_6618_A1	loop_6618	chr8	47870000	47875000	CTCF_Site	Gained	0.348004119393434	Cldn22
GREAT domain	great	loop_7879_A1	loop_7879	chr8	61530000	61540000	CTCF_Site	Gained	0.706476262210604	Cbr4
GREAT domain	great	loop_7945_A1	loop_7945	chr8	81340000	81350000	Active_Promoter	Lost	-0.412123469452902	Inpp4b
GREAT domain	great	loop_6733_A1	loop_6733	chr14	122220000	122225000	Active_Enhancer	Lost	-0.383138306005308	Clybl
GREAT domain	great	loop_6733_A1	loop_6733	chr14	122220000	122225000	Active_Enhancer	Lost	-0.383138306005308	1700108J01Rik
GREAT domain	great	loop_1295_A1	loop_1295	chr14	66380000	66390000	CTCF_Site	Gained	0.436058851904243	Stmn4
GREAT domain	great	loop_6842_A1	loop_6842	chr14	93825000	93830000	Active_Enhancer	Lost	-0.367186573792182	Pcdh9
GREAT domain	great	loop_8225_A1	loop_8225	chr14	32300000	32310000	Other	Gained	0.311273338023653	Parg
GREAT domain	great	loop_8225_A1	loop_8225	chr14	32300000	32310000	Other	Gained	0.311273338023653	Ogdhl
GREAT domain	great	loop_8150_A1	loop_8150	chr14	63380000	63390000	Polycomb	Gained	0.390646631859414	Blk
GREAT domain	great	loop_6889_A1	loop_6889	chr14	55165000	55170000	Active_Enhancer	Lost	-0.437424665676503	Jph4
GREAT domain	great	loop_6889_A1	loop_6889	chr14	55165000	55170000	Active_Enhancer	Lost	-0.437424665676503	Dhrs2
GREAT domain	great	loop_6901_A1	loop_6901	chr14	68730000	68735000	Other	Gained	0.305308726057393	Adam28
GREAT domain	great	loop_8266_A1	loop_8266	chr14	120070000	120080000	CTCF_Site	Lost	-0.442075834488743	Oxgr1
GREAT domain	great	loop_8152_A1	loop_8152	chr14	68730000	68740000	CTCF_Site	Gained	0.345878053918728	Adam28
GREAT domain	great	loop_8307_A1	loop_8307	chr14	103010000	103020000	CTCF_Site	Lost	-0.460857947843745	Kctd12
GREAT domain	great	loop_8307_A1	loop_8307	chr14	103010000	103020000	CTCF_Site	Lost	-0.460857947843745	4933432I03Rik
GREAT domain	great	loop_8246_A1	loop_8246	chr14	63200000	63210000	Polycomb	Gained	0.517972967792642	Neil2
GREAT domain	great	loop_8246_A1	loop_8246	chr14	63200000	63210000	Polycomb	Gained	0.517972967792642	Gata4
GREAT domain	great	loop_8267_A1	loop_8267	chr14	120070000	120080000	CTCF_Site	Lost	-0.320393854004459	Oxgr1
GREAT domain	great	loop_8226_A1	loop_8226	chr14	20110000	20120000	Poised_Enhancer	Gained	0.393324569548697	Saysd1
GREAT domain	great	loop_8253_A1	loop_8253	chr14	105390000	105400000	CTCF_Site	Lost	-0.452936643327187	5430440P10Rik
GREAT domain	great	loop_8593_A1	loop_8593	chr14	21975000	2.2e+07	Repressed_Promoter	Gained	0.373774583985967	Zfp503
GREAT domain	great	loop_8593_A1	loop_8593	chr14	21975000	2.2e+07	Repressed_Promoter	Gained	0.373774583985967	Lrmda
GREAT domain	great	loop_7075_A1	loop_7075	chr9	66645000	66650000	Poised_Enhancer	Lost	-0.336558358905485	Usp3
GREAT domain	great	loop_7075_A1	loop_7075	chr9	66645000	66650000	Poised_Enhancer	Lost	-0.336558358905485	Car12
GREAT domain	great	loop_7105_A1	loop_7105	chr9	123255000	123260000	CTCF_Site	Lost	-0.34380185535087	Cdcp1
GREAT domain	great	loop_7105_A1	loop_7105	chr9	123255000	123260000	CTCF_Site	Lost	-0.34380185535087	Tmem158
GREAT domain	great	loop_7156_A1	loop_7156	chr9	32270000	32275000	CTCF_Site	Gained	0.377708030165303	Kcnj5
GREAT domain	great	loop_7194_A1	loop_7194	chr9	43220000	43225000	CTCF_Site	Gained	0.410298968382269	Pou2f3
GREAT domain	great	loop_7194_A1	loop_7194	chr9	43220000	43225000	CTCF_Site	Gained	0.410298968382269	Oaf
GREAT domain	great	loop_7284_A1	loop_7284	chr9	66710000	66715000	Other	Lost	-0.301633776426792	Car12
GREAT domain	great	loop_7284_A1	loop_7284	chr9	66710000	66715000	Other	Lost	-0.301633776426792	Aph1b
GREAT domain	great	loop_8704_A1	loop_8704	chr9	41220000	41230000	Polycomb	Gained	0.453678434415728	1700063D05Rik
GREAT domain	great	loop_8704_A1	loop_8704	chr9	41220000	41230000	Polycomb	Gained	0.453678434415728	Mir100hg
GREAT domain	great	loop_8807_A1	loop_8807	chr9	31970000	31980000	Polycomb	Gained	0.343955596868206	Barx2
GREAT domain	great	loop_7311_A1	loop_7311	chr9	111495000	111500000	CTCF_Site	Lost	-0.332741999742363	Dclk3
GREAT domain	great	loop_8873_A1	loop_8873	chr9	99840000	99850000	Polycomb	Gained	0.324850863223944	Sox14
GREAT domain	great	loop_7336_A1	loop_7336	chr9	86465000	86470000	Other	Lost	-0.351614073080095	Dop1a
GREAT domain	great	loop_8774_A1	loop_8774	chr9	72760000	72770000	CTCF_Site	Gained	0.475864405240557	Nedd4
GREAT domain	great	loop_8774_A1	loop_8774	chr9	72760000	72770000	CTCF_Site	Gained	0.475864405240557	Prtg
