gene_name	chr	exon_hypo	intron_hypo
Acsl5	chr19	FALSE	TRUE
Acsl6	chr11	FALSE	TRUE
Acsm1	chr7	TRUE	FALSE
Acsm2	chr7	FALSE	FALSE
Acsm3	chr7	FALSE	FALSE
Acsm4	chr7	FALSE	FALSE
Acsm5	chr7	FALSE	FALSE
Acss1	chr2	FALSE	FALSE
Acss2	chr2	TRUE	TRUE
Acss3	chr10	FALSE	FALSE
Acta1	chr8	TRUE	TRUE
Acta2	chr19	FALSE	FALSE
Actb	chr5	TRUE	TRUE
Actc1	chr2	TRUE	TRUE
Acte1	chr7	TRUE	FALSE
Actg1	chr11	FALSE	FALSE
Actg2	chr6	FALSE	FALSE
Actl6a	chr3	TRUE	FALSE
Actl6b	chr5	TRUE	TRUE
Actn1	chr12	FALSE	TRUE
Actn2	chr13	FALSE	FALSE
Actn3	chr19	FALSE	TRUE
Actn4	chr7	TRUE	TRUE
Actr10	chr12	FALSE	FALSE
Actr1a	chr19	FALSE	TRUE
Actr1b	chr1	FALSE	FALSE
Actr2	chr11	FALSE	FALSE
Actr3	chr1	FALSE	FALSE
Actr3b	chr5	FALSE	TRUE
Actr5	chr2	TRUE	TRUE
Actr6	chr10	FALSE	FALSE
Actr8	chr14	FALSE	FALSE
Actrt3	chr3	FALSE	FALSE
Acvr1	chr2	FALSE	FALSE
Acvr1b	chr15	TRUE	TRUE
Acvr1c	chr2	FALSE	FALSE
Acvr2a	chr2	TRUE	TRUE
Acvr2b	chr9	TRUE	TRUE
Acvrl1	chr15	TRUE	FALSE
Acy1	chr9	FALSE	FALSE
Acy3	chr19	FALSE	TRUE
Acyp1	chr12	FALSE	FALSE
Acyp2	chr11	FALSE	FALSE
Ada	chr2	FALSE	TRUE
Adad1	chr3	FALSE	TRUE
Adad2	chr8	TRUE	FALSE
Adal	chr2	FALSE	TRUE
Adam10	chr9	TRUE	TRUE
Adam11	chr11	TRUE	FALSE
Adam12	chr7	FALSE	FALSE
Adam15	chr3	TRUE	TRUE
Adam17	chr12	FALSE	FALSE
Adam18	chr8	FALSE	FALSE
Adam19	chr11	TRUE	FALSE
Adam1a	chr5	TRUE	FALSE
Adam2	chr14	TRUE	FALSE
Adam20	chr8	FALSE	FALSE
Adam21	chr12	FALSE	FALSE
Adam22	chr5	TRUE	TRUE
Adam23	chr1	TRUE	TRUE
Adam24	chr8	TRUE	FALSE
Adam25	chr8	FALSE	FALSE
Adam26a	chr8	TRUE	FALSE
Adam26b	chr8	FALSE	TRUE
Adam28	chr14	TRUE	TRUE
Adam29	chr8	FALSE	FALSE
Adam3	chr8	FALSE	FALSE
Adam30	chr3	FALSE	FALSE
Adam32	chr8	TRUE	FALSE
Adam33	chr2	TRUE	FALSE
Adam34	chr8	FALSE	FALSE
Adam39	chr8	FALSE	FALSE
Adam5	chr8	FALSE	FALSE
Adam7	chr14	FALSE	TRUE
Adam8	chr7	TRUE	TRUE
Adam9	chr8	TRUE	FALSE
Adamdec1	chr14	FALSE	FALSE
Adamts1	chr16	TRUE	TRUE
Adamts10	chr17	FALSE	FALSE
Adamts12	chr15	TRUE	FALSE
Adamts13	chr2	TRUE	FALSE
Adamts14	chr10	TRUE	TRUE
Adamts15	chr9	TRUE	FALSE
Adamts16	chr13	FALSE	FALSE
Adamts17	chr7	TRUE	TRUE
Adamts18	chr8	FALSE	FALSE
Adamts19	chr18	TRUE	FALSE
Adamts2	chr11	FALSE	FALSE
Adamts20	chr15	FALSE	FALSE
Adamts3	chr5	FALSE	FALSE
Adamts4	chr1	FALSE	TRUE
Adamts5	chr16	TRUE	FALSE
Adamts6	chr13	FALSE	FALSE
Adamts7	chr9	FALSE	TRUE
Adamts8	chr9	TRUE	TRUE
Adamts9	chr6	FALSE	FALSE
Adamtsl1	chr4	FALSE	FALSE
Adamtsl2	chr2	FALSE	FALSE
Adamtsl3	chr7	TRUE	TRUE
Adamtsl4	chr3	FALSE	FALSE
Adamtsl5	chr10	TRUE	TRUE
Adap1	chr5	TRUE	FALSE
Adap2	chr11	FALSE	FALSE
Adar	chr3	FALSE	TRUE
Adarb1	chr10	TRUE	TRUE
Adarb2	chr13	TRUE	TRUE
Adat1	chr8	TRUE	FALSE
Adat2	chr10	TRUE	FALSE
Adat3	chr10	FALSE	TRUE
Adck1	chr12	FALSE	TRUE
Adck2	chr6	TRUE	TRUE
Adck5	chr15	FALSE	TRUE
Adcy1	chr11	TRUE	FALSE
Adcy10	chr1	FALSE	FALSE
Adcy2	chr13	FALSE	FALSE
Adcy3	chr12	FALSE	TRUE
Adcy4	chr14	TRUE	TRUE
Adcy5	chr16	TRUE	TRUE
Adcy6	chr15	FALSE	TRUE
Adcy7	chr8	TRUE	TRUE
Adcy8	chr15	TRUE	FALSE
Adcy9	chr16	TRUE	TRUE
Adcyap1	chr17	FALSE	TRUE
Adcyap1r1	chr6	TRUE	TRUE
Add1	chr5	FALSE	TRUE
Add2	chr6	FALSE	TRUE
Add3	chr19	FALSE	FALSE
Adgb	chr10	TRUE	FALSE
Adgra1	chr7	TRUE	TRUE
Adgra2	chr8	TRUE	TRUE
Adgra3	chr5	TRUE	TRUE
Adgrb1	chr15	TRUE	TRUE
Adgrb2	chr4	TRUE	TRUE
Adgrb3	chr1	TRUE	TRUE
Adgrd1	chr5	TRUE	TRUE
Adgre1	chr17	FALSE	FALSE
Adgre4	chr17	TRUE	FALSE
Adgre5	chr8	TRUE	TRUE
Adgrf1	chr17	TRUE	FALSE
Adgrf2	chr17	FALSE	FALSE
Adgrf3	chr5	FALSE	FALSE
Adgrf4	chr17	TRUE	FALSE
Adgrf5	chr17	TRUE	FALSE
Adgrg1	chr8	FALSE	TRUE
Adgrg2	chrX	FALSE	FALSE
Adgrg3	chr8	FALSE	FALSE
Adgrg4	chrX	FALSE	FALSE
Adgrg5	chr8	FALSE	TRUE
Adgrg6	chr10	TRUE	FALSE
Adgrg7	chr16	TRUE	FALSE
Adgrl1	chr8	FALSE	FALSE
Adgrl2	chr3	FALSE	TRUE
Adgrl3	chr5	FALSE	FALSE
Adgrl4	chr3	FALSE	FALSE
Adgrv1	chr13	FALSE	FALSE
Adh1	chr3	TRUE	FALSE
Adh4	chr3	FALSE	FALSE
Adh5	chr3	TRUE	FALSE
Adh6a	chr3	FALSE	FALSE
Adh6b	chr3	FALSE	FALSE
Adh7	chr3	FALSE	FALSE
Adhfe1	chr1	FALSE	TRUE
Adi1	chr12	FALSE	FALSE
Adig	chr2	TRUE	FALSE
Adipoq	chr16	TRUE	FALSE
Adipor1	chr1	FALSE	FALSE
Adipor2	chr6	FALSE	FALSE
Adk	chr14	FALSE	TRUE
Adm	chr7	TRUE	TRUE
Adm2	chr15	FALSE	TRUE
Adnp	chr2	FALSE	TRUE
Adnp2	chr18	TRUE	FALSE
Adora1	chr1	TRUE	FALSE
Adora2a	chr10	FALSE	TRUE
Adora2b	chr11	TRUE	TRUE
Adora3	chr3	FALSE	TRUE
Adpgk	chr9	FALSE	FALSE
Adprh	chr16	FALSE	FALSE
Adprhl1	chr8	TRUE	FALSE
Adprhl2	chr4	FALSE	FALSE
Adprm	chr11	FALSE	FALSE
Adra1a	chr14	TRUE	FALSE
Adra1b	chr11	TRUE	FALSE
Adra1d	chr2	TRUE	TRUE
Adrb1	chr19	FALSE	FALSE
Adrb3	chr8	FALSE	FALSE
Adrm1	chr2	FALSE	FALSE
Adsl	chr15	FALSE	FALSE
Adss	chr1	FALSE	FALSE
Adssl1	chr12	TRUE	TRUE
Adtrp	chr13	FALSE	FALSE
Aebp1	chr11	TRUE	TRUE
Aebp2	chr6	FALSE	TRUE
Aen	chr7	TRUE	TRUE
Afap1	chr5	TRUE	TRUE
Afap1l1	chr18	FALSE	FALSE
Afap1l2	chr19	FALSE	FALSE
Afdn	chr17	FALSE	TRUE
Aff1	chr5	FALSE	FALSE
Aff2	chrX	TRUE	FALSE
Aff3	chr1	TRUE	TRUE
Aff4	chr11	FALSE	FALSE
Afg1l	chr10	TRUE	TRUE
Afg3l1	chr8	TRUE	TRUE
Afg3l2	chr18	FALSE	TRUE
Afm	chr5	TRUE	FALSE
Afmid	chr11	FALSE	TRUE
Afp	chr5	FALSE	FALSE
Aftph	chr11	TRUE	TRUE
Aga	chr8	FALSE	FALSE
Agap1	chr1	FALSE	TRUE
Agap2	chr10	TRUE	TRUE
Agap3	chr5	TRUE	TRUE
Agbl1	chr7	FALSE	FALSE
Agbl2	chr2	FALSE	FALSE
Agbl3	chr6	FALSE	FALSE
Agbl4	chr4	FALSE	FALSE
Agbl5	chr5	FALSE	FALSE
Ager	chr17	FALSE	FALSE
Agfg1	chr1	FALSE	FALSE
Agfg2	chr5	FALSE	FALSE
Aggf1	chr13	FALSE	FALSE
Agk	chr6	FALSE	FALSE
Agl	chr3	FALSE	FALSE
Agmat	chr4	FALSE	TRUE
Agmo	chr12	TRUE	FALSE
Ago1	chr4	TRUE	FALSE
Ago2	chr15	TRUE	FALSE
Ago3	chr4	FALSE	FALSE
Ago4	chr4	FALSE	FALSE
Agpat1	chr17	FALSE	TRUE
Agpat2	chr2	FALSE	FALSE
Agpat3	chr10	FALSE	TRUE
Agpat4	chr17	FALSE	TRUE
Agpat5	chr8	FALSE	FALSE
Agps	chr2	FALSE	FALSE
Agr2	chr12	TRUE	FALSE
Agr3	chr12	TRUE	FALSE
Agrn	chr4	FALSE	TRUE
Agrp	chr8	FALSE	TRUE
Agt	chr8	TRUE	TRUE
Agtpbp1	chr13	FALSE	FALSE
Agtr1a	chr13	TRUE	FALSE
Agtr1b	chr3	TRUE	FALSE
Agtr2	chrX	FALSE	TRUE
Agtrap	chr4	FALSE	FALSE
Agxt	chr1	FALSE	FALSE
Agxt2	chr15	FALSE	FALSE
Ahctf1	chr1	FALSE	FALSE
Ahcy	chr2	TRUE	FALSE
Ahcyl1	chr3	FALSE	FALSE
Ahcyl2	chr6	TRUE	TRUE
Ahdc1	chr4	TRUE	TRUE
Ahi1	chr10	FALSE	FALSE
Ahnak	chr19	FALSE	FALSE
Ahnak2	chr12	FALSE	TRUE
Ahr	chr12	FALSE	TRUE
Ahrr	chr13	FALSE	FALSE
Ahsa1	chr12	TRUE	FALSE
Ahsa2	chr11	FALSE	FALSE
Ahsg	chr16	FALSE	FALSE
Aicda	chr6	FALSE	TRUE
Aida	chr1	TRUE	FALSE
Aif1	chr17	FALSE	FALSE
Aif1l	chr2	FALSE	TRUE
Aifm1	chrX	FALSE	FALSE
Aifm2	chr10	TRUE	TRUE
Aifm3	chr16	FALSE	FALSE
Aig1	chr10	FALSE	FALSE
Aim2	chr1	FALSE	FALSE
Aimp1	chr3	FALSE	FALSE
Aimp2	chr5	TRUE	FALSE
Aip	chr19	TRUE	FALSE
Aipl1	chr11	TRUE	TRUE
Aire	chr10	TRUE	FALSE
Ajap1	chr4	TRUE	FALSE
Ajm1	chr2	TRUE	FALSE
Ajuba	chr14	TRUE	TRUE
Ak1	chr2	TRUE	TRUE
Ak2	chr4	TRUE	TRUE
Ak3	chr19	FALSE	FALSE
Ak4	chr4	TRUE	FALSE
Ak5	chr3	FALSE	FALSE
Ak6	chr13	FALSE	TRUE
Ak7	chr12	TRUE	FALSE
Ak8	chr2	FALSE	FALSE
Ak9	chr10	FALSE	FALSE
Akain1	chr17	FALSE	FALSE
Akap1	chr11	FALSE	FALSE
Akap10	chr11	FALSE	FALSE
Akap11	chr14	FALSE	FALSE
Akap12	chr10	FALSE	TRUE
Akap13	chr7	FALSE	FALSE
Akap14	chrX	TRUE	FALSE
Akap17b	chrX	FALSE	FALSE
Akap3	chr6	FALSE	FALSE
Akap4	chrX	FALSE	FALSE
Akap5	chr12	TRUE	TRUE
Akap6	chr12	TRUE	TRUE
Akap7	chr10	FALSE	FALSE
Akap8	chr17	FALSE	FALSE
Akap8l	chr17	TRUE	FALSE
Akap9	chr5	FALSE	TRUE
Akip1	chr7	FALSE	FALSE
Akirin1	chr4	FALSE	FALSE
Akirin2	chr4	FALSE	FALSE
Akna	chr4	FALSE	FALSE
Aknad1	chr3	FALSE	TRUE
Akp3	chr1	FALSE	FALSE
Akr1a1	chr4	FALSE	FALSE
Akr1b10	chr6	FALSE	FALSE
Akr1b3	chr6	FALSE	FALSE
Akr1b7	chr6	TRUE	FALSE
Akr1b8	chr6	FALSE	FALSE
Akr1c12	chr13	FALSE	FALSE
Akr1c13	chr13	FALSE	FALSE
Akr1c14	chr13	FALSE	FALSE
Akr1c18	chr13	FALSE	FALSE
Akr1c19	chr13	TRUE	FALSE
Akr1c20	chr13	FALSE	FALSE
Akr1c21	chr13	FALSE	FALSE
Akr1c6	chr13	FALSE	FALSE
Akr1cl	chr1	TRUE	TRUE
Akr1d1	chr6	FALSE	FALSE
Akr1e1	chr13	TRUE	FALSE
Akr7a5	chr4	FALSE	FALSE
Akt1	chr12	FALSE	TRUE
Akt1s1	chr7	TRUE	FALSE
Akt2	chr7	TRUE	FALSE
Akt3	chr1	TRUE	TRUE
Aktip	chr8	TRUE	TRUE
Alad	chr4	TRUE	FALSE
Alas1	chr9	FALSE	FALSE
Alas2	chrX	FALSE	FALSE
Alb	chr5	TRUE	FALSE
Albfm1	chr5	TRUE	TRUE
Alcam	chr16	TRUE	FALSE
Aldh16a1	chr7	TRUE	FALSE
Aldh18a1	chr19	TRUE	FALSE
Aldh1a1	chr19	FALSE	FALSE
Aldh1a2	chr9	FALSE	FALSE
Aldh1a3	chr7	FALSE	TRUE
Aldh1a7	chr19	FALSE	FALSE
Aldh1b1	chr4	TRUE	TRUE
Aldh1l1	chr6	FALSE	TRUE
Aldh1l2	chr10	FALSE	TRUE
Aldh2	chr5	TRUE	TRUE
Aldh3a1	chr11	TRUE	FALSE
Aldh3a2	chr11	FALSE	FALSE
Aldh3b1	chr19	TRUE	TRUE
Aldh3b2	chr19	FALSE	TRUE
Aldh3b3	chr19	TRUE	TRUE
Aldh4a1	chr4	TRUE	TRUE
Aldh5a1	chr13	FALSE	TRUE
Aldh6a1	chr12	TRUE	FALSE
Aldh7a1	chr18	FALSE	FALSE
Aldh8a1	chr10	FALSE	TRUE
Aldh9a1	chr1	FALSE	FALSE
Aldoa	chr7	FALSE	FALSE
Aldob	chr4	FALSE	FALSE
Aldoc	chr11	TRUE	FALSE
Alg1	chr16	FALSE	FALSE
Alg10b	chr15	FALSE	FALSE
Alg11	chr8	FALSE	FALSE
Alg12	chr15	TRUE	FALSE
Alg13	chrX	FALSE	FALSE
Alg14	chr3	TRUE	FALSE
Alg2	chr4	TRUE	TRUE
Alg3	chr16	FALSE	TRUE
Alg5	chr3	TRUE	FALSE
Alg6	chr4	FALSE	FALSE
Alg8	chr7	FALSE	FALSE
Alg9	chr9	FALSE	FALSE
Alk	chr17	FALSE	TRUE
Alkal1	chr1	TRUE	FALSE
Alkal2	chr12	FALSE	TRUE
Alkbh1	chr12	FALSE	FALSE
Alkbh2	chr5	FALSE	FALSE
Alkbh3	chr2	FALSE	FALSE
Alkbh4	chr5	FALSE	FALSE
Alkbh5	chr11	FALSE	FALSE
Alkbh6	chr7	TRUE	TRUE
Alkbh7	chr17	FALSE	FALSE
Alkbh8	chr9	TRUE	FALSE
Allc	chr12	FALSE	FALSE
Alms1	chr6	FALSE	FALSE
Alox12	chr11	TRUE	TRUE
Alox12b	chr11	TRUE	TRUE
Alox12e	chr11	FALSE	TRUE
Alox15	chr11	FALSE	FALSE
Alox5	chr6	TRUE	TRUE
Alox5ap	chr5	TRUE	TRUE
Alox8	chr11	TRUE	FALSE
Aloxe3	chr11	FALSE	FALSE
Alpi	chr1	FALSE	FALSE
Alpk1	chr3	TRUE	FALSE
Alpk2	chr18	TRUE	FALSE
Alpk3	chr7	FALSE	TRUE
Alpl	chr4	TRUE	TRUE
Alppl2	chr1	TRUE	TRUE
Als2	chr1	TRUE	FALSE
Als2cl	chr9	FALSE	FALSE
Alx1	chr10	FALSE	TRUE
Alx3	chr3	FALSE	TRUE
Alx4	chr2	TRUE	TRUE
Alyref	chr11	TRUE	TRUE
Amacr	chr15	FALSE	FALSE
Ambn	chr5	TRUE	FALSE
Ambp	chr4	TRUE	TRUE
Ambra1	chr2	TRUE	TRUE
Amd1	chr10	FALSE	TRUE
Amdhd1	chr10	FALSE	FALSE
Amdhd2	chr17	TRUE	TRUE
Amelx	chrX	FALSE	FALSE
Amer1	chrX	FALSE	TRUE
Amer2	chr14	FALSE	FALSE
Amer3	chr1	FALSE	FALSE
Amfr	chr8	TRUE	FALSE
Amh	chr10	FALSE	TRUE
Amhr2	chr15	FALSE	FALSE
Amigo1	chr3	FALSE	FALSE
Ammecr1	chrX	FALSE	FALSE
Ammecr1l	chr18	FALSE	TRUE
Amn	chr12	TRUE	TRUE
Amn1	chr6	FALSE	FALSE
Amot	chrX	TRUE	FALSE
Amotl1	chr9	TRUE	FALSE
Amotl2	chr9	FALSE	TRUE
Ampd1	chr3	TRUE	FALSE
Ampd2	chr3	FALSE	TRUE
Ampd3	chr7	TRUE	FALSE
Amph	chr13	FALSE	TRUE
Amt	chr9	FALSE	FALSE
Amtn	chr5	FALSE	FALSE
Amy1	chr3	FALSE	FALSE
Amy2a1	chr3	TRUE	FALSE
Amy2a4	chr3	FALSE	TRUE
Amy2a5	chr3	TRUE	FALSE
Amz1	chr5	TRUE	TRUE
Amz2	chr11	FALSE	FALSE
Anapc1	chr2	TRUE	FALSE
Anapc10	chr8	FALSE	FALSE
Anapc11	chr11	FALSE	TRUE
Anapc13	chr9	FALSE	FALSE
Anapc15	chr7	FALSE	TRUE
Anapc15-ps	chr10	FALSE	FALSE
Anapc16	chr10	FALSE	TRUE
Anapc2	chr2	TRUE	FALSE
Anapc4	chr5	FALSE	FALSE
Anapc5	chr5	TRUE	TRUE
Anapc7	chr5	FALSE	FALSE
Ang	chr14	TRUE	FALSE
Ang2	chr14	FALSE	FALSE
Ang4	chr14	TRUE	TRUE
Ang5	chr14	FALSE	FALSE
Angel1	chr12	FALSE	FALSE
Angel2	chr1	FALSE	TRUE
Angpt1	chr15	TRUE	TRUE
Angpt2	chr8	TRUE	TRUE
Angpt4	chr2	TRUE	TRUE
Angptl1	chr1	FALSE	TRUE
Angptl2	chr2	TRUE	TRUE
Angptl3	chr4	FALSE	TRUE
Angptl4	chr17	FALSE	FALSE
Angptl6	chr9	FALSE	TRUE
Angptl7	chr4	TRUE	TRUE
Angptl8	chr9	TRUE	FALSE
Ank	chr15	TRUE	TRUE
Ank1	chr8	TRUE	TRUE
Ank2	chr3	FALSE	FALSE
Ank3	chr10	FALSE	FALSE
Ankar	chr1	TRUE	FALSE
Ankdd1a	chr9	FALSE	FALSE
Ankdd1b	chr13	TRUE	FALSE
Ankef1	chr2	FALSE	FALSE
Ankfn1	chr11	FALSE	FALSE
Ankfy1	chr11	TRUE	TRUE
Ankhd1	chr18	TRUE	FALSE
Ankib1	chr5	TRUE	FALSE
Ankk1	chr9	FALSE	TRUE
Ankle1	chr8	TRUE	TRUE
Ankle2	chr5	FALSE	FALSE
Ankmy1	chr1	TRUE	TRUE
Ankmy2	chr12	TRUE	FALSE
Ankra2	chr13	TRUE	FALSE
Ankrd1	chr19	TRUE	FALSE
Ankrd10	chr8	TRUE	TRUE
Ankrd11	chr8	FALSE	FALSE
Ankrd12	chr17	FALSE	TRUE
Ankrd13a	chr5	TRUE	TRUE
Ankrd13b	chr11	TRUE	TRUE
Ankrd13c	chr3	FALSE	FALSE
Ankrd13d	chr19	TRUE	TRUE
Ankrd16	chr2	FALSE	TRUE
Ankrd17	chr5	FALSE	FALSE
Ankrd2	chr19	FALSE	TRUE
Ankrd22	chr19	FALSE	FALSE
Ankrd23	chr1	TRUE	FALSE
Ankrd24	chr10	FALSE	FALSE
Ankrd26	chr6	TRUE	FALSE
Ankrd27	chr7	TRUE	FALSE
Ankrd28	chr14	FALSE	FALSE
Ankrd29	chr18	FALSE	FALSE
Ankrd31	chr13	FALSE	FALSE
Ankrd33	chr15	FALSE	FALSE
Ankrd33b	chr15	FALSE	FALSE
Ankrd34a	chr3	TRUE	TRUE
Ankrd34b	chr13	TRUE	TRUE
Ankrd34c	chr9	FALSE	TRUE
Ankrd35	chr3	FALSE	TRUE
Ankrd36	chr11	TRUE	FALSE
Ankrd37	chr8	FALSE	FALSE
Ankrd39	chr1	FALSE	FALSE
Ankrd40	chr11	TRUE	TRUE
Ankrd42	chr7	TRUE	FALSE
Ankrd44	chr1	FALSE	TRUE
Ankrd45	chr1	FALSE	FALSE
Ankrd46	chr15	TRUE	FALSE
Ankrd50	chr3	FALSE	FALSE
Ankrd52	chr10	FALSE	FALSE
Ankrd53	chr6	FALSE	FALSE
Ankrd54	chr15	FALSE	TRUE
Ankrd55	chr13	FALSE	FALSE
Ankrd6	chr4	FALSE	TRUE
Ankrd60	chr2	FALSE	FALSE
Ankrd61	chr5	TRUE	TRUE
Ankrd65	chr4	FALSE	FALSE
Ankrd66	chr17	FALSE	TRUE
Ankrd7	chr6	FALSE	FALSE
Ankrd9	chr12	TRUE	FALSE
Anks1	chr17	TRUE	TRUE
Anks1b	chr10	TRUE	TRUE
Anks3	chr16	TRUE	FALSE
Anks4b	chr7	FALSE	FALSE
Anks6	chr4	FALSE	TRUE
Ankub1	chr3	TRUE	TRUE
Ankzf1	chr1	FALSE	FALSE
Anln	chr9	FALSE	FALSE
Ano1	chr7	FALSE	FALSE
Ano10	chr9	TRUE	TRUE
Ano2	chr6	FALSE	FALSE
Ano3	chr2	TRUE	FALSE
Ano4	chr10	FALSE	FALSE
Ano5	chr7	FALSE	TRUE
Ano6	chr15	FALSE	TRUE
Ano7	chr1	TRUE	TRUE
Ano8	chr8	FALSE	TRUE
Ano9	chr7	FALSE	TRUE
Anp32a	chr9	FALSE	TRUE
Anp32b	chr4	FALSE	FALSE
Anp32e	chr3	FALSE	FALSE
Anpep	chr7	FALSE	TRUE
Antxr1	chr6	TRUE	FALSE
Antxr2	chr5	FALSE	FALSE
Antxrl	chr14	TRUE	TRUE
Anxa1	chr19	TRUE	FALSE
Anxa10	chr8	FALSE	FALSE
Anxa11	chr14	TRUE	FALSE
Anxa2	chr9	TRUE	TRUE
Anxa3	chr5	FALSE	FALSE
Anxa4	chr6	TRUE	FALSE
Anxa5	chr3	FALSE	FALSE
Anxa6	chr11	TRUE	FALSE
Anxa7	chr14	TRUE	FALSE
Anxa8	chr14	TRUE	TRUE
Anxa9	chr3	FALSE	TRUE
Aoah	chr13	FALSE	FALSE
Aoc1	chr6	TRUE	FALSE
Aoc2	chr11	FALSE	FALSE
Aoc3	chr11	FALSE	FALSE
Aopep	chr13	TRUE	FALSE
Aox1	chr1	FALSE	FALSE
Aox2	chr1	FALSE	FALSE
Aox3	chr1	FALSE	FALSE
Aox4	chr1	FALSE	FALSE
Ap1ar	chr3	FALSE	FALSE
Ap1b1	chr11	TRUE	TRUE
Ap1g1	chr8	FALSE	TRUE
Ap1g2	chr14	TRUE	TRUE
Ap1m1	chr8	FALSE	TRUE
Ap1m2	chr9	FALSE	TRUE
Ap1s1	chr5	TRUE	FALSE
Ap1s2	chrX	TRUE	FALSE
Ap1s3	chr1	TRUE	TRUE
Ap2a1	chr7	TRUE	FALSE
Ap2a2	chr7	FALSE	FALSE
Ap2b1	chr11	TRUE	TRUE
Ap2m1	chr16	FALSE	FALSE
Ap2s1	chr7	FALSE	FALSE
Ap3b1	chr13	FALSE	TRUE
Ap3b2	chr7	FALSE	TRUE
Ap3d1	chr10	FALSE	FALSE
Ap3m1	chr14	FALSE	FALSE
Ap3m2	chr8	TRUE	FALSE
Ap3s1	chr18	FALSE	FALSE
Ap3s2	chr7	TRUE	FALSE
Ap4b1	chr3	FALSE	FALSE
Ap4e1	chr2	FALSE	FALSE
Ap4m1	chr5	TRUE	TRUE
Ap4s1	chr12	FALSE	FALSE
Ap5m1	chr14	TRUE	FALSE
Ap5s1	chr2	FALSE	FALSE
Ap5z1	chr5	TRUE	TRUE
Apaf1	chr10	FALSE	FALSE
Apba1	chr19	TRUE	TRUE
Apba2	chr7	TRUE	TRUE
Apba3	chr10	TRUE	FALSE
Apbb1	chr7	FALSE	FALSE
Apbb1ip	chr2	FALSE	FALSE
Apbb2	chr5	FALSE	TRUE
Apbb3	chr18	FALSE	FALSE
Apc	chr18	FALSE	TRUE
Apc2	chr10	FALSE	TRUE
Apcdd1	chr18	FALSE	TRUE
Apcs	chr1	FALSE	FALSE
Apeh	chr9	TRUE	FALSE
Apela	chr8	FALSE	FALSE
Apex1	chr14	FALSE	TRUE
Apex2	chrX	FALSE	FALSE
Aph1a	chr3	FALSE	FALSE
Aph1b	chr9	FALSE	FALSE
Aph1c	chr9	FALSE	FALSE
Api5	chr2	TRUE	TRUE
Apip	chr2	TRUE	TRUE
Aplf	chr6	TRUE	FALSE
Apln	chrX	FALSE	FALSE
Aplp1	chr7	FALSE	FALSE
Aplp2	chr9	FALSE	FALSE
Apmap	chr2	TRUE	TRUE
Apoa1	chr9	TRUE	TRUE
Apoa2	chr1	TRUE	TRUE
Apoa4	chr9	TRUE	FALSE
Apoa5	chr9	TRUE	TRUE
Apob	chr12	FALSE	FALSE
Apobec1	chr6	TRUE	TRUE
Apobec2	chr17	TRUE	TRUE
Apobec3	chr15	TRUE	TRUE
Apobec4	chr1	TRUE	FALSE
Apobr	chr7	FALSE	FALSE
Apoc1	chr7	FALSE	TRUE
Apoc2	chr7	FALSE	FALSE
Apoc3	chr9	TRUE	TRUE
Apoc4	chr7	TRUE	TRUE
Apod	chr16	TRUE	FALSE
Apoe	chr7	TRUE	TRUE
Apof	chr10	TRUE	FALSE
Apoh	chr11	FALSE	FALSE
Apol10a	chr15	TRUE	TRUE
Apol10b	chr15	FALSE	TRUE
Apol11a	chr15	TRUE	FALSE
Apol11b	chr15	FALSE	TRUE
Apol6	chr15	TRUE	FALSE
Apol7a	chr15	FALSE	FALSE
Apol7b	chr15	TRUE	TRUE
Apol7c	chr15	TRUE	TRUE
Apol7e	chr15	TRUE	TRUE
Apol8	chr15	TRUE	TRUE
Apol9a	chr15	FALSE	FALSE
Apol9b	chr15	TRUE	TRUE
Apold1	chr6	TRUE	TRUE
Apom	chr17	FALSE	FALSE
Apoo	chrX	FALSE	FALSE
Apool	chrX	TRUE	FALSE
Apopt1	chr12	FALSE	FALSE
App	chr16	FALSE	TRUE
Appbp2	chr11	FALSE	FALSE
Appl1	chr14	FALSE	FALSE
Appl2	chr10	FALSE	TRUE
Aprt	chr8	FALSE	FALSE
Aptx	chr4	TRUE	FALSE
Aqp1	chr6	FALSE	TRUE
Aqp11	chr7	FALSE	FALSE
Aqp12	chr1	TRUE	TRUE
Aqp2	chr15	FALSE	TRUE
Aqp3	chr4	FALSE	TRUE
Aqp4	chr18	TRUE	FALSE
Aqp5	chr15	FALSE	TRUE
Aqp6	chr15	FALSE	FALSE
Aqp7	chr4	TRUE	TRUE
Aqp8	chr7	FALSE	FALSE
Aqp9	chr9	FALSE	FALSE
Aqr	chr2	TRUE	FALSE
Ar	chrX	TRUE	FALSE
Araf	chrX	TRUE	TRUE
Arap1	chr7	TRUE	TRUE
Arap2	chr5	FALSE	FALSE
Arap3	chr18	TRUE	FALSE
Arc	chr15	FALSE	TRUE
Arcn1	chr9	FALSE	FALSE
Areg	chr5	FALSE	FALSE
Arel1	chr12	FALSE	TRUE
Arf1	chr11	FALSE	FALSE
Arf2	chr11	TRUE	TRUE
Arf3	chr15	FALSE	FALSE
Arf4	chr14	FALSE	FALSE
Arf5	chr6	FALSE	FALSE
Arf6	chr12	TRUE	FALSE
Arfgap1	chr2	TRUE	TRUE
Arfgap2	chr2	FALSE	FALSE
Arfgap3	chr15	TRUE	TRUE
Arfgef1	chr1	FALSE	FALSE
Arfgef2	chr2	TRUE	TRUE
Arfgef3	chr10	TRUE	FALSE
