"SYMBOL","mecp2_Fold","mecp2_FDR","mecp2_sig","n_mecp2_peaks","n_mecp2_sig_peaks","h2a_Fold","h2a_FDR","h2a_sig","n_h2a_peaks","n_h2a_sig_peaks","sig","quadrant"
"3110015C05Rik",2.71821339489361,2.92e-27,TRUE,4,1,1.13500324967704,8.05e-32,TRUE,14,1,"Significant","Q1 (MeCP2 up / H2A up)"
"3110082I17Rik",-0.0183454549566792,0.926381558,FALSE,2,0,0.188764753,0.151183745,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"3300005D01Rik",-0.005359987,0.98922026,FALSE,1,0,-0.335004912259525,0.015534924,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"3425401B19Rik",-0.0126934883915787,0.877331257,FALSE,4,0,-0.120806809183879,0.151718202,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"3830408C21Rik",-0.952822799717382,3.32e-05,TRUE,11,1,-0.0212857461946077,4.81e-10,TRUE,20,1,"Significant","Q3 (MeCP2 down / H2A down)"
"3930402G23Rik",1.11271194587842,1.86e-05,TRUE,4,1,0.449988766852308,9.82e-08,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4632415L05Rik",-0.029132687,0.919428479,FALSE,1,0,0.754905778,1.24e-10,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4632428C04Rik",-0.134746720183076,0.472521214,FALSE,2,0,-0.174720144985652,0.117753482,FALSE,3,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4732490B19Rik",0.0787479000544594,0.543725908,FALSE,5,0,-0.0837069470288043,0.573066644,FALSE,3,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4833411C07Rik",-0.0735836048736374,0.678359955,FALSE,2,0,0.473054123275243,0.000175771,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4833412C05Rik",-0.199791958230443,0.359418624,FALSE,2,0,-0.028389984,0.873631321,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4833415N18Rik",0.0640052274420005,0.16668121,FALSE,14,0,0.190488544944522,0.000194092,TRUE,14,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4833422C13Rik",-0.022805813,0.940137734,FALSE,1,0,0.566263857,4.29e-06,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4833422M21Rik",0.414351492,0.098372791,FALSE,1,0,0.442630176,0.000202362,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4833428L15Rik",0.755435265718304,0.0071443,TRUE,9,1,0.204925042809511,0.085475331,FALSE,5,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"4921509O07Rik",1.2424264666626,7.65e-06,TRUE,6,1,0.751681206085757,1.76e-15,TRUE,16,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4921511I17Rik",0.345518226647906,0.074402002,FALSE,5,0,0.717563291111249,2.2e-11,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4921513I03Rik",-0.859320449514145,0.003906458,TRUE,8,1,-0.551260345368499,4.03e-09,TRUE,22,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4921515E04Rik",1.24515189684238,0.01050998,TRUE,3,1,0.773761517571685,1.45e-07,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4921525O09Rik",0.537784800297749,0.031011274,TRUE,14,1,0.459845927185339,7.83e-08,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4921529L05Rik",0.088101135264618,0.680743561,FALSE,2,0,0.317095935,0.026671377,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4921531C22Rik",-0.039689999,0.882988221,FALSE,1,0,-0.202970771996373,0.121943318,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4921531P14Rik",0.790357396095347,0.00120971,TRUE,18,1,0.705384416391109,1.26e-12,TRUE,13,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4921534H16Rik",-0.623535780936846,0.022455131,TRUE,11,1,-0.0113788895889364,0.001599125,TRUE,10,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4930401O10Rik",0.431353289920428,0.011668024,TRUE,13,1,-0.15027881950348,0.144208068,FALSE,4,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930401O12Rik",-0.065562887,0.77956932,FALSE,1,0,-0.328622793257314,0.030562246,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930404H11Rik",1.2493724149107,3.74e-07,TRUE,13,1,0.697639221125987,6.79e-08,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930405A10Rik",0.996573052655058,0.000256684,TRUE,2,1,0.807778803260076,3.63e-15,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930405L22Rik",-0.003508451,0.992885281,FALSE,1,0,-0.176490628,0.332748345,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930405O22Rik",0.567212593636033,0.008473619,TRUE,24,1,0.626453534779624,2.77e-11,TRUE,17,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930406D18Rik",0.072145281,0.750691584,FALSE,1,0,0.495406057,0.000665766,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930407I19Rik",2.70907425714865,1.76e-21,TRUE,9,1,1.33166408294196,2.98e-18,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930412B13Rik",0.140139985,0.514291446,FALSE,1,0,0.688712621307595,3.19e-08,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930423M02Rik",1.641048564,2.22e-09,TRUE,1,1,0.593257423423989,5.07e-12,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930425L21Rik",0.872952968620823,0.000175446,TRUE,26,1,0.539571437522458,8.34e-17,TRUE,21,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930425O10Rik",-0.0586898132432953,0.784146784,FALSE,2,0,0.803576788556023,4.8e-07,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930428E07Rik",1.70053702278003,5.59e-11,TRUE,11,1,1.05777507233934,1.33e-23,TRUE,14,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930428O21Rik",-0.024124493,0.937363375,FALSE,1,0,-0.160494312,0.280671815,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930429H19Rik",-0.584850117663473,0.033554423,TRUE,4,1,0.172003698038266,0.022210012,TRUE,4,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4930430F21Rik",0.291062406530513,0.119079324,FALSE,3,0,0.486052772660155,6.22e-09,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930431P22Rik",0.683073138212166,0.009909205,TRUE,8,1,0.676706205190939,8.66e-22,TRUE,11,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930432J09Rik",1.67368384071172,1.61e-07,TRUE,3,1,0.961737526751069,1.49e-24,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930433B08Rik",0.858662643215852,0.003401331,TRUE,15,1,0.774425795528735,9.88e-16,TRUE,29,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930434J06Rik",-0.905478127616857,6.28e-05,TRUE,12,1,0.459688156302866,6.5e-07,TRUE,20,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4930438E09Rik",-0.507491813937073,0.025567617,TRUE,6,1,-0.281210228414343,0.007484849,TRUE,11,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4930440I19Rik",1.73092983467117,2.88e-07,TRUE,3,1,1.56399669312531,2.06e-21,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930441H08Rik",1.66180050060846,1.86e-08,TRUE,4,1,0.749600357820822,1.04e-11,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930441J16Rik",0.02834206,0.921899118,FALSE,1,0,-0.295318861012721,0.07120778,FALSE,5,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930445N18Rik",-0.743716003489129,0.003123029,TRUE,3,1,0.43112686754269,1.33e-05,TRUE,5,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4930447F24Rik",-0.0576114313918993,0.80927742,FALSE,2,0,-0.612590017211254,3.4e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930447J18Rik",0.104681949271202,0.585755866,FALSE,2,0,0.512924861336194,0.000126626,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930448I06Rik",1.33468847829117,5.8e-05,TRUE,5,1,0.609195309019704,4.68e-09,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930448I18Rik",-0.050138739,0.840176677,FALSE,1,0,0.365429981,0.007957167,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930449E01Rik",-0.629636277414819,0.008517552,TRUE,4,1,0.45613241288719,2.3e-06,TRUE,5,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4930452A19Rik",0.291116177388344,0.220965333,FALSE,2,0,-0.103165459,0.513689339,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930453L07Rik",-0.077269795,0.73412391,FALSE,1,0,0.068799864,0.579787692,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930453N24Rik",0.100710309095267,0.607602827,FALSE,2,0,0.259077354927313,0.002816383,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930455B14Rik",1.15180051951438,1.2e-05,TRUE,4,1,0.987654256525278,1.87e-16,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930459C07Rik",2.71358588323633,1.37e-26,TRUE,12,1,0.845785171145627,8.01e-19,TRUE,21,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930461G14Rik",-0.219594575711803,0.267358477,FALSE,8,0,-0.313538466634783,0.003091653,TRUE,7,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930465M20Rik",-0.0310763732420443,0.612288427,FALSE,13,0,-0.452721336487174,0.000219814,TRUE,16,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930467K11Rik",2.604431062,1.57e-13,TRUE,1,1,1.68520118809372,2.95e-36,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930469K13Rik",1.43459142865006,3.11e-06,TRUE,4,1,0.484553604621386,1.25e-07,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930471G03Rik",0.020905056,0.945628798,FALSE,1,0,-0.42429672048227,0.000121479,TRUE,5,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930471G24Rik",-0.01487848,0.96373643,FALSE,1,0,-0.078228219,0.673874245,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930473O22Rik",1.74986527560284,1.15e-07,TRUE,5,1,1.04332818268899,7.67e-16,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930474G06Rik",1.89727883674955,9.46e-13,TRUE,7,1,0.81115385129869,2.91e-17,TRUE,13,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930474H20Rik",1.93907452669549,3.48e-11,TRUE,5,1,1.0570884042715,4.58e-21,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930474M22Rik",-0.0379255291926103,0.717741689,FALSE,6,0,-0.394243085545796,0.023345221,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930474N09Rik",-0.108504068297451,0.554834078,FALSE,4,0,0.409208174621279,0.001621754,TRUE,6,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930478P22Rik",-0.53459529248985,0.017282878,TRUE,6,1,-0.440016938660077,0.000556965,TRUE,7,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4930480M12Rik",1.72613882010997,1.33e-07,TRUE,4,1,0.864757311001553,3.96e-14,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930483O08Rik",2.37050087098353,2.08e-22,TRUE,9,1,0.888022244029265,5.03e-09,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930486I03Rik",1.83072090643759,7.05e-09,TRUE,2,1,1.3924329670183,1.93e-18,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930503F20Rik",-0.274181814857144,0.178134153,FALSE,3,0,0.589075113171548,2.53e-09,TRUE,5,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930503O07Rik",0.96318979955986,0.001451942,TRUE,4,1,0.746393319063681,1.46e-10,TRUE,22,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930504C09Rik",0.595407084951572,0.033551137,TRUE,2,1,1.32910761200108,2.03e-22,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930505A04Rik",0.470784046,0.152764632,FALSE,1,0,0.880292269553728,3.73e-14,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930505K14Rik",0.00725958,0.985082801,FALSE,1,0,0.154796682,0.313086918,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930511A08Rik",0.288777789479603,0.163407522,FALSE,7,0,0.575039656111495,2.66e-10,TRUE,10,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930512J16Rik",-0.156913403930046,0.410695873,FALSE,5,0,-0.130835149719046,0.093800458,FALSE,4,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930513D17Rik",3.16065697618939,4.03e-24,TRUE,15,1,1.23559278092969,2.54e-58,TRUE,21,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930517E11Rik",0.555013804,0.050777208,FALSE,1,0,1.080422035,1.26e-09,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930519L02Rik",-0.107462357,0.616716137,FALSE,1,0,-0.0999924449749282,0.3256865,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930520P13Rik",0.033542581,0.905905187,FALSE,1,0,0.565000132614278,3.21e-06,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930522O17Rik",-0.013116134,0.968636793,FALSE,1,0,0.825638673079178,3.76e-19,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930523C07Rik",0.912249591051811,0.000429938,TRUE,3,1,0.709572488166722,7.82e-15,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930524B17Rik",2.50584519059096,1.18e-18,TRUE,9,1,1.42068954107353,9.09e-28,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930524C18Rik",2.82560848988843,4.02e-21,TRUE,7,1,1.42830989575093,8.66e-35,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930524O08Rik",0.313144951631983,0.158129749,FALSE,7,0,0.296146652278185,0.003394481,TRUE,6,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930526H09Rik",0.035671332,0.897210282,FALSE,1,0,0.658330914072214,2.61e-11,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930527F14Rik",-0.051717448,0.835791795,FALSE,1,0,0.397400535,0.005867788,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930527G23Rik",0.150467093474409,0.391354717,FALSE,5,0,0.580545847222648,1.03e-07,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930528P14Rik",-0.034741759,0.90012203,FALSE,1,0,-0.855828813102143,5.17e-07,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930529K09Rik",1.17742243936521,3.28e-05,TRUE,7,1,0.818107158172788,2.46e-16,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930529N20Rik",0.006029268,0.987914313,FALSE,1,0,0.508367984426343,5.41e-07,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930532I03Rik",-0.227009437,0.413514612,FALSE,1,0,0.429712046270166,0.000275646,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930532M18Rik",0.0599314685258492,0.784755879,FALSE,2,0,0.556027680204108,1.95e-06,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930534H03Rik",1.52329484139556,3.93e-08,TRUE,6,1,0.834987832673372,3.94e-17,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930539M17Rik",-0.0422289127640574,0.868765953,FALSE,2,0,0.553855638135599,5.89e-05,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930542M03Rik",-0.244245984325037,0.231762497,FALSE,7,0,0.48705344079153,1.33e-06,TRUE,9,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930543E12Rik",0.0131210630508269,0.726308148,FALSE,4,0,0.337103035595843,0.001558527,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930543N07Rik",0.783587772284094,0.000127138,TRUE,8,1,-0.160927813012724,0.192602649,FALSE,3,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930545L23Rik",0.436575910381877,0.092283246,FALSE,5,0,0.352523941368438,6.25e-05,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930546C10Rik",1.43350008561188,2.18e-08,TRUE,5,1,0.87618192949391,1.46e-13,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930546K05Rik",0.0891035888768357,0.655682289,FALSE,2,0,0.640787299954398,5.26e-06,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930548J01Rik",-0.004168635,0.991589954,FALSE,1,0,0.403463184,0.004177052,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930548K13Rik",2.64433224021769,3.82e-17,TRUE,10,1,1.43518578312422,2.2e-55,TRUE,8,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930549C15Rik",-0.554460557503572,0.049871199,TRUE,2,1,0.537107970838818,1.32e-07,TRUE,5,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4930553E22Rik",0.0375605222406499,0.876405255,FALSE,2,0,1.19206768395812,1.02e-33,TRUE,7,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930554I06Rik",2.53109562037376,6.23e-26,TRUE,14,1,1.16575949303898,3.12e-42,TRUE,10,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930555K19Rik",1.31129339210718,2.55e-05,TRUE,3,1,1.16705003058192,2.15e-24,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930556N09Rik",2.07110263969905,7.87e-13,TRUE,17,1,1.11621175474778,1.15e-18,TRUE,15,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930558J18Rik",-0.005248741,0.989580102,FALSE,1,0,0.145142591235784,0.142900816,FALSE,4,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930559C10Rik",1.508614307,4.36e-09,TRUE,1,1,1.36112223475522,2.73e-22,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930562F07Rik",0.296872389,0.181044716,FALSE,1,0,0.984280828382601,1.08e-22,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930563F08Rik",-1.51185895767003,2.05e-05,TRUE,28,1,-0.612595104346552,2.07e-11,TRUE,12,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4930564C03Rik",-0.75689948393552,0.007765421,TRUE,2,1,-0.053586363,0.71527772,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930564D02Rik",0.687048133979531,0.006497764,TRUE,2,1,0.575067364922287,9.92e-06,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930565D16Rik",-0.018652049,0.95316171,FALSE,1,0,-0.137194467,0.266387781,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930567H12Rik",0.108180500168507,0.543725908,FALSE,3,0,0.213804606722022,0.077627153,FALSE,3,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930567K12Rik",2.62220317085698,1.38e-24,TRUE,6,1,1.19789174446306,2.96e-28,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930567K20Rik",0.769450234938328,0.008100275,TRUE,2,1,1.14804118753842,2.18e-20,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930568G15Rik",-0.0970507452784883,0.595851262,FALSE,3,0,0.69413193014578,4.6e-12,TRUE,5,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930570G19Rik",1.808889924,4.32e-08,TRUE,1,1,1.12630454417641,1.05e-13,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930571K23Rik",-0.084007747,0.703120619,FALSE,1,0,-0.359909141,0.005232362,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4930572O13Rik",1.75780893828291,1.18e-14,TRUE,22,1,0.781701013893471,3.65e-29,TRUE,20,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930578E11Rik",0.27154016,0.253490314,FALSE,1,0,0.310107310040416,0.073540246,FALSE,2,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930578I06Rik",0.009733155,0.978120002,FALSE,1,0,0.0421447126911804,0.76770242,FALSE,2,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930578N18Rik",0.994633567996913,0.000242854,TRUE,2,1,0.571031552,1.47e-07,TRUE,1,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930579D09Rik",-0.0186353650785723,0.67144524,FALSE,4,0,0.365361390590576,0.000441313,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930579P08Rik",2.25740815462964,1.62e-21,TRUE,5,1,1.1352615018293,9.74e-33,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930581F22Rik",0.020078567,0.948063553,FALSE,1,0,-0.035454504,0.832376186,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930583I09Rik",2.18687978596053,1.83e-16,TRUE,8,1,0.829330399956278,2.49e-15,TRUE,15,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930583P06Rik",1.50085958097592,1.72e-06,TRUE,7,1,0.893800909693636,6.43e-30,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930584F24Rik",2.1089597390412,6.51e-15,TRUE,15,1,0.919872854811658,4.13e-23,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930590L20Rik",2.127697886,1.43e-10,TRUE,1,1,-0.115562698,0.577691175,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"4930591A17Rik",-0.569626455566069,0.019500806,TRUE,8,1,-0.548373108459109,0.000327057,TRUE,3,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4930591E09Rik",2.44539235835583,8.35e-21,TRUE,11,1,1.3824515158454,1.04e-32,TRUE,13,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930592C13Rik",1.23455952599142,7.42e-06,TRUE,7,1,0.882819516435257,2e-13,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930593A02Rik",1.68552275335245,1.82e-13,TRUE,2,1,1.15296605500369,2.34e-35,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4930594M22Rik",0.0255161994404577,0.920578594,FALSE,2,0,0.836708867108173,3.33e-17,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4930594O21Rik",-0.0474570554666887,0.85031551,FALSE,2,0,0.296468599,0.023620281,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4930596I21Rik",0.001692677,0.996436091,FALSE,1,0,0.308933063,0.015757132,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4931429L15Rik",-0.275537455774778,0.002657579,TRUE,33,1,-0.3166356408117,1.27e-05,TRUE,13,1,"Significant","Q3 (MeCP2 down / H2A down)"
"4931429P17Rik",-0.126346776504744,0.468260264,FALSE,3,0,-0.259977483870874,0.088737654,FALSE,3,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"4931440P22Rik",-0.011576544,0.973002728,FALSE,1,0,0.77370394847176,3.37e-07,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4932412D23Rik",0.500341987514384,0.054796829,FALSE,4,0,0.730996742581806,6.72e-13,TRUE,7,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4932415M13Rik",-0.024205631,0.935309402,FALSE,1,0,0.902655011457158,2.23e-14,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4932435O22Rik",0.0335577670992253,0.000934116,TRUE,29,1,-0.268173263181838,0.000472503,TRUE,5,1,"Significant","Q4 (MeCP2 up / H2A down)"
"4932441J04Rik",1.388799786,0.000232135,TRUE,1,1,0.844990022757548,4.59e-10,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933400F21Rik",-0.0240013434912779,0.912781421,FALSE,2,0,-0.558202927435851,5.39e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"4933400L20Rik",-0.9044770922194,0.000685835,TRUE,13,1,0.394008374065864,7.9e-06,TRUE,17,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4933402J07Rik",1.99813637572766,1.47e-16,TRUE,14,1,0.530006123761127,7.31e-12,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933402J10Rik",3.31268528213117,2.8e-18,TRUE,4,1,1.23109386721305,8.42e-23,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933405E24Rik",-0.153115933,0.443176969,FALSE,1,0,0.10310813,0.410233093,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933406C10Rik",-0.428827133029208,0.042309819,TRUE,4,1,0.659273068238376,1.36e-10,TRUE,4,1,"Significant","Q2 (MeCP2 down / H2A up)"
"4933406G16Rik",-0.033305398,0.903204575,FALSE,1,0,0.198141266,0.195969278,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933406K04Rik",1.57635497102643,6.08e-09,TRUE,25,1,0.412371080862155,8.8e-17,TRUE,18,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933407E24Rik",-0.0207347864296438,0.740929025,FALSE,3,0,0.0993399235044602,0.456412144,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933407L21Rik",0.087840787,0.685774422,FALSE,1,0,-0.527900304465216,6.08e-06,TRUE,2,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"4933409F18Rik",1.04933835637267,0.000392247,TRUE,18,1,0.867508461809884,3.82e-28,TRUE,18,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933412O06Rik",-0.045355809,0.861944675,FALSE,1,0,0.509105768269338,0.000105783,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933413L06Rik",1.71135859069291,3.71e-08,TRUE,24,1,1.00283743594798,7.47e-28,TRUE,28,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933416M06Rik",2.02672925990821,1.61e-12,TRUE,4,1,1.08829716381377,9.12e-23,TRUE,19,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933416O17Rik",0.711765088,0.003726788,TRUE,1,1,0.956204136711738,7.33e-12,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"4933417G07Rik",0.089459597,0.696133482,FALSE,1,0,0.860487814,8.09e-13,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"4933417O13Rik",-0.631276659487105,0.010852807,TRUE,7,1,-0.62803122769293,2.42e-10,TRUE,10,1,"Significant","Q3 (MeCP2 down / H2A down)"
