gene_name	chr	mch_hypo	in_target
Acer2	chr4	TRUE	TRUE
Acer3	chr7	TRUE	TRUE
Ache	chr5	FALSE	TRUE
Acin1	chr14	FALSE	TRUE
Ackr1	chr1	TRUE	TRUE
Ackr2	chr9	FALSE	TRUE
Ackr3	chr1	FALSE	TRUE
Ackr4	chr9	FALSE	TRUE
Acly	chr11	TRUE	TRUE
Acmsd	chr1	FALSE	TRUE
Acnat1	chr4	TRUE	FALSE
Acnat2	chr4	FALSE	FALSE
Aco1	chr4	FALSE	TRUE
Aco2	chr15	TRUE	TRUE
Acod1	chr14	FALSE	TRUE
Acot1	chr12	FALSE	TRUE
Acot10	chr15	FALSE	FALSE
Acot11	chr4	FALSE	TRUE
Acot12	chr13	FALSE	TRUE
Acot13	chr13	FALSE	TRUE
Acot2	chr12	FALSE	TRUE
Acot3	chr12	TRUE	TRUE
Acot4	chr12	FALSE	TRUE
Acot5	chr12	FALSE	TRUE
Acot6	chr12	FALSE	TRUE
Acot7	chr4	TRUE	TRUE
Acot8	chr2	FALSE	TRUE
Acot9	chrX	FALSE	TRUE
Acox1	chr11	TRUE	TRUE
Acox2	chr14	FALSE	TRUE
Acox3	chr5	TRUE	TRUE
Acoxl	chr2	TRUE	TRUE
Acp1	chr12	FALSE	TRUE
Acp2	chr2	FALSE	TRUE
Acp4	chr7	FALSE	TRUE
Acp5	chr9	FALSE	TRUE
Acp6	chr3	FALSE	TRUE
Acp7	chr7	FALSE	TRUE
Acpp	chr9	FALSE	FALSE
Acr	chr15	FALSE	TRUE
Acrbp	chr6	FALSE	TRUE
Acrv1	chr9	FALSE	FALSE
Acsbg1	chr9	FALSE	TRUE
Acsbg2	chr17	FALSE	TRUE
Acsbg3	chr17	FALSE	TRUE
Acsf2	chr11	TRUE	TRUE
Acsf3	chr8	TRUE	TRUE
Acsl1	chr8	FALSE	TRUE
Acsl3	chr1	TRUE	TRUE
Acsl4	chrX	FALSE	TRUE
Acsl5	chr19	FALSE	TRUE
Acsl6	chr11	TRUE	TRUE
Acsm1	chr7	FALSE	FALSE
Acsm2	chr7	FALSE	FALSE
Acsm3	chr7	FALSE	TRUE
Acsm4	chr7	FALSE	TRUE
Acsm5	chr7	FALSE	FALSE
Acss1	chr2	FALSE	FALSE
Acss2	chr2	TRUE	TRUE
Acss3	chr10	TRUE	TRUE
Acta1	chr8	FALSE	TRUE
Acta2	chr19	FALSE	FALSE
Actb	chr5	FALSE	TRUE
Actbl2	chr13	FALSE	TRUE
Actc1	chr2	FALSE	FALSE
Acte1	chr7	FALSE	TRUE
Actg1	chr11	FALSE	TRUE
Actg2	chr6	FALSE	TRUE
Actl10	chr2	FALSE	TRUE
Actl11	chr9	FALSE	TRUE
Actl6a	chr3	FALSE	TRUE
Actl6b	chr5	TRUE	TRUE
Actl7a	chr4	FALSE	TRUE
Actl7b	chr4	FALSE	TRUE
Actl9	chr17	FALSE	TRUE
Actn1	chr12	TRUE	TRUE
Actn2	chr13	FALSE	TRUE
Actn3	chr19	FALSE	TRUE
Actn4	chr7	TRUE	TRUE
Actr10	chr12	FALSE	TRUE
Actr1a	chr19	FALSE	TRUE
Actr1b	chr1	FALSE	TRUE
Actr2	chr11	TRUE	TRUE
Actr3	chr1	FALSE	TRUE
Actr3b	chr5	TRUE	TRUE
Actr5	chr2	FALSE	TRUE
Actr6	chr10	FALSE	TRUE
Actr8	chr14	FALSE	TRUE
Actrt1	chrX	FALSE	FALSE
Actrt2	chr4	FALSE	TRUE
Actrt3	chr3	FALSE	TRUE
Acvr1	chr2	TRUE	TRUE
Acvr1b	chr15	TRUE	TRUE
Acvr1c	chr2	FALSE	TRUE
Acvr2a	chr2	TRUE	TRUE
Acvr2b	chr9	FALSE	TRUE
Acvrl1	chr15	FALSE	TRUE
Acy1	chr9	FALSE	TRUE
Acy3	chr19	FALSE	TRUE
Acyp1	chr12	FALSE	TRUE
Acyp2	chr11	FALSE	TRUE
Ada	chr2	TRUE	TRUE
Adad1	chr3	TRUE	TRUE
Adad2	chr8	FALSE	TRUE
Adal	chr2	FALSE	TRUE
Adam10	chr9	TRUE	TRUE
Adam11	chr11	FALSE	TRUE
Adam12	chr7	FALSE	TRUE
Adam15	chr3	FALSE	TRUE
Adam17	chr12	TRUE	TRUE
Adam18	chr8	TRUE	FALSE
Adam19	chr11	FALSE	FALSE
Adam1a	chr5	FALSE	TRUE
Adam1b	chr5	FALSE	TRUE
Adam2	chr14	FALSE	TRUE
Adam20	chr8	FALSE	FALSE
Adam21	chr12	FALSE	TRUE
Adam22	chr5	TRUE	TRUE
Adam23	chr1	TRUE	TRUE
Adam24	chr8	FALSE	FALSE
Adam25	chr8	FALSE	FALSE
Adam26a	chr8	FALSE	FALSE
Adam26b	chr8	FALSE	FALSE
Adam28	chr14	TRUE	FALSE
Adam29	chr8	FALSE	FALSE
Adam3	chr8	FALSE	FALSE
Adam30	chr3	FALSE	FALSE
Adam32	chr8	TRUE	TRUE
Adam33	chr2	FALSE	TRUE
Adam34	chr8	FALSE	FALSE
Adam34l	chr8	FALSE	FALSE
Adam39	chr8	FALSE	FALSE
Adam4	chr12	FALSE	TRUE
Adam5	chr8	FALSE	FALSE
Adam6a	chr12	FALSE	FALSE
Adam6b	chr12	FALSE	FALSE
Adam7	chr14	TRUE	FALSE
Adam8	chr7	FALSE	TRUE
Adam9	chr8	FALSE	TRUE
Adamdec1	chr14	FALSE	FALSE
Adamts1	chr16	FALSE	TRUE
Adamts10	chr17	FALSE	TRUE
Adamts12	chr15	TRUE	FALSE
Adamts13	chr2	FALSE	TRUE
Adamts14	chr10	TRUE	TRUE
Adamts15	chr9	FALSE	FALSE
Adamts16	chr13	FALSE	TRUE
Adamts17	chr7	TRUE	TRUE
Adamts18	chr8	FALSE	TRUE
Adamts19	chr18	FALSE	FALSE
Adamts2	chr11	TRUE	TRUE
Adamts20	chr15	FALSE	FALSE
Adamts3	chr5	TRUE	FALSE
Adamts4	chr1	FALSE	TRUE
Adamts5	chr16	FALSE	FALSE
Adamts6	chr13	FALSE	TRUE
Adamts7	chr9	FALSE	TRUE
Adamts8	chr9	FALSE	FALSE
Adamts9	chr6	TRUE	FALSE
Adamtsl1	chr4	TRUE	TRUE
Adamtsl2	chr2	FALSE	TRUE
Adamtsl3	chr7	TRUE	FALSE
Adamtsl4	chr3	FALSE	TRUE
Adamtsl5	chr10	TRUE	TRUE
Adap1	chr5	FALSE	TRUE
Adap2	chr11	FALSE	TRUE
Adar	chr3	FALSE	TRUE
Adarb1	chr10	TRUE	TRUE
Adarb2	chr13	TRUE	FALSE
Adat1	chr8	FALSE	TRUE
Adat2	chr10	FALSE	TRUE
Adat3	chr10	FALSE	TRUE
Adck1	chr12	TRUE	TRUE
Adck2	chr6	TRUE	TRUE
Adck5	chr15	FALSE	TRUE
Adcy1	chr11	TRUE	TRUE
Adcy10	chr1	TRUE	TRUE
Adcy2	chr13	TRUE	FALSE
Adcy3	chr12	TRUE	TRUE
Adcy4	chr14	TRUE	TRUE
Adcy5	chr16	TRUE	TRUE
Adcy6	chr15	TRUE	TRUE
Adcy7	chr8	TRUE	TRUE
Adcy8	chr15	FALSE	TRUE
Adcy9	chr16	TRUE	TRUE
Adcyap1	chr17	FALSE	FALSE
Adcyap1r1	chr6	TRUE	TRUE
Add1	chr5	TRUE	TRUE
Add2	chr6	TRUE	TRUE
Add3	chr19	FALSE	TRUE
Adgb	chr10	FALSE	TRUE
Adgra1	chr7	TRUE	TRUE
Adgra2	chr8	TRUE	TRUE
Adgra3	chr5	TRUE	TRUE
Adgrb1	chr15	TRUE	TRUE
Adgrb2	chr4	TRUE	TRUE
Adgrb3	chr1	TRUE	TRUE
Adgrd1	chr5	TRUE	TRUE
Adgre1	chr17	TRUE	FALSE
Adgre4	chr17	TRUE	TRUE
Adgre5	chr8	FALSE	TRUE
Adgrf1	chr17	TRUE	FALSE
Adgrf2	chr17	FALSE	FALSE
Adgrf3	chr5	FALSE	TRUE
Adgrf4	chr17	TRUE	FALSE
Adgrf5	chr17	FALSE	FALSE
Adgrg1	chr8	FALSE	TRUE
Adgrg2	chrX	FALSE	TRUE
Adgrg3	chr8	FALSE	TRUE
Adgrg4	chrX	TRUE	TRUE
Adgrg5	chr8	FALSE	TRUE
Adgrg6	chr10	FALSE	FALSE
Adgrg7	chr16	TRUE	TRUE
Adgrl1	chr8	FALSE	TRUE
Adgrl2	chr3	TRUE	FALSE
Adgrl3	chr5	FALSE	FALSE
Adgrl4	chr3	FALSE	FALSE
Adgrv1	chr13	TRUE	TRUE
Adh1	chr3	FALSE	FALSE
Adh4	chr3	FALSE	TRUE
Adh5	chr3	FALSE	TRUE
Adh6a	chr3	FALSE	FALSE
Adh6b	chr3	FALSE	FALSE
Adh7	chr3	FALSE	TRUE
Adhfe1	chr1	FALSE	TRUE
Adi1	chr12	FALSE	TRUE
Adig	chr2	FALSE	TRUE
Adipoq	chr16	FALSE	TRUE
Adipor1	chr1	FALSE	TRUE
Adipor2	chr6	FALSE	TRUE
Adk	chr14	TRUE	TRUE
Adm	chr7	FALSE	TRUE
Adm2	chr15	FALSE	TRUE
Adnp	chr2	TRUE	TRUE
Adnp2	chr18	FALSE	TRUE
Ado	chr10	FALSE	TRUE
Adora1	chr1	TRUE	TRUE
Adora2a	chr10	FALSE	TRUE
Adora2b	chr11	TRUE	TRUE
Adora3	chr3	TRUE	TRUE
Adpgk	chr9	FALSE	TRUE
Adprh	chr16	FALSE	TRUE
Adprhl1	chr8	FALSE	TRUE
Adprhl2	chr4	FALSE	TRUE
Adprm	chr11	FALSE	TRUE
Adra1a	chr14	FALSE	TRUE
Adra1b	chr11	TRUE	FALSE
Adra1d	chr2	TRUE	TRUE
Adra2a	chr19	FALSE	TRUE
Adra2b	chr2	FALSE	TRUE
Adra2c	chr5	FALSE	TRUE
Adrb1	chr19	FALSE	TRUE
Adrb2	chr18	FALSE	TRUE
Adrb3	chr8	FALSE	FALSE
Adrm1	chr2	FALSE	TRUE
Adsl	chr15	FALSE	TRUE
Adss	chr1	FALSE	TRUE
Adssl1	chr12	TRUE	TRUE
Adtrp	chr13	FALSE	TRUE
Aebp1	chr11	FALSE	TRUE
Aebp2	chr6	TRUE	TRUE
Aen	chr7	TRUE	TRUE
Afap1	chr5	TRUE	TRUE
Afap1l1	chr18	FALSE	TRUE
Afap1l2	chr19	FALSE	TRUE
Afdn	chr17	TRUE	TRUE
Aff1	chr5	FALSE	TRUE
Aff2	chrX	FALSE	TRUE
Aff3	chr1	TRUE	TRUE
Aff4	chr11	FALSE	TRUE
Afg1l	chr10	TRUE	TRUE
Afg3l1	chr8	TRUE	TRUE
Afg3l2	chr18	TRUE	TRUE
Afm	chr5	FALSE	FALSE
Afmid	chr11	TRUE	TRUE
Afp	chr5	FALSE	FALSE
Aftph	chr11	TRUE	TRUE
Aga	chr8	FALSE	FALSE
Agap1	chr1	TRUE	TRUE
Agap2	chr10	TRUE	TRUE
Agap3	chr5	TRUE	TRUE
Agbl1	chr7	FALSE	FALSE
Agbl2	chr2	FALSE	TRUE
Agbl3	chr6	FALSE	TRUE
Agbl4	chr4	TRUE	FALSE
Agbl5	chr5	FALSE	TRUE
Ager	chr17	FALSE	TRUE
Agfg1	chr1	FALSE	TRUE
Agfg2	chr5	FALSE	TRUE
Aggf1	chr13	FALSE	TRUE
Agk	chr6	FALSE	TRUE
Agl	chr3	FALSE	TRUE
Agmat	chr4	FALSE	TRUE
Agmo	chr12	FALSE	FALSE
Ago1	chr4	TRUE	TRUE
Ago2	chr15	TRUE	TRUE
Ago3	chr4	FALSE	TRUE
Ago4	chr4	FALSE	TRUE
Agpat1	chr17	FALSE	TRUE
Agpat2	chr2	FALSE	TRUE
Agpat3	chr10	TRUE	TRUE
Agpat4	chr17	TRUE	TRUE
Agpat5	chr8	FALSE	TRUE
Agps	chr2	TRUE	TRUE
Agr2	chr12	FALSE	TRUE
Agr3	chr12	FALSE	FALSE
Agrn	chr4	FALSE	TRUE
Agrp	chr8	TRUE	TRUE
Agt	chr8	TRUE	TRUE
Agtpbp1	chr13	TRUE	TRUE
Agtr1a	chr13	FALSE	FALSE
Agtr1b	chr3	FALSE	FALSE
Agtr2	chrX	FALSE	FALSE
Agtrap	chr4	FALSE	TRUE
Agxt	chr1	FALSE	TRUE
Agxt2	chr15	FALSE	FALSE
Ahctf1	chr1	FALSE	TRUE
Ahcy	chr2	FALSE	TRUE
Ahcyl1	chr3	FALSE	TRUE
Ahcyl2	chr6	TRUE	TRUE
Ahdc1	chr4	TRUE	TRUE
Ahi1	chr10	FALSE	TRUE
Ahnak	chr19	FALSE	TRUE
Ahnak2	chr12	FALSE	TRUE
Ahr	chr12	TRUE	FALSE
Ahrr	chr13	FALSE	TRUE
Ahsa1	chr12	FALSE	TRUE
Ahsa2	chr11	FALSE	TRUE
Ahsg	chr16	FALSE	TRUE
Aicda	chr6	FALSE	FALSE
Aida	chr1	FALSE	TRUE
Aif1	chr17	FALSE	TRUE
Aif1l	chr2	TRUE	TRUE
Aifm1	chrX	FALSE	TRUE
Aifm2	chr10	FALSE	TRUE
Aifm3	chr16	FALSE	TRUE
Aig1	chr10	FALSE	TRUE
Aim2	chr1	FALSE	TRUE
Aimp1	chr3	FALSE	TRUE
Aimp2	chr5	FALSE	TRUE
Aip	chr19	FALSE	TRUE
Aipl1	chr11	FALSE	TRUE
Aire	chr10	FALSE	TRUE
Ajap1	chr4	FALSE	TRUE
Ajm1	chr2	FALSE	TRUE
Ajuba	chr14	TRUE	TRUE
Ak1	chr2	TRUE	TRUE
Ak2	chr4	FALSE	TRUE
Ak3	chr19	FALSE	TRUE
Ak4	chr4	FALSE	TRUE
Ak5	chr3	TRUE	TRUE
Ak6	chr13	FALSE	TRUE
Ak7	chr12	FALSE	TRUE
Ak8	chr2	FALSE	TRUE
Ak9	chr10	TRUE	TRUE
Akain1	chr17	FALSE	TRUE
Akap1	chr11	FALSE	TRUE
Akap10	chr11	TRUE	TRUE
Akap11	chr14	FALSE	TRUE
Akap12	chr10	TRUE	TRUE
Akap13	chr7	FALSE	TRUE
Akap14	chrX	FALSE	TRUE
Akap17b	chrX	FALSE	TRUE
Akap3	chr6	FALSE	TRUE
Akap4	chrX	FALSE	TRUE
Akap5	chr12	FALSE	TRUE
Akap6	chr12	TRUE	TRUE
Akap7	chr10	FALSE	TRUE
Akap8	chr17	FALSE	TRUE
Akap8l	chr17	FALSE	TRUE
Akap9	chr5	TRUE	TRUE
Akip1	chr7	FALSE	TRUE
Akirin1	chr4	FALSE	TRUE
Akirin2	chr4	FALSE	TRUE
Akna	chr4	FALSE	FALSE
Aknad1	chr3	TRUE	TRUE
Akp3	chr1	FALSE	TRUE
Akr1a1	chr4	FALSE	TRUE
Akr1b10	chr6	FALSE	TRUE
Akr1b3	chr6	FALSE	TRUE
Akr1b7	chr6	FALSE	TRUE
Akr1b8	chr6	FALSE	TRUE
Akr1c12	chr13	FALSE	FALSE
Akr1c13	chr13	FALSE	FALSE
Akr1c14	chr13	FALSE	FALSE
Akr1c18	chr13	FALSE	FALSE
Akr1c19	chr13	FALSE	FALSE
Akr1c20	chr13	FALSE	FALSE
Akr1c21	chr13	FALSE	FALSE
Akr1c6	chr13	FALSE	FALSE
Akr1cl	chr1	FALSE	TRUE
Akr1d1	chr6	FALSE	FALSE
Akr1e1	chr13	FALSE	FALSE
Akr7a5	chr4	FALSE	TRUE
Akt1	chr12	FALSE	TRUE
Akt1s1	chr7	FALSE	TRUE
Akt2	chr7	FALSE	TRUE
Akt3	chr1	TRUE	TRUE
Aktip	chr8	TRUE	TRUE
Alad	chr4	FALSE	TRUE
Alas1	chr9	FALSE	TRUE
Alas2	chrX	FALSE	TRUE
Alb	chr5	FALSE	FALSE
Albfm1	chr5	TRUE	FALSE
Alcam	chr16	FALSE	FALSE
Aldh16a1	chr7	FALSE	TRUE
Aldh18a1	chr19	FALSE	TRUE
Aldh1a1	chr19	FALSE	FALSE
Aldh1a2	chr9	FALSE	FALSE
Aldh1a3	chr7	FALSE	FALSE
Aldh1a7	chr19	FALSE	FALSE
Aldh1b1	chr4	FALSE	TRUE
Aldh1l1	chr6	TRUE	TRUE
Aldh1l2	chr10	TRUE	TRUE
Aldh2	chr5	TRUE	TRUE
Aldh3a1	chr11	FALSE	TRUE
Aldh3a2	chr11	FALSE	TRUE
Aldh3b1	chr19	FALSE	TRUE
Aldh3b2	chr19	FALSE	TRUE
Aldh3b3	chr19	TRUE	TRUE
Aldh4a1	chr4	TRUE	TRUE
Aldh5a1	chr13	TRUE	TRUE
Aldh6a1	chr12	FALSE	TRUE
Aldh7a1	chr18	FALSE	TRUE
Aldh8a1	chr10	FALSE	TRUE
Aldh9a1	chr1	FALSE	TRUE
Aldoa	chr7	FALSE	TRUE
Aldoart1	chr4	FALSE	FALSE
Aldoart2	chr12	FALSE	TRUE
Aldob	chr4	FALSE	TRUE
Aldoc	chr11	FALSE	TRUE
Alg1	chr16	FALSE	TRUE
Alg10b	chr15	FALSE	TRUE
Alg11	chr8	FALSE	TRUE
Alg12	chr15	FALSE	TRUE
Alg13	chrX	FALSE	TRUE
Alg14	chr3	FALSE	TRUE
Alg2	chr4	FALSE	TRUE
Alg3	chr16	FALSE	TRUE
Alg5	chr3	FALSE	TRUE
Alg6	chr4	FALSE	TRUE
Alg8	chr7	FALSE	TRUE
Alg9	chr9	TRUE	TRUE
Alk	chr17	TRUE	TRUE
Alkal1	chr1	FALSE	TRUE
Alkal2	chr12	FALSE	TRUE
Alkbh1	chr12	FALSE	TRUE
Alkbh2	chr5	FALSE	TRUE
Alkbh3	chr2	FALSE	TRUE
Alkbh4	chr5	FALSE	TRUE
Alkbh5	chr11	FALSE	TRUE
Alkbh6	chr7	TRUE	TRUE
Alkbh7	chr17	FALSE	TRUE
Alkbh8	chr9	FALSE	FALSE
Allc	chr12	FALSE	TRUE
Alms1	chr6	TRUE	TRUE
Alox12	chr11	TRUE	TRUE
Alox12b	chr11	FALSE	TRUE
Alox12e	chr11	FALSE	TRUE
Alox15	chr11	FALSE	TRUE
Alox5	chr6	TRUE	TRUE
Alox5ap	chr5	FALSE	TRUE
Alox8	chr11	FALSE	TRUE
Aloxe3	chr11	FALSE	TRUE
Alpi	chr1	FALSE	TRUE
Alpk1	chr3	TRUE	TRUE
Alpk2	chr18	TRUE	TRUE
Alpk3	chr7	FALSE	TRUE
Alpl	chr4	TRUE	TRUE
Alppl2	chr1	FALSE	TRUE
Als2	chr1	TRUE	TRUE
Als2cl	chr9	FALSE	FALSE
Alx1	chr10	TRUE	FALSE
Alx3	chr3	TRUE	TRUE
Alx4	chr2	TRUE	TRUE
Alyref	chr11	FALSE	TRUE
Alyref2	chr1	FALSE	TRUE
Amacr	chr15	FALSE	FALSE
Ambn	chr5	FALSE	FALSE
Ambp	chr4	FALSE	FALSE
Ambra1	chr2	TRUE	TRUE
Amd1	chr10	FALSE	TRUE
Amd2	chr10	FALSE	FALSE
Amdhd1	chr10	FALSE	TRUE
Amdhd2	chr17	FALSE	TRUE
Amelx	chrX	FALSE	FALSE
Amer1	chrX	FALSE	TRUE
Amer2	chr14	FALSE	TRUE
Amer3	chr1	FALSE	TRUE
Amfr	chr8	FALSE	TRUE
Amh	chr10	FALSE	TRUE
Amhr2	chr15	FALSE	TRUE
Amigo1	chr3	FALSE	TRUE
Amigo2	chr15	FALSE	FALSE
Amigo3	chr9	FALSE	TRUE
Ammecr1	chrX	TRUE	TRUE
Ammecr1l	chr18	FALSE	TRUE
Amn	chr12	FALSE	TRUE
Amn1	chr6	FALSE	TRUE
Amot	chrX	FALSE	TRUE
Amotl1	chr9	TRUE	FALSE
Amotl2	chr9	FALSE	TRUE
Ampd1	chr3	FALSE	TRUE
Ampd2	chr3	FALSE	TRUE
Ampd3	chr7	FALSE	TRUE
Amph	chr13	TRUE	TRUE
Amt	chr9	FALSE	TRUE
Amtn	chr5	FALSE	FALSE
Amy1	chr3	FALSE	TRUE
Amy2a1	chr3	FALSE	FALSE
Amy2a3	chr3	FALSE	FALSE
Amy2a5	chr3	FALSE	FALSE
Amz1	chr5	FALSE	TRUE
Amz2	chr11	FALSE	TRUE
Anapc1	chr2	TRUE	TRUE
Anapc10	chr8	FALSE	TRUE
Anapc11	chr11	FALSE	TRUE
Anapc13	chr9	FALSE	TRUE
Anapc15	chr7	TRUE	TRUE
Anapc15-ps	chr10	FALSE	FALSE
Anapc16	chr10	FALSE	TRUE
Anapc2	chr2	FALSE	TRUE
Anapc4	chr5	TRUE	TRUE
Anapc5	chr5	TRUE	TRUE
Anapc7	chr5	FALSE	TRUE
Ang	chr14	FALSE	TRUE
Ang2	chr14	FALSE	FALSE
Ang4	chr14	FALSE	FALSE
Ang5	chr14	FALSE	FALSE
Angel1	chr12	FALSE	TRUE
Angel2	chr1	FALSE	TRUE
Angpt1	chr15	TRUE	TRUE
Angpt2	chr8	FALSE	TRUE
Angpt4	chr2	TRUE	TRUE
Angptl1	chr1	FALSE	TRUE
Angptl2	chr2	TRUE	TRUE
Angptl3	chr4	FALSE	TRUE
Angptl4	chr17	FALSE	TRUE
Angptl6	chr9	FALSE	TRUE
Angptl7	chr4	FALSE	TRUE
Angptl8	chr9	FALSE	TRUE
Ank	chr15	TRUE	TRUE
Ank1	chr8	TRUE	TRUE
Ank2	chr3	TRUE	TRUE
Ank3	chr10	FALSE	TRUE
Ankar	chr1	TRUE	TRUE
Ankdd1a	chr9	FALSE	TRUE
Ankdd1b	chr13	TRUE	TRUE
Ankef1	chr2	FALSE	TRUE
Ankfn1	chr11	TRUE	FALSE
Ankfy1	chr11	TRUE	TRUE
Ankhd1	chr18	TRUE	TRUE
Ankib1	chr5	TRUE	TRUE
Ankk1	chr9	FALSE	FALSE
Ankle1	chr8	FALSE	TRUE
Ankle2	chr5	FALSE	TRUE
Ankmy1	chr1	TRUE	TRUE
Ankmy2	chr12	FALSE	TRUE
Ankra2	chr13	FALSE	TRUE
Ankrd1	chr19	FALSE	FALSE
Ankrd10	chr8	TRUE	TRUE
Ankrd11	chr8	TRUE	TRUE
Ankrd12	chr17	TRUE	TRUE
Ankrd13a	chr5	TRUE	TRUE
Ankrd13b	chr11	FALSE	TRUE
Ankrd13c	chr3	FALSE	TRUE
Ankrd13d	chr19	FALSE	TRUE
Ankrd16	chr2	FALSE	TRUE
Ankrd17	chr5	FALSE	TRUE
Ankrd2	chr19	FALSE	TRUE
Ankrd22	chr19	FALSE	FALSE
Ankrd23	chr1	FALSE	TRUE
Ankrd24	chr10	FALSE	TRUE
Ankrd26	chr6	TRUE	TRUE
Ankrd27	chr7	TRUE	TRUE
Ankrd28	chr14	FALSE	TRUE
Ankrd29	chr18	FALSE	TRUE
Ankrd31	chr13	FALSE	FALSE
Ankrd33	chr15	FALSE	TRUE
Ankrd33b	chr15	FALSE	TRUE
Ankrd34a	chr3	FALSE	TRUE
Ankrd34b	chr13	TRUE	TRUE
Ankrd34c	chr9	FALSE	FALSE
Ankrd35	chr3	TRUE	TRUE
Ankrd36	chr11	TRUE	TRUE
Ankrd37	chr8	FALSE	TRUE
Ankrd39	chr1	FALSE	TRUE
Ankrd40	chr11	FALSE	TRUE
Ankrd42	chr7	FALSE	TRUE
Ankrd44	chr1	TRUE	TRUE
Ankrd45	chr1	FALSE	TRUE
Ankrd46	chr15	FALSE	TRUE
Ankrd49	chr9	FALSE	TRUE
Ankrd50	chr3	FALSE	TRUE
Ankrd52	chr10	FALSE	TRUE
Ankrd53	chr6	FALSE	TRUE
Ankrd54	chr15	FALSE	TRUE
Ankrd55	chr13	TRUE	TRUE
Ankrd6	chr4	TRUE	TRUE
Ankrd60	chr2	FALSE	FALSE
Ankrd61	chr5	FALSE	TRUE
Ankrd63	chr2	TRUE	TRUE
Ankrd65	chr4	FALSE	TRUE
Ankrd66	chr17	FALSE	FALSE
Ankrd7	chr6	FALSE	TRUE
Ankrd9	chr12	FALSE	TRUE
Anks1	chr17	TRUE	TRUE
Anks1b	chr10	TRUE	TRUE
Anks3	chr16	FALSE	TRUE
Anks4b	chr7	FALSE	TRUE
Anks6	chr4	TRUE	TRUE
Ankub1	chr3	TRUE	TRUE
Ankzf1	chr1	FALSE	TRUE
Anln	chr9	FALSE	TRUE
Ano1	chr7	FALSE	TRUE
Ano10	chr9	TRUE	TRUE
Ano2	chr6	FALSE	TRUE
Ano3	chr2	FALSE	TRUE
Ano4	chr10	TRUE	FALSE
Ano5	chr7	TRUE	FALSE
Ano6	chr15	TRUE	TRUE
Ano7	chr1	TRUE	TRUE
Ano8	chr8	FALSE	TRUE
Ano9	chr7	TRUE	TRUE
Anp32a	chr9	FALSE	TRUE
Anp32b	chr4	FALSE	TRUE
Anp32e	chr3	FALSE	TRUE
Anpep	chr7	TRUE	TRUE
Antxr1	chr6	TRUE	TRUE
Antxr2	chr5	FALSE	FALSE
Antxrl	chr14	FALSE	TRUE
Anxa1	chr19	FALSE	FALSE
Anxa10	chr8	FALSE	FALSE
Anxa11	chr14	FALSE	TRUE
Anxa2	chr9	TRUE	FALSE
Anxa3	chr5	FALSE	FALSE
Anxa4	chr6	FALSE	TRUE
Anxa5	chr3	FALSE	TRUE
Anxa6	chr11	TRUE	TRUE
Anxa7	chr14	FALSE	TRUE
Anxa8	chr14	TRUE	TRUE
Anxa9	chr3	FALSE	TRUE
Aoah	chr13	FALSE	TRUE
Aoc1	chr6	FALSE	FALSE
Aoc2	chr11	FALSE	TRUE
Aoc3	chr11	FALSE	TRUE
Aopep	chr13	TRUE	TRUE
Aox1	chr1	FALSE	TRUE
Aox2	chr1	TRUE	TRUE
Aox3	chr1	FALSE	TRUE
Aox4	chr1	FALSE	FALSE
Ap1ar	chr3	FALSE	TRUE
Ap1b1	chr11	TRUE	TRUE
Ap1g1	chr8	TRUE	TRUE
Ap1g2	chr14	FALSE	TRUE
Ap1m1	chr8	FALSE	TRUE
Ap1m2	chr9	FALSE	TRUE
Ap1s1	chr5	FALSE	TRUE
Ap1s2	chrX	FALSE	TRUE
Ap1s3	chr1	TRUE	TRUE
Ap2a1	chr7	FALSE	TRUE
Ap2a2	chr7	FALSE	TRUE
Ap2b1	chr11	TRUE	TRUE
Ap2m1	chr16	FALSE	TRUE
Ap2s1	chr7	FALSE	TRUE
Ap3b1	chr13	TRUE	TRUE
Ap3b2	chr7	TRUE	TRUE
Ap3d1	chr10	FALSE	TRUE
Ap3m1	chr14	FALSE	TRUE
Ap3m2	chr8	FALSE	TRUE
Ap3s1	chr18	TRUE	TRUE
Ap3s2	chr7	TRUE	TRUE
Ap4b1	chr3	FALSE	TRUE
Ap4e1	chr2	TRUE	TRUE
Ap4m1	chr5	TRUE	TRUE
Ap4s1	chr12	FALSE	TRUE
Ap5b1	chr19	FALSE	TRUE
Ap5m1	chr14	TRUE	TRUE
Ap5s1	chr2	FALSE	TRUE
Ap5z1	chr5	FALSE	TRUE
Apaf1	chr10	FALSE	TRUE
Apba1	chr19	TRUE	TRUE
Apba2	chr7	TRUE	TRUE
Apba3	chr10	FALSE	TRUE
Apbb1	chr7	FALSE	TRUE
Apbb1ip	chr2	FALSE	TRUE
Apbb2	chr5	TRUE	TRUE
Apbb3	chr18	FALSE	TRUE
Apc	chr18	TRUE	TRUE
Apc2	chr10	FALSE	TRUE
Apcdd1	chr18	FALSE	TRUE
Apcs	chr1	FALSE	FALSE
Apeh	chr9	FALSE	TRUE
Apela	chr8	FALSE	FALSE
Apex1	chr14	FALSE	TRUE
Apex2	chrX	FALSE	TRUE
Aph1a	chr3	FALSE	TRUE
Aph1b	chr9	FALSE	TRUE
Aph1c	chr9	FALSE	TRUE
Api5	chr2	FALSE	TRUE
Apip	chr2	TRUE	TRUE
Aplf	chr6	FALSE	TRUE
Apln	chrX	FALSE	TRUE
