gene_name	chr	mch_hyper	in_target
Acer2	chr4	FALSE	TRUE
Acer3	chr7	FALSE	FALSE
Ache	chr5	FALSE	FALSE
Acin1	chr14	FALSE	FALSE
Ackr1	chr1	FALSE	FALSE
Ackr2	chr9	FALSE	FALSE
Ackr3	chr1	FALSE	FALSE
Ackr4	chr9	FALSE	FALSE
Acly	chr11	FALSE	FALSE
Acmsd	chr1	FALSE	FALSE
Acnat1	chr4	FALSE	TRUE
Acnat2	chr4	FALSE	TRUE
Aco1	chr4	FALSE	FALSE
Aco2	chr15	FALSE	FALSE
Acod1	chr14	FALSE	FALSE
Acot1	chr12	FALSE	FALSE
Acot10	chr15	FALSE	TRUE
Acot11	chr4	FALSE	FALSE
Acot12	chr13	FALSE	TRUE
Acot13	chr13	FALSE	FALSE
Acot2	chr12	FALSE	FALSE
Acot3	chr12	FALSE	FALSE
Acot4	chr12	FALSE	FALSE
Acot5	chr12	FALSE	FALSE
Acot6	chr12	FALSE	FALSE
Acot7	chr4	FALSE	FALSE
Acot8	chr2	FALSE	FALSE
Acot9	chrX	FALSE	FALSE
Acox1	chr11	FALSE	FALSE
Acox2	chr14	FALSE	FALSE
Acox3	chr5	FALSE	FALSE
Acoxl	chr2	FALSE	FALSE
Acp1	chr12	FALSE	FALSE
Acp2	chr2	FALSE	FALSE
Acp4	chr7	FALSE	FALSE
Acp5	chr9	FALSE	FALSE
Acp6	chr3	FALSE	FALSE
Acp7	chr7	FALSE	FALSE
Acpp	chr9	FALSE	TRUE
Acr	chr15	FALSE	FALSE
Acrbp	chr6	FALSE	FALSE
Acrv1	chr9	FALSE	TRUE
Acsbg1	chr9	FALSE	FALSE
Acsbg2	chr17	FALSE	FALSE
Acsbg3	chr17	FALSE	FALSE
Acsf2	chr11	FALSE	FALSE
Acsf3	chr8	FALSE	FALSE
Acsl1	chr8	FALSE	FALSE
Acsl3	chr1	FALSE	FALSE
Acsl4	chrX	FALSE	FALSE
Acsl5	chr19	FALSE	FALSE
Acsl6	chr11	FALSE	FALSE
Acsm1	chr7	FALSE	TRUE
Acsm2	chr7	FALSE	TRUE
Acsm3	chr7	FALSE	TRUE
Acsm4	chr7	FALSE	TRUE
Acsm5	chr7	FALSE	TRUE
Acss1	chr2	FALSE	TRUE
Acss2	chr2	FALSE	FALSE
Acss3	chr10	FALSE	TRUE
Acta1	chr8	FALSE	FALSE
Acta2	chr19	FALSE	TRUE
Actb	chr5	FALSE	FALSE
Actbl2	chr13	FALSE	FALSE
Actc1	chr2	FALSE	TRUE
Acte1	chr7	FALSE	FALSE
Actg1	chr11	FALSE	FALSE
Actg2	chr6	TRUE	FALSE
Actl10	chr2	FALSE	FALSE
Actl11	chr9	FALSE	FALSE
Actl6a	chr3	FALSE	FALSE
Actl6b	chr5	FALSE	FALSE
Actl7a	chr4	FALSE	FALSE
Actl7b	chr4	FALSE	FALSE
Actl9	chr17	FALSE	FALSE
Actn1	chr12	FALSE	FALSE
Actn2	chr13	FALSE	FALSE
Actn3	chr19	FALSE	FALSE
Actn4	chr7	FALSE	FALSE
Actr10	chr12	FALSE	FALSE
Actr1a	chr19	FALSE	FALSE
Actr1b	chr1	FALSE	FALSE
Actr2	chr11	FALSE	FALSE
Actr3	chr1	FALSE	FALSE
Actr3b	chr5	FALSE	FALSE
Actr5	chr2	FALSE	FALSE
Actr6	chr10	FALSE	FALSE
Actr8	chr14	FALSE	FALSE
Actrt1	chrX	FALSE	TRUE
Actrt2	chr4	FALSE	FALSE
Actrt3	chr3	FALSE	FALSE
Acvr1	chr2	FALSE	TRUE
Acvr1b	chr15	FALSE	FALSE
Acvr1c	chr2	FALSE	FALSE
Acvr2a	chr2	FALSE	TRUE
Acvr2b	chr9	FALSE	FALSE
Acvrl1	chr15	FALSE	FALSE
Acy1	chr9	FALSE	FALSE
Acy3	chr19	FALSE	FALSE
Acyp1	chr12	FALSE	FALSE
Acyp2	chr11	FALSE	TRUE
Ada	chr2	FALSE	FALSE
Adad1	chr3	FALSE	TRUE
Adad2	chr8	FALSE	FALSE
Adal	chr2	FALSE	FALSE
Adam10	chr9	FALSE	FALSE
Adam11	chr11	FALSE	FALSE
Adam12	chr7	TRUE	TRUE
Adam15	chr3	FALSE	FALSE
Adam17	chr12	FALSE	FALSE
Adam18	chr8	FALSE	TRUE
Adam19	chr11	FALSE	TRUE
Adam1a	chr5	FALSE	FALSE
Adam1b	chr5	FALSE	FALSE
Adam2	chr14	FALSE	FALSE
Adam20	chr8	FALSE	TRUE
Adam21	chr12	FALSE	FALSE
Adam22	chr5	FALSE	FALSE
Adam23	chr1	FALSE	FALSE
Adam24	chr8	FALSE	TRUE
Adam25	chr8	FALSE	TRUE
Adam26a	chr8	FALSE	TRUE
Adam26b	chr8	FALSE	TRUE
Adam28	chr14	FALSE	TRUE
Adam29	chr8	FALSE	TRUE
Adam3	chr8	FALSE	TRUE
Adam30	chr3	FALSE	TRUE
Adam32	chr8	FALSE	TRUE
Adam33	chr2	FALSE	FALSE
Adam34	chr8	FALSE	TRUE
Adam34l	chr8	FALSE	TRUE
Adam39	chr8	FALSE	TRUE
Adam4	chr12	FALSE	FALSE
Adam5	chr8	FALSE	TRUE
Adam6a	chr12	FALSE	TRUE
Adam6b	chr12	FALSE	TRUE
Adam7	chr14	FALSE	TRUE
Adam8	chr7	FALSE	FALSE
Adam9	chr8	FALSE	FALSE
Adamdec1	chr14	FALSE	TRUE
Adamts1	chr16	FALSE	TRUE
Adamts10	chr17	FALSE	FALSE
Adamts12	chr15	FALSE	TRUE
Adamts13	chr2	FALSE	FALSE
Adamts14	chr10	FALSE	FALSE
Adamts15	chr9	FALSE	TRUE
Adamts16	chr13	TRUE	FALSE
Adamts17	chr7	FALSE	FALSE
Adamts18	chr8	TRUE	FALSE
Adamts19	chr18	FALSE	TRUE
Adamts2	chr11	FALSE	TRUE
Adamts20	chr15	FALSE	TRUE
Adamts3	chr5	FALSE	TRUE
Adamts4	chr1	FALSE	FALSE
Adamts5	chr16	FALSE	TRUE
Adamts6	chr13	FALSE	FALSE
Adamts7	chr9	FALSE	TRUE
Adamts8	chr9	FALSE	TRUE
Adamts9	chr6	FALSE	TRUE
Adamtsl1	chr4	FALSE	TRUE
Adamtsl2	chr2	FALSE	FALSE
Adamtsl3	chr7	FALSE	TRUE
Adamtsl4	chr3	FALSE	FALSE
Adamtsl5	chr10	FALSE	FALSE
Adap1	chr5	FALSE	FALSE
Adap2	chr11	FALSE	FALSE
Adar	chr3	FALSE	FALSE
Adarb1	chr10	FALSE	FALSE
Adarb2	chr13	FALSE	TRUE
Adat1	chr8	FALSE	FALSE
Adat2	chr10	FALSE	FALSE
Adat3	chr10	FALSE	FALSE
Adck1	chr12	FALSE	TRUE
Adck2	chr6	FALSE	FALSE
Adck5	chr15	FALSE	FALSE
Adcy1	chr11	FALSE	FALSE
Adcy10	chr1	FALSE	FALSE
Adcy2	chr13	FALSE	TRUE
Adcy3	chr12	FALSE	FALSE
Adcy4	chr14	FALSE	FALSE
Adcy5	chr16	FALSE	FALSE
Adcy6	chr15	FALSE	FALSE
Adcy7	chr8	FALSE	FALSE
Adcy8	chr15	FALSE	TRUE
Adcy9	chr16	FALSE	FALSE
Adcyap1	chr17	FALSE	TRUE
Adcyap1r1	chr6	FALSE	FALSE
Add1	chr5	FALSE	FALSE
Add2	chr6	FALSE	FALSE
Add3	chr19	FALSE	FALSE
Adgb	chr10	FALSE	TRUE
Adgra1	chr7	FALSE	FALSE
Adgra2	chr8	FALSE	FALSE
Adgra3	chr5	FALSE	TRUE
Adgrb1	chr15	FALSE	FALSE
Adgrb2	chr4	FALSE	FALSE
Adgrb3	chr1	FALSE	FALSE
Adgrd1	chr5	FALSE	FALSE
Adgre1	chr17	FALSE	TRUE
Adgre4	chr17	FALSE	TRUE
Adgre5	chr8	FALSE	FALSE
Adgrf1	chr17	FALSE	TRUE
Adgrf2	chr17	FALSE	TRUE
Adgrf3	chr5	FALSE	FALSE
Adgrf4	chr17	FALSE	TRUE
Adgrf5	chr17	FALSE	TRUE
Adgrg1	chr8	FALSE	FALSE
Adgrg2	chrX	FALSE	FALSE
Adgrg3	chr8	FALSE	FALSE
Adgrg4	chrX	FALSE	TRUE
Adgrg5	chr8	FALSE	FALSE
Adgrg6	chr10	FALSE	TRUE
Adgrg7	chr16	FALSE	TRUE
Adgrl1	chr8	FALSE	FALSE
Adgrl2	chr3	FALSE	TRUE
Adgrl3	chr5	FALSE	TRUE
Adgrl4	chr3	FALSE	TRUE
Adgrv1	chr13	FALSE	TRUE
Adh1	chr3	FALSE	TRUE
Adh4	chr3	FALSE	FALSE
Adh5	chr3	FALSE	FALSE
Adh6a	chr3	FALSE	TRUE
Adh6b	chr3	FALSE	TRUE
Adh7	chr3	FALSE	FALSE
Adhfe1	chr1	FALSE	FALSE
Adi1	chr12	FALSE	FALSE
Adig	chr2	FALSE	FALSE
Adipoq	chr16	FALSE	TRUE
Adipor1	chr1	FALSE	FALSE
Adipor2	chr6	FALSE	FALSE
Adk	chr14	FALSE	FALSE
Adm	chr7	FALSE	FALSE
Adm2	chr15	FALSE	FALSE
Adnp	chr2	FALSE	FALSE
Adnp2	chr18	FALSE	FALSE
Ado	chr10	FALSE	FALSE
Adora1	chr1	FALSE	FALSE
Adora2a	chr10	FALSE	FALSE
Adora2b	chr11	FALSE	FALSE
Adora3	chr3	FALSE	FALSE
Adpgk	chr9	FALSE	FALSE
Adprh	chr16	FALSE	FALSE
Adprhl1	chr8	FALSE	FALSE
Adprhl2	chr4	FALSE	FALSE
Adprm	chr11	FALSE	FALSE
Adra1a	chr14	FALSE	TRUE
Adra1b	chr11	FALSE	TRUE
Adra1d	chr2	FALSE	FALSE
Adra2a	chr19	FALSE	FALSE
Adra2b	chr2	FALSE	FALSE
Adra2c	chr5	FALSE	FALSE
Adrb1	chr19	FALSE	FALSE
Adrb2	chr18	FALSE	FALSE
Adrb3	chr8	FALSE	TRUE
Adrm1	chr2	FALSE	FALSE
Adsl	chr15	FALSE	FALSE
Adss	chr1	FALSE	FALSE
Adssl1	chr12	FALSE	FALSE
Adtrp	chr13	FALSE	TRUE
Aebp1	chr11	FALSE	FALSE
Aebp2	chr6	FALSE	FALSE
Aen	chr7	FALSE	FALSE
Afap1	chr5	FALSE	FALSE
Afap1l1	chr18	FALSE	FALSE
Afap1l2	chr19	FALSE	FALSE
Afdn	chr17	FALSE	TRUE
Aff1	chr5	FALSE	FALSE
Aff2	chrX	TRUE	FALSE
Aff3	chr1	FALSE	FALSE
Aff4	chr11	FALSE	FALSE
Afg1l	chr10	FALSE	FALSE
Afg3l1	chr8	FALSE	FALSE
Afg3l2	chr18	FALSE	FALSE
Afm	chr5	FALSE	TRUE
Afmid	chr11	FALSE	FALSE
Afp	chr5	FALSE	TRUE
Aftph	chr11	FALSE	FALSE
Aga	chr8	FALSE	TRUE
Agap1	chr1	FALSE	FALSE
Agap2	chr10	FALSE	FALSE
Agap3	chr5	FALSE	FALSE
Agbl1	chr7	TRUE	TRUE
Agbl2	chr2	TRUE	FALSE
Agbl3	chr6	FALSE	FALSE
Agbl4	chr4	FALSE	TRUE
Agbl5	chr5	FALSE	FALSE
Ager	chr17	FALSE	FALSE
Agfg1	chr1	FALSE	FALSE
Agfg2	chr5	FALSE	FALSE
Aggf1	chr13	FALSE	FALSE
Agk	chr6	FALSE	FALSE
Agl	chr3	FALSE	FALSE
Agmat	chr4	FALSE	FALSE
Agmo	chr12	FALSE	TRUE
Ago1	chr4	FALSE	FALSE
Ago2	chr15	FALSE	FALSE
Ago3	chr4	FALSE	FALSE
Ago4	chr4	FALSE	FALSE
Agpat1	chr17	FALSE	FALSE
Agpat2	chr2	FALSE	FALSE
Agpat3	chr10	FALSE	FALSE
Agpat4	chr17	FALSE	FALSE
Agpat5	chr8	FALSE	FALSE
Agps	chr2	FALSE	FALSE
Agr2	chr12	FALSE	TRUE
Agr3	chr12	FALSE	TRUE
Agrn	chr4	FALSE	FALSE
Agrp	chr8	FALSE	FALSE
Agt	chr8	FALSE	FALSE
Agtpbp1	chr13	FALSE	FALSE
Agtr1a	chr13	FALSE	TRUE
Agtr1b	chr3	FALSE	TRUE
Agtr2	chrX	FALSE	TRUE
Agtrap	chr4	FALSE	FALSE
Agxt	chr1	FALSE	FALSE
Agxt2	chr15	FALSE	TRUE
Ahctf1	chr1	FALSE	FALSE
Ahcy	chr2	FALSE	FALSE
Ahcyl1	chr3	FALSE	FALSE
Ahcyl2	chr6	FALSE	FALSE
Ahdc1	chr4	FALSE	FALSE
Ahi1	chr10	FALSE	FALSE
Ahnak	chr19	FALSE	FALSE
Ahnak2	chr12	FALSE	FALSE
Ahr	chr12	FALSE	TRUE
Ahrr	chr13	FALSE	FALSE
Ahsa1	chr12	FALSE	FALSE
Ahsa2	chr11	FALSE	FALSE
Ahsg	chr16	FALSE	FALSE
Aicda	chr6	FALSE	TRUE
Aida	chr1	FALSE	FALSE
Aif1	chr17	FALSE	FALSE
Aif1l	chr2	FALSE	FALSE
Aifm1	chrX	FALSE	FALSE
Aifm2	chr10	FALSE	FALSE
Aifm3	chr16	FALSE	FALSE
Aig1	chr10	FALSE	FALSE
Aim2	chr1	TRUE	TRUE
Aimp1	chr3	FALSE	FALSE
Aimp2	chr5	FALSE	FALSE
Aip	chr19	FALSE	FALSE
Aipl1	chr11	FALSE	FALSE
Aire	chr10	FALSE	FALSE
Ajap1	chr4	FALSE	FALSE
Ajm1	chr2	FALSE	FALSE
Ajuba	chr14	FALSE	FALSE
Ak1	chr2	FALSE	FALSE
Ak2	chr4	FALSE	FALSE
Ak3	chr19	FALSE	FALSE
Ak4	chr4	FALSE	FALSE
Ak5	chr3	FALSE	TRUE
Ak6	chr13	FALSE	FALSE
Ak7	chr12	FALSE	FALSE
Ak8	chr2	FALSE	FALSE
Ak9	chr10	FALSE	FALSE
Akain1	chr17	FALSE	FALSE
Akap1	chr11	FALSE	FALSE
Akap10	chr11	FALSE	FALSE
Akap11	chr14	FALSE	FALSE
Akap12	chr10	FALSE	FALSE
Akap13	chr7	FALSE	TRUE
Akap14	chrX	FALSE	FALSE
Akap17b	chrX	FALSE	FALSE
Akap3	chr6	FALSE	FALSE
Akap4	chrX	FALSE	TRUE
Akap5	chr12	FALSE	FALSE
Akap6	chr12	FALSE	FALSE
Akap7	chr10	FALSE	FALSE
Akap8	chr17	FALSE	FALSE
Akap8l	chr17	FALSE	FALSE
Akap9	chr5	FALSE	FALSE
Akip1	chr7	TRUE	FALSE
Akirin1	chr4	FALSE	FALSE
Akirin2	chr4	FALSE	FALSE
Akna	chr4	FALSE	TRUE
Aknad1	chr3	FALSE	FALSE
Akp3	chr1	FALSE	FALSE
Akr1a1	chr4	FALSE	FALSE
Akr1b10	chr6	FALSE	FALSE
Akr1b3	chr6	FALSE	FALSE
Akr1b7	chr6	FALSE	FALSE
Akr1b8	chr6	FALSE	FALSE
Akr1c12	chr13	FALSE	TRUE
Akr1c13	chr13	FALSE	TRUE
Akr1c14	chr13	FALSE	TRUE
Akr1c18	chr13	FALSE	TRUE
Akr1c19	chr13	FALSE	TRUE
Akr1c20	chr13	FALSE	TRUE
Akr1c21	chr13	FALSE	TRUE
Akr1c6	chr13	FALSE	TRUE
Akr1cl	chr1	FALSE	FALSE
Akr1d1	chr6	TRUE	TRUE
Akr1e1	chr13	FALSE	TRUE
Akr7a5	chr4	FALSE	FALSE
Akt1	chr12	FALSE	FALSE
Akt1s1	chr7	FALSE	FALSE
Akt2	chr7	FALSE	FALSE
Akt3	chr1	FALSE	FALSE
Aktip	chr8	FALSE	FALSE
Alad	chr4	FALSE	FALSE
Alas1	chr9	FALSE	FALSE
Alas2	chrX	FALSE	FALSE
Alb	chr5	FALSE	TRUE
Albfm1	chr5	FALSE	TRUE
Alcam	chr16	FALSE	TRUE
Aldh16a1	chr7	FALSE	FALSE
Aldh18a1	chr19	FALSE	FALSE
Aldh1a1	chr19	FALSE	TRUE
Aldh1a2	chr9	FALSE	TRUE
Aldh1a3	chr7	FALSE	TRUE
Aldh1a7	chr19	FALSE	TRUE
Aldh1b1	chr4	FALSE	FALSE
Aldh1l1	chr6	FALSE	FALSE
Aldh1l2	chr10	FALSE	FALSE
Aldh2	chr5	FALSE	FALSE
Aldh3a1	chr11	FALSE	FALSE
Aldh3a2	chr11	FALSE	FALSE
Aldh3b1	chr19	FALSE	FALSE
Aldh3b2	chr19	FALSE	FALSE
Aldh3b3	chr19	FALSE	FALSE
Aldh4a1	chr4	FALSE	FALSE
Aldh5a1	chr13	FALSE	FALSE
Aldh6a1	chr12	FALSE	FALSE
Aldh7a1	chr18	FALSE	TRUE
Aldh8a1	chr10	FALSE	FALSE
Aldh9a1	chr1	FALSE	FALSE
Aldoa	chr7	FALSE	FALSE
Aldoart1	chr4	FALSE	TRUE
Aldoart2	chr12	FALSE	FALSE
Aldob	chr4	FALSE	FALSE
Aldoc	chr11	FALSE	FALSE
Alg1	chr16	FALSE	FALSE
Alg10b	chr15	FALSE	FALSE
Alg11	chr8	FALSE	FALSE
Alg12	chr15	FALSE	FALSE
Alg13	chrX	FALSE	FALSE
Alg14	chr3	FALSE	FALSE
Alg2	chr4	FALSE	FALSE
Alg3	chr16	FALSE	FALSE
Alg5	chr3	FALSE	FALSE
Alg6	chr4	FALSE	TRUE
Alg8	chr7	TRUE	FALSE
Alg9	chr9	FALSE	FALSE
Alk	chr17	FALSE	TRUE
Alkal1	chr1	FALSE	TRUE
Alkal2	chr12	FALSE	FALSE
Alkbh1	chr12	FALSE	FALSE
Alkbh2	chr5	FALSE	FALSE
Alkbh3	chr2	FALSE	FALSE
Alkbh4	chr5	FALSE	FALSE
Alkbh5	chr11	FALSE	FALSE
Alkbh6	chr7	FALSE	FALSE
Alkbh7	chr17	FALSE	FALSE
Alkbh8	chr9	FALSE	TRUE
Allc	chr12	FALSE	FALSE
Alms1	chr6	FALSE	FALSE
Alox12	chr11	FALSE	FALSE
Alox12b	chr11	FALSE	FALSE
Alox12e	chr11	FALSE	FALSE
Alox15	chr11	FALSE	FALSE
Alox5	chr6	FALSE	FALSE
Alox5ap	chr5	FALSE	FALSE
Alox8	chr11	FALSE	FALSE
Aloxe3	chr11	FALSE	FALSE
Alpi	chr1	FALSE	FALSE
Alpk1	chr3	FALSE	TRUE
Alpk2	chr18	FALSE	TRUE
Alpk3	chr7	FALSE	FALSE
Alpl	chr4	FALSE	FALSE
Alppl2	chr1	FALSE	FALSE
Als2	chr1	FALSE	FALSE
Als2cl	chr9	FALSE	TRUE
Alx1	chr10	FALSE	TRUE
Alx3	chr3	FALSE	FALSE
Alx4	chr2	FALSE	FALSE
Alyref	chr11	FALSE	FALSE
Alyref2	chr1	FALSE	FALSE
Amacr	chr15	FALSE	TRUE
Ambn	chr5	FALSE	TRUE
Ambp	chr4	FALSE	TRUE
Ambra1	chr2	FALSE	FALSE
Amd1	chr10	FALSE	FALSE
Amd2	chr10	FALSE	TRUE
Amdhd1	chr10	FALSE	FALSE
Amdhd2	chr17	FALSE	FALSE
Amelx	chrX	FALSE	TRUE
Amer1	chrX	FALSE	FALSE
Amer2	chr14	TRUE	FALSE
Amer3	chr1	FALSE	FALSE
Amfr	chr8	FALSE	FALSE
Amh	chr10	FALSE	FALSE
Amhr2	chr15	FALSE	FALSE
Amigo1	chr3	FALSE	FALSE
Amigo2	chr15	FALSE	TRUE
Amigo3	chr9	FALSE	FALSE
Ammecr1	chrX	FALSE	FALSE
Ammecr1l	chr18	FALSE	FALSE
Amn	chr12	FALSE	FALSE
Amn1	chr6	FALSE	FALSE
Amot	chrX	FALSE	FALSE
Amotl1	chr9	FALSE	TRUE
Amotl2	chr9	FALSE	FALSE
Ampd1	chr3	FALSE	FALSE
Ampd2	chr3	FALSE	FALSE
Ampd3	chr7	FALSE	FALSE
Amph	chr13	FALSE	FALSE
Amt	chr9	FALSE	FALSE
Amtn	chr5	FALSE	TRUE
Amy1	chr3	FALSE	TRUE
Amy2a1	chr3	FALSE	TRUE
Amy2a3	chr3	FALSE	FALSE
Amy2a5	chr3	FALSE	TRUE
Amz1	chr5	FALSE	FALSE
Amz2	chr11	FALSE	FALSE
Anapc1	chr2	FALSE	FALSE
Anapc10	chr8	FALSE	TRUE
Anapc11	chr11	FALSE	FALSE
Anapc13	chr9	FALSE	FALSE
Anapc15	chr7	FALSE	FALSE
Anapc15-ps	chr10	FALSE	TRUE
Anapc16	chr10	FALSE	FALSE
Anapc2	chr2	FALSE	FALSE
Anapc4	chr5	FALSE	FALSE
Anapc5	chr5	FALSE	FALSE
Anapc7	chr5	FALSE	FALSE
Ang	chr14	FALSE	FALSE
Ang2	chr14	FALSE	TRUE
Ang4	chr14	FALSE	TRUE
Ang5	chr14	FALSE	TRUE
Angel1	chr12	TRUE	FALSE
Angel2	chr1	FALSE	FALSE
Angpt1	chr15	FALSE	FALSE
Angpt2	chr8	FALSE	TRUE
Angpt4	chr2	FALSE	FALSE
Angptl1	chr1	FALSE	FALSE
Angptl2	chr2	FALSE	FALSE
Angptl3	chr4	FALSE	FALSE
Angptl4	chr17	FALSE	FALSE
Angptl6	chr9	FALSE	FALSE
Angptl7	chr4	FALSE	FALSE
Angptl8	chr9	FALSE	FALSE
Ank	chr15	FALSE	FALSE
Ank1	chr8	FALSE	FALSE
Ank2	chr3	FALSE	FALSE
Ank3	chr10	FALSE	FALSE
Ankar	chr1	FALSE	FALSE
Ankdd1a	chr9	FALSE	FALSE
Ankdd1b	chr13	FALSE	FALSE
Ankef1	chr2	TRUE	FALSE
Ankfn1	chr11	FALSE	TRUE
Ankfy1	chr11	FALSE	FALSE
Ankhd1	chr18	FALSE	FALSE
Ankib1	chr5	FALSE	TRUE
Ankk1	chr9	FALSE	TRUE
Ankle1	chr8	FALSE	FALSE
Ankle2	chr5	FALSE	FALSE
Ankmy1	chr1	FALSE	FALSE
Ankmy2	chr12	FALSE	FALSE
Ankra2	chr13	FALSE	FALSE
Ankrd1	chr19	FALSE	TRUE
Ankrd10	chr8	FALSE	FALSE
Ankrd11	chr8	FALSE	FALSE
Ankrd12	chr17	FALSE	FALSE
Ankrd13a	chr5	FALSE	FALSE
Ankrd13b	chr11	FALSE	FALSE
Ankrd13c	chr3	FALSE	FALSE
Ankrd13d	chr19	FALSE	FALSE
Ankrd16	chr2	FALSE	FALSE
Ankrd17	chr5	FALSE	FALSE
Ankrd2	chr19	FALSE	FALSE
Ankrd22	chr19	FALSE	TRUE
Ankrd23	chr1	FALSE	FALSE
Ankrd24	chr10	FALSE	FALSE
Ankrd26	chr6	FALSE	FALSE
Ankrd27	chr7	FALSE	FALSE
Ankrd28	chr14	FALSE	FALSE
Ankrd29	chr18	FALSE	FALSE
Ankrd31	chr13	FALSE	TRUE
Ankrd33	chr15	FALSE	FALSE
Ankrd33b	chr15	FALSE	TRUE
Ankrd34a	chr3	FALSE	FALSE
Ankrd34b	chr13	FALSE	FALSE
Ankrd34c	chr9	FALSE	TRUE
Ankrd35	chr3	FALSE	FALSE
Ankrd36	chr11	FALSE	FALSE
Ankrd37	chr8	FALSE	FALSE
Ankrd39	chr1	FALSE	FALSE
Ankrd40	chr11	FALSE	FALSE
Ankrd42	chr7	FALSE	FALSE
Ankrd44	chr1	FALSE	TRUE
Ankrd45	chr1	FALSE	FALSE
Ankrd46	chr15	FALSE	FALSE
Ankrd49	chr9	FALSE	FALSE
Ankrd50	chr3	TRUE	FALSE
Ankrd52	chr10	FALSE	FALSE
Ankrd53	chr6	FALSE	FALSE
Ankrd54	chr15	FALSE	FALSE
Ankrd55	chr13	FALSE	FALSE
Ankrd6	chr4	FALSE	FALSE
Ankrd60	chr2	FALSE	TRUE
Ankrd61	chr5	FALSE	FALSE
Ankrd63	chr2	FALSE	FALSE
Ankrd65	chr4	FALSE	FALSE
Ankrd66	chr17	FALSE	TRUE
Ankrd7	chr6	FALSE	FALSE
Ankrd9	chr12	FALSE	FALSE
Anks1	chr17	FALSE	FALSE
Anks1b	chr10	FALSE	FALSE
Anks3	chr16	FALSE	FALSE
Anks4b	chr7	TRUE	TRUE
Anks6	chr4	FALSE	FALSE
Ankub1	chr3	FALSE	FALSE
Ankzf1	chr1	FALSE	FALSE
Anln	chr9	FALSE	FALSE
Ano1	chr7	FALSE	FALSE
Ano10	chr9	FALSE	FALSE
Ano2	chr6	FALSE	FALSE
Ano3	chr2	TRUE	TRUE
Ano4	chr10	FALSE	TRUE
Ano5	chr7	FALSE	TRUE
Ano6	chr15	FALSE	TRUE
Ano7	chr1	FALSE	FALSE
Ano8	chr8	FALSE	FALSE
Ano9	chr7	FALSE	FALSE
Anp32a	chr9	FALSE	FALSE
Anp32b	chr4	FALSE	FALSE
Anp32e	chr3	FALSE	FALSE
Anpep	chr7	FALSE	FALSE
Antxr1	chr6	FALSE	TRUE
Antxr2	chr5	TRUE	TRUE
Antxrl	chr14	FALSE	FALSE
Anxa1	chr19	FALSE	TRUE
Anxa10	chr8	FALSE	TRUE
Anxa11	chr14	FALSE	FALSE
Anxa2	chr9	FALSE	TRUE
Anxa3	chr5	FALSE	TRUE
Anxa4	chr6	FALSE	FALSE
Anxa5	chr3	FALSE	TRUE
Anxa6	chr11	FALSE	FALSE
Anxa7	chr14	FALSE	FALSE
Anxa8	chr14	FALSE	FALSE
Anxa9	chr3	FALSE	FALSE
Aoah	chr13	FALSE	FALSE
Aoc1	chr6	FALSE	TRUE
Aoc2	chr11	FALSE	FALSE
Aoc3	chr11	FALSE	FALSE
Aopep	chr13	FALSE	FALSE
Aox1	chr1	TRUE	FALSE
Aox2	chr1	FALSE	TRUE
Aox3	chr1	FALSE	TRUE
Aox4	chr1	TRUE	TRUE
Ap1ar	chr3	FALSE	FALSE
Ap1b1	chr11	FALSE	FALSE
Ap1g1	chr8	FALSE	FALSE
Ap1g2	chr14	FALSE	FALSE
Ap1m1	chr8	FALSE	FALSE
Ap1m2	chr9	FALSE	FALSE
Ap1s1	chr5	FALSE	FALSE
Ap1s2	chrX	FALSE	FALSE
Ap1s3	chr1	FALSE	TRUE
Ap2a1	chr7	FALSE	FALSE
Ap2a2	chr7	FALSE	FALSE
Ap2b1	chr11	FALSE	FALSE
Ap2m1	chr16	FALSE	FALSE
Ap2s1	chr7	FALSE	FALSE
Ap3b1	chr13	FALSE	FALSE
Ap3b2	chr7	FALSE	FALSE
Ap3d1	chr10	FALSE	FALSE
Ap3m1	chr14	FALSE	FALSE
Ap3m2	chr8	FALSE	FALSE
Ap3s1	chr18	FALSE	FALSE
Ap3s2	chr7	FALSE	FALSE
Ap4b1	chr3	FALSE	FALSE
Ap4e1	chr2	FALSE	FALSE
Ap4m1	chr5	FALSE	FALSE
Ap4s1	chr12	FALSE	FALSE
Ap5b1	chr19	FALSE	FALSE
Ap5m1	chr14	FALSE	FALSE
Ap5s1	chr2	FALSE	FALSE
Ap5z1	chr5	FALSE	FALSE
Apaf1	chr10	FALSE	FALSE
Apba1	chr19	FALSE	FALSE
Apba2	chr7	FALSE	FALSE
Apba3	chr10	FALSE	FALSE
Apbb1	chr7	FALSE	FALSE
Apbb1ip	chr2	FALSE	TRUE
Apbb2	chr5	FALSE	TRUE
Apbb3	chr18	FALSE	FALSE
Apc	chr18	FALSE	FALSE
Apc2	chr10	FALSE	FALSE
Apcdd1	chr18	FALSE	FALSE
Apcs	chr1	TRUE	TRUE
Apeh	chr9	FALSE	FALSE
Apela	chr8	FALSE	TRUE
Apex1	chr14	FALSE	FALSE
Apex2	chrX	FALSE	FALSE
Aph1a	chr3	FALSE	FALSE
Aph1b	chr9	FALSE	FALSE
Aph1c	chr9	FALSE	FALSE
Api5	chr2	FALSE	FALSE
Apip	chr2	FALSE	FALSE
Aplf	chr6	FALSE	FALSE
Apln	chrX	FALSE	FALSE
