gene_name	mecp2_fold	mecp2_fdr	mecp2_n_peaks	mecp2db_fold	mecp2db_fdr	mecp2db_n_peaks
4930528P14Rik	-0.0185739680480059	1	18	-0.034741759	0.90012203	1
4930529K09Rik	-0.0522121402666575	1	35	1.12960501	0.002655946	7
4930529N20Rik	0.0240502659191226	0.90471147143853	4	0.006029268	0.987914313	1
4930532I03Rik	-0.104684961238175	0.662519434975668	11	-0.227009437	0.413514612	1
4930532M18Rik	-0.0439150897934016	1	11	0.063872635	0.784755879	2
4930534H03Rik	-0.0249657361450905	0.922521647194392	25	-0.005833218	0.98831234	6
4930539M17Rik	0.00561644650452576	0.985514181373758	16	-0.042726951	0.868765953	2
4930542M03Rik	-0.143359053848259	0.509865472148243	34	-0.021316974	0.944576962	7
4930543E12Rik	-0.00167230068422492	0.994521966942886	26	-0.011955789	0.972962452	4
4930543N07Rik	-0.196992867604521	0.43963760239801	45	0.121344032	0.559272211	8
4930544D05Rik	0.00135452706421429	0.99660331275086	1	-0.020081563	0.949217727	1
4930545L23Rik	0.134597040487209	0.58420839109504	36	0.458406407	0.092283246	5
4930546C10Rik	0.0429695635305853	0.852342168772251	26	0.09468073	0.657934684	5
4930546K05Rik	1.06754971362986	0.0137243409891179	11	0.091443662	0.655682289	2
4930548J01Rik	0.0124018279789959	0.964053868217842	15	-0.004168635	0.991589954	1
4930548K13Rik	-0.069212539328197	0.757856586445169	22	-0.006888055	0.986205747	10
4930549C15Rik	-0.00855691981029044	0.976499704249425	18	0.058960272	0.800585536	2
4930553E22Rik	0.029974967225255	1	22	0.023540334	0.938378816	2
4930554I06Rik	1.53184919051622	0.000592771346678055	28	0.971013732	0.002033429	14
4930555K19Rik	0.000765567219409968	0.998137102518655	32	-0.171055259	0.408217261	3
4930556N09Rik	0.259517305339005	1	47	0.469138481	0.087835795	17
4930558G05Rik	-0.0243692604800421	0.924897384697002	4	0.225009728	0.317102197	1
4930558J18Rik	0.0322658852908728	1	3	-0.005248741	0.989580102	1
4930559C10Rik	-0.171591370182818	1	7	1.508614307	4.36e-09	1
4930562C15Rik	0.010457221348529	0.972330705156493	7	0.011264297	0.974053591	1
4930562F07Rik	-0.00148115886520614	0.996219674739355	4	0.296872389	0.181044716	1
4930563F08Rik	-2.0624613375944	5.13716818375656e-05	53	-2.081641863	7.85e-05	28
4930564C03Rik	-0.230735347946622	1	19	-0.798530697	0.007765421	2
4930564D02Rik	-0.00154001111073076	0.995552685952592	26	0.687073855	0.006497764	2
4930565D16Rik	0.0579351259690346	0.807696812172511	11	-0.018652049	0.95316171	1
4930567H12Rik	-0.0400997809360856	0.843776847648721	15	0.124766261	0.543725908	3
4930567K12Rik	0.262448125811784	0.350380299941382	13	3.133650755	1.38e-24	6
4930567K20Rik	-0.0581374108053334	1	9	0.771254879	0.008100275	2
4930568G15Rik	-0.039531963851316	0.854997693762089	13	-0.075706618	0.737470526	3
4930570G19Rik	-0.0340746687024725	0.843716443902247	11	1.808889924	4.32e-08	1
4930571K23Rik	0.0457116908375333	0.8288102527645	7	-0.084007747	0.703120619	1
4930572O13Rik	0.0012661692293146	0.99671953497845	49	0.062291833	0.795778743	22
4930577N17Rik	0.00530500343101377	0.980646240627304	1	-0.01399829	0.966554122	1
4930578E11Rik	0.0714923313951067	1	7	0.27154016	0.253490314	1
4930578I06Rik	-0.0112321396300322	0.968775576685728	6	0.009733155	0.978120002	1
4930578N18Rik	-0.0124915123075344	1	6	-0.219857104	0.298262957	2
4930579D09Rik	0.0141790543715825	0.952294945858607	24	-0.091597363	0.67144524	4
4930579P08Rik	0.0479272938988549	0.824255174429822	24	2.302286967	1.62e-21	5
4930581F22Rik	-0.033235802155293	0.878150262775908	2	0.020078567	0.948063553	1
4930583I09Rik	2.6284855203605	8.9453411758254e-14	40	2.54705522	1.83e-16	8
4930583P06Rik	-0.124339383582105	1	21	0.514616539	0.067883279	7
4930584F24Rik	1.35848310279376	0.000139652735476714	31	1.326736341	1.2e-05	15
4930590L20Rik	0.0782389341953876	0.753761436921072	5	2.127697886	1.43e-10	1
4930591A17Rik	0.0165784295440561	1	94	-0.04954312	0.845211469	8
4930591E09Rik	-0.028768907540678	1	33	-0.032415772	0.918131556	11
4930592C13Rik	0.205615313949537	0.409403022274761	47	-0.076540391	0.741036997	7
4930593A02Rik	-0.0190488979336881	0.921113815458326	11	-0.078831309	0.723623991	2
4930593C16Rik	0.353323545857116	0.239395631483767	1	0.954219301	0.007371454	1
4930594M22Rik	-0.0028131348979355	0.99061123455883	1	0.028535099	0.920578594	2
4930594O21Rik	0.0206625792193601	0.944432161393472	5	-0.008321612	0.982023532	2
4930596I21Rik	-0.00912181087523928	0.975988799369525	3	0.001692677	0.996436091	1
4931414P19Rik	0.0946755559618857	0.638425778956575	4	0.027998408	0.923393628	1
4931429L15Rik	-0.0129113074415543	0.963094137485329	82	-0.038771077	0.885746937	33
4931429P17Rik	-0.00355355699126787	0.987408176544925	18	-0.069803107	0.753032664	3
4932412D23Rik	0.130189558335704	0.446577354738038	16	0.29300035	0.231411212	4
4932415M13Rik	-0.0380616363861116	0.865180827598295	10	-0.024205631	0.935309402	1
4932435O22Rik	-0.374236321092084	0.205839873776732	64	-0.144364771	0.531918096	29
4932441J04Rik	0.111298778951129	0.58921432974939	14	1.388799786	0.000232135	1
4933400F21Rik	-0.0614030465887286	0.810220092667612	18	0.014215785	0.965701667	2
4933400L20Rik	0.0331605297919753	1	58	-0.070977187	0.753834259	13
4933402J07Rik	-0.149369942124878	0.529112063315932	30	0.072342843	0.749103943	14
4933402J10Rik	0.722779136528877	1	15	3.687019048	2.8e-18	4
4933405E24Rik	0.000344100229872695	0.999308244763319	6	-0.153115933	0.443176969	1
4933405L10Rik	0.0339485303506657	0.882485327641528	6	-0.002478716	0.995066715	1
4933406C10Rik	0.00539770834453105	0.984775928657497	14	-0.075313165	0.736175138	4
4933406G16Rik	-0.0437952212043005	1	44	-0.033305398	0.903204575	1
4933406J10Rik	0.00855634962572475	0.97683501964606	14	0.036329416	0.893460473	1
4933406K04Rik	-0.0110854215907895	0.970631753768881	135	0.166069398	0.434400701	25
4933407E24Rik	0.418436197516289	0.169001380918326	14	-0.076174057	0.740929025	3
4933407L21Rik	-0.0187025121959917	0.943028130005039	4	0.087840787	0.685774422	1
4933409F18Rik	-0.00105846969120937	0.997423795598836	44	1.117231105	0.000392247	18
4933412O06Rik	-0.109201177290024	0.599474183694991	14	-0.045355809	0.861944675	1
4933413L06Rik	0.114922145603876	0.635615730250995	60	0.27260612	0.22963374	24
4933416M06Rik	0.0593778191467649	0.806141879893197	29	1.383890967	3.65e-06	4
4933416O17Rik	0.0859516364806068	1	13	0.711765088	0.003726788	1
4933417G07Rik	-0.0394808661486492	1	4	0.089459597	0.696133482	1
4933417O13Rik	-0.07160563236196	0.72441631862254	26	-0.064458103	0.779325842	7
4933421O10Rik	-0.0522670359729556	0.801072857720042	1	-0.042500347	0.870888906	1
4933422A05Rik	0.0183699002066804	0.941229912859146	14	1.214916926	1.83e-05	7
4933424G05Rik	-0.00410487973073228	0.988887789698895	13	0.006545305	0.987169703	1
4933424G06Rik	-0.0341759978756037	0.887333200812045	2	-0.017187273	0.957256755	1
4933424L21Rik	0.0685760473824061	0.719621695586092	16	-0.00315994	0.993876043	1
4933427D06Rik	-0.00968120552598357	0.970004457754245	38	-0.072592151	0.750904169	11
4933427D14Rik	-0.0454345649921651	0.843861262774965	5	-0.081709246	0.713479086	1
4933427E13Rik	-0.0897282792691793	1	23	0.988250178	0.000263197	1
4933427I22Rik	0.191925039171751	0.465051454311049	12	-0.073342504	0.74380847	1
4933428G20Rik	-0.937780276706176	0.0128977463054289	3	-0.730972788	0.006215361	1
4933429O19Rik	-0.0363076337698087	0.878627961332354	30	1.039896069	0.002024295	10
4933430I17Rik	-0.599186098214263	1	1	0.002809496	0.99431419	1
4933430M04Rik	0.398980884554914	0.219302313780477	27	0.090857554	0.674339646	8
4933431G14Rik	-0.145780562903113	0.506607977062052	7	-0.021944352	0.943087473	1
4933432G23Rik	-0.013747075994204	0.962659185206504	13	-0.073253749	0.745399211	3
4933432I09Rik	-0.000199972083916287	0.999591093384274	8	-0.054459505	0.828902075	1
4933433F19Rik	-0.183749373925754	0.47890846558096	34	0.771577432	0.029859972	4
4933433G08Rik	0.25127448739608	0.33212939981837	17	0.528404861	0.057401407	8
4933433H22Rik	-0.000720806917230817	1	23	-0.091597503	0.671496506	5
4933436H12Rik	-0.270643996957572	0.282761402392435	27	-0.278943326	0.233076977	6
4933440J02Rik	-0.0385794579447929	0.886556719294386	28	-0.054306564	0.825449949	8
4933440M02Rik	0.0196943480272452	0.921113815458326	38	0.048720554	0.849587719	7
5031425E22Rik	-0.0367549910550507	0.833753029884928	9	-0.086239054	0.689826157	1
5031425F14Rik	-0.0701104906983971	0.732414675007934	29	-0.095210994	0.646118118	6
5031434O11Rik	0.0941207295250808	1	8	0.025025054	0.932437669	1
5031439G07Rik	0.00759987217990381	0.977402057510711	10	-0.076406175	0.741306092	1
5033403H07Rik	0.146395437242885	1	7	0.34963074	0.124519816	1
5033404E19Rik	0.166784533996931	0.431393966117538	31	0.340486421	0.13712334	2
5033406O09Rik	-0.0360785211293792	0.866602393669495	9	0.013124461	0.968881559	2
5330411J11Rik	-0.0191552020981606	0.921056934052619	17	0.007596806	0.984093221	2
5330413P13Rik	0.0214988455663817	0.941335092139394	10	-0.091048984	0.675618285	1
5330416C01Rik	-0.0207885490158296	0.916884662493895	23	-0.042563782	0.874183653	8
5430403N17Rik	0.633258275651097	0.0766295544923311	30	0.397630433	0.148494956	16
5430416N02Rik	-0.00494141944286084	0.97848775318802	2	-0.015158261	0.962967342	1
5430421F17Rik	0.788642504412972	0.0335377275497356	23	0.494986621	0.065608809	4
5430427M07Rik	3.5171253533749	5.46905102451798e-15	3	2.214565157	2.21e-16	3
5430434I15Rik	0.00704185899873517	0.981644843984075	31	-0.066399631	0.78209108	7
5430440P10Rik	-0.0281628016191327	0.896127519136224	7	-0.06746486	0.762706445	2
5530400C23Rik	0.85380856215437	0.0366862820486989	4	2.63585512	2.64e-12	1
5530401A14Rik	-0.016459261285671	0.94487285119841	30	0.026367913	0.927980529	6
5730435O14Rik	-0.0206617965650871	0.937946999229648	3	-0.070955899	0.74854077	1
5730460C07Rik	0.0257054321510451	0.901739851071953	12	0.005413101	0.989170894	6
5730507C01Rik	0.0287354062409165	0.89051619108147	97	-0.007533847	0.98424107	7
5730522E02Rik	0.0674624493757703	0.777723547989253	32	1.238313529	0.000261822	3
5830408C22Rik	-0.100383273236975	0.657124556645045	1	-0.012515344	0.970372787	1
5830416I19Rik	-0.0174076591637488	0.944432161393472	9	0.143881036	0.46959614	3
5830418P13Rik	-0.0461013526981138	0.789239720251302	4	-0.090892072	0.67484909	1
5830428M24Rik	0.0164771708208306	0.941190032517992	24	0.03500408	0.898152504	7
5830454E08Rik	-0.0176207400922579	0.933039443167619	36	-0.356074934	0.106212802	13
5930438M14Rik	2.9702618792862	5.96618506796184e-15	19	2.703779904	4.95e-23	7
6030407O03Rik	-0.00393522568534363	0.98924433002556	33	0.989401268	0.003228582	5
6030440G07Rik	-0.040000259169572	0.84705886872963	5	-0.058593628	0.805764275	2
6030466F02Rik	0.0259946574497562	0.899257450785617	19	-0.047556995	0.854518023	3
6030471H07Rik	0.0516786435494096	0.835958469061425	61	2.617891017	9.74e-13	13
6330415B21Rik	0.0539549529131054	0.784987191344611	49	0.502267561	0.065571876	26
6430503K07Rik	-0.0266557659204133	0.905963430267812	9	-0.121172505	0.588847822	1
6430548M08Rik	-0.0294508631759787	0.847678763945836	15	-0.036492692	0.892694984	3
6430550D23Rik	-0.0253570344891567	0.88545370824075	4	-0.003713544	0.992482128	1
6430553K19Rik	0.0121480667163844	1	23	0.036053561	0.894102371	2
6430562O15Rik	-0.265991327414954	0.295595825550083	10	0.414342872	0.098328498	2
6430584L05Rik	0.192132425908731	0.399178918019381	10	0.270416451	0.250886409	5
6430710C18Rik	-0.0231495801680972	0.908458443905731	20	-0.053033294	0.833661904	6
6530403H02Rik	0.0201263905561552	0.909285381330749	64	0.047667621	0.853560085	24
6530411M01Rik	0.453595020919387	0.178365150138472	20	0.262783555	0.193074062	6
6720468P15Rik	-0.734945830135667	0.0527827311061556	17	-0.017028497	0.957730402	8
6820426E19Rik	-0.00598205945322491	0.985530350884871	29	-0.161017779	0.447536226	1
7530416G11Rik	-0.00333087417461926	0.988295488109909	21	-0.745859906	0.01299982	7
7630403G23Rik	0.052367582550288	1	51	0.280638436	0.240028516	10
8030423F21Rik	-0.294110052467289	0.267241740490559	12	-0.100061057	0.635981737	3
8030474K03Rik	-0.177003650936588	0.459114403100865	4	-0.127336061	0.577794567	1
8430422H06Rik	0.123187586520972	0.539840352057638	31	0.229800343	0.297778256	10
8430426J06Rik	-0.0387258375012334	1	3	-0.574505747	0.04554485	1
8430430B14Rik	-0.000980160020210108	0.997423795598836	31	-0.116888224	0.572993112	13
8430437L04Rik	0.00207898095892391	0.994607430794183	13	0.412922381	0.098221803	1
9030204H09Rik	-0.25192622100471	0.338551473849485	15	0.036401507	0.893869375	3
9030404E10Rik	-0.0740327592046296	0.753107409839084	8	-0.057339591	0.813434688	1
9030624G23Rik	-0.0557759246802966	0.785062274256576	17	-0.023945393	0.935992844	1
9130015G15Rik	0.00851604027650401	0.967452381358032	39	0.237741354	0.249724965	23
9130015L21Rik	0.058578048579721	1	22	-0.011615041	0.972681118	1
9130019P16Rik	-0.186521637073415	0.449487824536772	16	0.263418488	0.191079953	1
9130023H24Rik	-0.060997973596872	0.75181415582718	2	-0.14054183	0.507770583	1
9130209A04Rik	0.0598651548001922	0.781125798492886	12	0.078359839	0.725322179	2
9130221H12Rik	-0.00697703174998931	0.980099940396235	2	-0.031245086	0.911756807	1
9130230L23Rik	-0.161341265301079	0.492688477677946	5	-0.038287524	0.886575228	1
9130401M01Rik	-0.207292415465567	0.368999751285268	9	0.045610118	0.859640161	1
9230020A06Rik	0.00400897169462714	1	34	-0.010258951	0.977057154	2
9230102K24Rik	0.0214161061889113	0.921120386243668	11	0.378367035	0.155968563	1
9230105E05Rik	-0.0331218860791098	0.883551592496364	21	-0.056035959	0.819687076	2
9230112D13Rik	-0.0840218489931264	0.721671715631015	4	-0.034173723	0.901113926	1
9230117E06Rik	0.00947575389423646	0.972868218446495	8	-0.119165048	0.588414974	1
9330102E08Rik	-0.133345919483824	0.608411891188644	11	0.00972295	0.978237496	2
9330111N05Rik	0.024047069626541	0.924753821291908	8	0.08552529	0.701400991	1
9330117O12Rik	0.000398744606082973	0.998416248749102	22	0.009707898	0.978258775	9
9330158H04Rik	0.0238414105258293	0.907217323547219	24	1.27391652	9.06e-05	3
9330159F19Rik	-0.1646434373017	0.505079664057306	3	0.004100996	0.991656802	1
9330162B11Rik	-0.15266614745386	0.481764036289172	28	0.593474076	0.070265995	18
9330175M20Rik	-0.002081120662929	0.993423713101553	11	0.705237303	0.012189384	5
9330182O14Rik	-0.841069234132557	0.0302690445503165	5	-0.312665558	0.17051278	1
9330188P03Rik	-0.0365564872104709	0.856461050922306	4	-0.044729184	0.86212489	1
9430014N10Rik	0.0110167295037204	0.969541263951071	30	1.610538844	7.75e-09	2
9430018G01Rik	0.0226084676442265	1	9	2.337082312	8.72e-13	3
9430021M05Rik	-0.03995075019288	0.843735442183681	21	0.042802119	0.868496892	1
9430038I01Rik	-0.00628138201114228	0.971844241652091	7	-0.033422199	0.902960456	2
9430041J12Rik	-0.045163928346629	0.799384232058454	1	-0.110153454	0.601554219	1
9430078K24Rik	0.0471883220210829	0.848632454907002	71	-0.002092367	0.995776394	6
9530020I12Rik	0.0161226586549686	1	4	-0.06521595	0.777892554	1
9530026F06Rik	0.0698191825618056	0.757912125411698	31	0.104246891	0.631281853	11
9530052E02Rik	-0.10132488121556	1	28	-0.025191871	0.932761421	3
9530059O14Rik	-0.0270538706610205	0.907654904362614	25	0.043408209	0.870888906	1
9530068E07Rik	-0.219498077203863	0.402458647505284	26	-0.196143485	0.345393505	3
9530080O11Rik	0.00215214889589096	0.990919803291763	1	-0.020042208	0.948300359	1
9530082P21Rik	-0.193188325639088	0.439638274988175	2	-0.098817521	0.638573847	1
9630001P10Rik	-0.03205847919709	0.871579824136773	5	-0.047229015	0.854392268	1
9630013A20Rik	-0.0315697973902919	1	16	0.033428766	0.904077632	1
9630013K17Rik	0.00511043268214654	0.983320184506574	14	0.027640559	0.924928735	1
9630028B13Rik	0.0581086576085123	1	9	-0.617559199	0.044017959	1
9630028H03Rik	0.20154210806081	0.451486978672149	19	0.59653667	0.031138134	6
9630028I04Rik	0.0178608081561275	0.925403746264068	11	-0.045192056	0.868092852	4
9930014A18Rik	-0.0762008914199088	0.694695020693554	15	-0.205910676	0.296033467	3
A130010J15Rik	-0.0818863685107302	0.659445692447673	2	-0.092828868	0.669874943	1
A130030D18Rik	0.663124097565506	0.124176831476541	12	1.50120167	0.000198857	7
A1bg	-0.0343828141194218	0.887661537459182	18	-0.085460749	0.681658141	1
A230009B12Rik	-0.00429360461896161	0.988031822928063	28	-0.055080948	0.824872712	3
A230028O05Rik	1.59346986562692	4.02353845993865e-06	22	0.571646839	0.021459563	5
A230077H06Rik	0.00611334608512707	0.98248970701005	21	0.037061366	0.891356604	1
A330008L17Rik	1.27639428130672	0.00242874481779167	20	1.339922173	8.5e-05	3
A330009N23Rik	-0.0457259088207919	0.829595934175726	6	-0.125945885	0.549176437	1
A330015K06Rik	2.47428019278482	1.73988479495275e-13	5	1.242573227	0.00047957	3
A330023F24Rik	-1.46118914127448	1.38698135621789e-05	9	-1.407351601	3.53e-07	5
A330033J07Rik	-0.348623857418937	0.213093728461383	1	-0.695885155	0.025202641	1
A330035P11Rik	0.0323868939632073	0.871704246313554	2	-0.028987944	0.919637121	1
A330040F15Rik	-0.0542159909064379	0.769358982493191	2	-0.051003619	0.841255908	1
A330048O09Rik	0.0257443120712041	0.920163136772874	13	-0.039570492	0.881615117	1
A330074K22Rik	-0.00705596786021769	0.978132023059178	10	-1.012509686	0.002236799	3
A330076C08Rik	-0.0122377781441396	0.966702333701275	41	0.004892351	0.990733773	20
A330093E20Rik	0.0366112911033524	0.833774964377013	27	0.085207223	0.699133771	10
A330094K24Rik	0.0344871654572556	0.880071427613526	1	-0.058432905	0.812677817	1
A330102I10Rik	-0.0638038672058308	0.735191958789108	32	-0.043474821	0.867153505	5
A3galt2	-0.0770248246595909	0.72444206715831	9	-0.173890457	0.423987169	3
A430005L14Rik	-0.038346031995892	0.837398065665249	2	-0.053764821	0.828806192	1
A430057M04Rik	0.0362507650714009	0.858944528668882	1	0.014401858	0.965220247	1
A430078I02Rik	-0.0341163015271848	0.866107227832531	1	-0.012965303	0.968948807	1
A430088P11Rik	-0.0451331027802969	0.860446065646434	4	-0.193861901	0.353016105	1
A430090L17Rik	-0.0617698703695809	0.786325667538298	49	-0.138236079	0.507767843	15
A430093F15Rik	0.31492639199317	0.279001499708242	16	-0.108165531	0.6154572	3
A4galt	0.0156311690796083	0.942429853601878	6	-0.002125182	0.995734905	2
A530010L16Rik	0.0292906841412041	0.890821893443263	6	-0.046216193	0.859983846	2
A530013C23Rik	0.0577054963764161	0.755907439497893	34	0.015515643	0.962062293	5
A530016L24Rik	0.0168028429910638	0.93823289909892	8	-0.005092675	0.990100293	4
A530021J07Rik	-0.0087814661848816	1	35	-0.046446128	0.85399104	6
A530065N20Rik	-0.0838676597574974	1	25	-0.276253306	0.215466689	2
A630001O12Rik	0.170223086465093	0.452653790397253	38	-0.211065963	0.293633332	4
A630023A22Rik	-0.00459853682680524	0.983650471120837	7	-0.17571133	0.387913509	3
A630023P12Rik	0.0129076787050021	0.958917530952957	11	-0.207499834	0.302981569	1
A630076J17Rik	0.0923145437866897	0.653498404921404	1	0.02254625	0.94080179	1
A730004F24Rik	0.00309310788048448	0.99225818856061	37	-0.136951922	0.553725212	8
A730006G06Rik	0.0665457639692838	1	6	0.061380567	0.799325176	1
A730013G03Rik	-0.0168437577889002	0.943622899480114	6	-0.043125017	0.872631222	1
A730018C14Rik	-0.224509448945694	0.37389072036944	28	-0.13282103	0.544190367	18
A730020E08Rik	-0.0668192329011342	0.7243198462469	14	-0.031507132	0.909755117	6
A730020M07Rik	0.0254905604857707	0.903308904045367	14	0.081445213	0.702622949	1
A730035I17Rik	-0.0144165457063436	0.944725720166158	2	-0.033775836	0.905320164	2
A730043L09Rik	-0.686080476045629	0.0418331921306918	22	-0.73458247	0.011286855	11
A730056A06Rik	-0.0918448518311356	0.674120603270221	3	0.021668364	0.944295484	1
A730082K24Rik	0.013994069295289	0.963380022080357	31	0.002214116	0.995583603	2
A730085K08Rik	-0.0407370920846342	0.865052287451181	4	0.027750545	0.923644052	1
A830009L08Rik	0.0623041011004592	1	18	1.670505643	1.27e-06	7
