gene_name	gene_id	chr	gene_length	promoter_state	body_state	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_group	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_marks_tested	n_concordant	mark_combination
D430041D05Rik	ENSMUSG00000068373.15	chr2	267941	Active_Promoter	Active	-0.00413512382210377	-0.467291713167693	2.73092512792312e-11	TRUE	mCH Hypo	0.311466350802528	0.0733804905577456	FALSE	1.37988446699152	2.5258990368832e-13	FALSE	NA	NA	FALSE	-0.079814444	0.555762484	FALSE	3	0	none
Wdr25	ENSMUSG00000040877.16	chr12	134822	Unmarked_Promoter	Polycomb	-0.0112963697466676	-0.397370484269199	2.90516087878087e-11	TRUE	mCH Hypo	0.0345716121381635	0.859555515450006	FALSE	0.761333332373451	0.00236274680601114	FALSE	-0.40359457352787	0.0792837936561834	FALSE	-0.488767271	1e-05	FALSE	4	0	none
Tmem51	ENSMUSG00000040616.3	chr4	53313	Active_Promoter	Active	0.0180073434540657	0.632809859891717	2.93833135765939e-11	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ncald	ENSMUSG00000051359.15	chr15	426396	Active_Promoter	Active	0.00892825897445735	0.313919146919715	3.0316837982042e-11	TRUE	mCH Hyper	0.109110208989104	0.590511447768786	FALSE	-2.38266065222401	1.03405917160655e-41	TRUE	NA	NA	FALSE	1.076367281	2.09e-10	TRUE	3	2	K27ac + K119ub
Igsf21	ENSMUSG00000040972.8	chr4	219939	Active_Promoter	Active	-0.00527271424206153	-0.440941583534908	3.2074036698191e-11	TRUE	mCH Hypo	0.155779808297536	0.406126952139746	FALSE	0.202131285190928	0.161023862973997	FALSE	0.478273380381007	0.0664193713551648	FALSE	-0.411764057	4.52e-05	FALSE	4	0	none
Med13l	ENSMUSG00000018076.12	chr5	204760	Active_Promoter	Active	-0.00488760626939322	-0.452404242434461	4.89391412797368e-11	TRUE	mCH Hypo	0.156692114847768	0.42501079141475	FALSE	0.571372960219268	0.000845835850739777	FALSE	-0.0214736458088093	0.938077138794514	FALSE	-0.355503385	0.03749998	FALSE	4	0	none
Col27a1	ENSMUSG00000045672.15	chr4	120988	Repressed_Promoter	Mixed	-0.0146026263159157	-0.367783099887131	5.16122544810277e-11	TRUE	mCH Hypo	0.337763304749085	0.0763504687982941	FALSE	0.63287764661935	0.0117072370454693	FALSE	-0.607782654470322	2.41304753176461e-05	FALSE	-0.687177416	4.13e-05	FALSE	4	0	none
Phactr3	ENSMUSG00000027525.18	chr2	219518	Active_Promoter	Active	-0.00407668429003747	-0.486346736711712	5.19846710054579e-11	TRUE	mCH Hypo	0.498271812563039	0.0104452956243112	FALSE	0.28994250249613	0.0566208801961042	FALSE	NA	NA	FALSE	-0.148669836	0.235758073	FALSE	3	0	none
Atxn1	ENSMUSG00000046876.16	chr13	415254	Active_Promoter	Active	-0.00386644093025526	-0.367075181225843	5.48523493677191e-11	TRUE	mCH Hypo	0.411997362345874	0.0238494719279967	FALSE	0.205492602221047	0.137556576028717	FALSE	NA	NA	FALSE	-0.032240164	0.841352895	FALSE	3	0	none
Ttr	ENSMUSG00000061808.4	chr18	9042	Unmarked_Promoter	Enhancer_Marked	0.0423826323904309	1.22206347051019	5.71481354596418e-11	TRUE	mCH Hyper	-0.632642513255404	0.0116605223436003	TRUE	NA	NA	FALSE	NA	NA	FALSE	1.666535201	9.79e-21	TRUE	2	2	ATAC + K119ub
Olfr437	ENSMUSG00000071481.4	chr6	6580	Unmarked_Promoter	Enhancer_Marked	0.0584036950165971	1.47133006033204	5.84323640680014e-11	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Clnk	ENSMUSG00000039315.15	chr5	170351	Unmarked_Promoter	Active	0.0129806771783839	0.36780633028441	7.12035092928699e-11	TRUE	mCH Hyper	-0.0436102279828265	0.813911429694134	FALSE	-0.930965564478216	9.17112213139611e-06	TRUE	NA	NA	FALSE	1.394823712	4.47e-31	TRUE	3	2	K27ac + K119ub
Sez6	ENSMUSG00000000632.13	chr11	48249	Active_Promoter	Active	-0.0150167241708603	-0.671598694904073	7.72328285271399e-11	TRUE	mCH Hypo	0.463179316907313	0.018105211351614	FALSE	0.489551958145616	0.0068468885900173	FALSE	NA	NA	FALSE	-0.257075718	0.03386438	FALSE	3	0	none
Akap6	ENSMUSG00000061603.8	chr12	456217	Active_Promoter	Active	-0.00395855351396368	-0.394572166946585	7.72328285271399e-11	TRUE	mCH Hypo	0.403162370517259	0.0597842268559336	FALSE	-0.113650915752952	0.459609112346126	FALSE	NA	NA	FALSE	0.941647973	1.68e-20	TRUE	3	1	K119ub
Ksr2	ENSMUSG00000061578.8	chr5	361004	Unmarked_Promoter	Active	-0.00294228131935848	-0.385871678635701	8.78333974983736e-11	TRUE	mCH Hypo	0.0981344818170048	0.577006980306164	FALSE	0.256011080538208	0.0745589428793318	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Cntnap2	ENSMUSG00000039419.17	chr6	2244857	Active_Promoter	Active	-0.0014923291324827	-0.216476531930265	9.04579205744142e-11	TRUE	mCH Hypo	-0.0884959570649295	0.609306651280903	FALSE	-0.142505377260419	0.41234478735852	FALSE	2.40543554785053	2.20610027995269e-15	TRUE	0.044932107	0.814118308	FALSE	4	1	K27me3
Bcas3	ENSMUSG00000059439.15	chr11	472892	Unmarked_Promoter	Polycomb	-0.00313157162297365	-0.337573888479686	9.26771491091357e-11	TRUE	mCH Hypo	0.082233837548181	0.646999609872381	FALSE	0.0622462215279764	0.692306191745229	FALSE	NA	NA	FALSE	-0.608955465	0.000420894	FALSE	3	0	none
Nav3	ENSMUSG00000020181.18	chr10	774946	Active_Promoter	Active	0.00741058124680988	0.24905724154525	9.62657259736146e-11	TRUE	mCH Hyper	0.493996971978392	0.0145918521656956	FALSE	0.143054783556333	0.450771461160574	FALSE	2.28264890044699	9.44985686796864e-06	TRUE	0.171232548	0.24395972	FALSE	4	1	K27me3
Lancl3	ENSMUSG00000047344.9	chrX	68184	Unmarked_Promoter	Active	0.0149531055506752	0.792748162392017	9.65486660602886e-11	TRUE	mCH Hyper	-0.343102152672938	0.0623981082779053	FALSE	-2.06959386939738	6.4908383596209e-25	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	1	K27ac
Tmem150c	ENSMUSG00000050640.16	chr5	81937	Active_Promoter	Active	-0.012325574037344	-0.525944789892121	1.00855391507573e-10	TRUE	mCH Hypo	0.000633475552380735	0.997967401282506	FALSE	0.124590209677587	0.418702663019927	FALSE	NA	NA	FALSE	0.132907874	0.392577257	FALSE	3	0	none
Ptprn2	ENSMUSG00000056553.14	chr12	791130	Active_Promoter	Mixed	-0.00295666488901802	-0.241580805405677	1.02385249881409e-10	TRUE	mCH Hypo	-0.0841536309591431	0.634391250892961	FALSE	-0.378865566496331	0.0116856742899912	TRUE	NA	NA	FALSE	0.764891579	3.79e-15	TRUE	3	2	K27ac + K119ub
Dip2b	ENSMUSG00000023026.16	chr15	180810	Active_Promoter	Active	-0.00374376678692869	-0.521427744569526	1.02709782304364e-10	TRUE	mCH Hypo	0.0871483161076582	0.624972385113579	FALSE	-0.106934868705345	0.450518599703081	FALSE	NA	NA	FALSE	0.087821687	0.609137541	FALSE	3	0	none
Rab11fip4	ENSMUSG00000017639.13	chr11	106812	Active_Promoter	Active	-0.00812092699082407	-0.563015319876131	1.02709782304364e-10	TRUE	mCH Hypo	0.192260310753721	0.278527900281014	FALSE	0.769596176101276	1.10969878732107e-05	FALSE	NA	NA	FALSE	-0.241714623	0.143198333	FALSE	3	0	none
Vwf	ENSMUSG00000001930.17	chr6	139906	Unmarked_Promoter	Polycomb	-0.00892700746625031	-0.45013445434062	1.03949122159379e-10	TRUE	mCH Hypo	0.00143898125106594	0.995500923410166	FALSE	NA	NA	FALSE	-0.122087824532504	0.600719784012636	FALSE	-0.838424586	7.34e-08	FALSE	3	0	none
Anks1b	ENSMUSG00000058589.14	chr10	1099792	Active_Promoter	Active	-0.002346304081163	-0.282126794837158	1.05100140927847e-10	TRUE	mCH Hypo	0.611750667414067	0.00312313400890937	FALSE	0.65650105450664	0.000100211305414286	FALSE	NA	NA	FALSE	0.385280318	0.010361033	TRUE	3	1	K119ub
Slc35g2	ENSMUSG00000070287.3	chr9	18903	Active_Promoter	Active	0.0242543115327485	1.03727423132021	1.22059200122962e-10	TRUE	mCH Hyper	0.0239629911818137	0.90356094558712	FALSE	-0.130038778861934	0.350759835354112	FALSE	NA	NA	FALSE	0.663907928	1.8e-06	TRUE	3	1	K119ub
Angpt1	ENSMUSG00000022309.9	chr15	252255	Active_Promoter	Active	-0.00348766435630942	-0.435952027160241	1.22148639367028e-10	TRUE	mCH Hypo	-0.46559806349796	0.0343536745271604	TRUE	-2.09412517493322	6.93209009384452e-27	TRUE	4.44396786922438	1.48240743439986e-83	TRUE	1.051998243	2.24e-33	TRUE	4	4	ATAC + K27ac + K27me3 + K119ub
Cacna1c	ENSMUSG00000051331.16	chr6	609651	Unmarked_Promoter	Active	-0.00258454387852015	-0.29936740665315	1.26751025799817e-10	TRUE	mCH Hypo	-0.0198872296554719	0.928785350358997	FALSE	0.688510239640513	0.00017349817817045	FALSE	NA	NA	FALSE	-0.593336931	0.00150246	FALSE	3	0	none
Pcdh7	ENSMUSG00000029108.14	chr5	415264	Bivalent_Promoter	Mixed	0.00811224662868797	0.307140799143836	1.47724371906466e-10	TRUE	mCH Hyper	0.938739598061663	0.000134056963865469	FALSE	NA	NA	FALSE	-0.464640275966091	0.0111390424848598	FALSE	0.07167989	0.529783109	FALSE	3	0	none
Jph1	ENSMUSG00000042686.5	chr1	133330	Active_Promoter	Active	0.010429671588188	0.539428094970772	1.49937306611987e-10	TRUE	mCH Hyper	-0.296179605379757	0.0513443405925848	FALSE	-0.552324823026418	9.04894395526053e-05	TRUE	NA	NA	FALSE	1.033237987	9.19e-25	TRUE	3	2	K27ac + K119ub
Acly	ENSMUSG00000020917.17	chr11	51648	Active_Promoter	Polycomb	-0.0157248373378001	-0.51171124840829	1.51706759454726e-10	TRUE	mCH Hypo	0.0195389381441366	0.923348992402954	FALSE	0.0816157020502483	0.631835007023595	FALSE	-0.394184102998288	0.0866108887968026	FALSE	-0.371653128	0.001066735	FALSE	4	0	none
Vti1a	ENSMUSG00000024983.10	chr19	311015	Active_Promoter	Enhancer_Marked	-0.00369984783861394	-0.369277479008551	1.51706759454726e-10	TRUE	mCH Hypo	0.268534036877861	0.115474971248697	FALSE	0.193927508280151	0.272624041361448	FALSE	NA	NA	FALSE	-0.031574063	0.79931757	FALSE	3	0	none
Gria1	ENSMUSG00000020524.16	chr11	318858	Repressed_Promoter	Polycomb	0.00824289474758987	0.324714635108583	1.57176126026586e-10	TRUE	mCH Hyper	0.358303379011776	0.140603714059886	FALSE	NA	NA	FALSE	-0.795497145913913	0.000982556245461899	FALSE	0.247599547	0.101834568	FALSE	3	0	none
Brpf3	ENSMUSG00000063952.16	chr17	38860	Unmarked_Promoter	Active	-0.0132611028605595	-0.673156287369389	1.71138564702962e-10	TRUE	mCH Hypo	0.0826049598279283	0.64708192052267	FALSE	0.203054567696049	0.176741448440437	FALSE	NA	NA	FALSE	-1.069340755	2.05e-16	FALSE	3	0	none
Lrba	ENSMUSG00000028080.16	chr3	558013	Unmarked_Promoter	Mixed	-0.00249754935425591	-0.332206207092442	1.72909171341554e-10	TRUE	mCH Hypo	0.232611334332023	0.191367531740934	FALSE	0.112523369690879	0.528566862388022	FALSE	0.717146595314152	0.000220249405404676	TRUE	0.000723692	0.994486922	FALSE	4	1	K27me3
Fam135b	ENSMUSG00000036800.8	chr15	296230	Active_Promoter	Active	-0.00322591790452385	-0.410890980834954	1.76207472926801e-10	TRUE	mCH Hypo	0.139712275192556	0.395283794307152	FALSE	0.371921882012806	0.0251400214853961	FALSE	-0.535848972071057	0.00160466728379634	FALSE	0.184861213	0.123109992	FALSE	4	0	none
Ptk2	ENSMUSG00000022607.18	chr15	218179	Active_Promoter	Active	-0.00643879214076969	-0.403147956466587	1.77075794338004e-10	TRUE	mCH Hypo	0.40288447373809	0.0828506607531724	FALSE	0.117386637923052	0.455034513770004	FALSE	-0.412078385427119	0.0506237316120148	FALSE	0.385420285	0.000447967	TRUE	4	1	K119ub
Dgkb	ENSMUSG00000036095.11	chr12	816514	Unmarked_Promoter	Active	0.00730523982504371	0.300164522887288	1.77075794338004e-10	TRUE	mCH Hyper	0.0850749136831558	0.635189081445951	FALSE	-0.184409683270213	0.34607221979724	FALSE	0.236597142284614	0.34134851209999	FALSE	0.532247437	4.76e-07	TRUE	4	1	K119ub
Exoc6b	ENSMUSG00000033769.16	chr6	451027	Active_Promoter	Enhancer_Marked	-0.00248901477981679	-0.353959826395699	1.91063061899464e-10	TRUE	mCH Hypo	0.205913889224647	0.225606937809154	FALSE	0.0275116255496068	0.880763464743223	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Lingo1	ENSMUSG00000049556.5	chr9	177994	Active_Promoter	Active	-0.00834643424532032	-0.36549324515559	1.94008773602449e-10	TRUE	mCH Hypo	0.188412472093886	0.261946761806191	FALSE	0.465967534241199	0.0150152256080021	FALSE	NA	NA	FALSE	-0.935463849	5.47e-10	FALSE	3	0	none
Nfib	ENSMUSG00000008575.17	chr4	415578	Bivalent_Promoter	Mixed	0.00933937520747935	0.353069192521773	1.95509172614342e-10	TRUE	mCH Hyper	0.0280104433684997	0.894810945360718	FALSE	-0.254149797879474	0.0839771802966318	FALSE	1.90829510222777	9.16796715439215e-18	TRUE	0.71582531	4.09e-19	TRUE	4	2	K27me3 + K119ub
Ssh2	ENSMUSG00000037926.15	chr11	243934	Active_Promoter	Active	-0.00315331311731897	-0.470632563407263	2.00579637754244e-10	TRUE	mCH Hypo	0.417995508330622	0.0265299234624033	FALSE	0.335370576419199	0.0270691969009659	FALSE	NA	NA	FALSE	-0.369869305	0.031437728	FALSE	3	0	none
Cnpy1	ENSMUSG00000044681.19	chr5	44988	Unmarked_Promoter	Active	0.0161881818764892	0.702984768443071	2.25517458991985e-10	TRUE	mCH Hyper	-0.399763091364026	0.0170391989629791	TRUE	-0.469137859122489	0.00413346277066208	TRUE	NA	NA	FALSE	1.160048138	1.63e-18	TRUE	3	3	ATAC + K27ac + K119ub
Svep1	ENSMUSG00000028369.15	chr4	164418	Active_Promoter	Active	0.011348968283497	0.441791913885516	2.3180106228653e-10	TRUE	mCH Hyper	-0.00172746578082674	0.994224650154151	FALSE	-1.08710951872117	1.14887648392544e-09	TRUE	NA	NA	FALSE	0.702770307	4.14e-09	TRUE	3	2	K27ac + K119ub
Elmo1	ENSMUSG00000041112.17	chr13	517758	Repressed_Promoter	Mixed	0.00742725674429977	0.332156964383251	2.40543545828953e-10	TRUE	mCH Hyper	0.236188947748609	0.179940714766863	FALSE	-1.18496928034678	3.16619433927368e-12	TRUE	NA	NA	FALSE	0.200516235	0.082833206	FALSE	3	1	K27ac
Zbtb16	ENSMUSG00000066687.5	chr9	181926	Bivalent_Promoter	Mixed	-0.00720875491884927	-0.386551417445928	2.59072658347262e-10	TRUE	mCH Hypo	0.159632850025218	0.389855729112875	FALSE	-0.242847068627066	0.111269138372535	FALSE	-0.582005093689591	0.0044649923427444	FALSE	-0.505783107	1.99e-08	FALSE	4	0	none
Foxp1	ENSMUSG00000030067.17	chr6	597384	Active_Promoter	Polycomb	-0.00303637910259856	-0.254462904330492	2.66261239464607e-10	TRUE	mCH Hypo	0.159357209477146	0.361052117592446	FALSE	-0.0296527366490394	0.866449452803201	FALSE	-1.41644684715024	5.35205337621551e-09	FALSE	-0.020168132	0.891404036	FALSE	4	0	none
Plcb4	ENSMUSG00000039943.16	chr2	355583	Active_Promoter	Active	-0.00264753670681409	-0.37560063912533	2.73690254335195e-10	TRUE	mCH Hypo	0.598038910539789	0.0174417883927066	FALSE	0.890769759937927	2.41625986531877e-10	FALSE	NA	NA	FALSE	0.015903146	0.924349417	FALSE	3	0	none
Chia1	ENSMUSG00000062778.12	chr3	18892	Unmarked_Promoter	Active	0.0250680356490618	0.942221593693107	2.77939073175911e-10	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ppp2r2b	ENSMUSG00000024500.20	chr18	445696	Unmarked_Promoter	Mixed	-0.00503159394378507	-0.255441649651347	2.83531763496941e-10	TRUE	mCH Hypo	0.48971231238423	0.00185691172215498	FALSE	0.854808770430533	2.31020972347662e-07	FALSE	0.133254605258632	0.541937675804669	FALSE	-0.366255399	0.027080358	FALSE	4	0	none
Fgf20	ENSMUSG00000031603.14	chr8	29166	Active_Promoter	Mixed	0.022359918396143	0.777066951890941	3.11074569571144e-10	TRUE	mCH Hyper	-0.0391139074819411	0.836932950794682	FALSE	-0.0261611494785834	0.872998492917615	FALSE	-0.00184107023565852	0.994108209367198	FALSE	0.308260866	0.000384148	TRUE	4	1	K119ub
Grik2	ENSMUSG00000056073.16	chr10	693934	Active_Promoter	Active	-0.00178430761261238	-0.362723217836687	3.18373555083638e-10	TRUE	mCH Hypo	0.280035126522833	0.158751880629221	FALSE	0.974398462642822	1.24489857838437e-07	FALSE	NA	NA	FALSE	-0.211580444	0.106553215	FALSE	3	0	none
Gm973	ENSMUSG00000047361.16	chr1	120154	Unmarked_Promoter	Active	0.0127638064254054	0.392848851087985	3.20946031242631e-10	TRUE	mCH Hyper	0.114299795267269	0.590129642397776	FALSE	-1.38980194905011	8.95019966253478e-19	TRUE	NA	NA	FALSE	-0.089848389	0.639220635	FALSE	3	1	K27ac
Cux2	ENSMUSG00000042589.18	chr5	193737	Unmarked_Promoter	Enhancer_Marked	-0.00588177603425414	-0.431643153078481	3.2680191401179e-10	TRUE	mCH Hypo	0.047171674179148	0.813639529349735	FALSE	0.0533659591578865	0.771009128845636	FALSE	NA	NA	FALSE	-0.106592613	0.431909105	FALSE	3	0	none
Kbtbd12	ENSMUSG00000033182.12	chr6	92837	Unmarked_Promoter	Mixed	0.0127221575198477	0.489521963164117	3.71400242814923e-10	TRUE	mCH Hyper	-0.683201152350993	0.000254422586723169	TRUE	-1.75180179543345	1.69363075882264e-17	TRUE	NA	NA	FALSE	1.112280502	3.73e-16	TRUE	3	3	ATAC + K27ac + K119ub
Shank2	ENSMUSG00000037541.22	chr7	422567	Unmarked_Promoter	Polycomb	-0.00424640843984371	-0.266118953448009	3.7358053716122e-10	TRUE	mCH Hypo	1.37582691711055	3.30845933019437e-14	FALSE	2.10222087561821	1.75726954011384e-36	FALSE	-1.45843649977458	7.703372465578e-06	FALSE	-0.441533785	1.63e-05	FALSE	4	0	none
Pde4b	ENSMUSG00000028525.16	chr4	519717	Active_Promoter	Active	-0.00228788780468054	-0.314471653989661	3.90220640986504e-10	TRUE	mCH Hypo	0.805814538582243	7.67685743315596e-05	FALSE	1.07511832216279	6.80710914724319e-13	FALSE	NA	NA	FALSE	0.017843322	0.915282735	FALSE	3	0	none
Nfia	ENSMUSG00000028565.18	chr4	346141	Unmarked_Promoter	Active	0.00848557239568958	0.332836297573765	4.03300076225684e-10	TRUE	mCH Hyper	0.129089745878303	0.449843904643861	FALSE	-0.617777736167622	0.00077253999073275	TRUE	1.98059661325798	2.34282784701823e-11	TRUE	1.037900399	4.49e-31	TRUE	4	3	K27ac + K27me3 + K119ub
Galnt2l	ENSMUSG00000092329.1	chr8	4434882	Active_Promoter	Mixed	-0.000790082083065861	-0.169850382826525	4.92675721554835e-10	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Grxcr1	ENSMUSG00000068082.12	chr5	134564	Unmarked_Promoter	Active	0.0136425433599173	0.44469000264128	5.00446831906107e-10	TRUE	mCH Hyper	-1.44868915689767	3.13448300868548e-22	TRUE	-1.47646597736856	8.40729233407185e-13	TRUE	2.35057927005568	8.88588334968785e-24	TRUE	0.574927691	0.0005232	TRUE	4	4	ATAC + K27ac + K27me3 + K119ub
Myo3b	ENSMUSG00000042064.13	chr2	390073	Unmarked_Promoter	Polycomb	0.00730525744248798	0.293973996747911	5.03953274948368e-10	TRUE	mCH Hyper	0.379684866257603	0.155173934710059	FALSE	NA	NA	FALSE	-0.437390054036812	0.0189326572207009	FALSE	0.781297699	8.95e-06	TRUE	3	1	K119ub
Prune2	ENSMUSG00000039126.10	chr19	267815	Repressed_Promoter	Mixed	0.007562986173282	0.367995412682681	5.192532628895e-10	TRUE	mCH Hyper	-1.05404837105238	3.09777950102979e-09	TRUE	-1.7182192536887	2.15055942083499e-29	TRUE	-0.466894055237628	0.0075161191531131	FALSE	1.28778534	1.14e-13	TRUE	4	3	ATAC + K27ac + K119ub
Pde10a	ENSMUSG00000023868.17	chr17	461277	Active_Promoter	Active	-0.00264602963125929	-0.312289633168515	5.38509776212041e-10	TRUE	mCH Hypo	0.43024646526893	0.0448714450276495	FALSE	0.996859920588304	1.35416782258998e-08	FALSE	NA	NA	FALSE	-0.22111919	0.108993874	FALSE	3	0	none
Mad1l1	ENSMUSG00000029554.15	chr5	312864	Unmarked_Promoter	Enhancer_Marked	-0.00467192235595824	-0.296114497124924	5.70156998415527e-10	TRUE	mCH Hypo	0.139759930257879	0.448057518772945	FALSE	0.528798846980511	0.0852138328319994	FALSE	NA	NA	FALSE	-0.091736814	0.48866871	FALSE	3	0	none
Ptchd4	ENSMUSG00000042256.5	chr17	189131	Active_Promoter	Active	0.010315040208736	0.378139257899943	5.70156998415527e-10	TRUE	mCH Hyper	-0.248575644638714	0.143022944369521	FALSE	-1.05879092975753	2.62195113611796e-09	TRUE	NA	NA	FALSE	0.688210369	5.02e-14	TRUE	3	2	K27ac + K119ub
Klhl29	ENSMUSG00000020627.10	chr12	298211	Active_Promoter	Active	-0.00457841983101994	-0.302475044505966	6.26544416202404e-10	TRUE	mCH Hypo	0.337837371516813	0.0430020520964075	FALSE	0.945916215345938	1.82093560794153e-08	FALSE	NA	NA	FALSE	0.707057345	2.23e-06	TRUE	3	1	K119ub
Ralgps1	ENSMUSG00000038831.16	chr2	238070	Unmarked_Promoter	Active	-0.00373750633607736	-0.355979048947268	6.58763352301267e-10	TRUE	mCH Hypo	0.0111756825523918	0.955519166581866	FALSE	-0.019797787456003	0.919021440639325	FALSE	NA	NA	FALSE	-0.847202803	1.26e-07	FALSE	3	0	none
Pex14	ENSMUSG00000028975.16	chr4	139342	Unmarked_Promoter	Enhancer_Marked	-0.00558195759429044	-0.416452947976027	6.58763352301267e-10	TRUE	mCH Hypo	0.187324865850422	0.300930196061195	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.316774243	0.01462743	FALSE	2	0	none
Ift57	ENSMUSG00000032965.11	chr16	65894	Active_Promoter	Active	0.0141859035540074	0.546474293171703	7.22154833120972e-10	TRUE	mCH Hyper	0.00712936901596849	0.972612412428934	FALSE	-1.00434044022009	2.04039659666475e-07	TRUE	2.30444284234829	4.9886789472673e-20	TRUE	1.055570248	1.88e-07	TRUE	4	3	K27ac + K27me3 + K119ub
Snph	ENSMUSG00000027457.15	chr2	42045	Active_Promoter	Mixed	-0.0163512658212347	-0.495987845937193	7.35263562664815e-10	TRUE	mCH Hypo	0.102176700685757	0.589087948398267	FALSE	-0.052903895186218	0.741610714997786	FALSE	-0.334414942156615	0.0744865756744362	FALSE	0.198241177	0.070205532	FALSE	4	0	none
Elp4	ENSMUSG00000027167.11	chr2	203538	Active_Promoter	Active	0.00937681984197319	0.371313203624693	7.70430958154427e-10	TRUE	mCH Hyper	-0.867792666413303	0.000460005806994794	TRUE	-2.04707826385828	5.33895343727043e-24	TRUE	NA	NA	FALSE	1.246516989	6.31e-16	TRUE	3	3	ATAC + K27ac + K119ub
Dagla	ENSMUSG00000035735.10	chr19	59613	Unmarked_Promoter	Polycomb	-0.0120470300532752	-0.54048987452467	8.09139378987435e-10	TRUE	mCH Hypo	0.25769641561778	0.131453041650021	FALSE	1.31730004301444	1.50414984655237e-10	FALSE	-1.39063047136377	2.70716759619327e-07	FALSE	-0.175984494	0.283366451	FALSE	4	0	none
Nkain3	ENSMUSG00000055761.14	chr4	659993	Repressed_Promoter	Polycomb	0.00636698657587755	0.353168298996899	8.2025648719632e-10	TRUE	mCH Hyper	2.04485429862874	1.35432859710374e-33	FALSE	2.08329547617586	4.67950000624135e-17	FALSE	-1.16821863027961	9.66281888234062e-07	FALSE	0.195402107	0.064918303	FALSE	4	0	none
Kctd8	ENSMUSG00000037653.7	chr5	232395	Active_Promoter	Active	0.00868180262489815	0.374568196650114	8.2025648719632e-10	TRUE	mCH Hyper	0.0554189048135946	0.759067852508131	FALSE	-0.219861161615488	0.130347261548368	FALSE	NA	NA	FALSE	0.847483871	5.47e-18	TRUE	3	1	K119ub
Gtf3c1	ENSMUSG00000032777.9	chr7	66827	Unmarked_Promoter	Enhancer_Marked	-0.0080850829484253	-0.748304288861741	8.2025648719632e-10	TRUE	mCH Hypo	0.161682762087298	0.341266530971024	FALSE	0.318865390936715	0.0774813934469209	FALSE	-1.26807580615648	6.059432527438e-06	FALSE	-0.119044747	0.533979096	FALSE	4	0	none
Slc5a10	ENSMUSG00000042371.12	chr11	48046	Unmarked_Promoter	Polycomb	-0.0129656126418114	-0.533401097352212	8.2025648719632e-10	TRUE	mCH Hypo	0.192212139191188	0.278958520328586	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.420342227	0.002677254	FALSE	2	0	none
Ebf2	ENSMUSG00000022053.13	chr14	197627	Repressed_Promoter	Polycomb	-0.00492330883447798	-0.378688868504365	8.35245763386638e-10	TRUE	mCH Hypo	0.661200382982507	0.00296933237036831	FALSE	NA	NA	FALSE	-0.104532744562073	0.598381558181543	FALSE	-0.271262378	0.024026294	FALSE	3	0	none
