ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0061035	regulation of cartilage development	73	-0.423368864936024	-1.53739005075292	0.00660698461522271	0.384994506471508	0.376690565275633	4280	tags=34%, list=22%, signal=27%	17125/17127/17242/20340/106522/19247/19411/20682/22402/20289/69605/235320/69890/12159/73121/214685/94352/14219/12154/14534/15396/66175/16147/12020/18121
GO:0002707	negative regulation of lymphocyte mediated immunity	84	-0.402071393819436	-1.48495721266423	0.00698802991331928	0.384994506471508	0.376690565275633	2262	tags=23%, list=12%, signal=20%	15039/15018/17221/11692/105352/12902/26365/71183/15043/224761/26904/399549/14972/224754/15223/15007/14985/15977/224756
GO:1990266	neutrophil migration	126	-0.376128921142505	-1.44716652388409	0.00677723862325573	0.384994506471508	0.376690565275633	6323	tags=44%, list=33%, signal=29%	277360/12986/12261/22324/12182/16177/105855/68585/16854/19354/56069/18750/20312/26903/80795/14345/13052/20295/22242/58217/17242/18578/11501/14131/171486/16175/117149/114774/16149/107338/20309/12765/19
GO:0007589	body fluid secretion	117	-0.379194338447789	-1.44438399639377	0.00735970555507547	0.384994506471508	0.376690565275633	6011	tags=44%, list=32%, signal=31%	240215/11542/18011/12847/56635/14609/12583/19055/232341/228355/13649/11539/279561/11941/212937/74244/12306/11979/22260/16534/11686/93670/20287/215028/18442/18754/19014/106042/216233/23795/22337/18387/
GO:0032543	mitochondrial translation	129	-0.373125938710138	-1.4398645946713	0.00737551620406529	0.384994506471508	0.376690565275633	5205	tags=37%, list=27%, signal=27%	70120/18120/67994/353172/71799/68537/75619/67270/68836/233870/68463/66845/66223/66971/69956/67267/66407/66163/64658/75593/56282/211253/68572/67212/27395/353242/76366/69527/52856/64660/67036/64655/6641
GO:0002791	regulation of peptide secretion	261	-0.335245674142948	-1.36631838274122	0.00771256592434179	0.384994506471508	0.376690565275633	5958	tags=41%, list=31%, signal=29%	14063/16500/20787/12753/110385/70456/99571/16324/12638/106347/28146/76303/14609/12918/380752/78896/19056/19055/20913/20186/12374/224129/277328/320790/14687/228355/13649/54393/107221/94353/11539/50765/
GO:0046887	positive regulation of hormone secretion	193	-0.342468002982693	-1.36605241259198	0.00760850886398161	0.384994506471508	0.376690565275633	5840	tags=40%, list=31%, signal=28%	70456/99571/16324/12638/106347/28146/76303/14609/12918/78896/19056/20186/11480/12374/12161/277328/81799/13649/54393/107221/50765/67041/71764/74244/20927/12361/14682/12288/16878/18111/14652/114229/1920
GO:0050777	negative regulation of immune response	232	-0.337409777244494	-1.35944665839699	0.00603434900976084	0.384994506471508	0.376690565275633	2713	tags=21%, list=14%, signal=18%	80782/231699/237782/77772/70312/101613/15039/15018/20852/17221/11692/22694/21906/20375/105352/26440/18566/12902/16190/26365/18521/210045/71183/83945/67027/109934/16183/15043/80861/100535/100038882/224
GO:0071496	cellular response to external stimulus	293	-0.323260357104286	-1.32195150882138	0.00756281211404779	0.384994506471508	0.376690565275633	5558	tags=37%, list=29%, signal=27%	19264/170822/235344/17395/18519/20186/277854/12161/12123/319955/18024/26417/544791/74302/320311/230676/12914/268709/100102/223255/107765/16403/58809/77976/74244/12842/110616/20469/17977/78757/216805/6
GO:0042330	taxis	447	-0.300839963399736	-1.25022524520958	0.00680409202256532	0.384994506471508	0.376690565275633	5382	tags=32%, list=28%, signal=23%	26456/17395/105722/18707/12771/56069/15234/12374/18750/58861/26417/68606/20312/232341/30955/12927/11491/13805/26903/78560/19255/20354/13052/11689/18128/654459/20295/12767/17127/80901/22084/20440/58217
GO:1902275	regulation of chromatin organization	52	-0.453838229320358	-1.56529962032884	0.00789717948291648	0.385769767571146	0.377449104779315	5583	tags=54%, list=29%, signal=38%	18509/237339/320595/69612/17345/77853/20833/228012/74522/75329/228829/13831/51810/76719/72895/11628/99982/15161/76781/13548/24086/666704/226976/11810/223828/67246/81601/240069
GO:1902414	protein localization to cell junction	132	-0.367759687168495	-1.41753814121357	0.00784608284971227	0.385769767571146	0.377449104779315	6682	tags=48%, list=35%, signal=32%	26395/18164/17356/73340/16451/11465/72978/11461/54631/29819/74513/17274/216831/192176/11487/74053/109620/18190/106347/26414/216963/14810/14811/60595/75739/26422/16593/65945/53869/268566/54645/17762/10
GO:0007263	nitric oxide mediated signal transduction	30	-0.513247982095997	-1.59220085774566	0.00811326643205056	0.389199080555795	0.380804450959533	1835	tags=33%, list=10%, signal=30%	17748/18126/22339/18125/18012/11816/18167/12411/18609/17750
GO:0002793	positive regulation of peptide secretion	153	-0.352268543750819	-1.37828198699522	0.0081177096755554	0.389199080555795	0.380804450959533	5840	tags=42%, list=31%, signal=30%	70456/99571/12638/106347/28146/76303/14609/12918/78896/19056/20186/12374/277328/13649/54393/107221/11539/50765/67041/71764/74244/20927/12361/14682/12288/16878/18111/14652/19205/11307/18642/18751/20287
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	53	-0.45470965690349	-1.57531172727368	0.00820331085986291	0.389694895709818	0.381289571883343	2262	tags=28%, list=12%, signal=25%	80782/15039/15018/11692/26365/71183/15043/224761/26904/399549/14972/224754/15007/14985/224756
GO:0051873	killing by host of symbiont cells	23	-0.55727392342104	-1.62500395981096	0.00847060450678498	0.395142253478672	0.386619435667673	2389	tags=43%, list=13%, signal=38%	80385/101613/94175/17194/546038/12796/14825/20311/67067/17969
GO:0097006	regulation of plasma lipoprotein particle levels	69	-0.417271005253142	-1.50628962539626	0.00839880560346025	0.395142253478672	0.386619435667673	7521	tags=61%, list=39%, signal=37%	16816/11450/76574/16549/74205/69836/14756/11840/54638/54711/223920/20652/26565/329244/20186/100102/18784/20778/20927/12306/12623/22260/11812/17523/11307/67800/18830/56530/68767/11814/76483/17846/23762
GO:0002370	natural killer cell cytokine production	29	-0.526430717564949	-1.62247937873473	0.00874450150686776	0.399928440801114	0.391302389781822	2262	tags=34%, list=12%, signal=30%	15039/15018/15043/224761/399549/14972/224754/15007/14985/224756
GO:0002727	regulation of natural killer cell cytokine production	29	-0.526430717564949	-1.62247937873473	0.00874450150686776	0.399928440801114	0.391302389781822	2262	tags=34%, list=12%, signal=30%	15039/15018/15043/224761/399549/14972/224754/15007/14985/224756
GO:0071216	cellular response to biotic stimulus	236	-0.331997655908808	-1.34051890941685	0.00880491352864561	0.399928440801114	0.391302389781822	7791	tags=47%, list=41%, signal=28%	22169/19015/12524/26419/15289/21899/24061/18786/11651/19697/67154/17533/244183/230594/12369/171285/74637/18127/12122/52864/12628/17002/12519/216161/108960/192656/60533/100689/13137/14870/216963/22083/
GO:0097193	intrinsic apoptotic signaling pathway	322	-0.314695734783221	-1.29183669272114	0.0089284741321345	0.402014252662543	0.393343212796003	6825	tags=43%, list=36%, signal=28%	12122/27061/75770/16151/67991/26395/241494/382985/12044/56489/66593/54711/19125/20869/56532/74769/433759/106021/26943/237038/12189/234371/13063/56642/22393/20315/20613/242705/16818/74996/329244/13205/
GO:0043254	regulation of protein-containing complex assembly	422	-0.302296386603111	-1.25378803053138	0.0090422511800096	0.403627384569739	0.394921551083359	9038	tags=55%, list=47%, signal=30%	68732/218397/11797/17957/217356/54324/22003/228607/107351/319262/68558/18645/29816/56193/78688/76884/320502/65114/12721/73242/116837/12391/12491/15893/217449/12912/74117/13854/20963/13685/20616/68077/
GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	16	-0.597319680719911	-1.62438452192095	0.00932790963488794	0.410664149492373	0.401806540120508	2410	tags=50%, list=13%, signal=44%	18024/17125/11911/11909/22339/16476/13395/12913
GO:2001014	regulation of skeletal muscle cell differentiation	21	-0.559545851648623	-1.60319276607196	0.00942763455841887	0.410664149492373	0.401806540120508	4102	tags=48%, list=22%, signal=37%	14733/20474/79221/67267/353187/67040/270190/13207/20203/75805
GO:0043114	regulation of vascular permeability	48	-0.463061087120073	-1.57880908000621	0.00967574859754141	0.410664149492373	0.401806540120508	4539	tags=44%, list=24%, signal=33%	67087/20927/110279/218952/244911/27375/12765/232906/75697/26365/11535/11600/22339/21872/109934/11816/72514/84094/20303/12741/22226
GO:0036037	CD8-positive, alpha-beta T cell activation	53	-0.451267877882256	-1.56338791001464	0.00966524289873844	0.410664149492373	0.401806540120508	2652	tags=26%, list=14%, signal=23%	73902/12394/20535/15039/15018/15043/224761/399549/14972/224754/15007/110168/14985/224756
GO:0141060	disruption of anatomical structure in another organism	105	-0.387650945611919	-1.46653754029849	0.00960010579085419	0.410664149492373	0.401806540120508	2803	tags=27%, list=15%, signal=23%	19946/19692/20299/80385/15945/101613/14469/20300/18126/19693/94175/17194/546038/503491/12796/14939/14825/20311/30053/17329/13001/19695/19694/67067/17969/100503970/100041811/13218
GO:0019079	viral genome replication	116	-0.37111482638786	-1.41395718066153	0.00960010579085419	0.410664149492373	0.401806540120508	6165	tags=47%, list=32%, signal=32%	72179/67231/66141/110532/80287/73158/14265/13205/55932/57874/16650/78781/20817/246729/74522/80750/192119/240255/56031/74244/18128/15481/56491/211948/19106/94088/246727/52513/23962/14456/27103/22038/11
GO:0140053	mitochondrial gene expression	165	-0.361712301259196	-1.42331900410445	0.00977681140204452	0.411579914144606	0.402702552657598	5205	tags=36%, list=27%, signal=26%	70120/18120/67994/353172/71799/68537/208595/75619/67270/68836/233870/380601/68463/66845/66223/66971/170826/64384/69956/67267/66407/66163/64658/75593/56282/211253/68572/76781/67212/27395/353242/76366/6
GO:1903818	positive regulation of voltage-gated potassium channel activity	16	-0.594065798194994	-1.61553573193423	0.0098712664109385	0.412022834168789	0.403135919345893	4384	tags=56%, list=23%, signal=43%	20927/240899/242735/16527/241528/238161/16485/83433/230899
GO:0014044	Schwann cell development	45	-0.457719590371949	-1.54988170845387	0.00994647629801056	0.412022834168789	0.403135919345893	8044	tags=62%, list=42%, signal=36%	18213/18858/19153/11651/243914/20481/230822/26395/18212/192897/110157/26417/14784/192119/59024/26396/67453/18992/13138/18015/225608/15461/64383/11496/13363/13866/17988/26413
GO:0032330	regulation of chondrocyte differentiation	55	-0.441214997527232	-1.53833352960762	0.0102261656864468	0.420246713685884	0.411182418119201	4271	tags=36%, list=22%, signal=28%	17127/17242/20340/106522/19247/19411/20682/22402/69605/235320/69890/12159/73121/214685/94352/14219/15396/66175/16147/12020
GO:1903019	negative regulation of glycoprotein metabolic process	16	0.514525096866392	1.807966898504	0.0104172860701134	0.422746937954214	0.413628715084799	1116	tags=19%, list=6%, signal=18%	20219/64294/15200
GO:0071295	cellular response to vitamin	16	-0.588951058811969	-1.6016264238106	0.0107768628447192	0.422746937954214	0.413628715084799	4040	tags=50%, list=21%, signal=39%	21848/19014/14456/50706/22337/13115/22289/20181
GO:0045933	positive regulation of muscle contraction	54	-0.436314260670486	-1.51550194979167	0.0104660660019717	0.422746937954214	0.413628715084799	3816	tags=31%, list=20%, signal=25%	11928/16535/11848/114774/228785/268860/13043/11937/11486/19225/14219/18167/19224/11552/13615/22226/230899
GO:0045824	negative regulation of innate immune response	125	-0.360484474900794	-1.384733586401	0.0107625952520239	0.422746937954214	0.413628715084799	2713	tags=22%, list=14%, signal=19%	80782/231699/77772/70312/15039/15018/11692/21906/26365/18521/210045/71183/83945/15043/80861/100535/100038882/224761/26904/14824/399549/14972/224754/243262/15007/14985/224756
GO:0001959	regulation of cytokine-mediated signaling pathway	143	-0.353494662855855	-1.37147417811996	0.0105775566288774	0.422746937954214	0.413628715084799	4897	tags=35%, list=26%, signal=26%	16145/246729/227331/11491/19255/240518/13601/19268/77128/12767/12362/225471/67338/22036/94088/246727/19014/14456/16195/329581/68350/16193/14581/16149/231699/15944/77772/53323/12363/70312/101613/17951/
GO:0031668	cellular response to extracellular stimulus	258	-0.325498247853878	-1.3244568600867	0.0107291359712744	0.422746937954214	0.413628715084799	5941	tags=39%, list=31%, signal=27%	16500/20787/18712/320405/16324/19264/170822/235344/17395/18519/20186/277854/12161/12123/319955/18024/26417/544791/74302/320311/230676/12914/268709/100102/223255/16403/58809/77976/74244/110616/20469/17
GO:0048286	lung alveolus development	66	-0.414969511518261	-1.48720984294255	0.0110496686144384	0.430189354026781	0.420910605787826	5971	tags=42%, list=31%, signal=29%	75725/228790/17156/14257/11421/58994/16878/15227/21412/20390/106522/52076/319817/217351/18590/20238/14284/11977/12168/12159/11486/14184/14186/22339/71966/13615/20674/14599
GO:0002577	regulation of antigen processing and presentation	19	-0.567966735525068	-1.60584601951497	0.0115014455945387	0.444436457377024	0.434850413562566	3940	tags=47%, list=21%, signal=38%	18173/16149/228994/66824/15001/12775/213233/14961/83433
GO:0030261	chromosome condensation	41	-0.461463695361655	-1.52442834341192	0.0116828518721197	0.448102274028412	0.438437162265201	2480	tags=24%, list=13%, signal=21%	13368/19118/93762/234852/19119/15078/70069/50708/80838/107970
GO:0051306	mitotic sister chromatid separation	62	-0.415051760854153	-1.47168966057223	0.0117731896113994	0.448246880939898	0.438578650152208	5243	tags=44%, list=28%, signal=32%	51792/68014/208628/70799/11789/75430/11920/24010/17120/234069/66156/26554/66991/208718/12237/327799/59008/68612/52696/12236/56150/22680/14841/100504207/22264/66591/628119
GO:0030593	neutrophil chemotaxis	99	-0.385961773338559	-1.45280155551067	0.0120576857905944	0.455727715501444	0.445898130696357	6931	tags=48%, list=36%, signal=31%	20563/12215/16415/18711/277360/12986/12261/22324/12182/105855/16854/19354/56069/18750/20312/26903/13052/20295/58217/17242/18578/14131/117149/16149/107338/20309/12765/19353/20299/20304/15945/14385/2030
GO:0070570	regulation of neuron projection regeneration	40	-0.459108701051495	-1.51115405996547	0.0130276185749294	0.480252460514598	0.469893901822846	8544	tags=68%, list=45%, signal=37%	16971/66368/18213/83431/26921/13838/26395/210108/19211/192176/68585/84035/109880/15234/11491/223255/19268/269473/244058/16001/26396/80913/19280/21838/14824/18377/12803
GO:0032496	response to lipopolysaccharide	286	-0.320077423274973	-1.30850326183835	0.0129410302396046	0.480252460514598	0.469893901822846	5599	tags=35%, list=29%, signal=25%	14870/216963/22083/55932/19216/54396/11421/14528/20186/12161/18750/26417/20312/27419/16145/11491/26416/171283/107765/22026/212937/20778/209387/12457/329547/12362/110279/22242/19106/225471/18173/17084/
GO:0021700	developmental maturation	377	-0.306725510820594	-1.26792563943315	0.0130775583106524	0.480252460514598	0.469893901822846	6498	tags=41%, list=34%, signal=27%	237339/328401/21463/245886/20112/140494/72433/19211/76856/59003/210933/19877/19228/13618/545391/214575/230103/12399/68703/16500/18011/239337/19645/216781/11474/233489/12638/227377/26565/329954/319504/
GO:0006935	chemotaxis	445	-0.299750971189121	-1.24574757513157	0.0130775583106524	0.480252460514598	0.469893901822846	5382	tags=31%, list=28%, signal=23%	26456/17395/105722/18707/12771/56069/15234/12374/18750/58861/26417/68606/20312/232341/30955/12927/11491/13805/26903/78560/19255/20354/13052/11689/18128/654459/20295/12767/17127/80901/22084/20440/58217
