gene_name	chr	is_neuronal_external	ctrl_top_quartile
1700101I11Rik	chr6	FALSE	TRUE
Gm20337	chr12	FALSE	FALSE
Atg14	chr14	FALSE	FALSE
2810029C07Rik	chr12	FALSE	TRUE
Plscr5	chr9	FALSE	FALSE
A730063M14Rik	chr10	FALSE	TRUE
Nat8f6	chr6	FALSE	FALSE
Gm16793	chr8	FALSE	TRUE
Tmppe	chr9	FALSE	FALSE
Gm12709	chr4	FALSE	FALSE
Gm13985	chr2	FALSE	FALSE
A730018C14Rik	chr12	FALSE	TRUE
Gm20383	chr6	FALSE	TRUE
4930429H19Rik	chr7	FALSE	FALSE
Iqschfp	chr3	TRUE	FALSE
Zfp518b	chr5	FALSE	TRUE
Mir466b-4	chr2	FALSE	FALSE
Mir467a-10	chr2	TRUE	FALSE
Mir467a-7	chr2	TRUE	FALSE
5830418P13Rik	chr9	FALSE	FALSE
H2-T27	chr17	FALSE	FALSE
Rell1	chr5	FALSE	TRUE
C230037L18Rik	chr15	FALSE	FALSE
Fer1l5	chr1	FALSE	FALSE
Dchs2	chr3	FALSE	FALSE
Gm15008	chrX	FALSE	FALSE
Oas1d	chr5	FALSE	FALSE
Ugt2b38	chr5	FALSE	FALSE
Slc15a4	chr5	FALSE	FALSE
Gm38431	chr9	FALSE	FALSE
Dmrt1i	chr5	FALSE	TRUE
Gm10619	chr7	FALSE	FALSE
Gm16833	chr9	FALSE	FALSE
Lrrc8c	chr5	FALSE	FALSE
Noc4l	chr5	FALSE	FALSE
Nsun5	chr5	TRUE	FALSE
Snhg18	chr15	FALSE	TRUE
Mir5103	chr1	FALSE	FALSE
Mir3473c	chr1	FALSE	FALSE
N4bp2l1	chr5	FALSE	FALSE
Gm15446	chr5	FALSE	FALSE
Upk3b	chr5	FALSE	FALSE
Mir155hg	chr16	FALSE	TRUE
Psph	chr5	FALSE	FALSE
Trrap	chr5	FALSE	FALSE
Spon2	chr5	FALSE	TRUE
Gbp6	chr5	FALSE	FALSE
Acacb	chr5	FALSE	FALSE
Pds5b	chr5	FALSE	FALSE
Tent2	chr13	TRUE	FALSE
Ugt2b34	chr5	FALSE	FALSE
Mapre3	chr5	FALSE	FALSE
Dcun1d4	chr5	FALSE	FALSE
AI839979	chr5	FALSE	TRUE
Usp30	chr5	FALSE	FALSE
Ube3c	chr5	FALSE	FALSE
Rita1	chr5	TRUE	FALSE
Tbc1d14	chr5	FALSE	FALSE
Gm20604	chr12	FALSE	FALSE
Gm21057	chr7	FALSE	TRUE
Gm22109	chr8	FALSE	TRUE
Gm25212	chr8	FALSE	TRUE
Gm23284	chr8	FALSE	TRUE
Rn45s	chr17	FALSE	TRUE
DQ267101	chr12	FALSE	FALSE
Gm3411	chr14	FALSE	FALSE
Potefam3b	chr8	FALSE	FALSE
Anxa2r1	chr13	FALSE	TRUE
Gm21190	chr5	FALSE	TRUE
Gm21221	chr5	FALSE	FALSE
Gm21269	chr7	FALSE	FALSE
Gm21284	chr6	FALSE	FALSE
Mup22	chr4	FALSE	FALSE
Cfap99	chr5	FALSE	FALSE
Ccl21d	chr4	TRUE	FALSE
Gm16958	chr3	FALSE	TRUE
Speer4a3	chr5	FALSE	TRUE
Entpd4b	chr14	FALSE	FALSE
Gm15679	chr8	FALSE	FALSE
Rubie	chr14	TRUE	FALSE
Mir5625	chr5	FALSE	FALSE
Mir344h-1	chr7	FALSE	FALSE
Hscb	chr5	FALSE	FALSE
Chpf2	chr5	FALSE	TRUE
Tyw1	chr5	FALSE	FALSE
Emilin1	chr5	FALSE	TRUE
Rab28	chr5	FALSE	FALSE
Nfxl1	chr5	FALSE	FALSE
Akap9	chr5	FALSE	FALSE
Zfp513	chr5	FALSE	FALSE
Gm29719	chr17	FALSE	FALSE
Gm14773	chrX	FALSE	FALSE
Gm12596	chr4	FALSE	FALSE
Gm12551	chr4	FALSE	FALSE
Gm15246	chrX	FALSE	FALSE
Cirop	chr14	FALSE	FALSE
Gm20619	chr6	FALSE	FALSE
Gm15908	chr13	FALSE	TRUE
Gm29805	chr16	FALSE	TRUE
Gm15816	chr8	FALSE	TRUE
Zfp282	chr6	FALSE	FALSE
Ttll3	chr6	TRUE	FALSE
Snx21	chr2	FALSE	TRUE
Tmem168	chr6	FALSE	FALSE
Rpusd3	chr6	FALSE	FALSE
Itfg2	chr6	FALSE	FALSE
Bmt2	chr6	FALSE	FALSE
Pot1a	chr6	FALSE	FALSE
Parp11	chr6	FALSE	FALSE
Zfp956	chr6	FALSE	FALSE
Hepacam2	chr6	FALSE	FALSE
Dreh	chr17	FALSE	TRUE
Uchl1os	chr5	FALSE	FALSE
Tada3	chr6	FALSE	FALSE
Tra2a	chr6	FALSE	FALSE
Wdr91	chr6	FALSE	TRUE
Gm29811	chr3	FALSE	TRUE
Brk1	chr6	FALSE	FALSE
Dyrk4	chr6	FALSE	FALSE
Eogt	chr6	FALSE	FALSE
Fbxl14	chr6	FALSE	TRUE
Prrt4	chr6	FALSE	TRUE
Adamts9	chr6	FALSE	FALSE
Ceacam15	chr7	FALSE	FALSE
Dhx32	chr7	FALSE	FALSE
Phrf1	chr7	FALSE	FALSE
Plekha1	chr7	FALSE	FALSE
Slco2b1	chr7	FALSE	TRUE
Hbb-bt	chr7	FALSE	FALSE
Evi2	chr11	FALSE	FALSE
Ric8a	chr7	TRUE	FALSE
Inpp5f	chr7	TRUE	FALSE
Plekhg2	chr7	FALSE	FALSE
Hsd3b7	chr7	FALSE	TRUE
Mob2	chr7	TRUE	FALSE
AI314278	chr7	FALSE	FALSE
Klk9	chr7	FALSE	FALSE
Prkd2	chr7	FALSE	FALSE
Wtip	chr7	FALSE	FALSE
Zfp575	chr7	FALSE	FALSE
Ccp110	chr7	FALSE	FALSE
Vrk3	chr7	FALSE	FALSE
Efl1	chr7	FALSE	FALSE
AI467606	chr7	FALSE	FALSE
Zfp764l1	chr7	FALSE	FALSE
Grwd1	chr7	FALSE	FALSE
Nlrp6	chr7	FALSE	TRUE
Pwwp2b	chr7	FALSE	TRUE
Gm15694	chr16	FALSE	FALSE
Spty2d1	chr7	FALSE	FALSE
Mir9-3hg	chr7	FALSE	TRUE
Trim68	chr7	FALSE	FALSE
Numa1	chr7	FALSE	FALSE
Psip1	chr4	FALSE	FALSE
Acp7	chr7	FALSE	FALSE
Ano1	chr7	TRUE	FALSE
A730082K24Rik	chr7	FALSE	FALSE
Spred3	chr7	FALSE	FALSE
Faap24	chr7	FALSE	FALSE
Ints4	chr7	FALSE	FALSE
Rrp8	chr7	FALSE	FALSE
Unc45a	chr7	FALSE	FALSE
Igflr1	chr7	FALSE	FALSE
Sf3b3	chr8	FALSE	FALSE
D8Ertd738e	chr8	FALSE	FALSE
Usb1	chr8	FALSE	FALSE
Champ1	chr8	FALSE	FALSE
Ces2a	chr8	FALSE	FALSE
Smim19	chr8	FALSE	FALSE
Exoc8	chr8	FALSE	FALSE
Gadd45gip1	chr8	FALSE	FALSE
Plekhg4	chr8	FALSE	TRUE
Phkb	chr8	FALSE	FALSE
Arhgef18	chr8	FALSE	FALSE
Mtus1	chr8	FALSE	FALSE
Dohh	chr10	FALSE	FALSE
Psme3ip1	chr8	FALSE	FALSE
Enkd1	chr8	FALSE	TRUE
E230013L22Rik	chr8	FALSE	TRUE
Snx25	chr8	FALSE	FALSE
Taf5l	chr8	FALSE	FALSE
Prmt9	chr8	FALSE	FALSE
Zdhhc7	chr8	FALSE	FALSE
Snapc2	chr8	FALSE	TRUE
Ak6	chr13	FALSE	FALSE
Gm28042	chr2	FALSE	TRUE
Gpat4	chr8	FALSE	FALSE
Cpne7	chr8	FALSE	TRUE
Cyp4v3	chr8	FALSE	FALSE
Lbhd1	chr19	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
Ankrd10	chr8	FALSE	TRUE
Cog4	chr8	FALSE	FALSE
Myzap	chr9	FALSE	FALSE
Clk3	chr9	FALSE	TRUE
Hinfp	chr9	FALSE	FALSE
Lars2	chr9	FALSE	FALSE
Xndc1	chr7	FALSE	FALSE
Xntrpc	chr7	FALSE	FALSE
Xylb	chr9	FALSE	FALSE
Imp3	chr9	FALSE	TRUE
Mir3084-2	chr19	FALSE	FALSE
Mir6516	chr11	FALSE	FALSE
Mir6992	chr19	FALSE	FALSE
Mir8115	chr5	FALSE	FALSE
Mir7058	chr7	FALSE	FALSE
Pls1	chr9	TRUE	FALSE
Cmtm7	chr9	FALSE	FALSE
Ano10	chr9	FALSE	FALSE
Slc22a13	chr9	FALSE	FALSE
Alg9	chr9	FALSE	FALSE
Plekho2	chr9	FALSE	FALSE
Snx19	chr9	FALSE	FALSE
Rpp25	chr9	FALSE	TRUE
Mapkapk3	chr9	FALSE	TRUE
Gm14662	chrX	FALSE	TRUE
E130101E03Rik	chr9	FALSE	FALSE
Gm29968	chr12	FALSE	FALSE
Gm14664	chrX	FALSE	FALSE
Gm15318	chr17	FALSE	FALSE
Gm30052	chr8	FALSE	TRUE
Gm30108	chr14	FALSE	TRUE
Gm30173	chr3	FALSE	FALSE
Gm15756	chr6	FALSE	TRUE
Acad11	chr9	FALSE	FALSE
Gm30214	chr14	FALSE	FALSE
2610318M16Rik	chr14	FALSE	TRUE
Gm30332	chr6	FALSE	FALSE
Gm2245	chr15	FALSE	FALSE
Gm15555	chr16	FALSE	FALSE
Gm12354	chr4	FALSE	FALSE
Gm16143	chr10	FALSE	FALSE
Gm30400	chr10	FALSE	FALSE
Hoxb3os	chr11	FALSE	TRUE
Gm26689	chr3	FALSE	TRUE
Gm30498	chr6	FALSE	FALSE
Gm30505	chr16	FALSE	FALSE
Prox1os	chr1	FALSE	TRUE
Gm30539	chr10	FALSE	FALSE
Gm29508	chr12	FALSE	TRUE
Gm30551	chr13	FALSE	FALSE
Gm30570	chr10	FALSE	FALSE
Gm10646	chr9	FALSE	FALSE
Gm28881	chr10	FALSE	FALSE
Gm30726	chr16	FALSE	FALSE
Gm15486	chr1	FALSE	TRUE
Gm30790	chr16	FALSE	FALSE
Rnf212b	chr14	FALSE	FALSE
Gm30853	chr10	FALSE	FALSE
Gm15939	chr10	FALSE	FALSE
Gm11482	chr4	FALSE	FALSE
A730098A19Rik	chr8	FALSE	FALSE
2310043M15Rik	chr16	FALSE	FALSE
Gm28979	chr9	FALSE	FALSE
Gm12610	chr4	FALSE	TRUE
M5C1000I18Rik	chr9	FALSE	TRUE
Gm12925	chr4	FALSE	FALSE
Gm15723	chr10	FALSE	FALSE
Gm9748	chr14	FALSE	TRUE
Gm31108	chr6	FALSE	FALSE
Gm16159	chr8	FALSE	FALSE
Gm11217	chr4	FALSE	FALSE
Chrna1os	chr2	FALSE	TRUE
Gm16090	chr18	FALSE	FALSE
Gm31333	chr12	FALSE	TRUE
Myhas	chr11	FALSE	FALSE
Gm31369	chr15	FALSE	FALSE
Gm26633	chr7	FALSE	FALSE
Gm26876	chr10	FALSE	FALSE
Etaa1os	chr11	FALSE	FALSE
4930534H03Rik	chr10	FALSE	FALSE
Gm31508	chr12	FALSE	FALSE
Gm31520	chr6	FALSE	FALSE
Gm26688	chr13	FALSE	TRUE
Gm31592	chr10	FALSE	FALSE
A730081D07Rik	chr13	FALSE	FALSE
Gm31641	chr16	FALSE	TRUE
Gm26579	chr10	FALSE	FALSE
Gm12911	chr4	FALSE	FALSE
Gm31747	chr6	FALSE	FALSE
Gm31763	chr10	FALSE	FALSE
Gm11917	chr4	FALSE	FALSE
Gm16104	chr10	FALSE	TRUE
Gm29461	chr1	FALSE	FALSE
Kbtbd8os	chr6	FALSE	FALSE
Gm48908	chr2	FALSE	FALSE
Gm31938	chr12	FALSE	TRUE
1110002E22Rik	chr3	FALSE	TRUE
Gm17546	chr15	FALSE	FALSE
Gm14424	chr2	FALSE	TRUE
Gm13133	chr4	FALSE	TRUE
Gm32014	chr9	FALSE	FALSE
Gm29669	chr1	FALSE	FALSE
Gm29443	chr7	FALSE	FALSE
Gm32123	chr14	FALSE	TRUE
Gm32141	chr10	FALSE	TRUE
Gm20491	chr17	FALSE	FALSE
Gm32172	chr10	FALSE	FALSE
Gm12915	chr4	FALSE	FALSE
Gm28178	chr1	FALSE	TRUE
Gm32200	chr1	FALSE	TRUE
Haglr	chr2	FALSE	TRUE
Gm12440	chr3	FALSE	FALSE
Gm16582	chr1	FALSE	FALSE
Gm13112	chr4	FALSE	TRUE
Gm16070	chr1	FALSE	FALSE
Gm15825	chr1	FALSE	FALSE
Gm32461	chr16	FALSE	FALSE
Gm32496	chr3	FALSE	TRUE
Gm26685	chr1	FALSE	TRUE
Gm32511	chr9	FALSE	FALSE
Gm28626	chr1	FALSE	TRUE
Gm16573	chr14	FALSE	FALSE
Gm16835	chr14	FALSE	TRUE
Ttc39aos1	chr4	FALSE	FALSE
Gm32688	chr10	FALSE	TRUE
Gm32693	chr3	FALSE	TRUE
Halr1	chr6	FALSE	FALSE
Gm32856	chr8	FALSE	FALSE
Gm32865	chr16	FALSE	FALSE
Gm11264	chr4	FALSE	TRUE
Gm32885	chr15	FALSE	FALSE
Gm32921	chr5	FALSE	TRUE
Gm32926	chr10	FALSE	FALSE
Gm28729	chr9	FALSE	FALSE
Gm11266	chr4	FALSE	TRUE
Gm33035	chr10	FALSE	FALSE
Gm33104	chr10	FALSE	FALSE
C030005K06Rik	chr18	FALSE	TRUE
Gm12348	chr11	FALSE	FALSE
Tmem274	chr4	FALSE	FALSE
Gm33251	chr15	FALSE	FALSE
Mannr	chr3	FALSE	FALSE
4930526H09Rik	chr13	FALSE	TRUE
Gm33301	chr15	FALSE	TRUE
Parvaos	chr7	FALSE	FALSE
Gm33337	chr10	FALSE	FALSE
4930519L02Rik	chr3	FALSE	FALSE
Gm33340	chr12	FALSE	FALSE
Gm15290	chr13	FALSE	FALSE
Gm20544	chr18	FALSE	TRUE
Hand2os1	chr8	FALSE	TRUE
AV205837	chr16	FALSE	FALSE
Gm33619	chr10	FALSE	TRUE
Gm15326	chr13	FALSE	TRUE
Gm13029	chr4	FALSE	FALSE
Gm33677	chr10	FALSE	FALSE
Gm33727	chr17	FALSE	TRUE
Gm29536	chr1	FALSE	FALSE
Gm12381	chr4	FALSE	FALSE
Acte1	chr7	TRUE	FALSE
Gm33948	chr18	FALSE	FALSE
Ptf1aos	chr2	FALSE	TRUE
Gm20052	chr5	FALSE	TRUE
Gm34068	chr1	FALSE	FALSE
Gm20714	chr6	FALSE	FALSE
Gm34184	chr10	FALSE	TRUE
Krbox5	chr13	FALSE	FALSE
A730035I17Rik	chr5	FALSE	TRUE
Strit1	chr3	TRUE	FALSE
Gm13872	chr2	FALSE	TRUE
Gm38499	chr7	FALSE	FALSE
Gm26682	chr18	FALSE	TRUE
Gm20609	chr10	FALSE	FALSE
Ly6l	chr15	FALSE	FALSE
A330015K06Rik	chr3	FALSE	FALSE
Gm12602	chr4	FALSE	FALSE
Gm15631	chr6	FALSE	TRUE
Ccdc188	chr16	FALSE	TRUE
Gm34816	chr1	FALSE	FALSE
Gm15569	chr15	FALSE	TRUE
Gm16537	chr15	FALSE	TRUE
Gm38509	chr3	FALSE	FALSE
Gm26684	chr15	FALSE	TRUE
Tex51	chr18	FALSE	FALSE
Gm35135	chr12	FALSE	TRUE
4930578G10Rik	chr4	FALSE	FALSE
Gm35206	chr10	FALSE	FALSE
Gm28590	chr1	FALSE	FALSE
Tle7	chr8	FALSE	FALSE
Gm15934	chr10	FALSE	FALSE
Gm15270	chr10	FALSE	FALSE
Gm6619	chr6	FALSE	FALSE
Gm15343	chr10	FALSE	FALSE
Gm35549	chr9	FALSE	FALSE
Gm35584	chr3	FALSE	FALSE
Gm13830	chr5	FALSE	FALSE
Gm35722	chr10	FALSE	FALSE
Gm35725	chr12	FALSE	FALSE
Gm26839	chr12	FALSE	FALSE
Gm35986	chr3	FALSE	FALSE
Gm15767	chr6	FALSE	FALSE
Btnl12	chr16	FALSE	FALSE
Gm12532	chr3	FALSE	FALSE
1700016K05Rik	chr17	FALSE	FALSE
Gm36117	chr17	FALSE	FALSE
4933406J09Rik	chr6	FALSE	FALSE
Gm36173	chr10	FALSE	FALSE
Krtap10-35	chr10	FALSE	TRUE
Gm36201	chr17	FALSE	FALSE
Gm36210	chr7	FALSE	FALSE
Gm36229	chr10	FALSE	FALSE
Gm36246	chr15	FALSE	FALSE
Gm15201	chrX	FALSE	FALSE
Gm36283	chr10	FALSE	TRUE
Gm17059	chr10	FALSE	FALSE
Cd55os	chr1	FALSE	FALSE
Gm36480	chr15	FALSE	FALSE
Gm36536	chr1	FALSE	FALSE
Gm36582	chr6	FALSE	FALSE
Gm36595	chr10	FALSE	FALSE
BB218582	chr2	FALSE	TRUE
Gm29571	chr10	FALSE	FALSE
Gm36633	chr7	FALSE	FALSE
Gm36669	chr6	FALSE	FALSE
Gm36718	chr18	FALSE	TRUE
Gm36738	chr15	FALSE	FALSE
Gm36742	chr16	FALSE	FALSE
2810414N06Rik	chr1	FALSE	FALSE
2900052L18Rik	chr11	FALSE	TRUE
Tcstv1b	chr13	FALSE	FALSE
Gm11520	chr11	FALSE	FALSE
Gm26994	chr8	FALSE	FALSE
4933416E14Rik	chrX	FALSE	FALSE
Gm10649	chr8	FALSE	FALSE
Gm36908	chr10	FALSE	FALSE
Gm12339	chr11	FALSE	FALSE
Gm38560	chr10	FALSE	FALSE
Gm38576	chr18	FALSE	FALSE
Rsf1os2	chr7	FALSE	FALSE
Gm15511	chr9	FALSE	FALSE
Percc1	chr17	FALSE	FALSE
Oaf	chr9	FALSE	TRUE
Cd276	chr9	FALSE	TRUE
Slc6a20a	chr9	FALSE	FALSE
AU023762	chr9	FALSE	FALSE
Phldb1	chr9	FALSE	TRUE
AV064505	chr9	FALSE	FALSE
Lrrc49	chr9	FALSE	FALSE
Bbs4	chr9	TRUE	FALSE
Tcta	chr9	FALSE	FALSE
Lncppara	chr15	FALSE	TRUE
Slc6a8	chrX	FALSE	FALSE
Pls3	chrX	TRUE	FALSE
Radx	chrX	FALSE	FALSE
Gm21992	chr19	FALSE	FALSE
Cenpi	chrX	FALSE	FALSE
B630019K06Rik	chrX	FALSE	TRUE
Nudt10	chrX	FALSE	FALSE
Ezhip	chrX	FALSE	FALSE
Firre	chrX	FALSE	FALSE
Septin10	chr10	FALSE	FALSE
Slc6a15	chr10	FALSE	FALSE
Pan2	chr10	FALSE	FALSE
Pwp1	chr10	FALSE	FALSE
Gstt3	chr10	FALSE	TRUE
Rdh9	chr10	FALSE	FALSE
Upb1	chr10	FALSE	FALSE
Apof	chr10	FALSE	FALSE
Paupar	chr2	TRUE	TRUE
Chchd10	chr10	FALSE	TRUE
D630029K05Rik	chr10	FALSE	FALSE
Fig4	chr10	TRUE	FALSE
Traf3ip2	chr10	FALSE	TRUE
Ifngas1	chr10	FALSE	FALSE
Ttc41	chr10	FALSE	FALSE
Csnk1g2	chr10	FALSE	FALSE
Tmem263	chr10	FALSE	FALSE
Cep57l1	chr10	FALSE	FALSE
Zc3h10	chr10	FALSE	FALSE
Zfr2	chr10	FALSE	FALSE
Ncln	chr10	FALSE	FALSE
Nt5dc3	chr10	FALSE	FALSE
Nup107	chr10	FALSE	FALSE
BB019430	chr10	FALSE	FALSE
Calhm5	chr10	FALSE	FALSE
Mgat4b	chr11	FALSE	TRUE
Mbtd1	chr11	FALSE	FALSE
Epop	chr11	TRUE	TRUE
Psme4	chr11	FALSE	FALSE
Xpo1	chr11	FALSE	FALSE
Fbxw11	chr11	TRUE	FALSE
Gm38666	chr18	FALSE	FALSE
Gm38667	chr18	FALSE	FALSE
Sec14l4	chr11	FALSE	FALSE
Smg6	chr11	FALSE	FALSE
Tmed4	chr11	FALSE	FALSE
Slc35e4	chr11	FALSE	TRUE
Pnpo	chr11	FALSE	FALSE
6330403K07Rik	chr11	FALSE	TRUE
Tbc1d10a	chr11	FALSE	FALSE
Tubg1	chr11	FALSE	FALSE
Pex12	chr11	FALSE	FALSE
Mien1	chr11	FALSE	TRUE
Tmem98	chr11	TRUE	TRUE
Tmem17	chr11	FALSE	FALSE
Tubg2	chr11	FALSE	FALSE
Slc25a41	chr17	FALSE	FALSE
Dnaaf10	chr11	TRUE	FALSE
Maml1	chr11	FALSE	FALSE
Zfp692	chr11	FALSE	FALSE
Cuedc1	chr11	FALSE	FALSE
Inca1	chr11	FALSE	FALSE
Nt5m	chr11	FALSE	FALSE
Hoxb2	chr11	TRUE	TRUE
Rpn1	chr6	FALSE	FALSE
Try5	chr6	FALSE	FALSE
Dnm3	chr1	TRUE	FALSE
Plin1	chr7	FALSE	TRUE
Gpc5	chr14	FALSE	FALSE
Gck	chr11	FALSE	FALSE
Rtn1	chr12	TRUE	FALSE
Qsox1	chr1	FALSE	TRUE
Cdh22	chr2	FALSE	FALSE
Synj1	chr16	TRUE	FALSE
Synpo	chr18	TRUE	TRUE
Sncb	chr13	TRUE	TRUE
Nxph3	chr11	FALSE	TRUE
Nxph4	chr10	TRUE	TRUE
Wdr7	chr18	FALSE	FALSE
Cyp27a1	chr1	FALSE	FALSE
Itga9	chr9	FALSE	FALSE
Airn	chr17	FALSE	FALSE
Adcy4	chr14	FALSE	TRUE
Adcy3	chr12	TRUE	TRUE
Acly	chr11	FALSE	TRUE
Ndufb11	chrX	FALSE	FALSE
Etv5	chr16	TRUE	TRUE
Ces1d	chr8	FALSE	FALSE
Gldc	chr19	FALSE	FALSE
Sbk1	chr7	FALSE	FALSE
Chil4	chr3	FALSE	TRUE
Blmh	chr11	FALSE	FALSE
Rhoq	chr17	FALSE	TRUE
Slc6a5	chr7	TRUE	TRUE
Cabin1	chr10	FALSE	TRUE
Cdc42ep2	chr19	FALSE	FALSE
Kdm3a	chr6	FALSE	FALSE
Tex15	chr8	TRUE	FALSE
Arl1	chr10	FALSE	FALSE
Csnk1d	chr11	TRUE	FALSE
Gas8	chr8	TRUE	FALSE
Zfp120	chr2	FALSE	FALSE
Isl2	chr9	TRUE	TRUE
Meig1	chr2	TRUE	TRUE
Barhl2	chr5	TRUE	TRUE
Rcor2	chr19	FALSE	TRUE
Rhox9	chrX	FALSE	FALSE
E2f4	chr8	FALSE	FALSE
Pcnx3	chr19	FALSE	FALSE
Bap1	chr14	TRUE	FALSE
Dgkz	chr2	TRUE	TRUE
Npffr2	chr5	FALSE	FALSE
Rexo2	chr9	FALSE	FALSE
Cdc42ep1	chr15	FALSE	TRUE
0610010K14Rik	chr11	FALSE	FALSE
Rars1	chr11	FALSE	FALSE
Ccdc117	chr11	FALSE	FALSE
AU040972	chr11	FALSE	FALSE
Ppp4r3b	chr11	FALSE	FALSE
Rprml	chr11	FALSE	TRUE
Mycbpap	chr11	TRUE	FALSE
Cnot6	chr11	FALSE	FALSE
Tsr1	chr11	FALSE	FALSE
Slc16a6	chr11	FALSE	FALSE
Gm12108	chr11	FALSE	FALSE
Pik3r6	chr11	FALSE	FALSE
Ttc7b	chr12	FALSE	TRUE
Ddx1	chr12	TRUE	FALSE
Sptssa	chr12	FALSE	FALSE
Tedc1	chr12	FALSE	TRUE
Pld4	chr12	FALSE	FALSE
Jkamp	chr12	FALSE	FALSE
Aldh6a1	chr12	FALSE	FALSE
Sfta3-ps	chr12	FALSE	TRUE
Vipas39	chr12	FALSE	FALSE
Fancm	chr12	FALSE	FALSE
Aspg	chr12	FALSE	TRUE
Ptpn23	chr9	FALSE	FALSE
Cbll1	chr12	FALSE	FALSE
Tecpr2	chr12	FALSE	FALSE
Spata7	chr12	TRUE	FALSE
Tdp1	chr12	FALSE	FALSE
Tmem179	chr12	FALSE	TRUE
Rab15	chr12	FALSE	TRUE
Slc25a47	chr12	FALSE	FALSE
Adi1	chr12	FALSE	FALSE
AU015791	chr12	FALSE	TRUE
Dalir	chr1	FALSE	FALSE
Fam110c	chr12	FALSE	TRUE
Dnal1	chr12	TRUE	FALSE
Lratd1	chr12	FALSE	TRUE
Rdh14	chr12	FALSE	FALSE
Pelo	chr13	FALSE	TRUE
AI197445	chr13	FALSE	TRUE
Iars1	chr13	FALSE	FALSE
Arrdc3	chr13	FALSE	FALSE
Tmem265	chr7	FALSE	FALSE
Nhlrc1	chr13	FALSE	TRUE
Tasor2	chr13	FALSE	FALSE
Rnf44	chr13	FALSE	FALSE
Gm21083	chr5	FALSE	TRUE
Gm42788	chr5	FALSE	FALSE
Gm6117	chr6	FALSE	FALSE
Hoxaas2	chr6	FALSE	TRUE
Hotairm1	chr6	FALSE	TRUE
Gm15543	chr6	FALSE	FALSE
Gm38999	chr7	FALSE	FALSE
Slc9a3	chr13	FALSE	TRUE
Krtap5-23	chr7	FALSE	FALSE
Krtap5-21	chr7	FALSE	FALSE
1700061N14Rik	chr8	FALSE	FALSE
Gm28822	chr1	FALSE	FALSE
Pard3bos2	chr1	FALSE	FALSE
Fam237a	chr1	FALSE	TRUE
Gm15509	chr1	FALSE	TRUE
Gm12724	chr4	FALSE	FALSE
Cyp4x1os	chr4	FALSE	FALSE
Txndc5	chr13	FALSE	TRUE
4930563J15Rik	chr10	FALSE	FALSE
4930470G03Rik	chr13	FALSE	FALSE
Gm40893	chr12	FALSE	FALSE
4930594M22Rik	chr14	FALSE	FALSE
Sox21os1	chr14	FALSE	TRUE
Gm41279	chr15	FALSE	FALSE
Gm41289	chr15	FALSE	FALSE
Gm16136	chr15	FALSE	TRUE
Gm41341	chr15	FALSE	FALSE
Brd9	chr13	FALSE	FALSE
Gm26760	chr15	FALSE	FALSE
Gm9828	chr13	FALSE	FALSE
Gm41410	chr16	FALSE	FALSE
4930509G22Rik	chr16	FALSE	FALSE
C730014E05Rik	chr16	FALSE	FALSE
B230354K17Rik	chr17	FALSE	FALSE
A330094K24Rik	chr18	FALSE	TRUE
Rbfaos	chr18	FALSE	FALSE
Gm28535	chr1	FALSE	FALSE
Gm42274	chr4	FALSE	TRUE
Gm16731	chr4	FALSE	TRUE
Pnma8c	chr7	FALSE	FALSE
Cdk20	chr13	TRUE	TRUE
Epdr1	chr13	FALSE	FALSE
Golm1	chr13	FALSE	FALSE
AW209491	chr13	FALSE	FALSE
Dusp22	chr13	FALSE	FALSE
Slc17a3	chr13	FALSE	FALSE
AW495222	chr13	FALSE	FALSE
Utp15	chr13	FALSE	FALSE
Slf1	chr13	FALSE	FALSE
BB123696	chr13	FALSE	FALSE
E330034G19Rik	chr14	FALSE	FALSE
Fam149b	chr14	FALSE	FALSE
Slain1	chr14	FALSE	FALSE
Kctd9	chr14	FALSE	FALSE
Dock9	chr14	FALSE	FALSE
Gmpr2	chr14	FALSE	FALSE
Mmrn2	chr14	FALSE	FALSE
Bloodlinc	chr11	FALSE	TRUE
Gm45924	chr15	FALSE	FALSE
Gm30731	chr4	TRUE	TRUE
Abhd4	chr14	FALSE	FALSE
Exoc5	chr14	FALSE	FALSE
Fam170b	chr14	FALSE	TRUE
Chmp7	chr14	FALSE	FALSE
A630023A22Rik	chr14	FALSE	TRUE
Ankrd28	chr14	FALSE	FALSE
Mbnl2	chr14	FALSE	FALSE
Zfp957	chr14	FALSE	TRUE
Cphx1	chr14	FALSE	FALSE
Dph3	chr14	FALSE	FALSE
Ppp1r3e	chr14	FALSE	TRUE
Phyhip	chr14	FALSE	TRUE
Lincmd1	chr1	FALSE	FALSE
Thtpa	chr14	FALSE	TRUE
Rcbtb2	chr14	FALSE	FALSE
Ppif	chr14	FALSE	TRUE
Mycbp2	chr14	TRUE	FALSE
Gm13090	chr4	FALSE	TRUE
Ano6	chr15	TRUE	FALSE
Slc38a1	chr15	TRUE	FALSE
Fam83h	chr15	FALSE	TRUE
Tigd5	chr15	FALSE	TRUE
Gm27021	chr8	FALSE	TRUE
Gm13030	chr4	FALSE	FALSE
Scrib	chr15	TRUE	FALSE
Kdelr3	chr15	FALSE	TRUE
Prkaa1	chr15	TRUE	FALSE
Amigo2	chr15	TRUE	TRUE
