gene_name	chr	is_neuronal	k119ub_predicted
Arsg	chr11	TRUE	TRUE
Arsi	chr18	FALSE	FALSE
Arsj	chr3	FALSE	FALSE
Art3	chr5	FALSE	TRUE
Art5	chr7	FALSE	FALSE
Artn	chr4	TRUE	FALSE
Arvcf	chr16	FALSE	TRUE
Arx	chrX	TRUE	FALSE
Asah1	chr8	FALSE	TRUE
Asah2	chr19	FALSE	TRUE
Asap1	chr15	TRUE	TRUE
Asap2	chr12	FALSE	TRUE
Asap3	chr4	FALSE	FALSE
Asb1	chr1	FALSE	TRUE
Asb10	chr5	FALSE	FALSE
Asb13	chr13	FALSE	TRUE
Asb15	chr6	FALSE	TRUE
Asb16	chr11	FALSE	FALSE
Asb17	chr3	FALSE	TRUE
Asb18	chr1	FALSE	FALSE
Asb2	chr12	TRUE	TRUE
Asb4	chr6	FALSE	FALSE
Asb5	chr8	FALSE	TRUE
Ascc2	chr11	FALSE	FALSE
Ascc3	chr10	FALSE	TRUE
Ascl1	chr10	TRUE	TRUE
Ascl2	chr7	TRUE	FALSE
Ascl4	chr10	FALSE	TRUE
Asf1a	chr10	FALSE	TRUE
Asf1b	chr8	FALSE	TRUE
Asic1	chr15	TRUE	FALSE
Asic2	chr11	TRUE	TRUE
Asic3	chr5	TRUE	TRUE
Asic4	chr1	FALSE	TRUE
Asic5	chr3	FALSE	TRUE
Asns	chr6	FALSE	TRUE
Aspg	chr12	FALSE	FALSE
Asph	chr4	FALSE	TRUE
Asphd2	chr5	FALSE	FALSE
Aspm	chr1	TRUE	TRUE
Asprv1	chr6	FALSE	TRUE
Ass1	chr2	FALSE	FALSE
Astl	chr2	FALSE	FALSE
Astn1	chr1	TRUE	FALSE
Astn2	chr4	TRUE	TRUE
Asxl1	chr2	FALSE	FALSE
Asxl3	chr18	FALSE	TRUE
Atad1	chr19	TRUE	TRUE
Atad2	chr15	FALSE	TRUE
Atad2b	chr12	FALSE	FALSE
Atad3a	chr4	FALSE	TRUE
Ate1	chr7	FALSE	FALSE
Atf2	chr2	TRUE	TRUE
Atf3	chr1	FALSE	FALSE
Atf7	chr15	FALSE	TRUE
Atf7ip	chr6	FALSE	TRUE
Atg10	chr13	FALSE	TRUE
Atg16l2	chr7	FALSE	TRUE
Atg3	chr16	FALSE	TRUE
Atg4c	chr4	FALSE	TRUE
Atg7	chr6	TRUE	FALSE
Atg9b	chr5	FALSE	TRUE
Atic	chr1	TRUE	TRUE
Atl1	chr12	TRUE	TRUE
Atl2	chr17	FALSE	TRUE
Atn1	chr6	TRUE	TRUE
Atoh1	chr6	TRUE	TRUE
Atoh7	chr10	TRUE	TRUE
Atoh8	chr6	TRUE	TRUE
Atp10a	chr7	FALSE	FALSE
Atp10b	chr11	FALSE	FALSE
Atp11a	chr8	FALSE	FALSE
Atp11c	chrX	FALSE	TRUE
Atp12a	chr14	FALSE	TRUE
Atp13a4	chr16	FALSE	TRUE
Atp13a5	chr16	FALSE	FALSE
Atp1a1	chr3	FALSE	FALSE
Atp1a2	chr1	TRUE	TRUE
Atp1a3	chr7	TRUE	FALSE
Atp1a4	chr1	FALSE	TRUE
Atp1b1	chr1	FALSE	TRUE
Atp1b3	chr9	FALSE	TRUE
Atp23	chr10	FALSE	TRUE
Atp2a3	chr11	FALSE	FALSE
Atp2b1	chr10	FALSE	TRUE
Atp2b2	chr6	TRUE	FALSE
Atp2b3	chrX	FALSE	FALSE
Atp2b4	chr1	TRUE	FALSE
Atp2c1	chr9	FALSE	TRUE
Atp2c2	chr8	FALSE	FALSE
Atp6ap1l	chr13	FALSE	FALSE
Atp6ap2	chrX	TRUE	TRUE
Atp6v0d1	chr8	TRUE	TRUE
Atp6v0d2	chr4	FALSE	TRUE
Atp6v1b1	chr6	TRUE	FALSE
Atp6v1c2	chr12	FALSE	FALSE
Atp6v1e2	chr17	FALSE	TRUE
Atp6v1g3	chr1	TRUE	FALSE
Atp8a1	chr5	TRUE	TRUE
Atp8a2	chr14	TRUE	FALSE
Atp8b1	chr18	TRUE	FALSE
Atp8b2	chr3	FALSE	TRUE
Atp8b4	chr2	FALSE	TRUE
Atp9b	chr18	FALSE	FALSE
Atpsckmt	chr15	TRUE	TRUE
Atrnl1	chr19	FALSE	FALSE
Atxn1	chr13	TRUE	FALSE
Atxn10	chr15	TRUE	TRUE
Atxn2	chr5	TRUE	FALSE
Atxn7	chr14	FALSE	FALSE
Atxn7l1	chr12	FALSE	TRUE
Atxn7l2	chr3	FALSE	TRUE
Atxn7l3b	chr10	FALSE	TRUE
AU015836	chrX	FALSE	FALSE
AU022252	chr4	FALSE	TRUE
AU040320	chr4	TRUE	TRUE
Auh	chr13	FALSE	TRUE
Aup1	chr6	FALSE	TRUE
Aurka	chr2	TRUE	TRUE
Auts2	chr5	TRUE	FALSE
Avp	chr2	TRUE	TRUE
Avpi1	chr19	FALSE	TRUE
Avpr1a	chr10	TRUE	FALSE
AW554918	chr18	FALSE	TRUE
Axin2	chr11	FALSE	FALSE
Azi2	chr9	TRUE	TRUE
Azin1	chr15	FALSE	TRUE
B2m	chr2	TRUE	TRUE
B3galnt1	chr3	FALSE	TRUE
B3galnt2	chr13	FALSE	TRUE
B3galt1	chr2	FALSE	TRUE
B3galt2	chr1	FALSE	TRUE
B3galt5	chr16	FALSE	TRUE
B3gat1	chr9	TRUE	FALSE
B3gat2	chr1	FALSE	TRUE
B3glct	chr5	TRUE	TRUE
B3gnt2	chr11	TRUE	FALSE
B3gnt3	chr8	FALSE	FALSE
B3gnt4	chr5	FALSE	FALSE
B3gnt5	chr16	TRUE	FALSE
B3gnt6	chr7	FALSE	FALSE
B3gnt8	chr7	FALSE	FALSE
B3gnt9	chr8	FALSE	FALSE
B4galnt1	chr10	TRUE	FALSE
B4galnt2	chr11	FALSE	FALSE
B4galnt3	chr6	FALSE	FALSE
B4galnt4	chr7	FALSE	FALSE
B4galt1	chr4	FALSE	TRUE
B4galt5	chr2	TRUE	TRUE
B4galt6	chr18	TRUE	TRUE
B9d1	chr11	FALSE	FALSE
B9d2	chr7	FALSE	TRUE
Baalc	chr15	FALSE	TRUE
Babam2	chr5	FALSE	TRUE
Bace2	chr16	FALSE	TRUE
Bach1	chr16	FALSE	TRUE
Bach2	chr4	FALSE	TRUE
Bad	chr19	FALSE	TRUE
Bag1	chr4	TRUE	TRUE
Bag2	chr1	FALSE	TRUE
Bag3	chr7	TRUE	FALSE
Bag5	chr12	TRUE	TRUE
Bahcc1	chr11	TRUE	TRUE
Bahd1	chr2	FALSE	TRUE
Baiap2	chr11	TRUE	FALSE
Baiap2l2	chr15	FALSE	FALSE
Baiap3	chr17	TRUE	FALSE
Bambi	chr18	FALSE	TRUE
Bank1	chr3	FALSE	TRUE
Banp	chr8	FALSE	TRUE
Bard1	chr1	FALSE	TRUE
Barhl1	chr2	TRUE	FALSE
Barhl2	chr5	TRUE	TRUE
Barx1	chr13	FALSE	FALSE
Barx2	chr9	FALSE	FALSE
Basp1	chr15	FALSE	TRUE
Batf	chr12	TRUE	FALSE
Batf3	chr1	TRUE	FALSE
Baz1a	chr12	FALSE	FALSE
Baz2a	chr10	FALSE	TRUE
Baz2b	chr2	FALSE	TRUE
BB014433	chr8	FALSE	TRUE
Bbox1	chr2	FALSE	FALSE
Bbs10	chr10	TRUE	TRUE
Bbs7	chr3	TRUE	TRUE
Bbs9	chr9	FALSE	TRUE
Bbx	chr16	FALSE	TRUE
BC004004	chr17	FALSE	FALSE
BC005624	chr2	FALSE	TRUE
BC016579	chr16	FALSE	TRUE
BC024139	chr15	FALSE	FALSE
BC034090	chr1	FALSE	FALSE
BC107364	chr3	FALSE	FALSE
Bcam	chr7	FALSE	FALSE
Bcan	chr3	TRUE	FALSE
Bcap29	chr12	FALSE	TRUE
Bcar1	chr8	FALSE	FALSE
Bcar3	chr3	FALSE	TRUE
Bcas1	chr2	TRUE	FALSE
Bcas3	chr11	FALSE	FALSE
Bcat1	chr6	FALSE	TRUE
Bckdhb	chr9	FALSE	TRUE
Bcl10	chr3	TRUE	TRUE
Bcl11a	chr11	TRUE	TRUE
Bcl11b	chr12	TRUE	FALSE
Bcl2	chr1	TRUE	TRUE
Bcl2l1	chr2	TRUE	TRUE
Bcl2l11	chr2	TRUE	FALSE
Bcl2l14	chr6	FALSE	FALSE
Bcl2l15	chr3	FALSE	TRUE
Bcl3	chr7	TRUE	FALSE
Bcl6	chr16	TRUE	FALSE
Bcl6b	chr11	FALSE	TRUE
Bcl7c	chr7	FALSE	TRUE
Bcl9	chr3	FALSE	TRUE
Bcl9l	chr9	FALSE	TRUE
Bclaf1	chr10	FALSE	TRUE
Bcor	chrX	FALSE	FALSE
Bcorl1	chrX	FALSE	TRUE
Bcr	chr10	TRUE	TRUE
Bcs1l	chr1	FALSE	TRUE
Bdh1	chr16	FALSE	TRUE
Bdh2	chr3	FALSE	FALSE
Bdkrb1	chr12	FALSE	FALSE
Bdkrb2	chr12	FALSE	FALSE
Bdnf	chr2	TRUE	TRUE
Bean1	chr8	FALSE	TRUE
Begain	chr12	TRUE	FALSE
Bend3	chr10	FALSE	TRUE
Bend4	chr5	FALSE	TRUE
Bend5	chr4	FALSE	FALSE
Bend6	chr1	TRUE	TRUE
Bend7	chr2	FALSE	FALSE
Best3	chr10	FALSE	TRUE
Bex6	chr16	FALSE	TRUE
Bfsp1	chr2	FALSE	FALSE
Bglap	chr3	TRUE	TRUE
Bglap2	chr3	TRUE	FALSE
Bgn	chrX	FALSE	TRUE
Bhlha9	chr11	FALSE	TRUE
Bhlhe22	chr3	TRUE	TRUE
Bhlhe23	chr2	TRUE	FALSE
Bhlhe40	chr6	TRUE	TRUE
Bhlhe41	chr6	TRUE	TRUE
Bhmt	chr13	FALSE	TRUE
Bicc1	chr10	FALSE	TRUE
Bicd1	chr6	FALSE	TRUE
Bicd2	chr13	FALSE	TRUE
Bicdl1	chr5	TRUE	FALSE
Bicdl2	chr17	FALSE	FALSE
Bid	chr6	FALSE	FALSE
Bik	chr15	FALSE	FALSE
Bin1	chr18	TRUE	TRUE
Bin2	chr15	FALSE	TRUE
Bivm	chr1	FALSE	TRUE
Blcap	chr2	FALSE	TRUE
Blk	chr14	FALSE	TRUE
Blnk	chr19	FALSE	FALSE
Bloc1s1	chr10	TRUE	TRUE
Bloc1s4	chr5	TRUE	TRUE
Blvrb	chr7	FALSE	TRUE
Bmf	chr2	FALSE	TRUE
Bmp1	chr14	FALSE	TRUE
Bmp10	chr6	FALSE	FALSE
Bmp2	chr2	TRUE	TRUE
Bmp3	chr5	FALSE	TRUE
Bmp4	chr14	TRUE	FALSE
Bmp5	chr9	TRUE	TRUE
Bmp6	chr13	TRUE	FALSE
Bmp7	chr2	TRUE	FALSE
Bmp8a	chr4	FALSE	FALSE
Bmp8b	chr4	FALSE	FALSE
Bmper	chr9	FALSE	FALSE
Bmpr1a	chr14	TRUE	TRUE
Bmpr1b	chr3	TRUE	TRUE
Bms1	chr6	FALSE	FALSE
Bmt2	chr6	FALSE	TRUE
Bnc1	chr7	FALSE	FALSE
Bnc2	chr4	FALSE	FALSE
Bnipl	chr3	FALSE	TRUE
Boc	chr16	TRUE	TRUE
Bod1	chr11	FALSE	TRUE
Bok	chr1	TRUE	FALSE
Bola3	chr6	FALSE	FALSE
Bora	chr14	FALSE	TRUE
Borcs5	chr6	TRUE	TRUE
Borcs6	chr11	FALSE	TRUE
Bpgm	chr6	TRUE	TRUE
Bpi	chr2	FALSE	FALSE
Bpifa2	chr2	FALSE	TRUE
Bpifb2	chr2	FALSE	TRUE
Bpifb3	chr2	FALSE	FALSE
Bpifb4	chr2	FALSE	TRUE
Bpifb5	chr2	FALSE	FALSE
Bpifb6	chr2	FALSE	TRUE
Brd1	chr15	FALSE	FALSE
Brd7	chr8	FALSE	FALSE
Brf2	chr8	FALSE	FALSE
Bri3	chr5	FALSE	TRUE
Brinp1	chr4	TRUE	TRUE
Brinp2	chr1	TRUE	TRUE
Brinp3	chr1	TRUE	TRUE
Brms1l	chr12	FALSE	TRUE
Brpf1	chr6	TRUE	TRUE
Brpf3	chr17	FALSE	FALSE
Brsk2	chr7	TRUE	FALSE
Bsg	chr10	TRUE	TRUE
Bsn	chr9	TRUE	FALSE
Bsnd	chr4	TRUE	FALSE
Bspry	chr4	FALSE	TRUE
Bst1	chr5	FALSE	TRUE
Bsx	chr9	TRUE	FALSE
Btaf1	chr19	FALSE	FALSE
Btbd1	chr7	TRUE	FALSE
Btbd10	chr7	FALSE	TRUE
Btbd16	chr7	FALSE	FALSE
Btbd17	chr11	FALSE	TRUE
Btbd3	chr2	TRUE	TRUE
Btbd6	chr12	TRUE	FALSE
Btbd7	chr12	FALSE	TRUE
Btbd9	chr17	TRUE	FALSE
Btc	chr5	FALSE	TRUE
Btg1	chr10	FALSE	TRUE
Btg2	chr1	TRUE	TRUE
Btg4	chr9	FALSE	FALSE
Btn1a1	chr13	FALSE	TRUE
Btrc	chr19	FALSE	TRUE
Bub1b	chr2	FALSE	TRUE
Bub3	chr7	FALSE	FALSE
Bzw2	chr12	FALSE	TRUE
C030006K11Rik	chr15	FALSE	TRUE
C130050O18Rik	chr5	FALSE	FALSE
C130074G19Rik	chr1	FALSE	FALSE
C1d	chr11	FALSE	FALSE
C1galt1	chr6	FALSE	TRUE
C1qa	chr4	TRUE	FALSE
C1qb	chr4	TRUE	FALSE
C1qc	chr4	TRUE	FALSE
C1ql1	chr11	TRUE	FALSE
C1ql2	chr1	TRUE	FALSE
C1ql3	chr2	TRUE	TRUE
C1ql4	chr15	FALSE	FALSE
C1qtnf1	chr11	FALSE	FALSE
C1qtnf3	chr15	FALSE	TRUE
C1qtnf4	chr2	FALSE	TRUE
C1qtnf5	chr9	FALSE	FALSE
C1qtnf6	chr15	FALSE	TRUE
C1qtnf7	chr5	FALSE	TRUE
C1ra	chr6	FALSE	TRUE
C2cd2	chr16	FALSE	TRUE
C2cd4a	chr9	FALSE	FALSE
C2cd4b	chr9	FALSE	FALSE
C2cd4c	chr10	FALSE	TRUE
C330018D20Rik	chr18	FALSE	TRUE
C4b	chr17	FALSE	FALSE
C6	chr15	FALSE	TRUE
C7	chr15	FALSE	TRUE
C8a	chr4	FALSE	TRUE
C8b	chr4	FALSE	TRUE
C9orf72	chr4	TRUE	TRUE
Caap1	chr4	FALSE	TRUE
Cabcoco1	chr10	FALSE	TRUE
Cabin1	chr10	FALSE	TRUE
Cables1	chr18	TRUE	TRUE
Cables2	chr2	FALSE	FALSE
Cabp1	chr5	TRUE	TRUE
Cabp2	chr19	TRUE	TRUE
Cabp7	chr11	FALSE	FALSE
Cabyr	chr18	FALSE	TRUE
Cacfd1	chr2	FALSE	TRUE
Cachd1	chr4	FALSE	TRUE
Cacna1a	chr8	TRUE	TRUE
Cacna1b	chr2	TRUE	FALSE
Cacna1c	chr6	TRUE	FALSE
Cacna1d	chr14	TRUE	TRUE
Cacna1e	chr1	TRUE	FALSE
Cacna1g	chr11	TRUE	FALSE
Cacna1h	chr17	TRUE	FALSE
Cacna1i	chr15	TRUE	FALSE
Cacna1s	chr1	TRUE	TRUE
Cacna2d1	chr5	FALSE	TRUE
Cacna2d2	chr9	TRUE	FALSE
Cacna2d3	chr14	TRUE	TRUE
Cacna2d4	chr6	TRUE	FALSE
Cacnb2	chr2	TRUE	FALSE
Cacnb3	chr15	TRUE	TRUE
Cacnb4	chr2	TRUE	TRUE
Cacng1	chr11	FALSE	FALSE
Cacng2	chr15	TRUE	FALSE
Cacng4	chr11	TRUE	FALSE
Cacng5	chr11	TRUE	FALSE
Cactin	chr10	FALSE	FALSE
Cacul1	chr19	FALSE	TRUE
Cadm1	chr9	TRUE	TRUE
Cadm2	chr16	FALSE	TRUE
Cadm3	chr1	FALSE	TRUE
Cadm4	chr7	TRUE	FALSE
Cadps	chr14	TRUE	TRUE
Cadps2	chr6	TRUE	TRUE
Calb1	chr4	TRUE	TRUE
Calb2	chr8	TRUE	TRUE
Calca	chr7	TRUE	FALSE
Calcb	chr7	FALSE	FALSE
Calcoco1	chr15	FALSE	TRUE
Calcrl	chr2	FALSE	FALSE
Cald1	chr6	FALSE	TRUE
Calhm2	chr19	TRUE	FALSE
Calhm5	chr10	FALSE	TRUE
Calm1	chr12	TRUE	TRUE
Calm2	chr17	TRUE	TRUE
Calml3	chr13	FALSE	TRUE
Caln1	chr5	FALSE	FALSE
Calr4	chr4	FALSE	TRUE
Calu	chr6	FALSE	TRUE
Caly	chr7	TRUE	TRUE
Camk1	chr6	TRUE	TRUE
Camk1d	chr2	TRUE	TRUE
Camk1g	chr1	FALSE	FALSE
Camk2a	chr18	TRUE	TRUE
Camk2b	chr11	TRUE	FALSE
Camk2d	chr3	TRUE	TRUE
Camk2g	chr14	TRUE	TRUE
Camk2n1	chr4	TRUE	TRUE
Camk2n2	chr16	FALSE	TRUE
Camk4	chr18	TRUE	TRUE
Camkk1	chr11	FALSE	TRUE
Camkmt	chr17	FALSE	TRUE
Camkv	chr9	TRUE	FALSE
Camta1	chr4	TRUE	FALSE
Cand1	chr10	FALSE	TRUE
Cant1	chr11	FALSE	TRUE
Cap2	chr13	TRUE	TRUE
Capg	chr6	TRUE	TRUE
Capn12	chr7	FALSE	FALSE
Capn13	chr17	FALSE	FALSE
Capn15	chr17	FALSE	FALSE
Capn2	chr1	TRUE	TRUE
Capn5	chr7	FALSE	FALSE
Capn7	chr14	FALSE	TRUE
Capn8	chr1	FALSE	FALSE
Capn9	chr8	FALSE	TRUE
Caprin2	chr6	TRUE	TRUE
Caps2	chr10	FALSE	TRUE
Capsl	chr15	FALSE	TRUE
Capza2	chr6	FALSE	TRUE
Capza3	chr6	FALSE	TRUE
Capzb	chr4	FALSE	FALSE
Car10	chr11	FALSE	TRUE
Car12	chr9	FALSE	FALSE
Car14	chr3	FALSE	TRUE
Car15	chr16	FALSE	FALSE
Car2	chr3	TRUE	TRUE
Car3	chr3	FALSE	TRUE
Car4	chr11	FALSE	TRUE
Car5a	chr8	FALSE	FALSE
Car7	chr8	TRUE	TRUE
Car8	chr4	FALSE	TRUE
Car9	chr4	FALSE	TRUE
Card10	chr15	FALSE	FALSE
Card11	chr5	FALSE	FALSE
Card19	chr13	FALSE	TRUE
Card9	chr2	FALSE	FALSE
Carhsp1	chr16	FALSE	FALSE
Carlr	chr2	FALSE	TRUE
Carmil1	chr13	FALSE	TRUE
Carmil2	chr8	FALSE	TRUE
Carmil3	chr14	TRUE	FALSE
Carnmt1	chr19	FALSE	TRUE
Carns1	chr19	FALSE	TRUE
Cartpt	chr13	TRUE	FALSE
Casd1	chr6	FALSE	TRUE
Caskin2	chr11	FALSE	FALSE
Casp12	chr9	TRUE	TRUE
Casp2	chr6	TRUE	TRUE
Casp3	chr8	TRUE	TRUE
Casp6	chr3	TRUE	TRUE
Casp7	chr19	TRUE	FALSE
Casq1	chr1	TRUE	TRUE
Casq2	chr3	FALSE	FALSE
Cast	chr13	FALSE	TRUE
Castor1	chr11	FALSE	FALSE
Castor2	chr5	FALSE	FALSE
Casz1	chr4	TRUE	FALSE
Cat	chr2	FALSE	TRUE
Catip	chr1	FALSE	TRUE
Catspere2	chr1	FALSE	TRUE
Catsperg1	chr7	FALSE	FALSE
Catsperz	chr19	FALSE	FALSE
Cav1	chr6	TRUE	TRUE
Cav2	chr6	TRUE	TRUE
Cav3	chr6	TRUE	FALSE
Cavin1	chr11	FALSE	FALSE
Cavin2	chr1	FALSE	TRUE
Cavin3	chr7	FALSE	TRUE
Cavin4	chr4	FALSE	TRUE
Cbfa2t3	chr8	FALSE	FALSE
Cbfb	chr8	FALSE	TRUE
Cblb	chr16	TRUE	TRUE
Cbll1	chr12	FALSE	TRUE
Cbln1	chr8	TRUE	FALSE
Cbln2	chr18	TRUE	FALSE
Cbln3	chr14	TRUE	TRUE
Cbln4	chr2	TRUE	FALSE
Cbr2	chr11	FALSE	FALSE
Cbr3	chr16	TRUE	FALSE
Cbs	chr17	TRUE	FALSE
Cbx2	chr11	FALSE	FALSE
Cbx4	chr11	FALSE	FALSE
Cbx5	chr15	FALSE	TRUE
Cbx6	chr15	FALSE	FALSE
Cbx7	chr15	FALSE	TRUE
Cbx8	chr11	FALSE	FALSE
Cby2	chr14	FALSE	TRUE
Cc2d2a	chr5	TRUE	TRUE
Ccar2	chr14	FALSE	FALSE
Ccbe1	chr18	FALSE	FALSE
Ccdc102a	chr8	FALSE	FALSE
Ccdc106	chr7	FALSE	TRUE
Ccdc110	chr8	FALSE	FALSE
Ccdc112	chr18	FALSE	TRUE
Ccdc113	chr8	FALSE	TRUE
Ccdc116	chr16	FALSE	TRUE
Ccdc12	chr9	FALSE	FALSE
Ccdc124	chr8	FALSE	TRUE
Ccdc126	chr6	FALSE	TRUE
Ccdc13	chr9	FALSE	FALSE
Ccdc136	chr6	FALSE	TRUE
Ccdc141	chr2	TRUE	FALSE
Ccdc142	chr6	FALSE	TRUE
Ccdc146	chr5	FALSE	FALSE
Ccdc148	chr2	FALSE	TRUE
Ccdc149	chr5	FALSE	TRUE
Ccdc150	chr1	FALSE	TRUE
Ccdc158	chr5	FALSE	TRUE
Ccdc162	chr10	FALSE	TRUE
Ccdc166	chr15	FALSE	TRUE
Ccdc167	chr17	FALSE	TRUE
Ccdc169	chr3	FALSE	TRUE
Ccdc171	chr4	FALSE	TRUE
Ccdc177	chr12	FALSE	FALSE
Ccdc181	chr1	FALSE	TRUE
Ccdc182	chr11	FALSE	FALSE
Ccdc183	chr2	FALSE	FALSE
Ccdc184	chr15	FALSE	TRUE
Ccdc185	chr1	FALSE	TRUE
Ccdc186	chr19	FALSE	TRUE
Ccdc187	chr2	FALSE	TRUE
Ccdc190	chr1	FALSE	TRUE
Ccdc191	chr16	FALSE	TRUE
Ccdc192	chr18	FALSE	TRUE
Ccdc194	chr8	FALSE	FALSE
Ccdc24	chr4	FALSE	FALSE
Ccdc27	chr4	FALSE	FALSE
Ccdc28a	chr10	FALSE	TRUE
Ccdc3	chr2	FALSE	FALSE
Ccdc32	chr2	FALSE	TRUE
Ccdc33	chr9	FALSE	FALSE
Ccdc40	chr11	TRUE	TRUE
Ccdc50	chr16	TRUE	TRUE
Ccdc59	chr10	FALSE	TRUE
Ccdc6	chr10	FALSE	TRUE
Ccdc60	chr5	FALSE	FALSE
Ccdc61	chr7	FALSE	TRUE
Ccdc68	chr18	FALSE	TRUE
Ccdc71l	chr12	FALSE	TRUE
Ccdc74a	chr16	FALSE	FALSE
Ccdc8	chr7	FALSE	TRUE
Ccdc80	chr16	FALSE	TRUE
Ccdc85a	chr11	FALSE	FALSE
Ccdc85c	chr12	TRUE	TRUE
Ccdc88a	chr11	TRUE	FALSE
Ccdc88b	chr19	FALSE	FALSE
Ccdc88c	chr12	FALSE	FALSE
Ccdc89	chr7	FALSE	TRUE
Ccdc90b	chr7	FALSE	TRUE
Ccdc91	chr6	FALSE	TRUE
Ccdc92	chr5	FALSE	FALSE
Ccdc93	chr1	FALSE	TRUE
Ccdc97	chr7	FALSE	FALSE
Ccdc9b	chr2	FALSE	TRUE
Ccer1	chr10	FALSE	TRUE
Ccin	chr4	FALSE	FALSE
Cck	chr9	TRUE	TRUE
Cckbr	chr7	TRUE	FALSE
Ccl1	chr11	FALSE	FALSE
Ccl17	chr8	FALSE	TRUE
Ccm2	chr11	FALSE	FALSE
Ccm2l	chr2	FALSE	FALSE
Ccn1	chr3	FALSE	TRUE
Ccn4	chr15	FALSE	FALSE
Ccn5	chr2	FALSE	FALSE
Ccn6	chr10	FALSE	TRUE
Ccna1	chr3	FALSE	TRUE
Ccna2	chr3	FALSE	TRUE
Ccnb1	chr13	FALSE	TRUE
Ccnc	chr4	FALSE	TRUE
Ccnd1	chr7	TRUE	TRUE
Ccnd2	chr6	TRUE	FALSE
Ccnd3	chr17	FALSE	TRUE
Ccne1	chr7	FALSE	TRUE
Ccne2	chr4	FALSE	TRUE
Ccnf	chr17	FALSE	TRUE
Ccng1	chr11	FALSE	TRUE
Ccng2	chr5	FALSE	TRUE
Ccnh	chr13	FALSE	FALSE
Ccnj	chr19	FALSE	TRUE
Ccnjl	chr11	FALSE	TRUE
Ccnk	chr12	FALSE	FALSE
Ccnl1	chr3	FALSE	TRUE
Ccno	chr13	FALSE	FALSE
Ccny	chr18	FALSE	TRUE
Ccnyl1	chr1	FALSE	TRUE
Ccr10	chr11	FALSE	TRUE
Ccr4	chr9	TRUE	FALSE
Ccr7	chr11	TRUE	FALSE
Ccr9	chr9	FALSE	FALSE
Ccs	chr19	FALSE	TRUE
Ccsap	chr8	FALSE	TRUE
Ccser1	chr6	FALSE	TRUE
Ccser2	chr14	FALSE	TRUE
Cct3	chr3	FALSE	TRUE
Cct7	chr6	FALSE	TRUE
Cct8l1	chr5	FALSE	TRUE
Cd109	chr9	FALSE	FALSE
Cd14	chr18	FALSE	FALSE
Cd151	chr7	FALSE	TRUE
Cd164	chr10	FALSE	TRUE
Cd164l2	chr4	FALSE	FALSE
Cd180	chr13	FALSE	FALSE
Cd1d1	chr3	FALSE	TRUE
Cd2	chr3	FALSE	FALSE
Cd200	chr16	FALSE	TRUE
Cd200r3	chr16	FALSE	TRUE
Cd247	chr1	FALSE	FALSE
Cd248	chr19	FALSE	FALSE
Cd24a	chr10	TRUE	TRUE
Cd274	chr19	FALSE	TRUE
Cd276	chr9	FALSE	TRUE
Cd28	chr1	FALSE	TRUE
Cd34	chr1	FALSE	TRUE
Cd37	chr7	TRUE	TRUE
Cd38	chr5	TRUE	TRUE
Cd3e	chr9	TRUE	FALSE
Cd40	chr2	FALSE	TRUE
Cd47	chr16	TRUE	TRUE
Cd5	chr19	FALSE	TRUE
Cd55	chr1	FALSE	FALSE
Cd6	chr19	TRUE	TRUE
Cd63	chr10	FALSE	FALSE
Cd72	chr4	FALSE	TRUE
Cd80	chr16	FALSE	TRUE
Cd81	chr7	TRUE	FALSE
Cd82	chr2	FALSE	FALSE
Cd83	chr13	FALSE	TRUE
Cd9	chr6	TRUE	FALSE
Cd93	chr2	FALSE	TRUE
Cda	chr4	FALSE	FALSE
Cdan1	chr2	FALSE	TRUE
Cdc123	chr2	FALSE	TRUE
Cdc14a	chr3	TRUE	TRUE
Cdc14b	chr13	FALSE	TRUE
Cdc20	chr4	TRUE	TRUE
Cdc20b	chr13	FALSE	TRUE
Cdc25b	chr2	FALSE	TRUE
Cdc26	chr4	FALSE	TRUE
Cdc34	chr10	TRUE	TRUE
Cdc40	chr10	FALSE	TRUE
Cdc42bpa	chr1	FALSE	FALSE
Cdc42bpb	chr12	FALSE	FALSE
Cdc42bpg	chr19	FALSE	FALSE
Cdc42ep1	chr15	FALSE	FALSE
Cdc42ep2	chr19	FALSE	FALSE
Cdc42ep3	chr17	FALSE	TRUE
Cdc42ep4	chr11	FALSE	FALSE
Cdc42se1	chr3	FALSE	TRUE
Cdc42se2	chr11	FALSE	FALSE
Cdc5l	chr17	FALSE	FALSE
Cdc73	chr1	FALSE	TRUE
Cdca2	chr14	FALSE	FALSE
Cdca3	chr6	FALSE	TRUE
Cdca7	chr2	FALSE	TRUE
Cdca7l	chr12	FALSE	TRUE
Cdcp2	chr4	FALSE	TRUE
Cdh1	chr8	TRUE	FALSE
Cdh10	chr15	TRUE	TRUE
Cdh11	chr8	TRUE	TRUE
Cdh12	chr15	FALSE	FALSE
Cdh13	chr8	FALSE	FALSE
Cdh15	chr8	FALSE	TRUE
Cdh16	chr8	FALSE	TRUE
Cdh17	chr4	FALSE	FALSE
Cdh18	chr15	FALSE	TRUE
Cdh2	chr18	TRUE	TRUE
Cdh20	chr1	FALSE	TRUE
Cdh22	chr2	FALSE	TRUE
Cdh23	chr10	TRUE	FALSE
Cdh24	chr14	FALSE	FALSE
Cdh26	chr2	FALSE	FALSE
Cdh3	chr8	FALSE	FALSE
