gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Gm973	ENSMUSG00000047361.16	chr1	59516263	59636417	+	protein_coding	120154	18487	785929	67623
Sumo1	ENSMUSG00000026021.15	chr1	59586557	59670834	-	protein_coding	84277	12350	505354	24829
Nop58	ENSMUSG00000026020.9	chr1	59684970	59719044	+	protein_coding	34074	4803	211762	2231
Bmpr2	ENSMUSG00000067336.6	chr1	59763399	59879014	+	protein_coding	115615	16278	663286	11296
Fam117b	ENSMUSG00000041040.12	chr1	59913005	59985346	+	protein_coding	72341	10706	434338	6777
Ica1l	ENSMUSG00000026018.12	chr1	59982489	60043184	-	protein_coding	60695	9129	383090	6546
Wdr12	ENSMUSG00000026019.15	chr1	60069784	60098645	-	protein_coding	28861	4200	168306	2070
Carf	ENSMUSG00000026017.13	chr1	60098246	60153953	+	protein_coding	55707	7937	337449	4534
Nbeal1	ENSMUSG00000073664.11	chr1	60180598	60338328	+	protein_coding	157730	21084	877621	11495
Cyp20a1	ENSMUSG00000049439.13	chr1	60343322	60388060	+	protein_coding	44738	6757	278246	3877
Abi2	ENSMUSG00000026782.15	chr1	60409618	60481158	+	protein_coding	71540	10059	411346	7513
Raph1	ENSMUSG00000026014.15	chr1	60482291	60567104	-	protein_coding	84813	12080	503065	9394
Cd28	ENSMUSG00000026012.2	chr1	60716799	60773359	+	protein_coding	56560	7417	318716	4927
Ctla4	ENSMUSG00000026011.13	chr1	60886999	60915832	+	protein_coding	28833	4273	186054	2807
Icos	ENSMUSG00000026009.14	chr1	60977926	61000320	+	protein_coding	22394	3362	143899	7811
Pard3b	ENSMUSG00000052062.14	chr1	61638823	62642284	+	protein_coding	1003461	143394	6279954	210891
Nrp2	ENSMUSG00000025969.15	chr1	62703284	62818695	+	protein_coding	115411	17589	772181	86878
Ino80d	ENSMUSG00000040865.15	chr1	62958417	63114667	-	protein_coding	156250	23637	994620	29100
Ndufs1	ENSMUSG00000025968.16	chr1	63143595	63176833	-	protein_coding	33238	4851	203631	2263
Eef1b2	ENSMUSG00000025967.16	chr1	63176824	63180486	+	protein_coding	3662	526	24309	369
Gpr1	ENSMUSG00000046856.13	chr1	63182690	63214543	-	protein_coding	31853	4696	192469	4641
Zdbf2	ENSMUSG00000027520.16	chr1	63273264	63314576	+	protein_coding	41312	5703	236220	4492
Adam23	ENSMUSG00000025964.15	chr1	63445890	63596276	+	protein_coding	150386	22266	938113	18190
Gm39653	ENSMUSG00000115378.1	chr1	63615967	63620819	+	protein_coding	4852	647	24943	443
Dytn	ENSMUSG00000069085.5	chr1	63622850	63686927	-	protein_coding	64077	9603	432374	7561
Mdh1b	ENSMUSG00000025963.5	chr1	63698818	63730318	-	protein_coding	31500	4702	197446	2743
Fastkd2	ENSMUSG00000025962.15	chr1	63730613	63754655	+	protein_coding	24042	3524	151149	1678
4933402D24Rik	ENSMUSG00000025961.1	chr1	63754906	63769267	-	protein_coding	14361	2166	92731	4152
Klf7	ENSMUSG00000025959.13	chr1	64029446	64122282	-	protein_coding	92836	13945	570047	12211
Creb1	ENSMUSG00000025958.14	chr1	64532644	64604548	+	protein_coding	71904	10195	418922	6375
Mettl21a	ENSMUSG00000025956.10	chr1	64606472	64617242	-	protein_coding	10770	1664	73344	1382
Ccnyl1	ENSMUSG00000070871.10	chr1	64690454	64725644	+	protein_coding	35190	5017	223133	5678
Fzd5	ENSMUSG00000045005.9	chr1	64730557	64737751	-	protein_coding	7194	1026	37793	2059
Plekhm3	ENSMUSG00000051344.13	chr1	64785982	64956824	-	protein_coding	170842	25603	1148429	50014
Akr1cl	ENSMUSG00000025955.13	chr1	65012688	65032759	-	protein_coding	20071	3051	124607	3020
Cryge	ENSMUSG00000070870.6	chr1	65048553	65051149	-	protein_coding	2596	377	15393	632
Crygd	ENSMUSG00000067299.11	chr1	65061871	65063452	-	protein_coding	1581	237	10003	246
Crygc	ENSMUSG00000025952.15	chr1	65071524	65073689	-	protein_coding	2165	300	12809	239
Crygb	ENSMUSG00000073658.4	chr1	65080218	65082288	-	protein_coding	2070	297	11265	184
Cryga	ENSMUSG00000044429.8	chr1	65100388	65103373	-	protein_coding	2985	435	19916	237
Gm28845	ENSMUSG00000100846.1	chr1	65100618	65119558	-	protein_coding	18940	2878	109804	1853
D630023F18Rik	ENSMUSG00000044816.10	chr1	65105284	65123214	-	protein_coding	17930	2721	101683	2184
Idh1	ENSMUSG00000025950.16	chr1	65158615	65186500	-	protein_coding	27885	4229	181605	3797
Pikfyve	ENSMUSG00000025949.16	chr1	65186682	65278695	+	protein_coding	92013	12812	541283	6891
Pth2r	ENSMUSG00000025946.13	chr1	65282055	65389244	+	protein_coding	107189	15849	672159	20802
Crygf	ENSMUSG00000025945.11	chr1	65926519	65928307	+	protein_coding	1788	269	10638	528
Map2	ENSMUSG00000015222.18	chr1	66175272	66442583	+	protein_coding	267311	37861	1616633	45839
Unc80	ENSMUSG00000055567.18	chr1	66468366	66699148	+	protein_coding	230782	31752	1293574	17267
Rpe	ENSMUSG00000026005.15	chr1	66700830	66719805	+	protein_coding	18975	2711	117623	1833
Kansl1l	ENSMUSG00000026004.15	chr1	66719247	66817562	-	protein_coding	98315	13503	577833	10665
Acadl	ENSMUSG00000026003.5	chr1	66830838	66863277	-	protein_coding	32439	4563	198821	3879
Myl1	ENSMUSG00000061816.15	chr1	66924294	66945404	-	protein_coding	21110	2853	124573	2039
Lancl1	ENSMUSG00000026000.16	chr1	67000516	67038872	-	protein_coding	38356	5975	271954	3351
Cps1	ENSMUSG00000025991.8	chr1	67123025	67231259	+	protein_coding	108234	15489	681654	10967
Erbb4	ENSMUSG00000062209.15	chr1	68032185	69108059	-	protein_coding	1075874	145614	6343944	465482
Ikzf2	ENSMUSG00000025997.13	chr1	69531213	69687245	-	protein_coding	156032	22640	956499	15322
Spag16	ENSMUSG00000053153.14	chr1	69826969	70725132	+	protein_coding	898163	124752	5186142	97147
Vwc2l	ENSMUSG00000045648.15	chr1	70725714	70885397	+	protein_coding	159683	22842	997054	38307
Bard1	ENSMUSG00000026196.7	chr1	71027497	71103146	-	protein_coding	75649	10177	448094	10820
Abca12	ENSMUSG00000050296.14	chr1	71242275	71414910	-	protein_coding	172635	24758	1088978	22191
Atic	ENSMUSG00000026192.13	chr1	71557149	71579631	+	protein_coding	22482	3504	163615	5118
Fn1	ENSMUSG00000026193.15	chr1	71585519	71653200	-	protein_coding	67681	10031	452711	8339
Mreg	ENSMUSG00000039395.8	chr1	72159441	72212307	-	protein_coding	52866	8371	362943	14496
Pecr	ENSMUSG00000026189.13	chr1	72259166	72284314	-	protein_coding	25148	3933	165744	4653
Tmem169	ENSMUSG00000026188.11	chr1	72284368	72303104	+	protein_coding	18736	2889	117017	2670
Xrcc5	ENSMUSG00000026187.9	chr1	72307426	72394952	+	protein_coding	87526	13381	601869	20826
Marchf4	ENSMUSG00000039372.5	chr1	72427111	72536930	-	protein_coding	109819	16988	771466	60338
Smarcal1	ENSMUSG00000039354.16	chr1	72583250	72633134	+	protein_coding	49884	7807	337988	5502
Ankar	ENSMUSG00000039342.5	chr1	72642979	72700579	-	protein_coding	57600	8205	354371	5304
Rpl37a	ENSMUSG00000046330.10	chr1	72711289	72713813	+	protein_coding	2524	369	16780	73
Igfbp2	ENSMUSG00000039323.18	chr1	72824502	72852474	+	protein_coding	27972	4169	157994	5952
Igfbp5	ENSMUSG00000026185.8	chr1	72857931	72874884	-	protein_coding	16953	2366	80541	2538
Tnp1	ENSMUSG00000026182.6	chr1	73015073	73015909	-	protein_coding	836	123	5279	92
Tns1	ENSMUSG00000055322.16	chr1	73910230	74124449	-	protein_coding	214219	34526	1327046	61044
Rufy4	ENSMUSG00000061815.11	chr1	74125540	74148223	+	protein_coding	22683	3441	135241	3515
Cxcr2	ENSMUSG00000026180.8	chr1	74153988	74161246	+	protein_coding	7258	1109	49241	760
Cxcr1	ENSMUSG00000048480.5	chr1	74191784	74194631	-	protein_coding	2847	454	19726	179
Arpc2	ENSMUSG00000006304.14	chr1	74236083	74268209	+	protein_coding	32126	4693	189830	2394
Gpbar1	ENSMUSG00000064272.3	chr1	74278549	74279624	+	protein_coding	1075	198	8872	232
Aamp	ENSMUSG00000006299.13	chr1	74279839	74284738	-	protein_coding	4899	714	24483	280
Pnkd	ENSMUSG00000026179.14	chr1	74284929	74353694	+	protein_coding	68765	10882	421080	15170
Tmbim1	ENSMUSG00000006301.17	chr1	74288246	74305622	-	protein_coding	17376	2750	105367	3948
Catip	ENSMUSG00000073650.8	chr1	74362107	74369321	+	protein_coding	7214	1144	44320	1541
Slc11a1	ENSMUSG00000026177.11	chr1	74375194	74386062	+	protein_coding	10868	1628	61492	1464
Ctdsp1	ENSMUSG00000026176.13	chr1	74391508	74397285	+	protein_coding	5777	800	23554	513
Vil1	ENSMUSG00000026175.12	chr1	74409375	74435559	+	protein_coding	26184	4123	159081	2669
Usp37	ENSMUSG00000033364.13	chr1	74435510	74544284	-	protein_coding	108774	15487	645434	9100
Cnot9	ENSMUSG00000026174.9	chr1	74506057	74530842	+	protein_coding	24785	3612	149407	2156
Plcd4	ENSMUSG00000026173.15	chr1	74542887	74567794	+	protein_coding	24907	3616	146571	2114
Zfp142	ENSMUSG00000026135.17	chr1	74565126	74588246	-	protein_coding	23120	3531	144408	1936
Bcs1l	ENSMUSG00000026172.12	chr1	74588288	74592443	+	protein_coding	4155	641	25125	254
Rnf25	ENSMUSG00000026171.12	chr1	74593747	74601397	-	protein_coding	7650	1049	38640	576
Stk36	ENSMUSG00000033276.18	chr1	74601444	74636894	+	protein_coding	35450	5279	206274	3556
Ttll4	ENSMUSG00000033257.14	chr1	74661744	74703730	+	protein_coding	41986	6344	267242	3988
Cyp27a1	ENSMUSG00000026170.6	chr1	74713573	74737892	+	protein_coding	24319	3721	152770	2804
Prkag3	ENSMUSG00000006542.13	chr1	74738921	74749221	-	protein_coding	10300	1722	67180	2018
Wnt6	ENSMUSG00000033227.7	chr1	74771891	74785322	+	protein_coding	13431	1901	63599	1554
Wnt10a	ENSMUSG00000026167.14	chr1	74791515	74804179	+	protein_coding	12664	1915	62748	3962
Cdk5r2	ENSMUSG00000090071.4	chr1	74854933	74857732	+	protein_coding	2799	320	9352	207
Fev	ENSMUSG00000055197.4	chr1	74881508	74885419	-	protein_coding	3911	500	15247	351
Cryba2	ENSMUSG00000006546.3	chr1	74889933	74893143	-	protein_coding	3210	504	14809	522
Cfap65	ENSMUSG00000047021.14	chr1	74902070	74935599	-	protein_coding	33529	5215	191600	3480
Ihh	ENSMUSG00000006538.12	chr1	74945314	74951672	-	protein_coding	6358	899	31047	747
Nhej1	ENSMUSG00000026162.7	chr1	74967138	75125200	-	protein_coding	158062	14116	566283	12493
Slc23a3	ENSMUSG00000026205.8	chr1	75125540	75133890	-	protein_coding	8350	1290	53092	1050
Cnppd1	ENSMUSG00000033159.14	chr1	75134553	75142711	-	protein_coding	8158	1202	47678	734
Retreg2	ENSMUSG00000049339.16	chr1	75142777	75147913	+	protein_coding	5136	792	30496	426
Zfand2b	ENSMUSG00000026197.12	chr1	75168645	75171629	+	protein_coding	2984	445	17969	236
Abcb6	ENSMUSG00000026198.15	chr1	75171716	75180392	-	protein_coding	8676	1348	56874	967
Atg9a	ENSMUSG00000033124.16	chr1	75180859	75192196	-	protein_coding	11337	1756	66923	1085
Ankzf1	ENSMUSG00000026199.17	chr1	75192150	75199387	+	protein_coding	7237	1036	43875	483
Glb1l	ENSMUSG00000026200.13	chr1	75198235	75210813	-	protein_coding	12578	1783	69488	1228
Stk16	ENSMUSG00000026201.12	chr1	75210837	75215606	+	protein_coding	4769	753	28257	335
Tuba4a	ENSMUSG00000026202.13	chr1	75214227	75219865	-	protein_coding	5638	836	29758	480
A630095N17Rik	ENSMUSG00000096094.2	chr1	75220094	75232102	-	protein_coding	12008	1863	78362	2976
Dnajb2	ENSMUSG00000026203.16	chr1	75236405	75245692	+	protein_coding	9287	1380	55353	963
Ptprn	ENSMUSG00000026204.15	chr1	75247026	75264502	-	protein_coding	17476	2706	89537	2295
Resp18	ENSMUSG00000033061.15	chr1	75272198	75278415	-	protein_coding	6217	939	35489	684
Dnpep	ENSMUSG00000026209.15	chr1	75307895	75317990	-	protein_coding	10095	1529	61562	704
Des	ENSMUSG00000026208.9	chr1	75360328	75368579	+	protein_coding	8251	1208	46910	2947
Speg	ENSMUSG00000026207.16	chr1	75375296	75432320	+	protein_coding	57024	8842	328183	8631
Gmppa	ENSMUSG00000033021.16	chr1	75435929	75443179	+	protein_coding	7250	1126	39613	995
Asic4	ENSMUSG00000033007.15	chr1	75450435	75474343	+	protein_coding	23908	4178	198081	11358
Chpf	ENSMUSG00000032997.16	chr1	75474568	75479307	-	protein_coding	4739	697	29424	682
Obsl1	ENSMUSG00000026211.17	chr1	75479309	75506452	-	protein_coding	27143	4101	166650	3840
Tmem198	ENSMUSG00000051703.14	chr1	75479531	75485705	+	protein_coding	6174	933	35669	836
Inha	ENSMUSG00000032968.4	chr1	75507076	75510366	+	protein_coding	3290	495	19171	233
Stk11ip	ENSMUSG00000026213.15	chr1	75521528	75537335	+	protein_coding	15807	2524	99937	1650
Slc4a3	ENSMUSG00000006576.16	chr1	75546265	75562172	+	protein_coding	15907	2448	92889	1458
Epha4	ENSMUSG00000026235.14	chr1	77367184	77515088	-	protein_coding	147904	20959	888530	36089
Pax3	ENSMUSG00000004872.15	chr1	78101266	78197134	-	protein_coding	95868	13805	556720	14310
Sgpp2	ENSMUSG00000032908.9	chr1	78310344	78420289	+	protein_coding	109945	17058	714431	14262
Farsb	ENSMUSG00000026245.16	chr1	78417974	78488897	-	protein_coding	70923	10484	466066	6795
BC035947	ENSMUSG00000090486.2	chr1	78497025	78512158	-	protein_coding	15133	2076	87083	1013
Mogat1	ENSMUSG00000012187.13	chr1	78510990	78538173	+	protein_coding	27183	4048	173233	2907
Acsl3	ENSMUSG00000032883.15	chr1	78657824	78707743	+	protein_coding	49919	7389	312344	5143
Utp14b	ENSMUSG00000079470.8	chr1	78658037	78671512	+	protein_coding	13475	1918	76492	1612
Kcne4	ENSMUSG00000047330.8	chr1	78816757	78820028	+	protein_coding	3271	498	21664	655
Scg2	ENSMUSG00000050711.7	chr1	79434668	79440120	-	protein_coding	5452	759	34102	2577
Ap1s3	ENSMUSG00000054702.14	chr1	79606875	79671972	-	protein_coding	65097	9539	401786	9061
Wdfy1	ENSMUSG00000073643.11	chr1	79702261	79776143	-	protein_coding	73882	9137	387646	5809
Mrpl44	ENSMUSG00000026248.9	chr1	79776017	79781445	+	protein_coding	5428	758	31222	293
Serpine2	ENSMUSG00000026249.10	chr1	79794196	79861180	-	protein_coding	66984	10204	431015	10132
Fam124b	ENSMUSG00000043230.2	chr1	80198705	80218473	-	protein_coding	19768	2920	125637	2543
Cul3	ENSMUSG00000004364.14	chr1	80264922	80340480	-	protein_coding	75558	10267	430129	5133
Gm45261	ENSMUSG00000110100.1	chr1	80449596	80461448	-	protein_coding	11852	1770	78305	8853
Dock10	ENSMUSG00000038608.15	chr1	80501072	80758527	-	protein_coding	257455	37267	1581781	31359
Nyap2	ENSMUSG00000054976.14	chr1	81076949	81341764	+	protein_coding	264815	38902	1638759	55220
Irs1	ENSMUSG00000055980.2	chr1	82233100	82291416	-	protein_coding	58316	8701	366942	19272
Gm9747	ENSMUSG00000022591.5	chr1	82233111	82235933	+	protein_coding	2822	408	19190	297
Rhbdd1	ENSMUSG00000026142.15	chr1	82316451	82445366	+	protein_coding	128915	18198	758032	13571
Col4a4	ENSMUSG00000067158.9	chr1	82448422	82586849	-	protein_coding	138427	20099	820924	15886
Col4a3	ENSMUSG00000079465.8	chr1	82586920	82722059	+	protein_coding	135139	19903	824619	16439
Mff	ENSMUSG00000026150.14	chr1	82724889	82752394	+	protein_coding	27505	4047	181089	2026
Tm4sf20	ENSMUSG00000026149.2	chr1	82756648	82768461	-	protein_coding	11813	1805	78286	995
Gm47791	ENSMUSG00000114299.1	chr1	82770823	82771243	-	protein_coding	420	102	6563	212
Agfg1	ENSMUSG00000026159.13	chr1	82839482	82901182	+	protein_coding	61700	9090	394886	6073
A030005L19Rik	ENSMUSG00000113880.1	chr1	82913324	82914130	+	protein_coding	806	157	7647	317
A030014E15Rik	ENSMUSG00000113973.1	chr1	82924916	82925712	+	protein_coding	796	157	10388	353
Gm6217	ENSMUSG00000113846.1	chr1	82930570	82931399	-	protein_coding	829	160	6447	202
A030003K21Rik	ENSMUSG00000113084.1	chr1	82942558	82943388	-	protein_coding	830	162	8463	364
Gm7544	ENSMUSG00000113925.1	chr1	82955185	82956013	-	protein_coding	828	190	11311	287
Gm47955	ENSMUSG00000114011.1	chr1	82960285	82960924	+	protein_coding	639	145	10355	504
Gm47959	ENSMUSG00000113097.1	chr1	83000547	83001480	+	protein_coding	933	204	14290	417
Slc19a3	ENSMUSG00000038496.16	chr1	83012522	83038448	-	protein_coding	25926	3817	160697	2368
Krtap28-10	ENSMUSG00000100190.1	chr1	83041523	83042480	-	protein_coding	957	171	10298	119
Gm47969	ENSMUSG00000113267.1	chr1	83044931	83045946	+	protein_coding	1015	193	7975	207
A030005K14Rik	ENSMUSG00000104423.1	chr1	83058285	83059378	-	protein_coding	1093	206	11460	195
Krtap28-13	ENSMUSG00000101315.1	chr1	83060929	83061921	+	protein_coding	992	191	10839	426
Ccl20	ENSMUSG00000026166.14	chr1	83116765	83119167	+	protein_coding	2402	358	16869	220
Daw1	ENSMUSG00000053161.16	chr1	83159751	83210574	+	protein_coding	50823	7847	350085	16272
Sphkap	ENSMUSG00000026163.17	chr1	83254138	83408200	-	protein_coding	154062	22616	900985	12128
Pid1	ENSMUSG00000045658.16	chr1	84036295	84364180	-	protein_coding	327885	46432	1953857	58895
Dner	ENSMUSG00000036766.12	chr1	84369838	84696221	-	protein_coding	326383	47301	1964232	79153
Trip12	ENSMUSG00000026219.14	chr1	84721188	84840516	-	protein_coding	119328	16602	673620	8290
Fbxo36	ENSMUSG00000073633.9	chr1	84839840	84900487	+	protein_coding	60647	9170	361529	7116
Slc16a14	ENSMUSG00000026220.6	chr1	84905897	84935134	-	protein_coding	29237	4648	199638	3349
AC167036.1	ENSMUSG00000118590.1	chr1	84958981	84964572	+	protein_coding	5591	642	16151	583
C130026I21Rik	ENSMUSG00000052477.15	chr1	84992689	85270566	-	protein_coding	277877	33756	1322161	17218
AC167036.2	ENSMUSG00000118640.1	chr1	85027953	85028844	-	protein_coding	891	133	4217	47
A530032D15Rik	ENSMUSG00000089844.7	chr1	85083068	85109853	-	protein_coding	26785	3689	175004	2624
Gm7609	ENSMUSG00000079457.11	chr1	85199612	85213786	+	protein_coding	14174	2042	74423	904
AC147806.1	ENSMUSG00000118591.1	chr1	85484251	85485142	-	protein_coding	891	130	4731	65
AC147806.2	ENSMUSG00000118607.1	chr1	85526601	85552178	+	protein_coding	25577	3505	103875	2432
G530012D18Rik	ENSMUSG00000094127.1	chr1	85575675	85577295	+	protein_coding	1620	259	8728	169
Sp110	ENSMUSG00000070034.13	chr1	85576898	85598817	-	protein_coding	21919	3082	111161	1760
Sp140	ENSMUSG00000070031.11	chr1	85600377	85645037	+	protein_coding	44660	6348	293693	5421
Sp100	ENSMUSG00000026222.16	chr1	85649987	85709998	+	protein_coding	60011	9161	373343	7256
A630001G21Rik	ENSMUSG00000052760.16	chr1	85717082	85778643	-	protein_coding	61561	9322	379674	6999
Cab39	ENSMUSG00000036707.16	chr1	85793440	85851576	+	protein_coding	58136	8635	385031	6576
Itm2c	ENSMUSG00000026223.15	chr1	85894280	85908675	+	protein_coding	14395	2201	78294	3105
4933407L21Rik	ENSMUSG00000026224.11	chr1	85928482	85940624	+	protein_coding	12142	1915	76360	2115
Gpr55	ENSMUSG00000049608.8	chr1	85938317	85961007	-	protein_coding	22690	3353	133449	2334
Spata3	ENSMUSG00000026226.16	chr1	86016815	86029958	+	protein_coding	13143	1894	77655	2212
2810459M11Rik	ENSMUSG00000026227.11	chr1	86045862	86055456	+	protein_coding	9594	1418	53324	2733
Psmd1	ENSMUSG00000026229.17	chr1	86064386	86139151	+	protein_coding	74765	11042	491032	6025
Htr2b	ENSMUSG00000026228.6	chr1	86099025	86111970	-	protein_coding	12945	1813	81842	1178
Gm21972	ENSMUSG00000094638.1	chr1	86133636	86162788	+	protein_coding	29152	4606	200688	3047
Armc9	ENSMUSG00000062590.13	chr1	86154779	86278284	+	protein_coding	123505	19842	872224	20395
B3gnt7	ENSMUSG00000079445.3	chr1	86302831	86307305	+	protein_coding	4474	648	25874	950
Ncl	ENSMUSG00000026234.12	chr1	86344718	86359400	-	protein_coding	14682	2082	83857	1121
Nmur1	ENSMUSG00000026237.6	chr1	86386302	86426228	-	protein_coding	39926	6160	241826	6626
Tex44	ENSMUSG00000036574.5	chr1	86426328	86428052	+	protein_coding	1724	289	14637	408
Ptma	ENSMUSG00000026238.14	chr1	86526725	86530712	+	protein_coding	3987	499	13031	242
Pde6d	ENSMUSG00000026239.14	chr1	86542993	86582629	-	protein_coding	39636	5922	250241	3897
Cops7b	ENSMUSG00000026240.12	chr1	86582903	86609375	+	protein_coding	26472	4121	177209	2351
Nppc	ENSMUSG00000026241.5	chr1	86666290	86670571	-	protein_coding	4281	657	25456	939
Dis3l2	ENSMUSG00000053333.15	chr1	86703807	87050095	+	protein_coding	346288	50533	2020405	50388
Alppl2	ENSMUSG00000026246.12	chr1	87086693	87089928	-	protein_coding	3235	531	23708	265
Alpi	ENSMUSG00000079440.2	chr1	87098001	87101606	-	protein_coding	3605	606	27919	434
Akp3	ENSMUSG00000036500.4	chr1	87124972	87127912	+	protein_coding	2940	484	19995	523
Ecel1	ENSMUSG00000026247.13	chr1	87147654	87156521	-	protein_coding	8867	1323	43810	967
Prss56	ENSMUSG00000036480.9	chr1	87183312	87188405	+	protein_coding	5093	724	22943	500
Chrnd	ENSMUSG00000026251.13	chr1	87190606	87200070	+	protein_coding	9464	1493	54291	1138
Chrng	ENSMUSG00000026253.14	chr1	87204656	87212694	+	protein_coding	8038	1334	47442	906
Eif4e2	ENSMUSG00000026254.17	chr1	87213913	87240488	+	protein_coding	26575	4025	167706	2733
Efhd1	ENSMUSG00000026255.15	chr1	87264362	87310839	+	protein_coding	46477	7219	283644	10129
Gigyf2	ENSMUSG00000048000.15	chr1	87326997	87450796	+	protein_coding	123799	17605	738574	9987
Kcnj13	ENSMUSG00000079436.3	chr1	87386362	87394729	-	protein_coding	8367	1177	54045	690
Snorc	ENSMUSG00000026258.5	chr1	87470270	87475482	+	protein_coding	5212	808	29741	1345
Ngef	ENSMUSG00000026259.14	chr1	87476833	87573870	-	protein_coding	97037	15337	624208	27745
Neu2	ENSMUSG00000079434.8	chr1	87509888	87597845	+	protein_coding	87957	13654	563698	26761
Inpp5d	ENSMUSG00000026288.14	chr1	87620311	87720507	+	protein_coding	100196	15955	632141	15513
Atg16l1	ENSMUSG00000026289.15	chr1	87755869	87792428	+	protein_coding	36559	5617	249647	3544
Sag	ENSMUSG00000056055.13	chr1	87803679	87845158	+	protein_coding	41479	6504	259747	5782
Dgkd	ENSMUSG00000070738.10	chr1	87853286	87945180	+	protein_coding	91894	14307	587652	9042
Usp40	ENSMUSG00000005501.14	chr1	87945118	88008551	-	protein_coding	63433	9648	423315	5525
